Method,Video,Episode,Chunk,Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE
Proposed,tearsofsteel_short,10,44,1,750,762.5,20.49,20.36,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,10,45,1,750,468.7,20.36,19.98,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,10,46,1,750,706.1,19.98,19.63,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,10,47,1,750,703.9,19.63,20.88,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,0,0,300,897.2,1.75,4.36,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,11,1,1,750,950.5,4.36,6.35,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,11,2,1,750,950.5,6.35,9.06,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,3,1,750,950.5,9.06,11.58,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,4,1,750,950.5,11.58,12.39,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,5,1,750,950.5,12.39,14.63,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,6,1,750,950.5,14.63,16.93,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,7,1,750,950.5,16.93,18.3,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,8,1,750,941.2,18.3,15.36,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,9,1,750,950.5,15.36,17.02,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,10,1,750,950.5,17.02,17.42,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,11,1,750,950.5,17.42,18.21,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,12,1,750,950.5,18.21,15.97,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,13,1,750,1142.9,15.97,16.8,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,14,1,750,1132.1,16.8,17.25,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,15,1,750,1142.9,17.25,18.69,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,16,1,750,1142.9,18.69,18.39,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,17,1,750,1142.9,18.39,20.51,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,18,1,750,1142.9,20.51,22.52,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,19,1,750,1142.9,22.52,24.74,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,20,1,750,1142.9,24.74,25.79,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,21,1,750,1142.9,25.79,28.72,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,22,1,750,1142.9,28.72,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,23,1,750,1132.1,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,24,1,750,1081.1,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,25,1,750,1132.1,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,26,1,750,1142.9,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,27,1,750,1132.1,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,28,1,750,1132.1,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,29,1,750,1132.1,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,30,1,750,1142.9,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,31,1,750,1132.1,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,32,1,750,1132.1,30.0,28.03,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,33,1,750,1142.9,28.03,29.37,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,34,1,750,1132.1,29.37,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,35,1,750,1132.1,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,36,1,750,897.2,30.0,27.94,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,37,1,750,849.6,27.94,29.57,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,38,1,750,849.6,29.57,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,39,1,750,849.6,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,40,1,750,849.6,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,41,1,750,849.6,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,42,1,750,842.1,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,43,1,750,849.6,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,44,1,750,849.6,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,45,1,750,849.6,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,46,1,750,849.6,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,11,47,1,750,981.8,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,12,0,0,300,2007.9,2.87,6.25,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,12,1,1,750,1395.2,6.25,8.88,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,12,2,1,750,2358.6,8.88,12.36,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,12,3,3,1850,2468.0,12.36,14.96,0.0,95.92,9.29,86.63
Proposed,tearsofsteel_short,12,4,3,1850,2610.3,14.96,16.09,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,5,3,1850,2198.4,16.09,18.2,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,6,3,1850,572.6,18.2,15.27,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,7,2,1200,1499.7,15.27,16.6,0.0,92.82,3.1,89.72
Proposed,tearsofsteel_short,12,8,2,1200,2169.6,16.6,15.78,0.0,92.82,0.0,92.82
Proposed,tearsofsteel_short,12,9,3,1850,2152.6,15.78,17.24,0.0,95.92,3.1,92.82
Proposed,tearsofsteel_short,12,10,3,1850,2287.1,17.24,17.54,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,11,3,1850,2466.3,17.54,18.49,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,12,3,1850,2266.4,18.49,16.04,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,13,3,1850,1537.7,16.04,14.22,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,14,3,1850,1248.8,14.22,10.3,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,15,2,1200,1320.5,10.3,10.74,0.0,92.82,3.1,89.72
Proposed,tearsofsteel_short,12,16,1,750,2039.5,10.74,12.33,0.0,86.63,6.19,80.44
Proposed,tearsofsteel_short,12,17,1,750,1727.0,12.33,15.09,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,12,18,1,750,2008.2,15.09,17.96,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,12,19,3,1850,1118.6,17.96,17.47,0.0,95.92,9.29,86.63
Proposed,tearsofsteel_short,12,20,3,1850,2713.9,17.47,18.41,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,21,3,1850,1221.6,18.41,19.93,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,22,3,1850,1530.8,19.93,20.63,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,23,3,1850,1724.2,20.63,22.39,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,24,3,1850,3270.2,22.39,24.14,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,25,3,1850,1536.6,24.14,25.52,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,26,3,1850,1260.4,25.52,25.0,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,27,3,1850,1577.7,25.0,23.85,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,28,3,1850,1365.5,23.85,19.69,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,29,2,1200,2172.3,19.69,20.85,0.0,92.82,3.1,89.72
Proposed,tearsofsteel_short,12,30,3,1850,731.8,20.85,10.15,0.0,95.92,3.1,92.82
Proposed,tearsofsteel_short,12,31,2,1200,1683.5,10.15,12.0,0.0,92.82,3.1,89.72
Proposed,tearsofsteel_short,12,32,1,750,2097.8,12.0,12.78,0.0,86.63,6.19,80.44
Proposed,tearsofsteel_short,12,33,1,750,2080.7,12.78,15.32,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,12,34,2,1200,1484.4,15.32,17.07,0.0,92.82,6.19,86.63
Proposed,tearsofsteel_short,12,35,3,1850,1489.3,17.07,15.98,0.0,95.92,3.1,92.82
Proposed,tearsofsteel_short,12,36,2,1200,1582.8,15.98,14.48,0.0,92.82,3.1,89.72
Proposed,tearsofsteel_short,12,37,2,1200,2171.8,14.48,17.0,0.0,92.82,0.0,92.82
Proposed,tearsofsteel_short,12,38,3,1850,2452.1,17.0,19.63,0.0,95.92,3.1,92.82
Proposed,tearsofsteel_short,12,39,3,1850,1218.4,19.63,21.2,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,40,3,1850,1820.0,21.2,20.82,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,41,3,1850,2018.2,20.82,22.9,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,42,3,1850,2542.9,22.9,25.3,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,43,3,1850,1938.0,25.3,26.67,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,44,3,1850,1654.8,26.67,25.98,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,45,3,1850,2130.5,25.98,27.6,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,46,3,1850,2407.2,27.6,28.45,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,12,47,3,1850,3481.8,28.45,30.0,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,13,0,0,300,527.2,2.64,4.27,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,13,1,0,300,320.0,4.27,5.88,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,13,2,0,300,387.0,5.88,8.62,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,13,3,0,300,654.2,8.62,11.76,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,13,4,0,300,807.2,11.76,14.26,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,13,5,1,750,402.8,14.26,14.09,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,13,6,1,750,467.3,14.09,14.64,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,7,1,750,449.3,14.64,13.08,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,8,0,300,426.7,13.08,10.96,0.0,67.85,18.78,49.07
Proposed,tearsofsteel_short,13,9,1,750,606.4,10.96,11.3,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,13,10,1,750,819.0,11.3,11.11,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,11,1,750,356.1,11.11,6.54,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,12,0,300,535.5,6.54,6.11,0.0,67.85,18.78,49.07
Proposed,tearsofsteel_short,13,13,0,300,504.7,6.11,7.24,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,13,14,0,300,796.2,7.24,9.22,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,13,15,0,300,825.8,9.22,11.8,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,13,16,0,300,704.8,11.8,13.01,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,13,17,1,750,580.0,13.01,13.3,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,13,18,1,750,539.7,13.3,13.1,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,19,1,750,486.4,13.1,12.91,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,20,1,750,735.2,12.91,12.33,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,21,1,750,666.1,12.33,14.49,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,22,1,750,786.5,14.49,15.89,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,23,1,750,694.6,15.89,17.63,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,24,1,750,531.7,17.63,16.03,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,25,1,750,492.5,16.03,16.71,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,26,1,750,719.3,16.71,17.5,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,27,1,750,686.2,17.5,16.69,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,28,1,750,807.2,16.69,15.1,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,29,1,750,793.6,15.1,14.23,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,30,1,750,749.4,14.23,12.42,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,31,1,750,990.9,12.42,14.14,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,32,1,750,964.2,14.14,11.13,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,33,1,750,572.6,11.13,9.82,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,34,1,750,725.9,9.82,10.94,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,35,1,750,537.0,10.94,9.22,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,36,0,300,810.3,9.22,10.53,0.0,67.85,18.78,49.07
Proposed,tearsofsteel_short,13,37,1,750,759.9,10.53,11.89,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,13,38,1,750,363.9,11.89,12.15,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,39,1,750,361.5,12.15,12.83,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,40,1,750,439.7,12.83,9.48,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,41,1,750,452.3,9.48,10.01,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,42,1,750,817.5,10.01,11.99,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,43,1,750,693.1,11.99,13.01,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,44,1,750,554.2,13.01,11.33,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,45,1,750,499.1,11.33,11.21,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,46,1,750,686.0,11.21,10.74,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,13,47,1,750,794.6,10.74,12.3,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,0,0,300,2769.2,1.4,4.95,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,14,1,1,750,2823.5,4.95,8.27,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,14,2,4,2850,2823.5,8.27,10.63,0.0,97.6,10.97,86.63
Proposed,tearsofsteel_short,14,3,5,6000,2823.5,10.63,10.66,0.0,98.49,0.89,97.6
Proposed,tearsofsteel_short,14,4,4,2850,2851.5,10.66,10.61,0.0,97.6,0.89,96.71
Proposed,tearsofsteel_short,14,5,3,1850,2823.5,10.61,13.15,0.0,95.92,1.68,94.24
Proposed,tearsofsteel_short,14,6,3,1850,2823.5,13.15,15.74,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,7,3,1850,2823.5,15.74,17.56,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,8,3,1850,2851.5,17.56,15.9,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,9,3,1850,2823.5,15.9,17.96,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,10,3,1850,2823.5,17.96,18.97,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,11,3,1850,2823.5,18.97,20.3,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,12,3,1850,2851.5,20.3,19.18,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,13,3,1850,2823.5,19.18,20.01,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,14,3,1850,2796.1,20.01,20.47,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,15,3,1850,2796.1,20.47,21.88,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,16,3,1850,2796.1,21.88,21.55,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,17,3,1850,2823.5,21.55,23.67,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,14,18,5,6000,2823.5,23.67,21.24,0.0,98.49,2.57,95.92
Proposed,tearsofsteel_short,14,19,5,6000,2823.5,21.24,19.47,0.0,98.49,0.0,98.49
Proposed,tearsofsteel_short,14,20,4,2850,2823.5,19.47,18.94,0.0,97.6,0.89,96.71
Proposed,tearsofsteel_short,14,21,5,6000,2796.1,18.94,19.43,0.0,98.49,0.89,97.6
Proposed,tearsofsteel_short,14,22,5,6000,2796.1,19.43,17.57,0.0,98.49,0.0,98.49
Proposed,tearsofsteel_short,14,23,5,6000,2796.1,17.57,17.1,0.0,98.49,0.0,98.49
Proposed,tearsofsteel_short,14,24,5,6000,2823.5,17.1,12.65,0.0,98.49,0.0,98.49
Proposed,tearsofsteel_short,14,25,4,2850,905.7,12.65,9.78,0.0,97.6,0.89,96.71
Proposed,tearsofsteel_short,14,26,3,1850,914.3,9.78,7.56,0.0,95.92,1.68,94.24
Proposed,tearsofsteel_short,14,27,1,750,905.7,7.56,7.92,0.0,86.63,9.29,77.34
Proposed,tearsofsteel_short,14,28,1,750,905.7,7.92,6.93,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,29,1,750,905.7,6.93,6.67,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,30,0,300,905.7,6.67,8.75,0.0,67.85,18.78,49.07
Proposed,tearsofsteel_short,14,31,1,750,914.3,8.75,10.28,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,14,32,1,750,905.7,10.28,6.81,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,33,1,750,914.3,6.81,7.49,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,34,1,750,905.7,7.49,9.18,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,35,1,750,914.3,9.18,9.82,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,36,1,750,905.7,9.82,7.81,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,37,1,750,831.7,7.81,9.4,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,38,1,750,831.7,9.4,11.76,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,39,1,750,831.7,11.76,14.32,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,40,1,750,834.8,14.32,14.45,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,41,1,750,834.8,14.45,16.57,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,42,1,750,834.8,16.57,18.59,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,43,1,750,831.7,18.59,20.11,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,44,1,750,831.7,20.11,20.32,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,45,1,750,831.7,20.32,21.85,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,46,1,750,831.7,21.85,22.16,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,14,47,1,750,831.7,22.16,23.83,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,0,0,300,985.5,2.54,5.27,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,15,1,1,750,1147.8,5.27,7.61,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,15,2,1,750,330.5,7.61,7.9,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,3,1,750,954.6,7.9,10.44,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,4,1,750,417.9,10.44,7.17,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,5,1,750,1051.5,7.17,9.58,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,6,1,750,582.7,9.58,10.81,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,7,1,750,1084.0,10.81,12.51,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,8,1,750,1091.8,12.51,10.52,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,9,1,750,948.6,10.52,12.18,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,10,1,750,778.8,12.18,11.78,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,11,1,750,912.3,11.78,12.44,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,12,1,750,868.3,12.44,9.61,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,13,1,750,591.5,9.61,7.47,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,14,0,300,826.8,7.47,9.53,0.0,67.85,18.78,49.07
Proposed,tearsofsteel_short,15,15,1,750,746.7,9.53,9.61,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,15,16,1,750,1083.7,9.61,9.07,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,17,0,300,314.5,9.07,10.34,0.0,67.85,18.78,49.07
Proposed,tearsofsteel_short,15,18,0,300,896.8,10.34,13.32,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,15,19,1,750,698.3,13.32,14.41,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,15,20,1,750,821.6,14.41,14.31,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,21,1,750,866.4,14.31,16.89,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,22,1,750,1244.4,16.89,19.25,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,23,1,750,525.3,19.25,20.27,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,24,1,750,404.9,20.27,16.91,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,25,1,750,814.0,16.91,18.9,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,26,1,750,719.0,18.9,19.69,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,27,1,750,932.1,19.69,20.15,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,28,1,750,934.7,20.15,19.32,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,29,1,750,887.2,19.32,18.97,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,30,1,750,693.7,18.97,16.69,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,31,1,750,752.9,16.69,17.69,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,32,0,300,320.6,17.69,13.25,0.0,67.85,18.78,49.07
Proposed,tearsofsteel_short,15,33,0,300,577.7,13.25,15.15,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,15,34,1,750,952.6,15.15,16.95,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,15,35,1,750,730.6,16.95,16.75,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,36,1,750,1298.9,16.75,16.56,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,37,1,750,1115.9,16.56,18.76,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,38,1,750,385.1,18.76,19.23,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,39,1,750,838.5,19.23,21.79,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,40,1,750,804.9,21.79,21.78,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,41,1,750,942.1,21.78,24.11,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,42,1,750,999.5,24.11,26.46,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,43,1,750,1003.0,26.46,28.4,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,44,1,750,835.4,28.4,28.63,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,45,1,750,797.9,28.63,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,46,1,750,967.8,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,15,47,1,750,875.4,30.0,30.0,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,16,0,0,300,1588.8,1.58,4.79,0.0,67.85,0.0,67.85
Proposed,tearsofsteel_short,16,1,1,750,2396.5,4.79,7.99,0.0,86.63,18.78,67.85
Proposed,tearsofsteel_short,16,2,1,750,2817.4,7.99,11.56,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,16,3,3,1850,2232.1,11.56,14.01,0.0,95.92,9.29,86.63
Proposed,tearsofsteel_short,16,4,3,1850,2109.8,14.01,14.46,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,16,5,3,1850,1933.6,14.46,16.32,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,16,6,3,1850,1790.0,16.32,18.1,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,16,7,3,1850,997.4,18.1,15.92,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,16,8,1,750,538.4,15.92,7.79,0.0,86.63,9.29,77.34
Proposed,tearsofsteel_short,16,9,1,750,1140.1,7.79,9.84,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,16,10,1,750,1534.2,9.84,11.61,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,16,11,1,750,809.2,11.61,11.83,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,16,12,1,750,2286.2,11.83,13.24,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,16,13,1,750,2340.5,13.24,15.69,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,16,14,1,750,2150.2,15.69,17.82,0.0,86.63,0.0,86.63
Proposed,tearsofsteel_short,16,15,2,1200,2880.9,17.82,20.2,0.0,92.82,6.19,86.63
Proposed,tearsofsteel_short,16,16,3,1850,3263.2,20.2,20.48,0.0,95.92,3.1,92.82
Proposed,tearsofsteel_short,16,17,3,1850,2319.0,20.48,22.19,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,16,18,3,1850,3030.0,22.19,24.35,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,16,19,3,1850,2272.5,24.35,26.14,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,16,20,3,1850,2884.3,26.14,27.26,0.0,95.92,0.0,95.92
Proposed,tearsofsteel_short,16,21,5,6000,1975.7,27.26,26.29,0.0,98.49,2.57,95.92
Proposed,tearsofsteel_short,16,22,5,6000,2434.5,26.29,23.56,0.0,98.49,0.0,98.49
Proposed,tearsofsteel_short,16,23,5,6000,1995.2,23.56,21.29,0.0,98.49,0.0,98.49
