Method,Video,Episode,Chunk,Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,tearsofsteel_short,7,33,0,300,577.7,4.0,6.26,0.0,67.85,0.0,67.85,1,750,0.339,86.63,85.17,-17.320000000000007,-0.339,0
Proposed,tearsofsteel_short,7,34,1,750,952.6,6.26,5.83,0.0,86.63,18.78,67.85,1,750,0.438,86.63,84.75,-16.900000000000006,-0.438,1
Proposed,tearsofsteel_short,7,35,2,1200,730.6,5.83,4.52,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,7,36,1,750,1298.9,4.52,5.1,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,7,37,2,1200,1115.9,5.1,6.42,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,7,38,2,1200,385.1,6.42,4.0,2.348,92.82,0.0,82.72,1,750,0.0,86.63,86.63,-3.9099999999999966,2.348,0
Proposed,tearsofsteel_short,7,39,2,1200,838.5,4.0,5.16,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,86.63,6.189999999999998,0.0,1
Proposed,tearsofsteel_short,7,40,2,1200,804.9,5.16,4.0,1.554,92.82,0.0,86.14,2,1200,0.0,92.82,92.82,-6.679999999999993,1.554,1
Proposed,tearsofsteel_short,7,41,2,1200,942.1,4.0,4.29,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,42,2,1200,999.5,4.29,5.29,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,43,2,1200,1003.0,5.29,6.75,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,44,2,1200,835.4,6.75,5.41,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,45,2,1200,797.9,5.41,4.43,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,46,2,1200,967.8,4.43,4.48,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,47,2,1200,875.4,4.48,4.76,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,0,1,750,891.0,2.97,4.0,0.651,86.63,0.0,83.83,1,750,0.651,86.63,83.83,0.0,0.0,1
Proposed,tearsofsteel_short,8,1,2,1200,891.2,4.0,4.86,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,8,2,2,1200,890.8,4.86,5.51,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,3,2,1200,879.8,5.51,6.33,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,4,2,1200,841.8,6.33,4.0,0.629,92.82,0.0,90.11,1,750,0.0,86.63,86.63,3.480000000000004,0.629,0
Proposed,tearsofsteel_short,8,5,2,1200,900.4,4.0,4.0,0.315,92.82,0.0,91.47,1,750,0.0,86.63,86.63,4.840000000000003,0.315,0
Proposed,tearsofsteel_short,8,6,2,1200,897.6,4.0,4.78,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,7,2,1200,884.1,4.78,5.05,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,8,1,750,901.1,5.05,4.0,0.908,86.63,6.19,76.54,1,750,0.0,86.63,86.63,-10.08999999999999,0.908,1
Proposed,tearsofsteel_short,8,9,2,1200,882.9,4.0,4.0,0.556,92.82,6.19,84.24,1,750,0.0,86.63,86.63,-2.3900000000000006,0.556,0
Proposed,tearsofsteel_short,8,10,2,1200,901.2,4.0,4.21,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,11,2,1200,900.7,4.21,4.0,0.907,92.82,0.0,88.92,1,750,0.0,86.63,86.63,2.2900000000000063,0.907,0
Proposed,tearsofsteel_short,8,12,0,300,901.6,4.0,4.8,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,8,13,2,1200,900.5,4.8,4.11,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,8,14,2,1200,900.3,4.11,4.0,1.202,92.82,0.0,87.65,1,750,0.0,86.63,86.63,1.0200000000000102,1.202,0
Proposed,tearsofsteel_short,8,15,2,1200,897.1,4.0,4.0,1.048,92.82,0.0,88.31,1,750,0.0,86.63,86.63,1.6800000000000068,1.048,0
Proposed,tearsofsteel_short,8,16,1,750,902.5,4.0,4.0,0.791,86.63,6.19,77.04,1,750,0.0,86.63,86.63,-9.58999999999999,0.791,1
Proposed,tearsofsteel_short,8,17,2,1200,807.4,4.0,4.0,0.958,92.82,6.19,82.51,1,750,0.0,86.63,86.63,-4.11999999999999,0.958,0
Proposed,tearsofsteel_short,8,18,2,1200,902.0,4.0,4.0,0.666,92.82,0.0,89.96,1,750,0.0,86.63,86.63,3.3299999999999983,0.666,0
Proposed,tearsofsteel_short,8,19,2,1200,900.4,4.0,5.03,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,20,2,1200,902.0,5.03,4.0,0.939,92.82,0.0,88.78,1,750,0.0,86.63,86.63,2.1500000000000057,0.939,0
Proposed,tearsofsteel_short,8,21,2,1200,901.2,4.0,5.8,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,86.63,6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,22,2,1200,900.6,5.8,7.01,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,23,2,1200,902.1,7.01,8.77,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,24,2,1200,901.1,8.77,7.09,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,25,2,1200,899.4,7.09,8.58,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,26,2,1200,823.2,8.58,7.72,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,27,2,1200,901.4,7.72,8.17,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,28,2,1200,901.5,8.17,4.13,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,29,2,1200,900.7,4.13,4.0,1.359,92.82,0.0,86.98,2,1200,0.0,92.82,92.82,-5.839999999999989,1.359,1
Proposed,tearsofsteel_short,8,30,2,1200,899.6,4.0,4.0,0.366,92.82,0.0,91.25,2,1200,0.0,92.82,92.82,-1.5699999999999932,0.366,1
Proposed,tearsofsteel_short,8,31,2,1200,902.2,4.0,4.0,1.081,92.82,0.0,88.17,2,1200,0.0,92.82,92.82,-4.6499999999999915,1.081,1
Proposed,tearsofsteel_short,8,32,1,750,900.9,4.0,4.0,1.91,86.63,6.19,72.23,2,1200,0.0,92.82,92.82,-20.58999999999999,1.91,0
Proposed,tearsofsteel_short,8,33,2,1200,894.7,4.0,4.0,0.483,92.82,6.19,84.55,2,1200,0.0,92.82,92.82,-8.269999999999996,0.483,1
Proposed,tearsofsteel_short,8,34,1,750,901.3,4.0,4.0,0.69,86.63,6.19,77.47,2,1200,0.0,92.82,92.82,-15.349999999999994,0.69,0
Proposed,tearsofsteel_short,8,35,2,1200,902.2,4.0,4.0,0.294,92.82,6.19,85.36,2,1200,0.0,92.82,92.82,-7.459999999999994,0.294,1
Proposed,tearsofsteel_short,8,36,1,750,901.0,4.0,4.0,0.935,86.63,6.19,76.42,2,1200,2.035,92.82,84.07,-7.6499999999999915,-1.1,0
Proposed,tearsofsteel_short,8,37,2,1200,901.0,4.0,4.68,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,38,2,1200,901.5,4.68,4.94,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,39,2,1200,871.6,4.94,6.21,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,40,2,1200,901.6,6.21,4.21,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,41,2,1200,901.8,4.21,4.34,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,42,2,1200,901.0,4.34,5.01,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,43,2,1200,900.8,5.01,6.18,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,44,2,1200,900.8,6.18,5.23,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,45,2,1200,901.8,5.23,4.82,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,46,2,1200,900.7,4.82,4.58,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,47,2,1200,900.7,4.58,4.96,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,0,0,300,1125.3,1.22,4.07,0.0,67.85,0.0,67.85,1,750,1.648,86.63,79.54,-11.690000000000012,-1.648,0
Proposed,tearsofsteel_short,9,1,2,1200,956.1,4.07,5.14,0.0,92.82,24.97,67.85,2,1200,0.0,92.82,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,9,2,2,1200,823.4,5.14,5.52,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,3,2,1200,1207.6,5.52,7.2,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,4,2,1200,1173.0,7.2,6.21,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,5,2,1200,1203.8,6.21,6.98,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,6,2,1200,1089.3,6.98,8.33,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,7,2,1200,1211.6,8.33,9.61,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,8,2,1200,1178.5,9.61,6.32,0.0,92.82,0.0,92.82,1,750,0.0,86.63,80.44,12.379999999999995,0.0,0
Proposed,tearsofsteel_short,9,9,2,1200,1006.7,6.32,6.32,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,10,2,1200,1247.8,6.32,7.58,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,11,2,1200,763.9,7.58,5.55,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,12,1,750,1168.9,5.55,4.0,0.606,86.63,6.19,77.83,1,750,0.0,86.63,86.63,-8.799999999999997,0.606,1
Proposed,tearsofsteel_short,9,13,2,1200,1211.6,4.0,4.51,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,9,14,2,1200,969.1,4.51,4.0,0.423,92.82,0.0,91.0,1,750,0.0,86.63,86.63,4.3700000000000045,0.423,0
Proposed,tearsofsteel_short,9,15,2,1200,1127.2,4.0,4.0,0.017,92.82,0.0,92.75,1,750,0.0,86.63,86.63,6.1200000000000045,0.017,0
Proposed,tearsofsteel_short,9,16,2,1200,1159.4,4.0,4.0,1.967,92.82,0.0,84.36,1,750,0.0,86.63,86.63,-2.269999999999996,1.967,0
Proposed,tearsofsteel_short,9,17,2,1200,561.7,4.0,4.0,3.126,92.82,0.0,79.38,1,750,0.0,86.63,86.63,-7.25,3.126,0
Proposed,tearsofsteel_short,9,18,1,750,1222.0,4.0,5.85,0.0,86.63,6.19,80.44,2,1200,0.0,92.82,86.63,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,19,2,1200,1103.6,5.85,7.42,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,9,20,2,1200,1120.9,7.42,6.62,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,21,2,1200,1012.5,6.62,8.66,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,22,2,1200,1122.2,8.66,10.43,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,23,2,1200,972.2,10.43,12.35,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,24,2,1200,917.8,12.35,10.77,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,25,2,1200,1228.1,10.77,12.93,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,26,2,1200,1187.8,12.93,13.56,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,27,2,1200,983.4,13.56,14.31,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,28,2,1200,1268.5,14.31,12.59,0.0,92.82,0.0,92.82,1,750,0.0,86.63,80.44,12.379999999999995,0.0,0
Proposed,tearsofsteel_short,9,29,2,1200,1089.4,12.59,12.06,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,30,2,1200,660.9,12.06,10.11,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,31,2,1200,380.2,10.11,4.0,1.944,92.82,0.0,84.46,1,750,0.0,86.63,86.63,-2.1700000000000017,1.944,0
Proposed,tearsofsteel_short,9,32,0,300,1075.2,4.0,6.02,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,9,33,0,300,113.5,6.02,4.0,2.812,67.85,0.0,55.76,1,750,0.786,86.63,83.25,-27.490000000000002,2.026,0
Proposed,tearsofsteel_short,9,34,0,300,1047.7,4.0,6.39,0.0,67.85,0.0,67.85,1,750,0.035,86.63,86.48,-18.63000000000001,-0.035,0
Proposed,tearsofsteel_short,9,35,2,1200,711.3,6.39,4.94,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,9,36,1,750,569.9,4.94,4.0,2.863,86.63,6.19,68.13,1,750,3.207,86.63,72.84,-4.710000000000008,-0.34399999999999986,1
Proposed,tearsofsteel_short,9,37,2,1200,1169.5,4.0,5.44,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,38,2,1200,1241.1,5.44,6.72,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,39,2,1200,1033.7,6.72,8.42,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,40,2,1200,994.4,8.42,6.98,0.0,92.82,0.0,92.82,1,750,0.0,86.63,80.44,12.379999999999995,0.0,0
Proposed,tearsofsteel_short,9,41,2,1200,298.9,6.98,4.0,4.699,92.82,0.0,72.61,1,750,0.0,86.63,86.63,-14.019999999999996,4.699,0
Proposed,tearsofsteel_short,9,42,1,750,1043.3,4.0,6.2,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,9,43,2,1200,265.1,6.2,4.0,3.422,92.82,6.19,71.91,1,750,0.0,86.63,86.63,-14.719999999999999,3.422,0
Proposed,tearsofsteel_short,9,44,0,300,992.9,4.0,6.88,0.0,67.85,24.97,42.88,2,1200,0.0,92.82,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,9,45,2,1200,921.1,6.88,6.56,0.0,92.82,24.97,67.85,2,1200,0.0,92.82,92.82,-24.97,0.0,1
Proposed,tearsofsteel_short,9,46,2,1200,629.3,6.56,4.49,0.0,92.82,0.0,92.82,2,1200,0.972,92.82,88.64,4.179999999999993,-0.972,1
Proposed,tearsofsteel_short,9,47,2,1200,945.5,4.49,5.04,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,10,0,0,300,956.3,1.02,4.0,0.329,67.85,0.0,66.43,1,750,2.353,86.63,76.51,-10.079999999999998,-2.024,0
Proposed,tearsofsteel_short,10,1,2,1200,1160.2,4.0,5.59,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,10,2,2,1200,1012.1,5.59,6.64,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,10,3,2,1200,1129.0,6.64,8.16,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,10,4,2,1200,847.8,8.16,5.25,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,10,5,2,1200,792.3,5.25,4.35,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,10,6,2,1200,471.8,4.35,4.0,1.781,92.82,0.0,85.16,1,750,0.0,86.63,86.63,-1.4699999999999989,1.781,0
Proposed,tearsofsteel_short,10,7,2,1200,893.2,4.0,4.31,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,10,8,1,750,1029.0,4.31,4.0,0.907,86.63,6.19,76.54,1,750,0.0,86.63,86.63,-10.08999999999999,0.907,1
Proposed,tearsofsteel_short,10,9,1,750,528.2,4.0,4.0,0.76,86.63,0.0,83.36,1,750,0.0,86.63,86.63,-3.269999999999996,0.76,1
Proposed,tearsofsteel_short,10,10,2,1200,754.5,4.0,4.0,0.533,92.82,6.19,84.34,1,750,0.0,86.63,86.63,-2.289999999999992,0.533,0
Proposed,tearsofsteel_short,10,11,2,1200,815.3,4.0,4.0,1.647,92.82,0.0,85.74,1,750,0.0,86.63,86.63,-0.8900000000000006,1.647,0
Proposed,tearsofsteel_short,10,12,0,300,721.2,4.0,4.01,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,10,13,1,750,534.2,4.01,4.0,0.945,86.63,18.78,63.79,1,750,0.0,86.63,86.63,-22.839999999999996,0.945,1
Proposed,tearsofsteel_short,10,14,1,750,587.3,4.0,4.0,1.084,86.63,0.0,81.97,1,750,0.0,86.63,86.63,-4.659999999999997,1.084,1
Proposed,tearsofsteel_short,10,15,1,750,713.5,4.0,4.03,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,10,16,0,300,503.6,4.03,4.6,0.0,67.85,18.78,49.07,1,750,3.332,86.63,72.3,-23.229999999999997,-3.332,0
Proposed,tearsofsteel_short,10,17,0,300,282.3,4.6,5.05,0.0,67.85,0.0,67.85,1,750,4.861,86.63,65.73,2.1199999999999903,-4.861,0
Proposed,tearsofsteel_short,10,18,0,300,343.5,5.05,5.99,0.0,67.85,0.0,67.85,1,750,3.658,86.63,70.9,-3.0500000000000114,-3.658,0
Proposed,tearsofsteel_short,10,19,2,1200,533.8,5.99,4.98,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,10,20,1,750,775.6,4.98,4.64,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,10,21,2,1200,576.4,4.64,5.2,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,10,22,2,1200,502.9,5.2,4.21,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,10,23,2,1200,487.7,4.21,4.06,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,10,24,0,300,400.4,4.06,4.86,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,10,25,2,1200,446.7,4.86,4.0,0.18,92.82,24.97,67.08,1,750,0.0,86.63,86.63,-19.549999999999997,0.18,0
Proposed,tearsofsteel_short,10,26,1,750,1006.1,4.0,5.51,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,10,27,2,1200,845.8,5.51,5.73,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,10,28,1,750,633.0,5.73,4.0,1.427,86.63,6.19,74.3,1,750,0.0,86.63,86.63,-12.329999999999998,1.427,1
Proposed,tearsofsteel_short,10,29,1,750,1261.3,4.0,5.55,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,10,30,2,1200,1113.3,5.55,6.02,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,10,31,2,1200,596.7,6.02,4.0,1.657,92.82,0.0,85.69,1,750,0.0,86.63,86.63,-0.9399999999999977,1.657,0
Proposed,tearsofsteel_short,10,32,0,300,627.1,4.0,4.6,0.0,67.85,24.97,42.88,1,750,0.433,86.63,84.77,-41.88999999999999,-0.433,0
Proposed,tearsofsteel_short,10,33,2,1200,882.9,4.6,4.06,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,10,34,1,750,1234.7,4.06,4.64,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,10,35,2,1200,1061.1,4.64,4.99,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,10,36,2,1200,972.2,4.99,4.0,2.332,92.82,0.0,82.79,1,750,0.0,86.63,86.63,-3.839999999999989,2.332,0
Proposed,tearsofsteel_short,10,37,2,1200,682.0,4.0,4.0,0.383,92.82,0.0,91.17,1,750,0.0,86.63,86.63,4.540000000000006,0.383,0
Proposed,tearsofsteel_short,10,38,2,1200,609.2,4.0,4.0,1.543,92.82,0.0,86.18,1,750,0.0,86.63,86.63,-0.44999999999998863,1.543,0
Proposed,tearsofsteel_short,10,39,2,1200,468.4,4.0,4.0,1.078,92.82,0.0,88.18,1,750,0.0,86.63,86.63,1.5500000000000114,1.078,0
Proposed,tearsofsteel_short,10,40,0,300,1047.2,4.0,6.71,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,10,41,2,1200,819.8,6.71,6.45,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,10,42,2,1200,534.5,6.45,4.84,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,10,43,2,1200,669.7,4.84,5.03,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,86.63,6.189999999999998,0.0,1
Proposed,tearsofsteel_short,10,44,2,1200,762.5,5.03,4.0,0.82,92.82,0.0,89.29,2,1200,0.0,92.82,92.82,-3.529999999999987,0.82,1
Proposed,tearsofsteel_short,10,45,1,750,468.7,4.0,4.0,1.3,86.63,6.19,74.85,2,1200,0.0,92.82,92.82,-17.97,1.3,0
Proposed,tearsofsteel_short,10,46,1,750,706.1,4.0,4.62,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,10,47,2,1200,703.9,4.62,4.0,0.014,92.82,6.19,86.57,2,1200,0.075,92.82,92.5,-5.930000000000007,-0.061,1
Proposed,tearsofsteel_short,11,0,0,300,897.2,1.75,4.31,0.0,67.85,0.0,67.85,1,750,1.846,86.63,78.69,-10.840000000000003,-1.846,0
Proposed,tearsofsteel_short,11,1,2,1200,950.5,4.31,5.36,0.0,92.82,24.97,67.85,2,1200,0.0,92.82,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,11,2,2,1200,950.5,5.36,6.23,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,11,3,2,1200,950.5,6.23,7.28,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,11,4,2,1200,950.5,7.28,5.12,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,11,5,2,1200,950.5,5.12,5.03,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,11,6,2,1200,950.5,5.03,5.99,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,11,7,2,1200,950.5,5.99,6.53,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,11,8,2,1200,941.2,6.53,4.0,2.606,92.82,0.0,81.61,1,750,0.0,86.63,80.44,1.1700000000000017,2.606,0
Proposed,tearsofsteel_short,11,9,2,1200,950.5,4.0,4.0,0.232,92.82,0.0,91.82,1,750,0.0,86.63,86.63,5.189999999999998,0.232,0
