Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate
Ablation_Lyap,bigbuckbunny,13,17,1,1,750,580.0,12.57,12.13,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,18,1,1,750,539.7,12.13,9.97,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,19,1,1,750,486.4,9.97,9.1,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,20,0,0,300,735.2,9.1,10.14,0.0,66.58,17.15,49.43,0,0.0
Ablation_Lyap,bigbuckbunny,13,21,1,1,750,666.1,10.14,9.74,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,13,22,1,1,750,786.5,9.74,10.97,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,23,1,1,750,694.6,10.97,9.12,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,24,0,0,300,531.7,9.12,9.5,0.0,66.58,17.15,49.43,0,0.0
Ablation_Lyap,bigbuckbunny,13,25,1,1,750,492.5,9.5,9.02,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,13,26,1,1,750,719.3,9.02,8.49,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,27,1,1,750,686.2,8.49,10.26,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,28,1,1,750,807.2,10.26,10.21,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,29,1,1,750,793.6,10.21,11.37,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,30,1,1,750,749.4,11.37,13.22,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,31,1,1,750,990.9,13.22,16.01,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,32,1,1,750,964.2,16.01,16.68,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,33,1,1,750,572.6,16.68,16.91,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,34,1,1,750,725.9,16.91,17.58,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,35,1,1,750,537.0,17.58,17.89,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,36,1,1,750,810.3,17.89,15.42,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,37,1,1,750,759.9,15.42,17.06,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,38,1,1,750,363.9,17.06,14.63,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,39,1,1,750,361.5,14.63,11.47,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,40,0,0,300,439.7,11.47,9.23,0.0,66.58,17.15,49.43,0,0.0
Ablation_Lyap,bigbuckbunny,13,41,0,0,300,452.3,9.23,9.78,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,13,42,0,0,300,817.5,9.78,12.1,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,13,43,1,1,750,693.1,12.1,11.93,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,13,44,0,0,300,554.2,11.93,11.2,0.0,66.58,17.15,49.43,0,0.0
Ablation_Lyap,bigbuckbunny,13,45,1,1,750,499.1,11.2,9.72,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,13,46,1,1,750,686.0,9.72,8.96,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,13,47,1,1,750,794.6,8.96,10.63,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,0,0,0,300,2769.2,1.4,4.38,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,14,1,1,1,750,2823.5,4.38,7.49,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,14,2,2,2,1200,2823.5,7.49,10.03,0.0,90.34,6.61,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,3,3,3,1850,2823.5,10.03,11.54,0.0,95.49,5.15,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,14,4,3,3,1850,2851.5,11.54,10.12,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,14,5,2,2,1200,2823.5,10.12,12.54,0.0,90.34,5.15,85.19,0,0.0
Ablation_Lyap,bigbuckbunny,14,6,3,3,1850,2823.5,12.54,14.98,0.0,95.49,5.15,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,14,7,3,3,1850,2823.5,14.98,17.72,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,14,8,3,3,1850,2851.5,17.72,18.44,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,14,9,4,4,2850,2823.5,18.44,20.82,0.0,97.11,1.62,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,14,10,4,4,2850,2823.5,20.82,22.56,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,11,4,4,2850,2823.5,22.56,23.71,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,12,4,4,2850,2851.5,23.71,24.15,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,13,4,4,2850,2823.5,24.15,25.51,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,14,4,4,2850,2796.1,25.51,27.74,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,15,4,4,2850,2796.1,27.74,28.73,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,16,4,4,2850,2796.1,28.73,26.63,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,17,4,4,2850,2823.5,26.63,27.16,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,18,4,4,2850,2823.5,27.16,26.68,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,19,4,4,2850,2823.5,26.68,27.5,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,20,4,4,2850,2823.5,27.5,24.16,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,21,4,4,2850,2796.1,24.16,24.19,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,22,4,4,2850,2796.1,24.19,25.22,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,23,4,4,2850,2796.1,25.22,23.7,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,24,4,4,2850,2823.5,23.7,21.21,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,25,4,4,2850,905.7,21.21,15.97,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,14,26,3,3,1850,914.3,15.97,11.17,0.0,95.49,1.62,93.87,0,0.0
Ablation_Lyap,bigbuckbunny,14,27,2,2,1200,905.7,11.17,12.47,0.0,90.34,5.15,85.19,0,0.0
Ablation_Lyap,bigbuckbunny,14,28,2,2,1200,905.7,12.47,10.7,0.0,90.34,0.0,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,14,29,1,1,750,905.7,10.7,12.2,0.0,83.73,6.61,77.12,0,0.0
Ablation_Lyap,bigbuckbunny,14,30,1,1,750,905.7,12.2,14.42,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,31,1,1,750,914.3,14.42,17.11,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,32,1,1,750,905.7,17.11,17.57,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,33,1,1,750,914.3,17.57,19.21,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,34,1,1,750,905.7,19.21,20.54,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,35,1,1,750,914.3,20.54,22.37,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,36,3,3,1850,905.7,22.37,12.08,0.0,95.49,11.76,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,37,1,1,750,831.7,12.08,13.93,0.0,83.73,11.76,71.97,0,0.0
Ablation_Lyap,bigbuckbunny,14,38,1,1,750,831.7,13.93,15.12,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,39,1,1,750,831.7,15.12,16.01,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,40,1,1,750,834.8,16.01,11.78,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,41,1,1,750,834.8,11.78,11.11,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,42,1,1,750,834.8,11.11,11.0,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,43,1,1,750,831.7,11.0,11.52,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,44,1,1,750,831.7,11.52,7.65,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,45,1,1,750,831.7,7.65,8.36,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,46,1,1,750,831.7,8.36,8.43,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,14,47,1,1,750,831.7,8.43,10.21,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,0,0,0,300,985.5,2.54,4.0,0.336,66.58,0.0,65.14,0,0.0
Ablation_Lyap,bigbuckbunny,15,1,0,0,300,1147.8,4.0,7.13,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,15,2,0,0,300,330.5,7.13,8.0,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,15,3,0,0,300,954.6,8.0,10.81,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,15,4,0,0,300,417.9,10.81,8.81,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,15,5,0,0,300,1051.5,8.81,11.75,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,15,6,1,1,750,582.7,11.75,12.68,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,15,7,1,1,750,1084.0,12.68,15.35,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,8,1,1,750,1091.8,15.35,15.88,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,9,1,1,750,948.6,15.88,18.61,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,10,1,1,750,778.8,18.61,20.46,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,11,1,1,750,912.3,20.46,22.13,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,12,1,1,750,868.3,22.13,23.06,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,13,2,2,1200,591.5,23.06,21.76,0.0,90.34,6.61,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,14,2,2,1200,826.8,21.76,23.23,0.0,90.34,0.0,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,15,15,3,3,1850,746.7,23.23,19.92,0.0,95.49,5.15,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,15,16,2,2,1200,1083.7,19.92,17.28,0.0,90.34,5.15,85.19,0,0.0
Ablation_Lyap,bigbuckbunny,15,17,1,1,750,314.5,17.28,13.09,0.0,83.73,6.61,77.12,0,0.0
Ablation_Lyap,bigbuckbunny,15,18,0,0,300,896.8,13.09,15.61,0.0,66.58,17.15,49.43,0,0.0
Ablation_Lyap,bigbuckbunny,15,19,1,1,750,698.3,15.61,16.22,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,15,20,1,1,750,821.6,16.22,13.58,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,21,1,1,750,866.4,13.58,14.2,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,22,1,1,750,1244.4,14.2,16.45,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,23,1,1,750,525.3,16.45,12.72,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,24,0,0,300,404.9,12.72,11.95,0.0,66.58,17.15,49.43,0,0.0
Ablation_Lyap,bigbuckbunny,15,25,1,1,750,814.0,11.95,13.25,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,15,26,1,1,750,719.0,13.25,12.71,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,27,1,1,750,932.1,12.71,15.07,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,28,1,1,750,934.7,15.07,15.58,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,29,1,1,750,887.2,15.58,17.03,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,30,1,1,750,693.7,17.03,18.71,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,31,1,1,750,752.9,18.71,21.12,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,32,1,1,750,320.6,21.12,15.11,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,33,1,1,750,577.7,15.11,15.38,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,34,1,1,750,952.6,15.38,16.83,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,35,1,1,750,730.6,16.83,18.13,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,36,1,1,750,1298.9,18.13,18.09,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,37,1,1,750,1115.9,18.09,20.48,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,38,1,1,750,385.1,20.48,18.4,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,39,1,1,750,838.5,18.4,19.32,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,40,1,1,750,804.9,19.32,14.79,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,41,1,1,750,942.1,14.79,14.65,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,42,1,1,750,999.5,14.65,15.21,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,43,1,1,750,1003.0,15.21,16.33,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,44,1,1,750,835.4,16.33,12.49,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,45,1,1,750,797.9,12.49,13.06,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,46,1,1,750,967.8,13.06,13.69,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,15,47,1,1,750,875.4,13.69,15.58,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,16,0,0,0,300,1588.8,1.58,4.0,0.207,66.58,0.0,65.69,0,0.0
Ablation_Lyap,bigbuckbunny,16,1,1,1,750,2396.5,4.0,6.96,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,16,2,1,1,750,2817.4,6.96,10.04,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,16,3,1,1,750,2232.1,10.04,12.76,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,16,4,2,2,1200,2109.8,12.76,12.01,0.0,90.34,6.61,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,16,5,2,2,1200,1933.6,12.01,13.7,0.0,90.34,0.0,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,16,6,2,2,1200,1790.0,13.7,16.1,0.0,90.34,0.0,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,16,7,3,3,1850,997.4,16.1,16.53,0.0,95.49,5.15,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,16,8,2,2,1200,538.4,16.53,9.27,0.0,90.34,5.15,85.19,0,0.0
Ablation_Lyap,bigbuckbunny,16,9,1,1,750,1140.1,9.27,12.22,0.0,83.73,6.61,77.12,0,0.0
Ablation_Lyap,bigbuckbunny,16,10,1,1,750,1534.2,12.22,15.12,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,16,11,2,2,1200,809.2,15.12,14.93,0.0,90.34,6.61,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,16,12,2,2,1200,2286.2,14.93,17.06,0.0,90.34,0.0,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,16,13,3,3,1850,2340.5,17.06,19.0,0.0,95.49,5.15,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,16,14,3,3,1850,2150.2,19.0,21.5,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,15,3,3,1850,2880.9,21.5,23.6,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,16,4,4,2850,3263.2,23.6,22.37,0.0,97.11,1.62,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,17,4,4,2850,2319.0,22.37,22.15,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,18,4,4,2850,3030.0,22.15,21.98,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,19,4,4,2850,2272.5,21.98,22.02,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,20,4,4,2850,2884.3,22.02,18.84,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,21,4,4,2850,1975.7,18.84,17.21,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,22,4,4,2850,2434.5,17.21,17.81,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,23,4,4,2850,1995.2,17.81,14.07,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,24,4,4,2850,1771.2,14.07,7.73,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,25,2,2,1200,2435.6,7.73,10.28,0.0,90.34,6.77,83.57,0,0.0
Ablation_Lyap,bigbuckbunny,16,26,3,3,1850,2196.4,10.28,10.62,0.0,95.49,5.15,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,16,27,3,3,1850,1726.4,10.62,12.43,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,28,3,3,1850,5195.1,12.43,14.88,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,29,3,3,1850,1283.4,14.88,14.54,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,30,3,3,1850,2759.4,14.54,17.1,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,31,3,3,1850,1776.0,17.1,19.43,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,32,3,3,1850,2307.6,19.43,20.01,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,33,4,4,2850,2359.7,20.01,20.53,0.0,97.11,1.62,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,34,4,4,2850,2255.6,20.53,20.45,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,35,4,4,2850,1751.4,20.45,20.16,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,36,4,4,2850,1518.3,20.16,11.03,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,37,2,2,1200,3087.2,11.03,14.1,0.0,90.34,6.77,83.57,0,0.0
Ablation_Lyap,bigbuckbunny,16,38,3,3,1850,3044.6,14.1,16.2,0.0,95.49,5.15,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,16,39,3,3,1850,2653.9,16.2,17.8,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,40,3,3,1850,2494.6,17.8,15.01,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,41,2,2,1200,2562.5,15.01,16.58,0.0,90.34,5.15,85.19,0,0.0
Ablation_Lyap,bigbuckbunny,16,42,3,3,1850,3119.3,16.58,17.86,0.0,95.49,5.15,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,16,43,4,4,2850,2993.5,17.86,18.19,0.0,97.11,1.62,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,16,44,4,4,2850,2526.3,18.19,12.34,0.0,97.11,0.0,97.11,0,0.0
Ablation_Lyap,bigbuckbunny,16,45,3,3,1850,1053.2,12.34,9.93,0.0,95.49,1.62,93.87,0,0.0
Ablation_Lyap,bigbuckbunny,16,46,2,2,1200,1996.8,9.93,11.31,0.0,90.34,5.15,85.19,0,0.0
Ablation_Lyap,bigbuckbunny,16,47,2,2,1200,1623.2,11.31,13.49,0.0,90.34,0.0,90.34,0,0.0
Ablation_Lyap,bigbuckbunny,17,0,0,0,300,956.3,0.9,4.0,2.061,66.58,0.0,57.72,0,0.0
Ablation_Lyap,bigbuckbunny,17,1,0,0,300,1160.2,4.0,7.14,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,17,2,1,1,750,1012.1,7.14,8.58,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,17,3,1,1,750,1129.0,8.58,10.06,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,4,1,1,750,847.8,10.06,6.68,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,5,1,1,750,792.3,6.68,7.15,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,6,1,1,750,471.8,7.15,7.36,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,7,1,1,750,893.2,7.36,9.74,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,8,1,1,750,1029.0,9.74,10.06,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,9,1,1,750,528.2,10.06,11.79,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,10,1,1,750,754.5,11.79,13.56,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,11,1,1,750,815.3,13.56,14.96,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,12,1,1,750,721.2,14.96,15.26,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,13,1,1,750,534.2,15.26,15.59,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,14,1,1,750,587.3,15.59,17.37,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,15,1,1,750,713.5,17.37,18.27,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,16,1,1,750,503.6,18.27,13.34,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,17,1,1,750,282.3,13.34,8.22,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,18,0,0,300,343.5,8.22,8.35,0.0,66.58,17.15,49.43,0,0.0
Ablation_Lyap,bigbuckbunny,17,19,0,0,300,533.8,8.35,10.57,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,17,20,0,0,300,775.6,10.57,11.76,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,17,21,1,1,750,576.4,11.76,10.68,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,17,22,1,1,750,502.9,10.68,10.35,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,23,0,0,300,487.7,10.35,11.02,0.0,66.58,17.15,49.43,0,0.0
Ablation_Lyap,bigbuckbunny,17,24,0,0,300,400.4,11.02,10.2,0.0,66.58,0.0,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,17,25,1,1,750,446.7,10.2,9.27,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,17,26,0,0,300,1006.1,9.27,11.97,0.0,66.58,17.15,49.43,0,0.0
Ablation_Lyap,bigbuckbunny,17,27,1,1,750,845.8,11.97,14.16,0.0,83.73,17.15,66.58,0,0.0
Ablation_Lyap,bigbuckbunny,17,28,1,1,750,633.0,14.16,13.0,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,29,1,1,750,1261.3,13.0,15.21,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,30,1,1,750,1113.3,15.21,17.77,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,31,1,1,750,596.7,17.77,19.76,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,32,1,1,750,627.1,19.76,18.64,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,33,1,1,750,882.9,18.64,20.2,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,34,1,1,750,1234.7,20.2,22.24,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,35,3,3,1850,1061.1,22.24,21.64,0.0,95.49,11.76,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,36,3,3,1850,972.2,21.64,12.33,0.0,95.49,0.0,95.49,0,0.0
Ablation_Lyap,bigbuckbunny,17,37,2,2,1200,682.0,12.33,12.13,0.0,90.34,5.15,85.19,0,0.0
Ablation_Lyap,bigbuckbunny,17,38,1,1,750,609.2,12.13,12.29,0.0,83.73,6.61,77.12,0,0.0
Ablation_Lyap,bigbuckbunny,17,39,1,1,750,468.4,12.29,10.76,0.0,83.73,0.0,83.73,0,0.0
Ablation_Lyap,bigbuckbunny,17,40,0,0,300,1047.2,10.76,12.14,0.0,66.58,17.15,49.43,0,0.0
Ablation_Lyap,bigbuckbunny,17,41,1,1,750,819.8,12.14,11.39,0.0,83.73,17.15,66.58,0,0.0
