Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,tearsofsteel_short,6,33,2,2,1200,654.6,7.62,7.76,0.0,92.82,6.19,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,6,34,2,2,1200,689.7,7.76,8.97,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,6,35,1,1,750,677.2,8.97,9.51,0.0,86.63,6.19,80.44,0,0.0,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,6,36,0,0,300,444.9,9.51,9.59,0.0,67.85,18.78,49.07,0,0.0,1,750,1.434,86.63,80.46,-31.389999999999993,-1.434,0
Proposed,tearsofsteel_short,6,37,1,1,750,795.5,9.59,10.16,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,6,38,1,1,750,664.8,10.16,11.27,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,6,39,1,1,750,743.5,11.27,10.97,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,6,40,1,1,750,649.3,10.97,6.03,0.0,86.63,0.0,86.63,0,0.0,1,750,3.552,86.63,71.36,15.269999999999996,-3.552,1
Proposed,tearsofsteel_short,6,41,0,0,300,598.7,6.03,7.46,0.0,67.85,18.78,49.07,0,0.0,1,750,2.422,86.63,76.22,-27.15,-2.422,0
Proposed,tearsofsteel_short,6,42,1,1,750,981.2,7.46,8.51,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,6,43,1,1,750,1001.1,8.51,9.76,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,6,44,0,0,300,505.3,9.76,9.5,0.0,67.85,18.78,49.07,0,0.0,1,750,4.356,86.63,67.9,-18.830000000000005,-4.356,0
Proposed,tearsofsteel_short,6,45,1,1,750,571.6,9.5,9.2,0.0,86.63,18.78,67.85,0,0.0,1,750,0.299,86.63,85.34,-17.49000000000001,-0.299,1
Proposed,tearsofsteel_short,6,46,1,1,750,594.1,9.2,9.81,0.0,86.63,0.0,86.63,0,0.0,2,1200,1.427,92.82,80.5,6.1299999999999955,-1.427,0
Proposed,tearsofsteel_short,6,47,1,1,750,930.5,9.81,11.8,0.0,86.63,0.0,86.63,0,0.0,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,0,0,0,300,985.5,2.74,4.66,0.0,67.85,0.0,67.85,0,0.0,1,750,2.457,86.63,76.06,-8.210000000000008,-2.457,0
Proposed,tearsofsteel_short,7,1,1,1,750,1147.8,4.66,6.49,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,7,2,0,0,300,330.5,6.49,8.0,0.0,67.85,18.78,49.07,0,0.0,1,750,0.401,86.63,84.91,-35.839999999999996,-0.401,0
Proposed,tearsofsteel_short,7,3,1,1,750,954.6,8.0,9.53,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,7,4,0,0,300,417.9,9.53,8.5,0.0,67.85,18.78,49.07,0,0.0,1,750,7.055,86.63,56.29,-7.219999999999999,-7.055,0
Proposed,tearsofsteel_short,7,5,1,1,750,1051.5,8.5,10.42,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,7,6,1,1,750,582.7,10.42,8.9,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,7,1,1,750,1084.0,8.9,10.77,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,8,1,1,750,1091.8,10.77,11.05,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,9,2,2,1200,948.6,11.05,11.95,0.0,92.82,6.19,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,7,10,2,2,1200,778.8,11.95,11.29,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,11,2,2,1200,912.3,11.29,11.36,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,12,2,2,1200,868.3,11.36,9.06,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,13,2,2,1200,591.5,9.06,7.64,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,14,2,2,1200,826.8,7.64,7.43,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,15,2,2,1200,746.7,7.43,8.09,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,16,1,1,750,1083.7,8.09,7.95,0.0,86.63,6.19,80.44,0,0.0,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,7,17,0,0,300,314.5,7.95,8.24,0.0,67.85,18.78,49.07,0,0.0,1,750,0.0,86.63,86.63,-37.559999999999995,0.0,0
Proposed,tearsofsteel_short,7,18,0,0,300,896.8,8.24,11.0,0.0,67.85,0.0,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,7,19,1,1,750,698.3,11.0,10.4,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,7,20,1,1,750,821.6,10.4,8.26,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,21,1,1,750,866.4,8.26,7.33,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,22,1,1,750,1244.4,7.33,9.08,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,23,0,0,300,525.3,9.08,9.72,0.0,67.85,18.78,49.07,0,0.0,1,750,0.0,86.63,86.63,-37.559999999999995,0.0,0
Proposed,tearsofsteel_short,7,24,0,0,300,404.9,9.72,7.03,0.0,67.85,0.0,67.85,0,0.0,1,750,12.365,86.63,33.46,34.38999999999999,-12.365,0
Proposed,tearsofsteel_short,7,25,0,0,300,814.0,7.03,9.53,0.0,67.85,0.0,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,7,26,1,1,750,719.0,9.53,9.95,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,7,27,1,1,750,932.1,9.95,10.39,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,28,1,1,750,934.7,10.39,9.88,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,29,2,2,1200,887.2,9.88,11.36,0.0,92.82,6.19,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,7,30,1,1,750,693.7,11.36,12.17,0.0,86.63,6.19,80.44,0,0.0,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,7,31,1,1,750,752.9,12.17,13.62,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,32,1,1,750,320.6,13.62,6.24,0.0,86.63,0.0,86.63,0,0.0,1,750,2.108,86.63,77.57,9.060000000000002,-2.108,1
Proposed,tearsofsteel_short,7,33,1,1,750,577.7,6.24,7.5,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,34,1,1,750,952.6,7.5,10.24,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,35,1,1,750,730.6,10.24,11.03,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,36,1,1,750,1298.9,11.03,11.67,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,37,1,1,750,1115.9,11.67,13.23,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,38,1,1,750,385.1,13.23,12.24,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,39,1,1,750,838.5,12.24,12.43,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,40,1,1,750,804.9,12.43,9.22,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,41,1,1,750,942.1,9.22,9.14,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,42,1,1,750,999.5,9.14,10.24,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,43,1,1,750,1003.0,10.24,11.49,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,44,1,1,750,835.4,11.49,9.05,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,45,2,2,1200,797.9,9.05,8.12,0.0,92.82,6.19,86.63,0,0.0,2,1200,0.0,92.82,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,46,2,2,1200,967.8,8.12,8.79,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,92.82,0.0,0.0,0
Proposed,tearsofsteel_short,7,47,2,2,1200,875.4,8.79,9.37,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.526,95.92,93.66,-0.8400000000000034,-0.526,0
Proposed,tearsofsteel_short,8,0,0,0,300,891.0,2.97,4.67,0.0,67.85,0.0,67.85,0,0.0,1,750,2.784,86.63,74.66,-6.810000000000002,-2.784,0
Proposed,tearsofsteel_short,8,1,1,1,750,891.2,4.67,5.87,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,8,2,1,1,750,890.8,5.87,7.56,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,3,1,1,750,879.8,7.56,8.88,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,4,1,1,750,841.8,8.88,6.63,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,5,2,2,1200,900.4,6.63,6.75,0.0,92.82,6.19,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,8,6,1,1,750,897.6,6.75,7.17,0.0,86.63,6.19,80.44,0,0.0,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,7,1,1,750,884.1,7.17,8.56,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,8,1,1,750,901.1,8.56,8.05,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,9,2,2,1200,882.9,8.05,8.73,0.0,92.82,6.19,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,8,10,2,2,1200,901.2,8.73,8.69,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,11,2,2,1200,900.7,8.69,8.72,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,12,1,1,750,901.6,8.72,8.93,0.0,86.63,6.19,80.44,0,0.0,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,13,1,1,750,900.5,8.93,10.7,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,14,1,1,750,900.3,10.7,12.28,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,15,1,1,750,897.1,12.28,14.55,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,16,1,1,750,902.5,14.55,13.57,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,17,2,2,1200,807.4,13.57,11.79,0.0,92.82,6.19,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,8,18,2,2,1200,902.0,11.79,10.84,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,19,2,2,1200,900.4,10.84,9.13,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,20,1,1,750,902.0,9.13,7.55,0.0,86.63,6.19,80.44,0,0.0,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,21,1,1,750,901.2,7.55,6.81,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,22,1,1,750,900.6,6.81,7.69,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,23,1,1,750,902.1,7.69,6.8,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,24,0,0,300,901.1,6.8,7.79,0.0,67.85,18.78,49.07,0,0.0,1,750,0.0,86.63,86.63,-37.559999999999995,0.0,0
Proposed,tearsofsteel_short,8,25,1,1,750,899.4,7.79,8.39,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,8,26,1,1,750,823.2,8.39,9.26,0.0,86.63,0.0,86.63,0,0.0,2,1200,0.0,92.82,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,8,27,1,1,750,901.4,9.26,9.59,0.0,86.63,0.0,86.63,0,0.0,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,28,1,1,750,901.5,9.59,8.9,0.0,86.63,0.0,86.63,0,0.0,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,29,2,2,1200,900.7,8.9,10.43,0.0,92.82,6.19,86.63,0,0.0,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,30,1,1,750,899.6,10.43,11.97,0.0,86.63,6.19,80.44,0,0.0,2,1200,0.0,92.82,92.82,-12.379999999999995,0.0,0
Proposed,tearsofsteel_short,8,31,1,1,750,902.2,11.97,13.84,0.0,86.63,0.0,86.63,0,0.0,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,32,1,1,750,900.9,13.84,13.79,0.0,86.63,0.0,86.63,0,0.0,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,33,2,2,1200,894.7,13.79,14.96,0.0,92.82,6.19,86.63,0,0.0,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,34,2,2,1200,901.3,14.96,16.83,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,35,2,2,1200,902.2,16.83,16.67,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,36,2,2,1200,901.0,16.67,12.92,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,37,2,2,1200,901.0,12.92,12.07,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,38,2,2,1200,901.5,12.07,12.66,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,39,2,2,1200,871.6,12.66,10.8,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,80.44,12.379999999999995,0.0,0
Proposed,tearsofsteel_short,8,40,1,1,750,901.6,10.8,8.36,0.0,86.63,6.19,80.44,0,0.0,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,41,1,1,750,901.8,8.36,8.1,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,42,1,1,750,901.0,8.1,8.88,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,43,1,1,750,900.8,8.88,9.83,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,44,1,1,750,900.8,9.83,7.85,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,45,2,2,1200,901.8,7.85,7.49,0.0,92.82,6.19,86.63,0,0.0,2,1200,0.0,92.82,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,8,46,2,2,1200,900.7,7.49,7.91,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,47,2,2,1200,900.7,7.91,8.59,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,0,0,0,300,1125.3,1.22,4.0,0.605,67.85,0.0,65.25,0,0.0,1,750,3.337,86.63,72.28,-7.030000000000001,-2.732,0
Proposed,tearsofsteel_short,9,1,1,1,750,956.1,4.0,5.39,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,9,2,1,1,750,823.4,5.39,6.89,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,3,1,1,750,1207.6,6.89,8.94,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,4,1,1,750,1173.0,8.94,8.46,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,5,2,2,1200,1203.8,8.46,9.56,0.0,92.82,6.19,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,9,6,2,2,1200,1089.3,9.56,8.83,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,7,2,2,1200,1211.6,8.83,9.79,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,8,1,1,750,1178.5,9.79,10.34,0.0,86.63,6.19,80.44,0,0.0,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,9,9,2,2,1200,1006.7,10.34,11.42,0.0,92.82,6.19,86.63,0,0.0,2,1200,0.0,92.82,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,10,2,2,1200,1247.8,11.42,12.51,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,11,2,2,1200,763.9,12.51,11.82,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,12,2,2,1200,1168.9,11.82,11.14,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,13,2,2,1200,1211.6,11.14,12.5,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,14,2,2,1200,969.1,12.5,12.9,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,15,2,2,1200,1127.2,12.9,14.69,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,16,1,1,750,1159.4,14.69,14.82,0.0,86.63,6.19,80.44,0,0.0,1,750,0.0,86.63,80.44,0.0,0.0,1
Proposed,tearsofsteel_short,9,17,2,2,1200,561.7,14.82,10.51,0.0,92.82,6.19,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,9,18,2,2,1200,1222.0,10.51,10.85,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,19,2,2,1200,1103.6,10.85,10.2,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,20,1,1,750,1120.9,10.2,9.7,0.0,86.63,6.19,80.44,0,0.0,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,9,21,1,1,750,1012.5,9.7,9.49,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,22,1,1,750,1122.2,9.49,10.99,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,23,1,1,750,972.2,10.99,10.44,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,24,1,1,750,917.8,10.44,7.07,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,25,2,2,1200,1228.1,7.07,7.08,0.0,92.82,6.19,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,9,26,2,2,1200,1187.8,7.08,7.61,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,27,1,1,750,983.4,7.61,8.24,0.0,86.63,6.19,80.44,0,0.0,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,9,28,1,1,750,1268.5,8.24,8.91,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,29,2,2,1200,1089.4,8.91,10.87,0.0,92.82,6.19,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,9,30,2,2,1200,660.9,10.87,9.5,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,31,2,2,1200,380.2,9.5,5.42,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,32,0,0,300,1075.2,5.42,8.06,0.0,67.85,24.97,42.88,0,0.0,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,9,33,0,0,300,113.5,8.06,6.5,0.0,67.85,0.0,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,9,34,0,0,300,1047.7,6.5,10.04,0.0,67.85,0.0,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,9,35,1,1,750,711.3,10.04,10.74,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,9,36,1,1,750,569.9,10.74,7.08,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,37,1,1,750,1169.5,7.08,8.75,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,38,1,1,750,1241.1,8.75,11.2,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,39,1,1,750,1033.7,11.2,12.11,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,40,1,1,750,994.4,12.11,10.27,0.0,86.63,0.0,86.63,0,0.0,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,41,0,0,300,298.9,10.27,9.13,0.0,67.85,18.78,49.07,0,0.0,1,750,0.0,86.63,86.63,-37.559999999999995,0.0,0
Proposed,tearsofsteel_short,9,42,0,0,300,1043.3,9.13,12.02,0.0,67.85,0.0,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,9,43,1,1,750,265.1,12.02,5.63,0.0,86.63,18.78,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,9,44,0,0,300,992.9,5.63,7.46,0.0,67.85,18.78,49.07,0,0.0,1,750,1.407,86.63,80.58,-31.509999999999998,-1.407,0
Proposed,tearsofsteel_short,9,45,1,1,750,921.1,7.46,8.8,0.0,86.63,18.78,67.85,0,0.0,2,1200,0.268,92.82,85.48,-17.63000000000001,-0.268,0
