Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate,Shield_Reason
Proposed_V13_TightGuard,bigbuckbunny,10,17,1,0,300,282.3,7.24,7.9,0.0,66.58,17.15,49.43,1,0.2777777777777778,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,10,18,1,1,750,343.5,7.9,7.81,0.0,83.73,17.15,66.58,0,0.2631578947368421,pass
Proposed_V13_TightGuard,bigbuckbunny,10,19,1,1,750,533.8,7.81,6.6,0.0,83.73,0.0,83.73,0,0.25,pass
Proposed_V13_TightGuard,bigbuckbunny,10,20,1,0,300,775.6,6.6,8.11,0.0,66.58,17.15,49.43,1,0.2857142857142857,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,10,21,1,1,750,576.4,8.11,7.06,0.0,83.73,17.15,66.58,0,0.2727272727272727,pass
Proposed_V13_TightGuard,bigbuckbunny,10,22,1,1,750,502.9,7.06,5.04,0.0,83.73,0.0,83.73,0,0.2608695652173913,pass
Proposed_V13_TightGuard,bigbuckbunny,10,23,1,0,300,487.7,5.04,5.57,0.0,66.58,17.15,49.43,1,0.2916666666666667,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,10,24,1,0,300,400.4,5.57,4.0,1.728,66.58,0.0,59.15,1,0.32,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,10,25,1,0,300,446.7,4.0,5.65,0.0,66.58,0.0,66.58,1,0.34615384615384615,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,10,26,1,0,300,1006.1,5.65,8.03,0.0,66.58,0.0,66.58,1,0.37037037037037035,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,10,27,1,1,750,845.8,8.03,9.29,0.0,83.73,17.15,66.58,0,0.35714285714285715,pass
Proposed_V13_TightGuard,bigbuckbunny,10,28,1,1,750,633.0,9.29,4.68,0.0,83.73,0.0,83.73,0,0.3448275862068966,pass
Proposed_V13_TightGuard,bigbuckbunny,10,29,1,1,750,1261.3,4.68,6.83,0.0,83.73,0.0,83.73,0,0.3333333333333333,pass
Proposed_V13_TightGuard,bigbuckbunny,10,30,1,1,750,1113.3,6.83,8.43,0.0,83.73,0.0,83.73,0,0.3225806451612903,pass
Proposed_V13_TightGuard,bigbuckbunny,10,31,2,2,1200,596.7,8.43,8.21,0.0,90.34,6.61,83.73,0,0.3125,pass
Proposed_V13_TightGuard,bigbuckbunny,10,32,1,1,750,627.1,8.21,6.32,0.0,83.73,6.61,77.12,0,0.30303030303030304,pass
Proposed_V13_TightGuard,bigbuckbunny,10,33,2,2,1200,882.9,6.32,7.99,0.0,90.34,6.61,83.73,0,0.29411764705882354,pass
Proposed_V13_TightGuard,bigbuckbunny,10,34,2,2,1200,1234.7,7.99,9.81,0.0,90.34,0.0,90.34,0,0.2857142857142857,pass
Proposed_V13_TightGuard,bigbuckbunny,10,35,2,2,1200,1061.1,9.81,11.72,0.0,90.34,0.0,90.34,0,0.2777777777777778,pass
Proposed_V13_TightGuard,bigbuckbunny,10,36,2,2,1200,972.2,11.72,11.18,0.0,90.34,0.0,90.34,0,0.2702702702702703,pass
Proposed_V13_TightGuard,bigbuckbunny,10,37,2,2,1200,682.0,11.18,9.95,0.0,90.34,0.0,90.34,0,0.2631578947368421,pass
Proposed_V13_TightGuard,bigbuckbunny,10,38,2,2,1200,609.2,9.95,8.2,0.0,90.34,0.0,90.34,0,0.2564102564102564,pass
Proposed_V13_TightGuard,bigbuckbunny,10,39,1,1,750,468.4,8.2,6.81,0.0,83.73,6.61,77.12,0,0.25,pass
Proposed_V13_TightGuard,bigbuckbunny,10,40,1,0,300,1047.2,6.81,8.9,0.0,66.58,17.15,49.43,1,0.2682926829268293,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,10,41,1,1,750,819.8,8.9,8.47,0.0,83.73,17.15,66.58,0,0.2619047619047619,pass
Proposed_V13_TightGuard,bigbuckbunny,10,42,1,1,750,534.5,8.47,7.07,0.0,83.73,0.0,83.73,0,0.2558139534883721,pass
Proposed_V13_TightGuard,bigbuckbunny,10,43,1,1,750,669.7,7.07,5.28,0.0,83.73,0.0,83.73,0,0.25,pass
Proposed_V13_TightGuard,bigbuckbunny,10,44,1,0,300,762.5,5.28,5.93,0.0,66.58,17.15,49.43,1,0.26666666666666666,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,10,45,1,0,300,468.7,5.93,6.22,0.0,66.58,0.0,66.58,1,0.2826086956521739,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,10,46,1,0,300,706.1,6.22,7.89,0.0,66.58,0.0,66.58,1,0.2978723404255319,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,10,47,1,1,750,703.9,7.89,6.34,0.0,83.73,17.15,66.58,0,0.2916666666666667,pass
Proposed_V13_TightGuard,bigbuckbunny,11,0,1,0,300,897.2,1.75,4.0,0.135,66.58,0.0,66.0,1,1.0,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,11,1,1,1,750,950.5,4.0,4.69,0.0,83.73,17.15,66.58,0,0.5,pass
Proposed_V13_TightGuard,bigbuckbunny,11,2,1,1,750,950.5,4.69,6.42,0.0,83.73,0.0,83.73,0,0.3333333333333333,pass
Proposed_V13_TightGuard,bigbuckbunny,11,3,1,1,750,950.5,6.42,6.12,0.0,83.73,0.0,83.73,0,0.25,pass
Proposed_V13_TightGuard,bigbuckbunny,11,4,1,0,300,950.5,6.12,6.97,0.0,66.58,17.15,49.43,1,0.4,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,11,5,1,1,750,950.5,6.97,8.09,0.0,83.73,17.15,66.58,0,0.3333333333333333,pass
Proposed_V13_TightGuard,bigbuckbunny,11,6,2,2,1200,950.5,8.09,7.03,0.0,90.34,6.61,83.73,0,0.2857142857142857,pass
Proposed_V13_TightGuard,bigbuckbunny,11,7,2,2,1200,950.5,7.03,5.46,0.0,90.34,0.0,90.34,0,0.25,pass
Proposed_V13_TightGuard,bigbuckbunny,11,8,1,1,750,941.2,5.46,4.27,0.0,83.73,6.61,77.12,0,0.2222222222222222,pass
Proposed_V13_TightGuard,bigbuckbunny,11,9,1,1,750,950.5,4.27,5.94,0.0,83.73,0.0,83.73,0,0.2,pass
Proposed_V13_TightGuard,bigbuckbunny,11,10,1,1,750,950.5,5.94,6.58,0.0,83.73,0.0,83.73,0,0.18181818181818182,pass
Proposed_V13_TightGuard,bigbuckbunny,11,11,1,1,750,950.5,6.58,8.32,0.0,83.73,0.0,83.73,0,0.16666666666666666,pass
Proposed_V13_TightGuard,bigbuckbunny,11,12,1,1,750,950.5,8.32,8.71,0.0,83.73,0.0,83.73,0,0.15384615384615385,pass
Proposed_V13_TightGuard,bigbuckbunny,11,13,2,2,1200,1142.9,8.71,10.17,0.0,90.34,6.61,83.73,0,0.14285714285714285,pass
Proposed_V13_TightGuard,bigbuckbunny,11,14,2,2,1200,1132.1,10.17,12.32,0.0,90.34,0.0,90.34,0,0.13333333333333333,pass
Proposed_V13_TightGuard,bigbuckbunny,11,15,2,2,1200,1142.9,12.32,14.46,0.0,90.34,0.0,90.34,0,0.125,pass
Proposed_V13_TightGuard,bigbuckbunny,11,16,2,2,1200,1142.9,14.46,13.47,0.0,90.34,0.0,90.34,0,0.11764705882352941,pass
Proposed_V13_TightGuard,bigbuckbunny,11,17,2,2,1200,1142.9,13.47,14.17,0.0,90.34,0.0,90.34,0,0.1111111111111111,pass
Proposed_V13_TightGuard,bigbuckbunny,11,18,2,2,1200,1142.9,14.17,16.2,0.0,90.34,0.0,90.34,0,0.10526315789473684,pass
Proposed_V13_TightGuard,bigbuckbunny,11,19,2,2,1200,1142.9,16.2,16.31,0.0,90.34,0.0,90.34,0,0.1,pass
Proposed_V13_TightGuard,bigbuckbunny,11,20,2,2,1200,1142.9,16.31,13.55,0.0,90.34,0.0,90.34,0,0.09523809523809523,pass
Proposed_V13_TightGuard,bigbuckbunny,11,21,2,2,1200,1142.9,13.55,13.47,0.0,90.34,0.0,90.34,0,0.09090909090909091,pass
Proposed_V13_TightGuard,bigbuckbunny,11,22,2,2,1200,1142.9,13.47,13.23,0.0,90.34,0.0,90.34,0,0.08695652173913043,pass
Proposed_V13_TightGuard,bigbuckbunny,11,23,2,2,1200,1132.1,13.23,11.26,0.0,90.34,0.0,90.34,0,0.08333333333333333,pass
Proposed_V13_TightGuard,bigbuckbunny,11,24,1,1,750,1081.1,11.26,8.5,0.0,83.73,6.61,77.12,0,0.08,pass
Proposed_V13_TightGuard,bigbuckbunny,11,25,2,2,1200,1132.1,8.5,8.8,0.0,90.34,6.61,83.73,0,0.07692307692307693,pass
Proposed_V13_TightGuard,bigbuckbunny,11,26,2,2,1200,1142.9,8.8,7.07,0.0,90.34,0.0,90.34,0,0.07407407407407407,pass
Proposed_V13_TightGuard,bigbuckbunny,11,27,2,2,1200,1132.1,7.07,7.8,0.0,90.34,0.0,90.34,0,0.07142857142857142,pass
Proposed_V13_TightGuard,bigbuckbunny,11,28,1,1,750,1132.1,7.8,6.98,0.0,83.73,6.61,77.12,0,0.06896551724137931,pass
Proposed_V13_TightGuard,bigbuckbunny,11,29,2,2,1200,1132.1,6.98,7.7,0.0,90.34,6.61,83.73,0,0.06666666666666667,pass
Proposed_V13_TightGuard,bigbuckbunny,11,30,2,2,1200,1142.9,7.7,7.95,0.0,90.34,0.0,90.34,0,0.06451612903225806,pass
Proposed_V13_TightGuard,bigbuckbunny,11,31,2,2,1200,1132.1,7.95,9.73,0.0,90.34,0.0,90.34,0,0.0625,pass
Proposed_V13_TightGuard,bigbuckbunny,11,32,2,2,1200,1132.1,9.73,8.51,0.0,90.34,0.0,90.34,0,0.06060606060606061,pass
Proposed_V13_TightGuard,bigbuckbunny,11,33,2,2,1200,1142.9,8.51,10.7,0.0,90.34,0.0,90.34,0,0.058823529411764705,pass
Proposed_V13_TightGuard,bigbuckbunny,11,34,2,2,1200,1132.1,10.7,12.33,0.0,90.34,0.0,90.34,0,0.05714285714285714,pass
Proposed_V13_TightGuard,bigbuckbunny,11,35,2,2,1200,1132.1,12.33,14.37,0.0,90.34,0.0,90.34,0,0.05555555555555555,pass
Proposed_V13_TightGuard,bigbuckbunny,11,36,2,2,1200,897.2,14.37,13.45,0.0,90.34,0.0,90.34,0,0.05405405405405406,pass
Proposed_V13_TightGuard,bigbuckbunny,11,37,2,2,1200,849.6,13.45,13.25,0.0,90.34,0.0,90.34,0,0.05263157894736842,pass
Proposed_V13_TightGuard,bigbuckbunny,11,38,2,2,1200,849.6,13.25,13.13,0.0,90.34,0.0,90.34,0,0.05128205128205128,pass
Proposed_V13_TightGuard,bigbuckbunny,11,39,2,2,1200,849.6,13.13,12.37,0.0,90.34,0.0,90.34,0,0.05,pass
Proposed_V13_TightGuard,bigbuckbunny,11,40,2,2,1200,849.6,12.37,6.94,0.0,90.34,0.0,90.34,0,0.04878048780487805,pass
Proposed_V13_TightGuard,bigbuckbunny,11,41,1,1,750,849.6,6.94,6.66,0.0,83.73,6.61,77.12,0,0.047619047619047616,pass
Proposed_V13_TightGuard,bigbuckbunny,11,42,1,1,750,842.1,6.66,7.24,0.0,83.73,0.0,83.73,0,0.046511627906976744,pass
Proposed_V13_TightGuard,bigbuckbunny,11,43,1,1,750,849.6,7.24,6.68,0.0,83.73,0.0,83.73,0,0.045454545454545456,pass
Proposed_V13_TightGuard,bigbuckbunny,11,44,1,0,300,849.6,6.68,7.66,0.0,66.58,17.15,49.43,1,0.06666666666666667,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,11,45,1,1,750,849.6,7.66,6.55,0.0,83.73,17.15,66.58,0,0.06521739130434782,pass
Proposed_V13_TightGuard,bigbuckbunny,11,46,1,1,750,849.6,6.55,5.71,0.0,83.73,0.0,83.73,0,0.06382978723404255,pass
Proposed_V13_TightGuard,bigbuckbunny,11,47,1,1,750,981.8,5.71,5.73,0.0,83.73,0.0,83.73,0,0.0625,pass
Proposed_V13_TightGuard,bigbuckbunny,12,0,1,1,750,2007.9,2.87,4.76,0.0,83.73,0.0,83.73,0,0.0,qoe_safest
Proposed_V13_TightGuard,bigbuckbunny,12,1,1,1,750,1395.2,4.76,6.51,0.0,83.73,0.0,83.73,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,2,2,2,1200,2358.6,6.51,9.04,0.0,90.34,6.61,83.73,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,3,2,2,1200,2468.0,9.04,10.39,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,4,2,2,1200,2610.3,10.39,9.81,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,5,2,2,1200,2198.4,9.81,11.82,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,6,2,2,1200,572.6,11.82,7.43,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,7,1,1,750,1499.7,7.43,9.22,0.0,83.73,6.61,77.12,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,8,2,2,1200,2169.6,9.22,9.61,0.0,90.34,6.61,83.73,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,9,2,2,1200,2152.6,9.61,11.97,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,10,2,2,1200,2287.1,11.97,13.73,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,11,2,2,1200,2466.3,13.73,16.34,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,12,2,2,1200,2266.4,16.34,17.92,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,13,2,2,1200,1537.7,17.92,20.03,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,14,2,2,1200,1248.8,20.03,22.35,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,15,2,2,1200,1320.5,22.35,24.74,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,16,2,2,1200,2039.5,24.74,25.95,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,17,2,2,1200,1727.0,25.95,27.76,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,18,2,2,1200,2008.2,27.76,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,19,2,2,1200,1118.6,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,20,2,2,1200,2713.9,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,21,2,2,1200,1221.6,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,22,2,2,1200,1530.8,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,23,2,2,1200,1724.2,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,24,2,2,1200,3270.2,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,25,2,2,1200,1536.6,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,26,2,2,1200,1260.4,30.0,28.8,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,27,2,2,1200,1577.7,28.8,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,28,2,2,1200,1365.5,30.0,27.61,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,29,2,2,1200,2172.3,27.61,29.9,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,30,2,2,1200,731.8,29.9,28.04,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,31,2,2,1200,1683.5,28.04,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,32,2,2,1200,2097.8,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,33,2,2,1200,2080.7,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,34,2,2,1200,1484.4,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,35,2,2,1200,1489.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,36,2,2,1200,1582.8,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,37,2,2,1200,2171.8,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,38,2,2,1200,2452.1,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,39,2,2,1200,1218.4,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,40,2,2,1200,1820.0,30.0,29.6,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,41,2,2,1200,2018.2,29.6,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,42,2,2,1200,2542.9,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,43,2,2,1200,1938.0,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,44,2,2,1200,1654.8,30.0,27.81,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,45,2,2,1200,2130.5,27.81,28.55,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,46,2,2,1200,2407.2,28.55,29.82,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,12,47,2,2,1200,3481.8,29.82,30.0,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,13,0,1,0,300,527.2,2.64,4.0,0.566,66.58,0.0,64.15,1,1.0,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,1,1,0,300,320.0,4.0,4.06,0.0,66.58,0.0,66.58,1,1.0,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,2,1,0,300,387.0,4.06,5.83,0.0,66.58,0.0,66.58,1,1.0,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,3,1,0,300,654.2,5.83,7.33,0.0,66.58,0.0,66.58,1,1.0,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,4,1,0,300,807.2,7.33,7.63,0.0,66.58,0.0,66.58,1,1.0,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,5,1,1,750,402.8,7.63,4.84,0.0,83.73,17.15,66.58,0,0.8333333333333334,pass
Proposed_V13_TightGuard,bigbuckbunny,13,6,1,0,300,467.3,4.84,6.26,0.0,66.58,17.15,49.43,1,0.8571428571428571,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,7,1,0,300,449.3,6.26,7.32,0.0,66.58,0.0,66.58,1,0.875,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,8,1,0,300,426.7,7.32,6.73,0.0,66.58,0.0,66.58,1,0.8888888888888888,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,9,1,1,750,606.4,6.73,7.09,0.0,83.73,17.15,66.58,0,0.8,pass
Proposed_V13_TightGuard,bigbuckbunny,13,10,1,1,750,819.0,7.09,7.18,0.0,83.73,0.0,83.73,0,0.7272727272727273,pass
Proposed_V13_TightGuard,bigbuckbunny,13,11,1,1,750,356.1,7.18,5.16,0.0,83.73,0.0,83.73,0,0.6666666666666666,pass
Proposed_V13_TightGuard,bigbuckbunny,13,12,1,0,300,535.5,5.16,6.6,0.0,66.58,17.15,49.43,1,0.6923076923076923,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,13,1,1,750,504.7,6.6,7.01,0.0,83.73,17.15,66.58,0,0.6428571428571429,pass
Proposed_V13_TightGuard,bigbuckbunny,13,14,1,1,750,796.2,7.01,9.36,0.0,83.73,0.0,83.73,0,0.6,pass
Proposed_V13_TightGuard,bigbuckbunny,13,15,2,2,1200,825.8,9.36,10.78,0.0,90.34,6.61,83.73,0,0.5625,pass
Proposed_V13_TightGuard,bigbuckbunny,13,16,1,1,750,704.8,10.78,9.73,0.0,83.73,6.61,77.12,0,0.5294117647058824,pass
Proposed_V13_TightGuard,bigbuckbunny,13,17,1,1,750,580.0,9.73,9.66,0.0,83.73,0.0,83.73,0,0.5,pass
Proposed_V13_TightGuard,bigbuckbunny,13,18,2,2,1200,539.7,9.66,9.5,0.0,90.34,6.61,83.73,0,0.47368421052631576,pass
Proposed_V13_TightGuard,bigbuckbunny,13,19,1,1,750,486.4,9.5,7.78,0.0,83.73,6.61,77.12,0,0.45,pass
Proposed_V13_TightGuard,bigbuckbunny,13,20,1,0,300,735.2,7.78,9.15,0.0,66.58,17.15,49.43,1,0.47619047619047616,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,21,1,1,750,666.1,9.15,8.78,0.0,83.73,17.15,66.58,0,0.45454545454545453,pass
Proposed_V13_TightGuard,bigbuckbunny,13,22,1,1,750,786.5,8.78,8.93,0.0,83.73,0.0,83.73,0,0.43478260869565216,pass
Proposed_V13_TightGuard,bigbuckbunny,13,23,1,1,750,694.6,8.93,6.85,0.0,83.73,0.0,83.73,0,0.4166666666666667,pass
Proposed_V13_TightGuard,bigbuckbunny,13,24,1,0,300,531.7,6.85,5.35,0.0,66.58,17.15,49.43,1,0.44,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,25,1,1,750,492.5,5.35,4.04,0.0,83.73,17.15,66.58,0,0.4230769230769231,pass
Proposed_V13_TightGuard,bigbuckbunny,13,26,1,0,300,719.3,4.04,5.76,0.0,66.58,17.15,49.43,1,0.4444444444444444,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,27,1,1,750,686.2,5.76,6.39,0.0,83.73,17.15,66.58,0,0.42857142857142855,pass
Proposed_V13_TightGuard,bigbuckbunny,13,28,1,0,300,807.2,6.39,7.69,0.0,66.58,17.15,49.43,1,0.4482758620689655,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,29,1,1,750,793.6,7.69,8.76,0.0,83.73,17.15,66.58,0,0.43333333333333335,pass
Proposed_V13_TightGuard,bigbuckbunny,13,30,1,1,750,749.4,8.76,9.19,0.0,83.73,0.0,83.73,0,0.41935483870967744,pass
Proposed_V13_TightGuard,bigbuckbunny,13,31,2,2,1200,990.9,9.19,10.65,0.0,90.34,6.61,83.73,0,0.40625,pass
Proposed_V13_TightGuard,bigbuckbunny,13,32,2,2,1200,964.2,10.65,8.52,0.0,90.34,0.0,90.34,0,0.3939393939393939,pass
Proposed_V13_TightGuard,bigbuckbunny,13,33,2,2,1200,572.6,8.52,8.92,0.0,90.34,0.0,90.34,0,0.38235294117647056,pass
Proposed_V13_TightGuard,bigbuckbunny,13,34,2,2,1200,725.9,8.92,9.22,0.0,90.34,0.0,90.34,0,0.37142857142857144,pass
Proposed_V13_TightGuard,bigbuckbunny,13,35,2,2,1200,537.0,9.22,9.09,0.0,90.34,0.0,90.34,0,0.3611111111111111,pass
Proposed_V13_TightGuard,bigbuckbunny,13,36,1,1,750,810.3,9.09,9.68,0.0,83.73,6.61,77.12,0,0.35135135135135137,pass
Proposed_V13_TightGuard,bigbuckbunny,13,37,2,2,1200,759.9,9.68,8.99,0.0,90.34,6.61,83.73,0,0.34210526315789475,pass
Proposed_V13_TightGuard,bigbuckbunny,13,38,2,2,1200,363.9,8.99,4.0,0.639,90.34,0.0,87.59,0,0.3333333333333333,pass
Proposed_V13_TightGuard,bigbuckbunny,13,39,1,0,300,361.5,4.0,5.21,0.0,66.58,23.76,42.82,1,0.35,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,40,1,0,300,439.7,5.21,4.65,0.0,66.58,0.0,66.58,1,0.36585365853658536,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,41,1,0,300,452.3,4.65,5.44,0.0,66.58,0.0,66.58,1,0.38095238095238093,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,42,1,0,300,817.5,5.44,8.03,0.0,66.58,0.0,66.58,1,0.3953488372093023,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,43,1,1,750,693.1,8.03,6.43,0.0,83.73,17.15,66.58,0,0.38636363636363635,pass
Proposed_V13_TightGuard,bigbuckbunny,13,44,1,0,300,554.2,6.43,5.81,0.0,66.58,17.15,49.43,1,0.4,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,45,1,0,300,499.1,5.81,6.33,0.0,66.58,0.0,66.58,1,0.41304347826086957,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,46,1,0,300,686.0,6.33,7.93,0.0,66.58,0.0,66.58,1,0.425531914893617,emergency_zero
Proposed_V13_TightGuard,bigbuckbunny,13,47,1,1,750,794.6,7.93,7.02,0.0,83.73,17.15,66.58,0,0.4166666666666667,pass
Proposed_V13_TightGuard,bigbuckbunny,14,0,1,1,750,2769.2,1.4,4.0,0.123,83.73,0.0,83.2,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,14,1,2,2,1200,2823.5,4.0,6.21,0.0,90.34,6.61,83.73,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,14,2,2,2,1200,2823.5,6.21,8.99,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,14,3,2,2,1200,2823.5,8.99,10.68,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,14,4,2,2,1200,2851.5,10.68,10.48,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,14,5,2,2,1200,2823.5,10.48,12.93,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,14,6,2,2,1200,2823.5,12.93,15.23,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,14,7,2,2,1200,2823.5,15.23,17.35,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,14,8,2,2,1200,2851.5,17.35,18.61,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,14,9,2,2,1200,2823.5,18.61,21.36,0.0,90.34,0.0,90.34,0,0.0,pass
Proposed_V13_TightGuard,bigbuckbunny,14,10,2,2,1200,2823.5,21.36,23.54,0.0,90.34,0.0,90.34,0,0.0,pass
