Method,Video,Episode,Chunk,Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE
Ablation_Base,tearsofsteel_short,3,35,2,1200,894.8,15.92,14.85,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,3,36,2,1200,1077.9,14.85,12.18,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,3,37,2,1200,1041.8,12.18,12.08,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,3,38,2,1200,1157.7,12.08,11.42,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,3,39,2,1200,1092.3,11.42,11.97,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,3,40,2,1200,948.7,11.97,6.7,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,3,41,2,1200,1176.1,6.7,6.99,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,3,42,1,750,954.2,6.99,7.82,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,3,43,1,750,1010.0,7.82,7.77,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,3,44,1,750,904.9,7.77,6.26,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,3,45,1,750,896.6,6.26,7.23,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,3,46,2,1200,742.8,7.23,6.72,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,3,47,0,300,427.9,6.72,8.69,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,4,0,0,300,891.0,1.78,4.0,0.67,67.85,0.0,64.97
Ablation_Base,tearsofsteel_short,4,1,0,300,891.2,4.0,6.04,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,4,2,2,1200,890.8,6.04,5.98,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,4,3,0,300,879.8,5.98,8.11,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,4,4,0,300,841.8,8.11,9.55,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,4,5,2,1200,900.4,9.55,7.92,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,4,6,2,1200,897.6,7.92,8.15,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,7,2,1200,884.1,8.15,9.54,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,8,1,750,901.1,9.54,9.04,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,4,9,2,1200,882.9,9.04,10.34,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,4,10,2,1200,901.2,10.34,11.49,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,11,2,1200,900.7,11.49,12.15,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,12,2,1200,901.6,12.15,10.59,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,13,2,1200,900.5,10.59,10.8,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,14,2,1200,900.3,10.8,12.55,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,15,2,1200,897.1,12.55,11.48,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,16,2,1200,902.5,11.48,7.01,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,17,2,1200,807.4,7.01,6.09,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,18,1,750,902.0,6.09,7.74,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,4,19,1,750,900.4,7.74,8.11,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,4,20,0,300,902.0,8.11,9.2,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,4,21,2,1200,901.2,9.2,8.57,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,4,22,2,1200,900.6,8.57,6.24,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,23,1,750,902.1,6.24,7.49,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,4,24,1,750,901.1,7.49,6.16,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,4,25,1,750,899.4,6.16,6.16,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,4,26,1,750,823.2,6.16,6.23,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,4,27,1,750,901.4,6.23,7.67,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,4,28,1,750,901.5,7.67,8.13,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,4,29,2,1200,900.7,8.13,9.31,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,4,30,2,1200,899.6,9.31,10.79,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,31,2,1200,902.2,10.79,11.79,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,32,2,1200,900.9,11.79,11.12,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,33,2,1200,894.7,11.12,12.84,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,34,2,1200,901.3,12.84,14.27,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,35,2,1200,902.2,14.27,13.24,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,36,2,1200,901.0,13.24,9.26,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,37,2,1200,901.0,9.26,8.53,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,38,2,1200,901.5,8.53,6.54,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,39,2,1200,871.6,6.54,6.22,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,40,0,300,901.6,6.22,7.78,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,4,41,2,1200,901.8,7.78,6.95,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,4,42,1,750,901.0,6.95,7.59,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,4,43,1,750,900.8,7.59,7.05,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,4,44,0,300,900.8,7.05,8.84,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,4,45,2,1200,901.8,8.84,8.02,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,4,46,2,1200,900.7,8.02,8.29,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,4,47,2,1200,900.7,8.29,8.45,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,5,0,0,300,769.8,2.52,4.0,0.314,67.85,0.0,66.5
Ablation_Base,tearsofsteel_short,5,1,0,300,446.8,4.0,4.08,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,5,2,0,300,580.4,4.08,6.53,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,5,3,0,300,467.8,6.53,7.01,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,5,4,0,300,757.0,7.01,8.16,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,5,5,1,750,657.4,8.16,7.34,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,5,6,2,1200,706.4,7.34,6.56,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,5,7,2,1200,692.8,6.56,7.23,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,5,8,0,300,989.6,7.23,9.59,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,5,9,2,1200,601.9,9.59,9.63,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,5,10,2,1200,1009.6,9.63,11.09,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,5,11,2,1200,645.2,11.09,10.42,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,5,12,1,750,418.7,10.42,6.94,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,5,13,0,300,877.1,6.94,9.97,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,5,14,2,1200,465.1,9.97,9.6,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,5,15,1,750,398.4,9.6,6.47,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,5,16,0,300,859.7,6.47,8.25,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,5,17,2,1200,1070.5,8.25,8.54,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,5,18,2,1200,875.5,8.54,8.66,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,5,19,0,300,441.8,8.66,9.7,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,5,20,0,300,813.4,9.7,10.47,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,5,21,2,1200,740.3,10.47,8.83,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,5,22,1,750,992.4,8.83,9.24,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,5,23,2,1200,597.7,9.24,6.59,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,5,24,0,300,985.9,6.59,8.64,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,5,25,2,1200,1089.2,8.64,7.36,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,5,26,1,750,960.4,7.36,7.99,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,5,27,2,1200,1012.1,7.99,8.35,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,5,28,2,1200,1111.0,8.35,7.75,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,5,29,2,1200,496.6,7.75,6.64,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,5,30,2,1200,947.0,6.64,8.24,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,5,31,2,1200,619.6,8.24,7.88,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,5,32,1,750,672.1,7.88,7.97,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,5,33,2,1200,543.4,7.97,8.2,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,5,34,2,1200,592.0,8.2,8.3,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,5,35,1,750,1887.9,8.3,10.8,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,5,36,2,1200,1492.5,10.8,9.98,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,5,37,1,750,490.0,9.98,8.54,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,5,38,0,300,379.4,8.54,8.98,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,5,39,1,750,720.7,8.98,9.72,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,5,40,0,300,448.7,9.72,8.81,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,5,41,1,750,632.6,8.81,8.51,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,5,42,1,750,759.8,8.51,8.53,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,5,43,1,750,752.4,8.53,7.1,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,5,44,0,300,629.1,7.1,7.92,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,5,45,1,750,1034.1,7.92,9.3,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,5,46,2,1200,683.1,9.3,8.39,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,5,47,2,1200,707.4,8.39,7.49,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,6,0,0,300,587.0,1.36,4.0,2.358,67.85,0.0,57.71
Ablation_Base,tearsofsteel_short,6,1,0,300,787.1,4.0,5.78,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,6,2,1,750,677.6,5.78,6.44,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,6,3,0,300,650.6,6.44,7.91,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,6,4,0,300,725.7,7.91,8.94,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,6,5,1,750,824.8,8.94,9.1,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,6,6,0,300,252.3,9.1,9.75,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,6,7,1,750,761.1,9.75,11.86,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,6,8,1,750,502.5,11.86,7.78,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,6,9,2,1200,618.3,7.78,7.93,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,6,10,2,1200,583.5,7.93,7.53,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,6,11,1,750,488.0,7.53,7.67,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,6,12,0,300,778.7,7.67,10.06,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,6,13,2,1200,653.2,10.06,8.84,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,6,14,2,1200,587.3,8.84,9.38,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,6,15,1,750,472.8,9.38,7.38,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,6,16,0,300,790.7,7.38,8.96,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,6,17,1,750,576.4,8.96,8.65,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,6,18,2,1200,793.4,8.65,8.37,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,6,19,0,300,446.8,8.37,9.45,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,6,20,0,300,561.7,9.45,8.77,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,6,21,1,750,529.7,8.77,7.84,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,6,22,0,300,362.6,7.84,7.91,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,6,23,0,300,712.6,7.91,10.52,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,6,24,0,300,475.3,10.52,10.48,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,6,25,1,750,474.9,10.48,6.9,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,6,26,0,300,616.4,6.9,8.8,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,6,27,1,750,428.1,8.8,7.42,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,6,28,0,300,475.6,7.42,8.73,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,6,29,2,1200,809.7,8.73,9.6,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,6,30,2,1200,699.9,9.6,10.35,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,6,31,2,1200,420.5,10.35,7.93,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,6,32,0,300,473.9,7.93,9.71,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,6,33,2,1200,654.6,9.71,10.58,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,6,34,2,1200,689.7,10.58,11.23,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,6,35,2,1200,677.2,11.23,8.53,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,6,36,0,300,444.9,8.53,8.49,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,6,37,1,750,795.5,8.49,9.14,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,6,38,1,750,664.8,9.14,8.06,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,6,39,2,1200,743.5,8.06,6.99,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,6,40,0,300,649.3,6.99,7.61,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,6,41,1,750,598.7,7.61,7.06,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,6,42,0,300,981.2,7.06,9.82,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,6,43,2,1200,1001.1,9.82,7.3,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,6,44,0,300,505.3,7.3,7.35,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,6,45,0,300,571.6,7.35,9.44,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,6,46,2,1200,594.1,9.44,7.8,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,6,47,1,750,930.5,7.8,9.48,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,7,0,0,300,985.5,2.74,4.53,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,7,1,0,300,1147.8,4.53,7.01,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,7,2,0,300,330.5,7.01,8.27,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,7,3,0,300,954.6,8.27,10.55,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,7,4,0,300,417.9,10.55,9.39,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,7,5,0,300,1051.5,9.39,12.18,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,7,6,2,1200,582.7,12.18,10.38,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,7,7,2,1200,1084.0,10.38,12.25,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,8,2,1200,1091.8,12.25,10.3,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,9,2,1200,948.6,10.3,11.8,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,10,2,1200,778.8,11.8,12.5,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,11,2,1200,912.3,12.5,13.2,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,12,2,1200,868.3,13.2,11.42,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,13,2,1200,591.5,11.42,9.66,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,14,2,1200,826.8,9.66,11.2,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,15,2,1200,746.7,11.2,9.12,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,16,1,750,1083.7,9.12,8.71,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,7,17,0,300,314.5,8.71,9.55,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,7,18,1,750,896.8,9.55,11.18,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,7,19,2,1200,698.3,11.18,7.71,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,7,20,0,300,821.6,7.71,8.51,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,7,21,2,1200,866.4,8.51,7.69,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,7,22,1,750,1244.4,7.69,8.83,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,7,23,1,750,525.3,8.83,8.1,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,7,24,0,300,404.9,8.1,7.36,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,7,25,0,300,814.0,7.36,9.59,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,7,26,2,1200,719.0,9.59,6.4,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,7,27,1,750,932.1,6.4,7.93,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,7,28,2,1200,934.7,7.93,6.46,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,7,29,2,1200,887.2,6.46,7.6,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,30,2,1200,693.7,7.6,8.32,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,31,2,1200,752.9,8.32,8.74,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,32,0,300,320.6,8.74,9.46,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,7,33,2,1200,577.7,9.46,9.91,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,7,34,2,1200,952.6,9.91,11.49,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,35,2,1200,730.6,11.49,9.28,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,36,1,750,1298.9,9.28,9.82,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,7,37,2,1200,1115.9,9.82,10.0,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,7,38,0,300,385.1,10.0,10.49,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,7,39,1,750,838.5,10.49,11.68,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,7,40,1,750,804.9,11.68,8.85,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,7,41,2,1200,942.1,8.85,8.23,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,7,42,2,1200,999.5,8.23,7.38,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,43,1,750,1003.0,7.38,7.31,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,7,44,0,300,835.4,7.31,8.92,0.0,67.85,18.78,49.07
Ablation_Base,tearsofsteel_short,7,45,2,1200,797.9,8.92,7.47,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,7,46,2,1200,967.8,7.47,8.01,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,7,47,2,1200,875.4,8.01,8.05,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,0,0,300,891.0,2.97,4.52,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,8,1,0,300,891.2,4.52,6.56,0.0,67.85,0.0,67.85
Ablation_Base,tearsofsteel_short,8,2,2,1200,890.8,6.56,6.5,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,8,3,0,300,879.8,6.5,8.63,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,8,4,1,750,841.8,8.63,6.23,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,8,5,1,750,900.4,6.23,6.71,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,8,6,2,1200,897.6,6.71,6.94,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,8,7,2,1200,884.1,6.94,8.33,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,8,1,750,901.1,8.33,7.83,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,8,9,2,1200,882.9,7.83,9.13,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,8,10,2,1200,901.2,9.13,10.28,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,11,2,1200,900.7,10.28,10.94,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,12,2,1200,901.6,10.94,9.38,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,13,2,1200,900.5,9.38,9.59,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,14,2,1200,900.3,9.59,11.34,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,15,2,1200,897.1,11.34,10.27,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,16,1,750,902.5,10.27,8.98,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,8,17,2,1200,807.4,8.98,8.05,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,8,18,2,1200,902.0,8.05,8.29,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,19,2,1200,900.4,8.29,6.49,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,20,0,300,902.0,6.49,7.58,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,8,21,2,1200,901.2,7.58,6.95,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,8,22,1,750,900.6,6.95,6.99,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,8,23,2,1200,902.1,6.99,6.59,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,8,24,0,300,901.1,6.59,8.45,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,8,25,1,750,899.4,8.45,8.45,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,8,26,1,750,823.2,8.45,8.53,0.0,86.63,0.0,86.63
Ablation_Base,tearsofsteel_short,8,27,2,1200,901.4,8.53,8.44,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,8,28,2,1200,901.5,8.44,6.77,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,29,2,1200,900.7,6.77,7.95,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,30,2,1200,899.6,7.95,9.42,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,31,2,1200,902.2,9.42,10.43,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,32,2,1200,900.9,10.43,9.76,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,33,2,1200,894.7,9.76,11.47,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,34,2,1200,901.3,11.47,12.91,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,35,2,1200,902.2,12.91,11.88,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,36,2,1200,901.0,11.88,7.9,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,37,2,1200,901.0,7.9,7.17,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,38,1,750,901.5,7.17,7.43,0.0,86.63,6.19,80.44
Ablation_Base,tearsofsteel_short,8,39,2,1200,871.6,7.43,7.1,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,8,40,0,300,901.6,7.1,8.66,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,8,41,2,1200,901.8,8.66,7.83,0.0,92.82,24.97,67.85
Ablation_Base,tearsofsteel_short,8,42,2,1200,901.0,7.83,6.46,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,43,0,300,900.8,6.46,8.64,0.0,67.85,24.97,42.88
Ablation_Base,tearsofsteel_short,8,44,1,750,900.8,8.64,7.1,0.0,86.63,18.78,67.85
Ablation_Base,tearsofsteel_short,8,45,2,1200,901.8,7.1,6.28,0.0,92.82,6.19,86.63
Ablation_Base,tearsofsteel_short,8,46,2,1200,900.7,6.28,6.56,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,8,47,2,1200,900.7,6.56,6.72,0.0,92.82,0.0,92.82
Ablation_Base,tearsofsteel_short,9,0,0,300,1125.3,1.22,4.0,0.721,67.85,0.0,64.75
