Method,Video,Episode,Chunk,Action,Applied_Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Applied_Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,tearsofsteel_short,0,3,2,2,1200,463.6,5.51,4.0,1.369,92.82,0.0,86.93,0,0.0,1,750,0.0,86.63,86.63,0.30000000000001137,1.369,0
Proposed,tearsofsteel_short,0,4,2,2,1200,1052.0,4.0,4.0,1.435,92.82,0.0,86.65,0,0.0,1,750,0.0,86.63,86.63,0.020000000000010232,1.435,0
Proposed,tearsofsteel_short,0,5,2,2,1200,355.7,4.0,4.0,7.086,92.82,0.0,62.35,0,0.0,1,750,0.0,86.63,86.63,-24.279999999999994,7.086,0
Proposed,tearsofsteel_short,0,6,0,0,300,952.1,4.0,6.9,0.0,67.85,24.97,42.88,0,0.0,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,0,7,2,2,1200,1023.8,6.9,6.43,0.0,92.82,24.97,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,0,8,2,2,1200,960.6,6.43,4.0,0.722,92.82,0.0,89.72,0,0.0,1,750,0.0,86.63,86.63,3.0900000000000034,0.722,0
Proposed,tearsofsteel_short,0,9,2,2,1200,955.9,4.0,4.0,0.623,92.82,0.0,90.14,0,0.0,1,750,0.0,86.63,86.63,3.510000000000005,0.623,0
Proposed,tearsofsteel_short,0,10,2,2,1200,880.2,4.0,4.0,0.869,92.82,0.0,89.08,0,0.0,1,750,0.0,86.63,86.63,2.450000000000003,0.869,0
Proposed,tearsofsteel_short,0,11,2,2,1200,1063.0,4.0,4.0,2.524,92.82,0.0,81.97,0,0.0,1,750,0.0,86.63,86.63,-4.659999999999997,2.524,0
Proposed,tearsofsteel_short,0,12,2,2,1200,934.7,4.0,4.0,7.702,92.82,0.0,59.7,0,0.0,1,750,0.0,86.63,86.63,-26.929999999999993,7.702,0
Proposed,tearsofsteel_short,0,13,2,2,1200,994.6,4.0,4.28,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,0,14,2,2,1200,1000.9,4.28,4.0,0.34,92.82,0.0,91.36,0,0.0,1,750,0.0,86.63,86.63,4.730000000000004,0.34,0
Proposed,tearsofsteel_short,0,15,2,2,1200,858.9,4.0,4.0,1.746,92.82,0.0,85.31,0,0.0,1,750,0.0,86.63,86.63,-1.3199999999999932,1.746,0
Proposed,tearsofsteel_short,0,16,2,2,1200,1103.0,4.0,4.0,2.957,92.82,0.0,80.1,0,0.0,1,750,0.0,86.63,86.63,-6.530000000000001,2.957,0
Proposed,tearsofsteel_short,0,17,2,2,1200,966.8,4.0,4.0,1.578,92.82,0.0,86.03,0,0.0,1,750,0.0,86.63,86.63,-0.5999999999999943,1.578,0
Proposed,tearsofsteel_short,0,18,2,2,1200,810.4,4.0,4.0,1.868,92.82,0.0,84.79,0,0.0,1,750,0.0,86.63,86.63,-1.8399999999999892,1.868,0
Proposed,tearsofsteel_short,0,19,2,2,1200,971.9,4.0,5.38,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,86.63,6.189999999999998,0.0,1
Proposed,tearsofsteel_short,0,20,2,2,1200,704.0,5.38,4.0,2.277,92.82,0.0,83.03,0,0.0,2,1200,0.0,92.82,92.82,-9.789999999999992,2.277,1
Proposed,tearsofsteel_short,0,21,2,2,1200,1036.7,4.0,5.31,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,22,2,2,1200,1087.5,5.31,6.77,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,23,2,2,1200,1111.3,6.77,8.91,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,24,2,2,1200,1138.6,8.91,8.51,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,25,2,2,1200,1073.9,8.51,9.66,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,26,2,2,1200,1065.4,9.66,11.53,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,27,2,2,1200,984.5,11.53,11.61,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,80.44,12.379999999999995,0.0,0
Proposed,tearsofsteel_short,0,28,2,2,1200,824.4,11.61,4.96,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,0,29,2,2,1200,1037.6,4.96,5.77,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,0,30,2,2,1200,1055.3,5.77,5.22,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,0,31,2,2,1200,1126.0,5.22,5.84,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,0,32,2,2,1200,892.4,5.84,4.0,5.507,92.82,0.0,69.14,0,0.0,1,750,0.0,86.63,86.63,-17.489999999999995,5.507,0
Proposed,tearsofsteel_short,0,33,2,2,1200,941.8,4.0,4.0,2.327,92.82,0.0,82.81,0,0.0,1,750,0.0,86.63,86.63,-3.819999999999993,2.327,0
Proposed,tearsofsteel_short,0,34,2,2,1200,463.6,4.0,4.0,7.268,92.82,0.0,61.57,0,0.0,1,750,0.0,86.63,86.63,-25.059999999999995,7.268,0
Proposed,tearsofsteel_short,0,35,2,2,1200,1052.0,4.0,4.46,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,0,36,2,2,1200,355.7,4.46,4.0,18.051,92.82,0.0,15.2,0,0.0,1,750,0.0,86.63,86.63,-71.42999999999999,18.051,0
Proposed,tearsofsteel_short,0,37,2,2,1200,952.1,4.0,4.0,0.332,92.82,0.0,91.39,0,0.0,2,1200,0.0,92.82,86.63,4.760000000000005,0.332,1
Proposed,tearsofsteel_short,0,38,2,2,1200,1023.8,4.0,5.41,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,39,2,2,1200,960.6,5.41,4.88,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,40,2,2,1200,955.9,4.88,4.0,0.769,92.82,0.0,89.51,0,0.0,2,1200,0.597,92.82,90.25,-0.7399999999999949,0.17200000000000004,1
Proposed,tearsofsteel_short,0,41,2,2,1200,880.2,4.0,5.47,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,42,2,2,1200,1063.0,5.47,6.68,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,43,2,2,1200,934.7,6.68,7.69,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,44,2,2,1200,994.6,7.69,6.48,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,45,2,2,1200,1000.9,6.48,6.86,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,46,2,2,1200,858.9,6.86,6.96,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,92.82,0.0,0.0,0
Proposed,tearsofsteel_short,0,47,2,2,1200,1103.0,6.96,8.41,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,1,0,2,2,1200,587.0,2.88,4.0,8.215,92.82,0.0,57.5,0,0.0,1,750,4.056,86.63,69.19,-11.689999999999998,4.159,0
Proposed,tearsofsteel_short,1,1,2,2,1200,787.1,4.0,4.62,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,1,2,2,2,1200,677.6,4.62,4.0,0.255,92.82,0.0,91.72,0,0.0,1,750,0.0,86.63,86.63,5.090000000000003,0.255,0
Proposed,tearsofsteel_short,1,3,2,2,1200,650.6,4.0,4.0,0.903,92.82,0.0,88.94,0,0.0,1,750,0.0,86.63,86.63,2.3100000000000023,0.903,0
Proposed,tearsofsteel_short,1,4,2,2,1200,725.7,4.0,4.0,3.879,92.82,0.0,76.14,0,0.0,1,750,0.0,86.63,86.63,-10.489999999999995,3.879,0
Proposed,tearsofsteel_short,1,5,2,2,1200,824.8,4.0,4.0,0.781,92.82,0.0,89.46,0,0.0,1,750,0.0,86.63,86.63,2.8299999999999983,0.781,0
Proposed,tearsofsteel_short,1,6,2,2,1200,252.3,4.0,4.0,12.58,92.82,0.0,38.73,0,0.0,1,750,2.498,86.63,75.89,-37.160000000000004,10.082,0
Proposed,tearsofsteel_short,1,7,0,0,300,761.1,4.0,6.5,0.0,67.85,24.97,42.88,0,0.0,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,1,8,2,2,1200,502.5,6.5,4.0,7.174,92.82,24.97,37.0,0,0.0,1,750,4.304,86.63,68.12,-31.120000000000005,2.87,0
Proposed,tearsofsteel_short,1,9,2,2,1200,618.3,4.0,4.0,3.148,92.82,0.0,79.28,0,0.0,1,750,0.467,86.63,84.62,-5.340000000000003,2.681,0
Proposed,tearsofsteel_short,1,10,2,2,1200,583.5,4.0,4.0,3.345,92.82,0.0,78.44,0,0.0,1,750,0.59,86.63,84.09,-5.650000000000006,2.7550000000000003,0
Proposed,tearsofsteel_short,1,11,0,0,300,488.0,4.0,4.45,0.0,67.85,24.97,42.88,0,0.0,1,750,4.882,86.63,65.64,-22.759999999999998,-4.882,0
Proposed,tearsofsteel_short,1,12,0,0,300,778.7,4.45,4.94,0.0,67.85,0.0,67.85,0,0.0,1,750,4.779,86.63,66.08,1.769999999999996,-4.779,0
Proposed,tearsofsteel_short,1,13,2,2,1200,653.2,4.94,4.0,0.733,92.82,24.97,64.7,0,0.0,1,750,0.0,86.63,86.63,-21.929999999999993,0.733,0
Proposed,tearsofsteel_short,1,14,2,2,1200,587.3,4.0,4.0,3.87,92.82,0.0,76.18,0,0.0,1,750,0.462,86.63,84.65,-8.469999999999999,3.408,0
Proposed,tearsofsteel_short,1,15,2,2,1200,472.8,4.0,4.0,6.437,92.82,0.0,65.14,0,0.0,1,750,2.523,86.63,75.78,-10.64,3.914,0
Proposed,tearsofsteel_short,1,16,0,0,300,790.7,4.0,5.57,0.0,67.85,24.97,42.88,0,0.0,1,750,2.066,86.63,77.75,-34.87,-2.066,0
Proposed,tearsofsteel_short,1,17,2,2,1200,576.4,5.57,4.0,3.782,92.82,24.97,51.59,0,0.0,1,750,1.847,86.63,78.69,-27.099999999999994,1.935,0
Proposed,tearsofsteel_short,1,18,2,2,1200,793.4,4.0,4.0,1.993,92.82,0.0,84.25,0,0.0,1,750,0.0,86.63,86.63,-2.3799999999999955,1.993,0
Proposed,tearsofsteel_short,1,19,2,2,1200,446.8,4.0,4.0,1.694,92.82,0.0,85.53,0,0.0,1,750,0.0,86.63,86.63,-1.0999999999999943,1.694,0
Proposed,tearsofsteel_short,1,20,0,0,300,561.7,4.0,5.6,0.0,67.85,24.97,42.88,0,0.0,1,750,1.305,86.63,81.02,-38.13999999999999,-1.305,0
Proposed,tearsofsteel_short,1,21,2,2,1200,529.7,5.6,4.34,0.0,92.82,24.97,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,1,22,2,2,1200,362.6,4.34,4.0,3.291,92.82,0.0,78.67,0,0.0,1,750,0.057,86.63,86.39,-7.719999999999999,3.234,0
Proposed,tearsofsteel_short,1,23,2,2,1200,712.6,4.0,5.1,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,1,24,2,2,1200,475.3,5.1,4.0,5.428,92.82,0.0,69.48,0,0.0,1,750,0.393,86.63,84.94,-15.459999999999994,5.035,0
Proposed,tearsofsteel_short,1,25,2,2,1200,474.9,4.0,4.0,2.45,92.82,0.0,82.28,0,0.0,1,750,0.031,86.63,86.5,-4.219999999999999,2.419,0
Proposed,tearsofsteel_short,1,26,2,2,1200,616.4,4.0,4.31,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,1,27,2,2,1200,428.1,4.31,4.0,4.688,92.82,0.0,72.66,0,0.0,1,750,0.0,86.63,86.63,-13.969999999999999,4.688,0
Proposed,tearsofsteel_short,1,28,0,0,300,475.6,4.0,4.0,0.616,67.85,24.97,40.23,0,0.0,1,750,7.471,86.63,54.5,-14.270000000000003,-6.855,0
Proposed,tearsofsteel_short,1,29,2,2,1200,809.7,4.0,4.0,0.087,92.82,24.97,67.48,0,0.0,1,750,0.0,86.63,86.63,-19.14999999999999,0.087,0
Proposed,tearsofsteel_short,1,30,2,2,1200,699.9,4.0,4.0,2.857,92.82,0.0,80.54,0,0.0,1,750,0.0,86.63,86.63,-6.089999999999989,2.857,0
Proposed,tearsofsteel_short,1,31,2,2,1200,420.5,4.0,4.0,5.056,92.82,0.0,71.08,0,0.0,1,750,0.499,86.63,84.48,-13.400000000000006,4.557,0
Proposed,tearsofsteel_short,1,32,0,0,300,473.9,4.0,4.0,1.343,67.85,24.97,37.11,0,0.0,1,750,9.356,86.63,46.4,-9.29,-8.013,0
Proposed,tearsofsteel_short,1,33,0,0,300,654.6,4.0,5.72,0.0,67.85,0.0,67.85,0,0.0,1,750,1.69,86.63,79.36,-11.510000000000005,-1.69,0
Proposed,tearsofsteel_short,1,34,2,2,1200,689.7,5.72,4.0,1.85,92.82,24.97,59.89,0,0.0,1,750,0.734,86.63,83.47,-23.58,1.116,0
Proposed,tearsofsteel_short,1,35,2,2,1200,677.2,4.0,4.0,1.494,92.82,0.0,86.4,0,0.0,1,750,0.0,86.63,86.63,-0.22999999999998977,1.494,0
Proposed,tearsofsteel_short,1,36,0,0,300,444.9,4.0,4.0,0.5,67.85,24.97,40.73,0,0.0,1,750,6.683,86.63,57.89,-17.160000000000004,-6.183,0
Proposed,tearsofsteel_short,1,37,2,2,1200,795.5,4.0,4.0,1.184,92.82,24.97,62.76,0,0.0,1,750,0.0,86.63,86.63,-23.869999999999997,1.184,0
Proposed,tearsofsteel_short,1,38,2,2,1200,664.8,4.0,4.02,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,1,39,2,2,1200,743.5,4.02,4.0,1.841,92.82,0.0,84.9,0,0.0,1,750,0.0,86.63,86.63,-1.7299999999999898,1.841,0
Proposed,tearsofsteel_short,1,40,2,2,1200,649.3,4.0,4.0,4.316,92.82,0.0,74.26,0,0.0,1,750,0.0,86.63,86.63,-12.36999999999999,4.316,0
Proposed,tearsofsteel_short,1,41,2,2,1200,598.7,4.0,4.28,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,1,42,2,2,1200,981.2,4.28,5.26,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,1,43,2,2,1200,1001.1,5.26,6.47,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,1,44,2,2,1200,505.3,6.47,4.0,3.796,92.82,0.0,76.5,0,0.0,1,750,0.0,86.63,86.63,-10.129999999999995,3.796,0
Proposed,tearsofsteel_short,1,45,2,2,1200,571.6,4.0,4.0,2.339,92.82,0.0,82.76,0,0.0,2,1200,0.0,92.82,86.63,-3.8699999999999903,2.339,1
Proposed,tearsofsteel_short,1,46,2,2,1200,594.1,4.0,4.0,1.632,92.82,0.0,85.8,0,0.0,2,1200,0.0,92.82,92.82,-7.019999999999996,1.632,1
Proposed,tearsofsteel_short,1,47,2,2,1200,930.5,4.0,4.98,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,0,2,2,1200,1126.0,1.25,4.0,4.536,92.82,0.0,73.32,0,0.0,1,750,2.368,86.63,76.45,-3.1300000000000097,2.1679999999999997,0
Proposed,tearsofsteel_short,2,1,2,2,1200,892.4,4.0,5.02,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,2,2,2,2,1200,941.8,5.02,5.51,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,2,3,2,2,1200,463.6,5.51,4.0,1.369,92.82,0.0,86.93,0,0.0,1,750,0.0,86.63,86.63,0.30000000000001137,1.369,0
Proposed,tearsofsteel_short,2,4,2,2,1200,1052.0,4.0,4.0,1.435,92.82,0.0,86.65,0,0.0,1,750,0.0,86.63,86.63,0.020000000000010232,1.435,0
Proposed,tearsofsteel_short,2,5,2,2,1200,355.7,4.0,4.0,7.086,92.82,0.0,62.35,0,0.0,1,750,0.0,86.63,86.63,-24.279999999999994,7.086,0
Proposed,tearsofsteel_short,2,6,2,2,1200,952.1,4.0,4.0,0.394,92.82,0.0,91.13,0,0.0,1,750,0.0,86.63,86.63,4.5,0.394,0
Proposed,tearsofsteel_short,2,7,2,2,1200,1023.8,4.0,4.0,0.473,92.82,0.0,90.79,0,0.0,1,750,0.0,86.63,86.63,4.160000000000011,0.473,0
Proposed,tearsofsteel_short,2,8,2,2,1200,960.6,4.0,4.0,3.151,92.82,0.0,79.27,0,0.0,1,750,0.0,86.63,86.63,-7.359999999999999,3.151,0
Proposed,tearsofsteel_short,2,9,2,2,1200,955.9,4.0,4.0,0.623,92.82,0.0,90.14,0,0.0,1,750,0.0,86.63,86.63,3.510000000000005,0.623,0
Proposed,tearsofsteel_short,2,10,2,2,1200,880.2,4.0,4.0,0.869,92.82,0.0,89.08,0,0.0,1,750,0.0,86.63,86.63,2.450000000000003,0.869,0
Proposed,tearsofsteel_short,2,11,2,2,1200,1063.0,4.0,4.0,2.524,92.82,0.0,81.97,0,0.0,1,750,0.0,86.63,86.63,-4.659999999999997,2.524,0
Proposed,tearsofsteel_short,2,12,2,2,1200,934.7,4.0,4.0,7.702,92.82,0.0,59.7,0,0.0,1,750,0.0,86.63,86.63,-26.929999999999993,7.702,0
Proposed,tearsofsteel_short,2,13,2,2,1200,994.6,4.0,4.28,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,2,14,2,2,1200,1000.9,4.28,4.0,0.34,92.82,0.0,91.36,0,0.0,1,750,0.0,86.63,86.63,4.730000000000004,0.34,0
Proposed,tearsofsteel_short,2,15,2,2,1200,858.9,4.0,4.0,1.746,92.82,0.0,85.31,0,0.0,1,750,0.0,86.63,86.63,-1.3199999999999932,1.746,0
Proposed,tearsofsteel_short,2,16,2,2,1200,1103.0,4.0,4.0,2.957,92.82,0.0,80.1,0,0.0,1,750,0.0,86.63,86.63,-6.530000000000001,2.957,0
Proposed,tearsofsteel_short,2,17,2,2,1200,966.8,4.0,4.0,1.578,92.82,0.0,86.03,0,0.0,1,750,0.0,86.63,86.63,-0.5999999999999943,1.578,0
Proposed,tearsofsteel_short,2,18,2,2,1200,810.4,4.0,4.0,1.868,92.82,0.0,84.79,0,0.0,1,750,0.0,86.63,86.63,-1.8399999999999892,1.868,0
Proposed,tearsofsteel_short,2,19,2,2,1200,971.9,4.0,5.38,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,86.63,6.189999999999998,0.0,1
Proposed,tearsofsteel_short,2,20,2,2,1200,704.0,5.38,4.0,2.277,92.82,0.0,83.03,0,0.0,2,1200,0.0,92.82,92.82,-9.789999999999992,2.277,1
Proposed,tearsofsteel_short,2,21,2,2,1200,1036.7,4.0,5.31,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,22,2,2,1200,1087.5,5.31,6.77,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,23,2,2,1200,1111.3,6.77,8.91,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,24,2,2,1200,1138.6,8.91,8.51,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,25,2,2,1200,1073.9,8.51,9.66,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,26,2,2,1200,1065.4,9.66,11.53,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,27,2,2,1200,984.5,11.53,11.61,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,80.44,12.379999999999995,0.0,0
Proposed,tearsofsteel_short,2,28,2,2,1200,824.4,11.61,4.96,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,2,29,2,2,1200,1037.6,4.96,5.77,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,2,30,2,2,1200,1055.3,5.77,5.22,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,2,31,2,2,1200,1126.0,5.22,5.84,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,2,32,2,2,1200,892.4,5.84,4.0,5.507,92.82,0.0,69.14,0,0.0,1,750,0.0,86.63,86.63,-17.489999999999995,5.507,0
Proposed,tearsofsteel_short,2,33,2,2,1200,941.8,4.0,4.0,2.327,92.82,0.0,82.81,0,0.0,1,750,0.0,86.63,86.63,-3.819999999999993,2.327,0
Proposed,tearsofsteel_short,2,34,2,2,1200,463.6,4.0,4.0,7.268,92.82,0.0,61.57,0,0.0,1,750,0.0,86.63,86.63,-25.059999999999995,7.268,0
Proposed,tearsofsteel_short,2,35,2,2,1200,1052.0,4.0,4.46,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,2,36,2,2,1200,355.7,4.46,4.0,18.051,92.82,0.0,15.2,0,0.0,1,750,0.0,86.63,86.63,-71.42999999999999,18.051,0
Proposed,tearsofsteel_short,2,37,2,2,1200,952.1,4.0,4.0,0.332,92.82,0.0,91.39,0,0.0,2,1200,0.0,92.82,86.63,4.760000000000005,0.332,1
Proposed,tearsofsteel_short,2,38,2,2,1200,1023.8,4.0,5.41,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,39,2,2,1200,960.6,5.41,4.88,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,40,2,2,1200,955.9,4.88,4.0,0.769,92.82,0.0,89.51,0,0.0,2,1200,0.597,92.82,90.25,-0.7399999999999949,0.17200000000000004,1
Proposed,tearsofsteel_short,2,41,2,2,1200,880.2,4.0,5.47,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,42,2,2,1200,1063.0,5.47,6.68,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,43,2,2,1200,934.7,6.68,7.69,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,44,2,2,1200,994.6,7.69,6.48,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,45,2,2,1200,1000.9,6.48,6.86,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,46,2,2,1200,858.9,6.86,6.96,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,92.82,0.0,0.0,0
Proposed,tearsofsteel_short,2,47,2,2,1200,1103.0,6.96,8.41,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,3,0,2,2,1200,1070.0,1.09,4.0,4.993,92.82,0.0,71.35,0,0.0,1,750,2.711,86.63,74.97,-3.6200000000000045,2.2820000000000005,0
Proposed,tearsofsteel_short,3,1,2,2,1200,1465.1,4.0,6.18,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,2,2,2,1200,835.4,6.18,6.23,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,3,2,2,1200,338.2,6.23,4.0,3.203,92.82,0.0,79.05,0,0.0,1,750,0.0,86.63,86.63,-7.579999999999998,3.203,0
Proposed,tearsofsteel_short,3,4,2,2,1200,799.4,4.0,4.0,3.152,92.82,0.0,79.26,0,0.0,1,750,0.0,86.63,86.63,-7.36999999999999,3.152,0
Proposed,tearsofsteel_short,3,5,2,2,1200,852.7,4.0,4.0,0.624,92.82,0.0,90.13,0,0.0,1,750,0.0,86.63,86.63,3.5,0.624,0
Proposed,tearsofsteel_short,3,6,2,2,1200,608.4,4.0,4.0,2.875,92.82,0.0,80.46,0,0.0,1,750,0.0,86.63,86.63,-6.170000000000002,2.875,0
Proposed,tearsofsteel_short,3,7,2,2,1200,376.5,4.0,4.0,8.164,92.82,0.0,57.72,0,0.0,1,750,0.761,86.63,83.36,-25.64,7.403,0
Proposed,tearsofsteel_short,3,8,0,0,300,1048.2,4.0,6.36,0.0,67.85,24.97,42.88,0,0.0,1,750,0.096,86.63,86.22,-43.339999999999996,-0.096,0
Proposed,tearsofsteel_short,3,9,2,2,1200,869.5,6.36,5.28,0.0,92.82,24.97,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,3,10,2,2,1200,861.3,5.28,4.3,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
