Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate,Shield_Reason
Pensieve_V13,crowd_run,17,11,1,1,750,815.3,6.3,6.78,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,12,1,1,750,721.2,6.78,4.0,1.476,15.45,0.0,9.1,0,0.0,
Pensieve_V13,crowd_run,17,13,1,1,750,534.2,4.0,4.0,2.19,15.45,0.0,6.03,0,0.0,
Pensieve_V13,crowd_run,17,14,1,1,750,587.3,4.0,4.0,2.515,15.45,0.0,4.64,0,0.0,
Pensieve_V13,crowd_run,17,15,1,1,750,713.5,4.0,4.0,0.393,15.45,0.0,13.76,0,0.0,
Pensieve_V13,crowd_run,17,16,1,1,750,503.6,4.0,4.0,4.851,15.45,0.0,-5.41,0,0.0,
Pensieve_V13,crowd_run,17,17,1,1,750,282.3,4.0,4.0,5.182,15.45,0.0,-6.83,0,0.0,
Pensieve_V13,crowd_run,17,18,1,1,750,343.5,4.0,4.0,2.4,15.45,0.0,5.13,0,0.0,
Pensieve_V13,crowd_run,17,19,1,1,750,533.8,4.0,4.96,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,20,1,1,750,775.6,4.96,4.48,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,21,1,1,750,576.4,4.48,6.16,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,22,1,1,750,502.9,6.16,7.77,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,23,1,1,750,487.7,7.77,9.31,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,24,1,1,750,400.4,9.31,4.0,0.427,15.45,0.0,13.61,0,0.0,
Pensieve_V13,crowd_run,17,25,1,1,750,446.7,4.0,4.0,1.818,15.45,0.0,7.63,0,0.0,
Pensieve_V13,crowd_run,17,26,1,1,750,1006.1,4.0,6.0,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,27,1,1,750,845.8,6.0,6.73,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,28,1,1,750,633.0,6.73,4.0,3.374,15.45,0.0,0.94,0,0.0,
Pensieve_V13,crowd_run,17,29,1,1,750,1261.3,4.0,5.21,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,30,1,1,750,1113.3,5.21,6.31,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,31,1,1,750,596.7,6.31,5.08,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,32,1,1,750,627.1,5.08,4.0,3.505,15.45,0.0,0.38,0,0.0,
Pensieve_V13,crowd_run,17,33,1,1,750,882.9,4.0,4.04,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,34,1,1,750,1234.7,4.04,5.13,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,35,1,1,750,1061.1,5.13,6.87,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,36,1,1,750,972.2,6.87,4.86,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,37,1,1,750,682.0,4.86,4.7,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,38,1,1,750,609.2,4.7,4.23,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,39,1,1,750,468.4,4.23,4.0,0.725,15.45,0.0,12.33,0,0.0,
Pensieve_V13,crowd_run,17,40,1,1,750,1047.2,4.0,4.88,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,41,1,1,750,819.8,4.88,6.99,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,42,1,1,750,534.5,6.99,7.48,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,43,1,1,750,669.7,7.48,8.76,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,44,1,1,750,762.5,8.76,8.68,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,45,1,1,750,468.7,8.68,9.48,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,46,1,1,750,706.1,9.48,10.51,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,17,47,1,1,750,703.9,10.51,11.01,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,0,1,1,750,527.2,2.29,4.0,4.644,15.45,0.0,-4.52,0,0.0,
Pensieve_V13,crowd_run,18,1,1,1,750,320.0,4.0,4.0,2.654,15.45,0.0,4.04,0,0.0,
Pensieve_V13,crowd_run,18,2,1,1,750,387.0,4.0,4.15,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,3,1,1,750,654.2,4.15,5.93,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,4,1,1,750,807.2,5.93,5.12,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,5,1,1,750,402.8,5.12,4.0,0.353,15.45,0.0,13.93,0,0.0,
Pensieve_V13,crowd_run,18,6,1,1,750,467.3,4.0,4.27,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,7,1,1,750,449.3,4.27,4.0,1.297,15.45,0.0,9.87,0,0.0,
Pensieve_V13,crowd_run,18,8,1,1,750,426.7,4.0,4.0,9.913,15.45,0.0,-27.17,0,0.0,
Pensieve_V13,crowd_run,18,9,1,1,750,606.4,4.0,4.0,2.216,15.45,0.0,5.92,0,0.0,
Pensieve_V13,crowd_run,18,10,1,1,750,819.0,4.0,5.39,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,11,1,1,750,356.1,5.39,4.0,2.65,15.45,0.0,4.06,0,0.0,
Pensieve_V13,crowd_run,18,12,1,1,750,535.5,4.0,4.0,7.126,15.45,0.0,-15.19,0,0.0,
Pensieve_V13,crowd_run,18,13,1,1,750,504.7,4.0,4.0,2.552,15.45,0.0,4.47,0,0.0,
Pensieve_V13,crowd_run,18,14,1,1,750,796.2,4.0,4.0,0.806,15.45,0.0,11.99,0,0.0,
Pensieve_V13,crowd_run,18,15,1,1,750,825.8,4.0,4.2,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,16,1,1,750,704.8,4.2,4.0,2.12,15.45,0.0,6.34,0,0.0,
Pensieve_V13,crowd_run,18,17,1,1,750,580.0,4.0,4.0,0.47,15.45,0.0,13.43,0,0.0,
Pensieve_V13,crowd_run,18,18,1,1,750,539.7,4.0,4.0,0.073,15.45,0.0,15.13,0,0.0,
Pensieve_V13,crowd_run,18,19,1,1,750,486.4,4.0,4.67,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,20,1,1,750,735.2,4.67,4.0,0.059,15.45,0.0,15.2,0,0.0,
Pensieve_V13,crowd_run,18,21,1,1,750,666.1,4.0,5.99,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,22,1,1,750,786.5,5.99,8.46,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,23,1,1,750,694.6,8.46,10.74,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,24,1,1,750,531.7,10.74,7.4,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,25,1,1,750,492.5,7.4,6.12,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,26,1,1,750,719.3,6.12,7.33,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,27,1,1,750,686.2,7.33,7.3,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,28,1,1,750,807.2,7.3,4.0,0.628,15.45,0.0,12.75,0,0.0,
Pensieve_V13,crowd_run,18,29,1,1,750,793.6,4.0,4.0,0.434,15.45,0.0,13.58,0,0.0,
Pensieve_V13,crowd_run,18,30,1,1,750,749.4,4.0,4.0,0.311,15.45,0.0,14.11,0,0.0,
Pensieve_V13,crowd_run,18,31,1,1,750,990.9,4.0,4.85,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,32,1,1,750,964.2,4.85,4.0,0.731,15.45,0.0,12.31,0,0.0,
Pensieve_V13,crowd_run,18,33,1,1,750,572.6,4.0,4.0,2.112,15.45,0.0,6.37,0,0.0,
Pensieve_V13,crowd_run,18,34,1,1,750,725.9,4.0,4.0,0.943,15.45,0.0,11.39,0,0.0,
Pensieve_V13,crowd_run,18,35,1,1,750,537.0,4.0,4.0,0.46,15.45,0.0,13.47,0,0.0,
Pensieve_V13,crowd_run,18,36,1,1,750,810.3,4.0,4.0,3.213,15.45,0.0,1.63,0,0.0,
Pensieve_V13,crowd_run,18,37,1,1,750,759.9,4.0,4.26,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,38,1,1,750,363.9,4.26,4.0,3.212,15.45,0.0,1.64,0,0.0,
Pensieve_V13,crowd_run,18,39,1,1,750,361.5,4.0,4.0,2.422,15.45,0.0,5.03,0,0.0,
Pensieve_V13,crowd_run,18,40,1,1,750,439.7,4.0,4.0,3.431,15.45,0.0,0.7,0,0.0,
Pensieve_V13,crowd_run,18,41,1,1,750,452.3,4.0,4.57,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,42,1,1,750,817.5,4.57,6.27,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,43,1,1,750,693.1,6.27,7.65,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,44,1,1,750,554.2,7.65,6.03,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,45,1,1,750,499.1,6.03,7.03,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,46,1,1,750,686.0,7.03,7.96,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,18,47,1,1,750,794.6,7.96,8.87,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,19,0,1,1,750,2141.4,2.81,5.11,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,19,1,1,1,750,1244.7,5.11,7.4,0.0,15.45,0.0,15.45,0,0.0,
Pensieve_V13,crowd_run,19,2,2,2,1200,2278.8,7.4,10.35,0.0,24.75,9.3,15.45,0,0.0,
Pensieve_V13,crowd_run,19,3,2,2,1200,1915.2,10.35,13.13,0.0,24.75,0.0,24.75,0,0.0,
Pensieve_V13,crowd_run,19,4,3,3,1850,2483.7,13.13,13.28,0.0,32.84,8.09,24.75,0,0.0,
Pensieve_V13,crowd_run,19,5,3,3,1850,1926.6,13.28,14.46,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,6,3,3,1850,1902.4,14.46,16.2,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,7,3,3,1850,1486.0,16.2,16.05,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,8,3,3,1850,1688.1,16.05,11.37,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,9,3,3,1850,2320.8,11.37,11.37,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,10,3,3,1850,1854.4,11.37,12.52,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,11,3,3,1850,1675.0,12.52,12.31,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,12,3,3,1850,2343.7,12.31,10.04,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,13,3,3,1850,2094.7,10.04,10.14,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,14,3,3,1850,1818.6,10.14,8.95,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,15,3,3,1850,2307.6,8.95,9.6,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,16,3,3,1850,2390.6,9.6,9.0,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,17,3,3,1850,2554.1,9.0,10.5,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,18,3,3,1850,2274.0,10.5,12.11,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,19,3,3,1850,2045.2,12.11,14.16,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,20,3,3,1850,1671.5,14.16,13.03,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,21,3,3,1850,1300.1,13.03,14.49,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,22,3,3,1850,1467.6,14.49,16.47,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,23,3,3,1850,2546.3,16.47,19.31,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,24,3,3,1850,1551.5,19.31,17.11,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,25,3,3,1850,1706.4,17.11,17.35,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,26,3,3,1850,1504.5,17.35,18.06,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,27,3,3,1850,1604.3,18.06,17.8,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,28,3,3,1850,1815.9,17.8,13.11,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,29,3,3,1850,2607.6,13.11,13.79,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,30,3,3,1850,2629.1,13.79,14.75,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,31,3,3,1850,2342.1,14.75,15.47,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,32,3,3,1850,2233.2,15.47,13.52,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,33,3,3,1850,1938.0,13.52,13.07,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,34,3,3,1850,1870.0,13.07,12.34,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,35,3,3,1850,1739.3,12.34,12.94,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,36,3,3,1850,1616.3,12.94,8.02,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,37,3,3,1850,2408.6,8.02,9.11,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,38,3,3,1850,2536.1,9.11,10.46,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,39,3,3,1850,1919.3,10.46,11.48,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,40,3,3,1850,1698.0,11.48,10.73,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,41,3,3,1850,1701.5,10.73,12.48,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,42,3,3,1850,2493.2,12.48,14.63,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,43,3,3,1850,2299.0,14.63,16.68,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,44,3,3,1850,2522.1,16.68,17.63,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,45,3,3,1850,1156.2,17.63,18.44,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,46,3,3,1850,2113.7,18.44,19.98,0.0,32.84,0.0,32.84,0,0.0,
Pensieve_V13,crowd_run,19,47,3,3,1850,2465.5,19.98,21.52,0.0,32.84,0.0,32.84,0,0.0,
RobustMPC,crowd_run,0,0,4,4,2850,1126.0,1.17,4.0,11.17,44.66,0.0,-3.37,0,0.0,
RobustMPC,crowd_run,0,1,4,4,2850,892.4,4.0,4.0,5.066,44.66,0.0,22.87,0,0.0,
RobustMPC,crowd_run,0,2,4,4,2850,941.8,4.0,4.0,2.005,44.66,0.0,36.04,0,0.0,
RobustMPC,crowd_run,0,3,4,4,2850,463.6,4.0,4.0,7.946,44.66,0.0,10.49,0,0.0,
RobustMPC,crowd_run,0,4,3,3,1850,1052.0,4.0,4.0,5.092,32.84,11.82,-0.87,0,0.0,
RobustMPC,crowd_run,0,5,3,3,1850,355.7,4.0,4.0,11.294,32.84,0.0,-15.72,0,0.0,
RobustMPC,crowd_run,0,6,2,2,1200,952.1,4.0,5.07,0.0,24.75,8.09,16.66,0,0.0,
RobustMPC,crowd_run,0,7,1,1,750,1023.8,5.07,6.63,0.0,15.45,9.3,6.15,0,0.0,
RobustMPC,crowd_run,0,8,1,1,750,960.6,6.63,4.45,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,0,9,1,1,750,955.9,4.45,4.51,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,0,10,1,1,750,880.2,4.51,6.08,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,0,11,1,1,750,1063.0,6.08,7.38,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,0,12,1,1,750,934.7,7.38,5.01,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,0,13,2,2,1200,994.6,5.01,4.0,0.309,24.75,9.3,14.12,0,0.0,
RobustMPC,crowd_run,0,14,2,2,1200,1000.9,4.0,4.0,2.116,24.75,0.0,15.65,0,0.0,
RobustMPC,crowd_run,0,15,2,2,1200,858.9,4.0,4.0,1.839,24.75,0.0,16.84,0,0.0,
RobustMPC,crowd_run,0,16,2,2,1200,1103.0,4.0,4.0,2.466,24.75,0.0,14.15,0,0.0,
RobustMPC,crowd_run,0,17,2,2,1200,966.8,4.0,4.0,0.29,24.75,0.0,23.5,0,0.0,
RobustMPC,crowd_run,0,18,2,2,1200,810.4,4.0,4.0,0.34,24.75,0.0,23.29,0,0.0,
RobustMPC,crowd_run,0,19,2,2,1200,971.9,4.0,5.33,0.0,24.75,0.0,24.75,0,0.0,
RobustMPC,crowd_run,0,20,2,2,1200,704.0,5.33,4.0,2.566,24.75,0.0,13.72,0,0.0,
RobustMPC,crowd_run,0,21,4,4,2850,1036.7,4.0,4.0,0.909,44.66,19.91,20.84,0,0.0,
RobustMPC,crowd_run,0,22,4,4,2850,1087.5,4.0,4.0,0.193,44.66,0.0,43.83,0,0.0,
RobustMPC,crowd_run,0,23,4,4,2850,1111.3,4.0,4.0,0.103,44.66,0.0,44.22,0,0.0,
RobustMPC,crowd_run,0,24,3,3,1850,1138.6,4.0,4.0,4.45,32.84,11.82,1.89,0,0.0,
RobustMPC,crowd_run,0,25,3,3,1850,1073.9,4.0,4.0,1.969,32.84,0.0,24.37,0,0.0,
RobustMPC,crowd_run,0,26,3,3,1850,1065.4,4.0,4.0,0.656,32.84,0.0,30.02,0,0.0,
RobustMPC,crowd_run,0,27,2,2,1200,984.5,4.0,4.0,0.496,24.75,8.09,14.53,0,0.0,
RobustMPC,crowd_run,0,28,2,2,1200,824.4,4.0,4.0,8.414,24.75,0.0,-11.43,0,0.0,
RobustMPC,crowd_run,0,29,2,2,1200,1037.6,4.0,4.0,1.426,24.75,0.0,18.62,0,0.0,
RobustMPC,crowd_run,0,30,2,2,1200,1055.3,4.0,4.0,0.899,24.75,0.0,20.88,0,0.0,
RobustMPC,crowd_run,0,31,2,2,1200,1126.0,4.0,4.0,0.436,24.75,0.0,22.87,0,0.0,
RobustMPC,crowd_run,0,32,2,2,1200,892.4,4.0,4.0,5.647,24.75,0.0,0.47,0,0.0,
RobustMPC,crowd_run,0,33,2,2,1200,941.8,4.0,4.0,1.946,24.75,0.0,16.38,0,0.0,
RobustMPC,crowd_run,0,34,2,2,1200,463.6,4.0,4.0,8.384,24.75,0.0,-11.3,0,0.0,
RobustMPC,crowd_run,0,35,2,2,1200,1052.0,4.0,4.36,0.0,24.75,0.0,24.75,0,0.0,
RobustMPC,crowd_run,0,36,2,2,1200,355.7,4.36,4.0,21.934,24.75,0.0,-69.57,0,0.0,
RobustMPC,crowd_run,0,37,2,2,1200,952.1,4.0,4.0,0.773,24.75,0.0,21.42,0,0.0,
RobustMPC,crowd_run,0,38,2,2,1200,1023.8,4.0,4.0,0.25,24.75,0.0,23.67,0,0.0,
RobustMPC,crowd_run,0,39,2,2,1200,960.6,4.0,4.13,0.0,24.75,0.0,24.75,0,0.0,
RobustMPC,crowd_run,0,40,2,2,1200,955.9,4.13,4.0,1.335,24.75,0.0,19.01,0,0.0,
RobustMPC,crowd_run,0,41,2,2,1200,880.2,4.0,5.18,0.0,24.75,0.0,24.75,0,0.0,
RobustMPC,crowd_run,0,42,2,2,1200,1063.0,5.18,6.35,0.0,24.75,0.0,24.75,0,0.0,
RobustMPC,crowd_run,0,43,3,3,1850,934.7,6.35,5.55,0.0,32.84,8.09,24.75,0,0.0,
RobustMPC,crowd_run,0,44,3,3,1850,994.6,5.55,4.0,2.17,32.84,0.0,23.51,0,0.0,
RobustMPC,crowd_run,0,45,3,3,1850,1000.9,4.0,4.31,0.0,32.84,0.0,32.84,0,0.0,
RobustMPC,crowd_run,0,46,3,3,1850,858.9,4.31,4.0,1.726,32.84,0.0,25.42,0,0.0,
RobustMPC,crowd_run,0,47,3,3,1850,1103.0,4.0,4.0,1.505,32.84,0.0,26.37,0,0.0,
RobustMPC,crowd_run,1,0,4,4,2850,587.0,2.88,4.0,20.801,44.66,0.0,-44.78,0,0.0,
RobustMPC,crowd_run,1,1,4,4,2850,787.1,4.0,4.0,6.28,44.66,0.0,17.66,0,0.0,
RobustMPC,crowd_run,1,2,4,4,2850,677.6,4.0,4.0,4.346,44.66,0.0,25.97,0,0.0,
RobustMPC,crowd_run,1,3,4,4,2850,650.6,4.0,4.0,4.513,44.66,0.0,25.25,0,0.0,
RobustMPC,crowd_run,1,4,2,2,1200,725.7,4.0,4.0,4.549,24.75,19.91,-14.72,0,0.0,
RobustMPC,crowd_run,1,5,2,2,1200,824.8,4.0,4.0,0.278,24.75,0.0,23.55,0,0.0,
RobustMPC,crowd_run,1,6,2,2,1200,252.3,4.0,4.0,7.047,24.75,0.0,-5.55,0,0.0,
RobustMPC,crowd_run,1,7,1,1,750,761.1,4.0,4.71,0.0,15.45,9.3,6.15,0,0.0,
RobustMPC,crowd_run,1,8,1,1,750,502.5,4.71,4.0,7.102,15.45,0.0,-15.09,0,0.0,
RobustMPC,crowd_run,1,9,1,1,750,618.3,4.0,4.0,2.097,15.45,0.0,6.43,0,0.0,
RobustMPC,crowd_run,1,10,1,1,750,583.5,4.0,4.34,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,1,11,0,0,300,488.0,4.34,5.99,0.0,4.03,11.42,-7.39,0,0.0,
RobustMPC,crowd_run,1,12,0,0,300,778.7,5.99,6.93,0.0,4.03,0.0,4.03,0,0.0,
RobustMPC,crowd_run,1,13,0,0,300,653.2,6.93,8.91,0.0,4.03,0.0,4.03,0,0.0,
RobustMPC,crowd_run,1,14,1,1,750,587.3,8.91,6.39,0.0,15.45,11.42,4.03,0,0.0,
RobustMPC,crowd_run,1,15,1,1,750,472.8,6.39,4.0,0.238,15.45,0.0,14.43,0,0.0,
RobustMPC,crowd_run,1,16,1,1,750,790.7,4.0,4.0,1.637,15.45,0.0,8.41,0,0.0,
RobustMPC,crowd_run,1,17,1,1,750,576.4,4.0,4.0,0.497,15.45,0.0,13.31,0,0.0,
RobustMPC,crowd_run,1,18,1,1,750,793.4,4.0,5.23,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,1,19,2,2,1200,446.8,5.23,4.0,0.575,24.75,9.3,12.98,0,0.0,
RobustMPC,crowd_run,1,20,2,2,1200,561.7,4.0,4.0,5.899,24.75,0.0,-0.62,0,0.0,
RobustMPC,crowd_run,1,21,2,2,1200,529.7,4.0,4.0,0.045,24.75,0.0,24.56,0,0.0,
RobustMPC,crowd_run,1,22,2,2,1200,362.6,4.0,4.0,1.295,24.75,0.0,19.18,0,0.0,
RobustMPC,crowd_run,1,23,2,2,1200,712.6,4.0,5.31,0.0,24.75,0.0,24.75,0,0.0,
RobustMPC,crowd_run,1,24,1,1,750,475.3,5.31,4.0,2.9,15.45,9.3,-6.32,0,0.0,
RobustMPC,crowd_run,1,25,1,1,750,474.9,4.0,4.0,1.473,15.45,0.0,9.12,0,0.0,
RobustMPC,crowd_run,1,26,1,1,750,616.4,4.0,4.74,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,1,27,1,1,750,428.1,4.74,4.0,1.726,15.45,0.0,8.03,0,0.0,
RobustMPC,crowd_run,1,28,0,0,300,475.6,4.0,4.0,1.38,4.03,11.42,-13.32,0,0.0,
RobustMPC,crowd_run,1,29,0,0,300,809.7,4.0,6.26,0.0,4.03,0.0,4.03,0,0.0,
RobustMPC,crowd_run,1,30,0,0,300,699.9,6.26,8.42,0.0,4.03,0.0,4.03,0,0.0,
RobustMPC,crowd_run,1,31,0,0,300,420.5,8.42,9.44,0.0,4.03,0.0,4.03,0,0.0,
RobustMPC,crowd_run,1,32,0,0,300,473.9,9.44,8.9,0.0,4.03,0.0,4.03,0,0.0,
RobustMPC,crowd_run,1,33,1,1,750,654.6,8.9,7.56,0.0,15.45,11.42,4.03,0,0.0,
RobustMPC,crowd_run,1,34,1,1,750,689.7,7.56,6.35,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,1,35,1,1,750,677.2,6.35,6.82,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,1,36,1,1,750,444.9,6.82,4.0,6.319,15.45,0.0,-11.72,0,0.0,
RobustMPC,crowd_run,1,37,1,1,750,795.5,4.0,4.43,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,1,38,1,1,750,664.8,4.43,4.34,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,1,39,1,1,750,743.5,4.34,5.22,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,1,40,1,1,750,649.3,5.22,4.18,0.0,15.45,0.0,15.45,0,0.0,
RobustMPC,crowd_run,1,41,2,2,1200,598.7,4.18,4.03,0.0,24.75,9.3,15.45,0,0.0,
RobustMPC,crowd_run,1,42,2,2,1200,981.2,4.03,4.98,0.0,24.75,0.0,24.75,0,0.0,
RobustMPC,crowd_run,1,43,2,2,1200,1001.1,4.98,6.07,0.0,24.75,0.0,24.75,0,0.0,
RobustMPC,crowd_run,1,44,2,2,1200,505.3,6.07,4.0,3.793,24.75,0.0,8.44,0,0.0,
RobustMPC,crowd_run,1,45,2,2,1200,571.6,4.0,4.0,0.192,24.75,0.0,23.93,0,0.0,
RobustMPC,crowd_run,1,46,2,2,1200,594.1,4.0,4.0,1.66,24.75,0.0,17.61,0,0.0,
RobustMPC,crowd_run,1,47,2,2,1200,930.5,4.0,4.0,0.233,24.75,0.0,23.75,0,0.0,
RobustMPC,crowd_run,2,0,4,4,2850,1126.0,1.25,4.0,11.098,44.66,0.0,-3.06,0,0.0,
RobustMPC,crowd_run,2,1,4,4,2850,892.4,4.0,4.0,5.066,44.66,0.0,22.87,0,0.0,
