Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate
Ablation_Base,tearsofsteel_short,18,23,1,1,750,694.6,25.41,26.69,0.0,86.63,18.78,67.85,0,0.0
Ablation_Base,tearsofsteel_short,18,24,1,1,750,531.7,26.69,23.26,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,25,1,1,750,492.5,23.26,23.73,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,26,1,1,750,719.3,23.73,26.06,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,27,1,1,750,686.2,26.06,28.31,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,28,1,1,750,807.2,28.31,28.78,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,29,1,1,750,793.6,28.78,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,30,1,1,750,749.4,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,31,1,1,750,990.9,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,32,1,1,750,964.2,30.0,28.97,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,33,1,1,750,572.6,28.97,26.6,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,34,1,1,750,725.9,26.6,25.13,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,35,1,1,750,537.0,25.13,25.39,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,36,1,1,750,810.3,25.39,23.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,37,1,1,750,759.9,23.0,23.91,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,38,1,1,750,363.9,23.91,19.26,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,39,0,0,300,361.5,19.26,18.92,0.0,67.85,18.78,49.07,0,0.0
Ablation_Base,tearsofsteel_short,18,40,0,0,300,439.7,18.92,17.65,0.0,67.85,0.0,67.85,0,0.0
Ablation_Base,tearsofsteel_short,18,41,0,0,300,452.3,17.65,18.82,0.0,67.85,0.0,67.85,0,0.0
Ablation_Base,tearsofsteel_short,18,42,0,0,300,817.5,18.82,22.06,0.0,67.85,0.0,67.85,0,0.0
Ablation_Base,tearsofsteel_short,18,43,0,0,300,693.1,22.06,25.05,0.0,67.85,0.0,67.85,0,0.0
Ablation_Base,tearsofsteel_short,18,44,1,1,750,554.2,25.05,23.57,0.0,86.63,18.78,67.85,0,0.0
Ablation_Base,tearsofsteel_short,18,45,1,1,750,499.1,23.57,23.9,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,46,1,1,750,686.0,23.9,25.1,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,18,47,1,1,750,794.6,25.1,27.59,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,0,0,0,300,2141.4,2.81,5.94,0.0,67.85,0.0,67.85,0,0.0
Ablation_Base,tearsofsteel_short,19,1,0,0,300,1244.7,5.94,8.96,0.0,67.85,0.0,67.85,0,0.0
Ablation_Base,tearsofsteel_short,19,2,0,0,300,2278.8,8.96,12.66,0.0,67.85,0.0,67.85,0,0.0
Ablation_Base,tearsofsteel_short,19,3,0,0,300,1915.2,12.66,16.36,0.0,67.85,0.0,67.85,0,0.0
Ablation_Base,tearsofsteel_short,19,4,0,0,300,2483.7,16.36,19.78,0.0,67.85,0.0,67.85,0,0.0
Ablation_Base,tearsofsteel_short,19,5,0,0,300,1926.6,19.78,23.41,0.0,67.85,0.0,67.85,0,0.0
Ablation_Base,tearsofsteel_short,19,6,1,1,750,1902.4,23.41,26.76,0.0,86.63,18.78,67.85,0,0.0
Ablation_Base,tearsofsteel_short,19,7,1,1,750,1486.0,26.76,29.4,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,8,1,1,750,1688.1,29.4,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,9,1,1,750,2320.8,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,10,1,1,750,1854.4,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,11,1,1,750,1675.0,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,12,1,1,750,2343.7,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,13,1,1,750,2094.7,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,14,1,1,750,1818.6,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,15,1,1,750,2307.6,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,16,1,1,750,2390.6,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,17,1,1,750,2554.1,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,18,1,1,750,2274.0,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,19,1,1,750,2045.2,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,20,1,1,750,1671.5,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,21,1,1,750,1300.1,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,22,1,1,750,1467.6,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,23,1,1,750,2546.3,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,24,1,1,750,1551.5,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,25,1,1,750,1706.4,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,26,1,1,750,1504.5,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,27,1,1,750,1604.3,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,28,1,1,750,1815.9,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,29,1,1,750,2607.6,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,30,1,1,750,2629.1,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,31,1,1,750,2342.1,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,32,1,1,750,2233.2,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,33,1,1,750,1938.0,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,34,1,1,750,1870.0,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,35,1,1,750,1739.3,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,36,1,1,750,1616.3,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,37,1,1,750,2408.6,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,38,1,1,750,2536.1,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,39,1,1,750,1919.3,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,40,1,1,750,1698.0,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,41,1,1,750,1701.5,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,42,1,1,750,2493.2,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,43,1,1,750,2299.0,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,44,1,1,750,2522.1,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,45,1,1,750,1156.2,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,46,1,1,750,2113.7,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Base,tearsofsteel_short,19,47,1,1,750,2465.5,30.0,30.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,0,0,0,300,1126.0,1.17,4.0,0.482,67.85,0.0,19.66,0,0.0
Ablation_Future,tearsofsteel_short,0,1,0,0,300,892.4,4.0,6.63,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,0,2,0,0,300,941.8,6.63,9.9,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,0,3,1,1,750,463.6,9.9,10.83,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,0,4,0,0,300,1052.0,10.83,13.45,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,0,5,1,1,750,355.7,13.45,12.39,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,0,6,1,1,750,952.1,12.39,15.11,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,7,1,1,750,1023.8,15.11,17.13,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,8,1,1,750,960.6,17.13,18.12,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,9,2,2,1200,955.9,18.12,19.94,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,10,1,1,750,880.2,19.94,21.06,0.0,86.63,6.19,80.44,0,0.0
Ablation_Future,tearsofsteel_short,0,11,2,2,1200,1063.0,21.06,22.23,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,12,1,1,750,934.7,22.23,20.98,0.0,86.63,6.19,80.44,0,0.0
Ablation_Future,tearsofsteel_short,0,13,2,2,1200,994.6,20.98,21.76,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,14,1,1,750,1000.9,21.76,22.19,0.0,86.63,6.19,80.44,0,0.0
Ablation_Future,tearsofsteel_short,0,15,1,1,750,858.9,22.19,21.44,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,16,1,1,750,1103.0,21.44,19.84,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,17,1,1,750,966.8,19.84,20.04,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,18,2,2,1200,810.4,20.04,20.0,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,19,2,2,1200,971.9,20.0,20.33,0.0,92.82,0.0,92.82,0,0.0
Ablation_Future,tearsofsteel_short,0,20,1,1,750,704.0,20.33,17.09,0.0,86.63,6.19,80.44,0,0.0
Ablation_Future,tearsofsteel_short,0,21,1,1,750,1036.7,17.09,18.37,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,22,1,1,750,1087.5,18.37,20.22,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,23,2,2,1200,1111.3,20.22,21.49,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,24,1,1,750,1138.6,21.49,22.02,0.0,86.63,6.19,80.44,0,0.0
Ablation_Future,tearsofsteel_short,0,25,2,2,1200,1073.9,22.02,23.43,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,26,3,3,1850,1065.4,23.43,24.65,0.0,95.92,3.1,92.82,0,0.0
Ablation_Future,tearsofsteel_short,0,27,3,3,1850,984.5,24.65,25.64,0.0,95.92,0.0,95.92,0,0.0
Ablation_Future,tearsofsteel_short,0,28,3,3,1850,824.4,25.64,21.12,0.0,95.92,0.0,95.92,0,0.0
Ablation_Future,tearsofsteel_short,0,29,3,3,1850,1037.6,21.12,22.04,0.0,95.92,0.0,95.92,0,0.0
Ablation_Future,tearsofsteel_short,0,30,3,3,1850,1055.3,22.04,20.69,0.0,95.92,0.0,95.92,0,0.0
Ablation_Future,tearsofsteel_short,0,31,3,3,1850,1126.0,20.69,19.54,0.0,95.92,0.0,95.92,0,0.0
Ablation_Future,tearsofsteel_short,0,32,1,1,750,892.4,19.54,18.1,0.0,86.63,9.29,77.34,0,0.0
Ablation_Future,tearsofsteel_short,0,33,1,1,750,941.8,18.1,18.23,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,34,1,1,750,463.6,18.23,13.67,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,35,1,1,750,1052.0,13.67,15.76,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,36,0,0,300,355.7,15.76,13.94,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,0,37,0,0,300,952.1,13.94,16.95,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,0,38,1,1,750,1023.8,16.95,17.87,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,0,39,1,1,750,960.6,17.87,17.8,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,40,0,0,300,955.9,17.8,19.37,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,0,41,1,1,750,880.2,19.37,19.73,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,0,42,2,2,1200,1063.0,19.73,21.42,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,0,43,3,3,1850,934.7,21.42,20.76,0.0,95.92,3.1,92.82,0,0.0
Ablation_Future,tearsofsteel_short,0,44,2,2,1200,994.6,20.76,19.88,0.0,92.82,3.1,89.72,0,0.0
Ablation_Future,tearsofsteel_short,0,45,2,2,1200,1000.9,19.88,20.95,0.0,92.82,0.0,92.82,0,0.0
Ablation_Future,tearsofsteel_short,0,46,2,2,1200,858.9,20.95,21.38,0.0,92.82,0.0,92.82,0,0.0
Ablation_Future,tearsofsteel_short,0,47,3,3,1850,1103.0,21.38,22.69,0.0,95.92,3.1,92.82,0,0.0
Ablation_Future,tearsofsteel_short,1,0,0,0,300,587.0,2.88,4.0,0.301,67.85,0.0,37.76,0,0.0
Ablation_Future,tearsofsteel_short,1,1,0,0,300,787.1,4.0,6.45,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,2,0,0,300,677.6,6.45,9.43,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,3,1,1,750,650.6,9.43,11.24,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,4,0,0,300,725.7,11.24,13.25,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,1,5,1,1,750,824.8,13.25,15.07,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,6,1,1,750,252.3,15.07,14.23,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,7,0,0,300,761.1,14.23,17.16,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,1,8,1,1,750,502.5,17.16,15.4,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,9,1,1,750,618.3,15.4,17.3,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,10,1,1,750,583.5,17.3,16.95,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,11,1,1,750,488.0,16.95,17.1,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,12,0,0,300,778.7,17.1,18.58,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,1,13,1,1,750,653.2,18.58,19.52,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,14,1,1,750,587.3,19.52,17.44,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,15,0,0,300,472.8,17.44,17.98,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,1,16,0,0,300,790.7,17.98,18.86,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,17,1,1,750,576.4,18.86,16.49,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,18,1,1,750,793.4,16.49,17.91,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,19,1,1,750,446.8,17.91,16.92,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,20,0,0,300,561.7,16.92,17.29,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,1,21,1,1,750,529.7,17.29,15.96,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,22,1,1,750,362.6,15.96,13.51,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,23,0,0,300,712.6,13.51,16.44,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,1,24,0,0,300,475.3,16.44,17.12,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,25,1,1,750,474.9,17.12,17.45,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,26,1,1,750,616.4,17.45,19.51,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,27,1,1,750,428.1,19.51,20.7,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,28,1,1,750,475.6,20.7,18.72,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,29,2,2,1200,809.7,18.72,20.16,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,30,1,1,750,699.9,20.16,20.88,0.0,86.63,6.19,80.44,0,0.0
Ablation_Future,tearsofsteel_short,1,31,1,1,750,420.5,20.88,19.29,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,32,0,0,300,473.9,19.29,19.2,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,1,33,0,0,300,654.6,19.2,20.97,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,34,0,0,300,689.7,20.97,22.67,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,35,1,1,750,677.2,22.67,23.7,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,36,1,1,750,444.9,23.7,16.07,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,37,1,1,750,795.5,16.07,17.11,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,38,1,1,750,664.8,17.11,16.37,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,39,0,0,300,743.5,16.37,18.27,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,1,40,0,0,300,649.3,18.27,18.7,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,41,1,1,750,598.7,18.7,17.34,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,1,42,1,1,750,981.2,17.34,19.78,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,43,1,1,750,1001.1,19.78,22.01,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,44,1,1,750,505.3,22.01,20.0,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,45,1,1,750,571.6,20.0,20.8,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,46,1,1,750,594.1,20.8,21.57,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,1,47,2,2,1200,930.5,21.57,23.51,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,0,0,0,300,1126.0,1.25,4.0,0.41,67.85,0.0,26.84,0,0.0
Ablation_Future,tearsofsteel_short,2,1,0,0,300,892.4,4.0,6.63,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,2,2,0,0,300,941.8,6.63,9.9,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,2,3,1,1,750,463.6,9.9,10.83,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,2,4,0,0,300,1052.0,10.83,13.45,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,2,5,1,1,750,355.7,13.45,12.39,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,2,6,1,1,750,952.1,12.39,15.11,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,7,1,1,750,1023.8,15.11,17.13,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,8,1,1,750,960.6,17.13,18.12,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,9,2,2,1200,955.9,18.12,19.94,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,10,1,1,750,880.2,19.94,21.06,0.0,86.63,6.19,80.44,0,0.0
Ablation_Future,tearsofsteel_short,2,11,2,2,1200,1063.0,21.06,22.23,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,12,1,1,750,934.7,22.23,20.98,0.0,86.63,6.19,80.44,0,0.0
Ablation_Future,tearsofsteel_short,2,13,2,2,1200,994.6,20.98,21.76,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,14,1,1,750,1000.9,21.76,22.19,0.0,86.63,6.19,80.44,0,0.0
Ablation_Future,tearsofsteel_short,2,15,1,1,750,858.9,22.19,21.44,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,16,1,1,750,1103.0,21.44,19.84,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,17,1,1,750,966.8,19.84,20.04,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,18,2,2,1200,810.4,20.04,20.0,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,19,2,2,1200,971.9,20.0,20.33,0.0,92.82,0.0,92.82,0,0.0
Ablation_Future,tearsofsteel_short,2,20,1,1,750,704.0,20.33,17.09,0.0,86.63,6.19,80.44,0,0.0
Ablation_Future,tearsofsteel_short,2,21,1,1,750,1036.7,17.09,18.37,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,22,1,1,750,1087.5,18.37,20.22,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,23,2,2,1200,1111.3,20.22,21.49,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,24,1,1,750,1138.6,21.49,22.02,0.0,86.63,6.19,80.44,0,0.0
Ablation_Future,tearsofsteel_short,2,25,2,2,1200,1073.9,22.02,23.43,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,26,3,3,1850,1065.4,23.43,24.65,0.0,95.92,3.1,92.82,0,0.0
Ablation_Future,tearsofsteel_short,2,27,3,3,1850,984.5,24.65,25.64,0.0,95.92,0.0,95.92,0,0.0
Ablation_Future,tearsofsteel_short,2,28,3,3,1850,824.4,25.64,21.12,0.0,95.92,0.0,95.92,0,0.0
Ablation_Future,tearsofsteel_short,2,29,3,3,1850,1037.6,21.12,22.04,0.0,95.92,0.0,95.92,0,0.0
Ablation_Future,tearsofsteel_short,2,30,3,3,1850,1055.3,22.04,20.69,0.0,95.92,0.0,95.92,0,0.0
Ablation_Future,tearsofsteel_short,2,31,3,3,1850,1126.0,20.69,19.54,0.0,95.92,0.0,95.92,0,0.0
Ablation_Future,tearsofsteel_short,2,32,1,1,750,892.4,19.54,18.1,0.0,86.63,9.29,77.34,0,0.0
Ablation_Future,tearsofsteel_short,2,33,1,1,750,941.8,18.1,18.23,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,34,1,1,750,463.6,18.23,13.67,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,35,1,1,750,1052.0,13.67,15.76,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,36,0,0,300,355.7,15.76,13.94,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,2,37,0,0,300,952.1,13.94,16.95,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,2,38,1,1,750,1023.8,16.95,17.87,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,2,39,1,1,750,960.6,17.87,17.8,0.0,86.63,0.0,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,40,0,0,300,955.9,17.8,19.37,0.0,67.85,18.78,49.07,0,0.0
Ablation_Future,tearsofsteel_short,2,41,1,1,750,880.2,19.37,19.73,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,2,42,2,2,1200,1063.0,19.73,21.42,0.0,92.82,6.19,86.63,0,0.0
Ablation_Future,tearsofsteel_short,2,43,3,3,1850,934.7,21.42,20.76,0.0,95.92,3.1,92.82,0,0.0
Ablation_Future,tearsofsteel_short,2,44,2,2,1200,994.6,20.76,19.88,0.0,92.82,3.1,89.72,0,0.0
Ablation_Future,tearsofsteel_short,2,45,2,2,1200,1000.9,19.88,20.95,0.0,92.82,0.0,92.82,0,0.0
Ablation_Future,tearsofsteel_short,2,46,2,2,1200,858.9,20.95,21.38,0.0,92.82,0.0,92.82,0,0.0
Ablation_Future,tearsofsteel_short,2,47,3,3,1850,1103.0,21.38,22.69,0.0,95.92,3.1,92.82,0,0.0
Ablation_Future,tearsofsteel_short,3,0,0,0,300,1070.0,1.09,4.0,0.651,67.85,0.0,2.75,0,0.0
Ablation_Future,tearsofsteel_short,3,1,0,0,300,1465.1,4.0,7.17,0.0,67.85,0.0,67.85,0,0.0
Ablation_Future,tearsofsteel_short,3,2,1,1,750,835.4,7.17,9.1,0.0,86.63,18.78,67.85,0,0.0
Ablation_Future,tearsofsteel_short,3,3,1,1,750,338.2,9.1,8.89,0.0,86.63,0.0,86.63,0,0.0
