Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed_Shielded,bigbuckbunny,1,2,1,1,750,677.6,4.72,5.78,0.0,83.73,6.61,77.12,0,0.0,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed_Shielded,bigbuckbunny,1,3,1,1,750,650.6,5.78,7.21,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,4,1,1,750,725.7,7.21,6.89,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,5,1,1,750,824.8,6.89,8.91,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,6,1,1,750,252.3,8.91,5.66,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,7,1,1,750,761.1,5.66,6.05,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,8,1,1,750,502.5,6.05,4.0,4.162,83.73,0.0,65.83,0,0.0,1,750,2.933,83.73,71.12,-5.290000000000006,1.229,1
Proposed_Shielded,bigbuckbunny,1,9,1,1,750,618.3,4.0,4.0,0.46,83.73,0.0,81.75,0,0.0,1,750,0.46,83.73,81.75,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,10,1,1,750,583.5,4.0,4.0,0.187,83.73,0.0,82.93,0,0.0,1,750,0.187,83.73,82.93,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,11,1,1,750,488.0,4.0,4.0,0.334,83.73,0.0,82.29,0,0.0,1,750,0.334,83.73,82.29,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,12,2,2,1200,778.7,4.0,4.0,8.697,90.34,6.61,46.33,0,0.0,1,750,3.936,83.73,66.81,-20.480000000000004,4.760999999999999,0
Proposed_Shielded,bigbuckbunny,1,13,1,1,750,653.2,4.0,4.57,0.0,83.73,6.61,77.12,0,0.0,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed_Shielded,bigbuckbunny,1,14,1,1,750,587.3,4.57,4.0,1.51,83.73,0.0,77.24,0,0.0,1,750,1.51,83.73,77.24,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,15,1,1,750,472.8,4.0,4.0,0.836,83.73,0.0,80.14,0,0.0,1,750,0.836,83.73,80.14,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,16,2,2,1200,790.7,4.0,4.0,6.706,90.34,6.61,54.9,0,0.0,1,750,2.691,83.73,72.16,-17.259999999999998,4.015000000000001,0
Proposed_Shielded,bigbuckbunny,1,17,1,1,750,576.4,4.0,4.0,1.276,83.73,6.61,71.63,0,0.0,1,750,1.276,83.73,78.24,-6.609999999999999,0.0,1
Proposed_Shielded,bigbuckbunny,1,18,1,1,750,793.4,4.0,5.11,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,19,1,1,750,446.8,5.11,4.24,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,20,1,1,750,561.7,4.24,4.0,2.38,83.73,0.0,73.5,0,0.0,1,750,2.38,83.73,73.5,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,21,1,1,750,529.7,4.0,5.6,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,22,1,1,750,362.6,5.6,4.93,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,23,1,1,750,712.6,4.93,6.71,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,24,1,1,750,475.3,6.71,4.0,1.655,83.73,0.0,76.61,0,0.0,1,750,1.655,83.73,76.61,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,25,1,1,750,474.9,4.0,4.18,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,26,1,1,750,616.4,4.18,5.25,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,27,1,1,750,428.1,5.25,4.67,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,28,2,2,1200,475.6,4.67,4.0,14.584,90.34,6.61,21.02,0,0.0,1,750,7.365,83.73,52.06,-31.040000000000003,7.218999999999999,0
Proposed_Shielded,bigbuckbunny,1,29,1,1,750,809.7,4.0,4.42,0.0,83.73,6.61,77.12,0,0.0,1,750,0.0,83.73,83.73,-6.609999999999999,0.0,1
Proposed_Shielded,bigbuckbunny,1,30,1,1,750,699.9,4.42,4.0,1.647,83.73,0.0,76.65,0,0.0,1,750,1.647,83.73,76.65,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,31,1,1,750,420.5,4.0,4.0,3.987,83.73,0.0,66.59,0,0.0,1,750,3.987,83.73,66.59,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,32,2,2,1200,473.9,4.0,4.0,19.505,90.34,6.61,-0.14,0,0.0,1,750,10.691,83.73,37.76,-37.9,8.813999999999998,0
Proposed_Shielded,bigbuckbunny,1,33,1,1,750,654.6,4.0,4.0,2.118,83.73,6.61,68.01,0,0.0,1,750,2.118,83.73,74.62,-6.609999999999999,0.0,1
Proposed_Shielded,bigbuckbunny,1,34,1,1,750,689.7,4.0,4.7,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,35,1,1,750,677.2,4.7,4.0,0.415,83.73,0.0,81.94,0,0.0,1,750,0.415,83.73,81.94,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,36,1,1,750,444.9,4.0,4.0,8.252,83.73,0.0,48.25,0,0.0,1,750,8.252,83.73,48.25,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,37,1,1,750,795.5,4.0,4.65,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,38,1,1,750,664.8,4.65,5.56,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,39,1,1,750,743.5,5.56,7.8,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
Proposed_Shielded,bigbuckbunny,1,40,1,1,750,649.3,7.8,5.85,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0,0.0,1
