Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff
Proposed_Shielded,crowd_run,14,5,1,1,750,2823.5,19.06,21.88,0.0,15.45,11.42,4.03,0,0.0,3,1850,0.0,32.84,32.84,-28.810000000000002
Proposed_Shielded,crowd_run,14,6,1,1,750,2823.5,21.88,24.67,0.0,15.45,0.0,15.45,0,0.0,3,1850,0.0,32.84,32.84,-17.390000000000004
Proposed_Shielded,crowd_run,14,7,1,1,750,2823.5,24.67,27.49,0.0,15.45,0.0,15.45,0,0.0,3,1850,0.0,32.84,32.84,-17.390000000000004
Proposed_Shielded,crowd_run,14,8,1,1,750,2851.5,27.49,29.19,0.0,15.45,0.0,15.45,0,0.0,4,2850,0.0,44.66,32.84,-17.390000000000004
Proposed_Shielded,crowd_run,14,9,1,1,750,2823.5,29.19,30.0,0.0,15.45,0.0,15.45,0,0.0,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,14,10,2,2,1200,2823.5,30.0,30.0,0.0,24.75,9.3,15.45,0,0.0,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,14,11,2,2,1200,2823.5,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,14,12,1,1,750,2851.5,30.0,30.0,0.0,15.45,9.3,6.15,0,0.0,4,2850,0.0,44.66,44.66,-38.51
Proposed_Shielded,crowd_run,14,13,2,2,1200,2823.5,30.0,30.0,0.0,24.75,9.3,15.45,0,0.0,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,14,14,2,2,1200,2796.1,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,14,15,2,2,1200,2796.1,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,14,16,2,2,1200,2796.1,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,14,17,2,2,1200,2823.5,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,14,18,2,2,1200,2823.5,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,14,19,2,2,1200,2823.5,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,14,20,2,2,1200,2823.5,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,14,21,2,2,1200,2796.1,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,14,22,2,2,1200,2796.1,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,14,23,2,2,1200,2796.1,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,14,24,1,1,750,2823.5,30.0,30.0,0.0,15.45,9.3,6.15,0,0.0,3,1850,0.0,32.84,21.02,-14.87
Proposed_Shielded,crowd_run,14,25,1,1,750,905.7,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,-1.94,17.39
Proposed_Shielded,crowd_run,14,26,1,1,750,914.3,30.0,29.51,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,14,27,1,1,750,905.7,29.51,29.3,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,14,28,1,1,750,905.7,29.3,26.12,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,14,29,1,1,750,905.7,26.12,26.77,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,14,30,1,1,750,905.7,26.77,27.41,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,14,31,1,1,750,914.3,27.41,29.22,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,14,32,1,1,750,905.7,29.22,27.5,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,14,33,1,1,750,914.3,27.5,29.36,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,15.45,0.0
Proposed_Shielded,crowd_run,14,34,1,1,750,905.7,29.36,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,35,1,1,750,914.3,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,36,1,1,750,905.7,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,37,1,1,750,831.7,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,38,1,1,750,831.7,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,39,1,1,750,831.7,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,40,1,1,750,834.8,30.0,29.85,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,41,1,1,750,834.8,29.85,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,42,1,1,750,834.8,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,43,1,1,750,831.7,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,44,1,1,750,831.7,30.0,26.42,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,45,1,1,750,831.7,26.42,27.77,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,46,1,1,750,831.7,27.77,28.47,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,14,47,1,1,750,831.7,28.47,28.13,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,0,0,0,300,985.5,2.54,4.95,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,15,1,0,0,300,1147.8,4.95,8.42,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,15,2,0,0,300,330.5,8.42,9.4,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,15,3,0,0,300,954.6,9.4,12.03,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,15,4,0,0,300,417.9,12.03,10.91,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,15,5,0,0,300,1051.5,10.91,13.65,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,4.03,0.0
Proposed_Shielded,crowd_run,15,6,0,0,300,582.7,13.65,15.31,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_Shielded,crowd_run,15,7,0,0,300,1084.0,15.31,18.08,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_Shielded,crowd_run,15,8,0,0,300,1091.8,18.08,19.67,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_Shielded,crowd_run,15,9,0,0,300,948.6,19.67,22.52,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_Shielded,crowd_run,15,10,0,0,300,778.8,22.52,25.31,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_Shielded,crowd_run,15,11,0,0,300,912.3,25.31,27.91,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_Shielded,crowd_run,15,12,0,0,300,868.3,27.91,29.46,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_Shielded,crowd_run,15,13,1,1,750,591.5,29.46,30.0,0.0,15.45,11.42,4.03,0,0.0,2,1200,0.0,24.75,15.45,-11.419999999999998
Proposed_Shielded,crowd_run,15,14,1,1,750,826.8,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,15,1,1,750,746.7,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,16,1,1,750,1083.7,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,17,1,1,750,314.5,30.0,29.65,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,18,1,1,750,896.8,29.65,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,19,1,1,750,698.3,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,20,1,1,750,821.6,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,21,1,1,750,866.4,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,22,1,1,750,1244.4,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,23,1,1,750,525.3,30.0,28.17,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,6.15,9.299999999999999
Proposed_Shielded,crowd_run,15,24,1,1,750,404.9,28.17,18.62,0.0,15.45,0.0,15.45,0,0.0,0,300,0.004,4.03,-7.81,23.259999999999998
Proposed_Shielded,crowd_run,15,25,1,1,750,814.0,18.62,18.18,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998
Proposed_Shielded,crowd_run,15,26,0,0,300,719.0,18.18,19.9,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,4.03,-11.42
Proposed_Shielded,crowd_run,15,27,0,0,300,932.1,19.9,22.26,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,15,28,0,0,300,934.7,22.26,23.47,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,15,29,0,0,300,887.2,23.47,26.11,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,15,30,0,0,300,693.7,26.11,28.35,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,15,31,0,0,300,752.9,28.35,30.0,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,15,32,0,0,300,320.6,30.0,27.53,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,15,33,1,1,750,577.7,27.53,28.14,0.0,15.45,11.42,4.03,0,0.0,2,1200,0.0,24.75,4.03,0.0
Proposed_Shielded,crowd_run,15,34,1,1,750,952.6,28.14,29.87,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,35,1,1,750,730.6,29.87,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,36,1,1,750,1298.9,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,37,1,1,750,1115.9,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,38,1,1,750,385.1,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,39,1,1,750,838.5,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,40,1,1,750,804.9,30.0,29.69,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,41,1,1,750,942.1,29.69,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,42,1,1,750,999.5,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,43,1,1,750,1003.0,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,44,1,1,750,835.4,30.0,26.45,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,45,1,1,750,797.9,26.45,27.69,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,46,1,1,750,967.8,27.69,28.86,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,15,47,1,1,750,875.4,28.86,28.73,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,16,0,5,0,300,1588.8,1.58,4.59,0.0,4.03,0.0,4.03,1,1.0,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,16,1,0,0,300,2396.5,4.59,8.34,0.0,4.03,0.0,4.03,0,0.5,2,1200,0.0,24.75,4.03,0.0
Proposed_Shielded,crowd_run,16,2,0,0,300,2817.4,8.34,11.98,0.0,4.03,0.0,4.03,0,0.3333333333333333,2,1200,0.0,24.75,24.75,-20.72
Proposed_Shielded,crowd_run,16,3,0,0,300,2232.1,11.98,15.4,0.0,4.03,0.0,4.03,0,0.25,2,1200,0.0,24.75,24.75,-20.72
Proposed_Shielded,crowd_run,16,4,0,0,300,2109.8,15.4,18.39,0.0,4.03,0.0,4.03,0,0.2,2,1200,0.0,24.75,24.75,-20.72
Proposed_Shielded,crowd_run,16,5,0,0,300,1933.6,18.39,21.7,0.0,4.03,0.0,4.03,0,0.16666666666666666,2,1200,0.0,24.75,24.75,-20.72
Proposed_Shielded,crowd_run,16,6,0,0,300,1790.0,21.7,24.94,0.0,4.03,0.0,4.03,0,0.14285714285714285,2,1200,0.0,24.75,24.75,-20.72
Proposed_Shielded,crowd_run,16,7,0,0,300,997.4,24.94,27.6,0.0,4.03,0.0,4.03,0,0.125,0,300,0.0,4.03,-16.69,20.720000000000002
Proposed_Shielded,crowd_run,16,8,0,0,300,538.4,27.6,26.72,0.0,4.03,0.0,4.03,0,0.1111111111111111,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,16,9,1,1,750,1140.1,26.72,28.33,0.0,15.45,11.42,4.03,0,0.1,2,1200,0.0,24.75,4.03,0.0
Proposed_Shielded,crowd_run,16,10,1,1,750,1534.2,28.33,30.0,0.0,15.45,0.0,15.45,0,0.09090909090909091,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,16,11,1,1,750,809.2,30.0,30.0,0.0,15.45,0.0,15.45,0,0.08333333333333333,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,16,12,1,1,750,2286.2,30.0,30.0,0.0,15.45,0.0,15.45,0,0.07692307692307693,2,1200,0.0,24.75,24.75,-9.3
Proposed_Shielded,crowd_run,16,13,1,1,750,2340.5,30.0,30.0,0.0,15.45,0.0,15.45,0,0.07142857142857142,4,2850,0.0,44.66,24.75,-9.3
Proposed_Shielded,crowd_run,16,14,1,1,750,2150.2,30.0,30.0,0.0,15.45,0.0,15.45,0,0.06666666666666667,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,15,1,1,750,2880.9,30.0,30.0,0.0,15.45,0.0,15.45,0,0.0625,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,16,1,1,750,3263.2,30.0,30.0,0.0,15.45,0.0,15.45,0,0.058823529411764705,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,17,1,1,750,2319.0,30.0,30.0,0.0,15.45,0.0,15.45,0,0.05555555555555555,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,18,1,1,750,3030.0,30.0,30.0,0.0,15.45,0.0,15.45,0,0.05263157894736842,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,19,1,1,750,2272.5,30.0,30.0,0.0,15.45,0.0,15.45,0,0.05,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,20,1,1,750,2884.3,30.0,30.0,0.0,15.45,0.0,15.45,0,0.047619047619047616,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,21,1,1,750,1975.7,30.0,30.0,0.0,15.45,0.0,15.45,0,0.045454545454545456,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,22,1,1,750,2434.5,30.0,30.0,0.0,15.45,0.0,15.45,0,0.043478260869565216,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,23,1,1,750,1995.2,30.0,30.0,0.0,15.45,0.0,15.45,0,0.041666666666666664,3,1850,0.0,32.84,21.02,-5.57
Proposed_Shielded,crowd_run,16,24,1,1,750,1771.2,30.0,30.0,0.0,15.45,0.0,15.45,0,0.04,3,1850,0.0,32.84,32.84,-17.390000000000004
Proposed_Shielded,crowd_run,16,25,1,1,750,2435.6,30.0,30.0,0.0,15.45,0.0,15.45,0,0.038461538461538464,3,1850,0.0,32.84,32.84,-17.390000000000004
Proposed_Shielded,crowd_run,16,26,1,1,750,2196.4,30.0,30.0,0.0,15.45,0.0,15.45,0,0.037037037037037035,3,1850,0.0,32.84,32.84,-17.390000000000004
Proposed_Shielded,crowd_run,16,27,1,1,750,1726.4,30.0,30.0,0.0,15.45,0.0,15.45,0,0.03571428571428571,3,1850,0.0,32.84,32.84,-17.390000000000004
Proposed_Shielded,crowd_run,16,28,1,1,750,5195.1,30.0,30.0,0.0,15.45,0.0,15.45,0,0.034482758620689655,3,1850,0.0,32.84,32.84,-17.390000000000004
Proposed_Shielded,crowd_run,16,29,1,1,750,1283.4,30.0,30.0,0.0,15.45,0.0,15.45,0,0.03333333333333333,3,1850,0.0,32.84,32.84,-17.390000000000004
Proposed_Shielded,crowd_run,16,30,1,1,750,2759.4,30.0,30.0,0.0,15.45,0.0,15.45,0,0.03225806451612903,4,2850,0.0,44.66,32.84,-17.390000000000004
Proposed_Shielded,crowd_run,16,31,1,1,750,1776.0,30.0,30.0,0.0,15.45,0.0,15.45,0,0.03125,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,32,1,1,750,2307.6,30.0,30.0,0.0,15.45,0.0,15.45,0,0.030303030303030304,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,33,1,1,750,2359.7,30.0,30.0,0.0,15.45,0.0,15.45,0,0.029411764705882353,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,34,1,1,750,2255.6,30.0,30.0,0.0,15.45,0.0,15.45,0,0.02857142857142857,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,35,1,1,750,1751.4,30.0,30.0,0.0,15.45,0.0,15.45,0,0.027777777777777776,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,36,1,1,750,1518.3,30.0,30.0,0.0,15.45,0.0,15.45,0,0.02702702702702703,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,37,2,2,1200,3087.2,30.0,30.0,0.0,24.75,9.3,15.45,0,0.02631578947368421,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,38,2,2,1200,3044.6,30.0,30.0,0.0,24.75,0.0,24.75,0,0.02564102564102564,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,16,39,2,2,1200,2653.9,30.0,30.0,0.0,24.75,0.0,24.75,0,0.025,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,16,40,2,2,1200,2494.6,30.0,30.0,0.0,24.75,0.0,24.75,0,0.024390243902439025,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,16,41,2,2,1200,2562.5,30.0,30.0,0.0,24.75,0.0,24.75,0,0.023809523809523808,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,16,42,2,2,1200,3119.3,30.0,30.0,0.0,24.75,0.0,24.75,0,0.023255813953488372,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,16,43,2,2,1200,2993.5,30.0,30.0,0.0,24.75,0.0,24.75,0,0.022727272727272728,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_Shielded,crowd_run,16,44,1,1,750,2526.3,30.0,30.0,0.0,15.45,9.3,6.15,0,0.022222222222222223,4,2850,0.0,44.66,44.66,-38.51
Proposed_Shielded,crowd_run,16,45,1,1,750,1053.2,30.0,30.0,0.0,15.45,0.0,15.45,0,0.021739130434782608,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,46,1,1,750,1996.8,30.0,30.0,0.0,15.45,0.0,15.45,0,0.02127659574468085,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,16,47,1,1,750,1623.2,30.0,30.0,0.0,15.45,0.0,15.45,0,0.020833333333333332,4,2850,0.0,44.66,44.66,-29.209999999999997
Proposed_Shielded,crowd_run,17,0,0,0,300,956.3,0.9,4.0,0.738,4.03,0.0,-69.75,1,1.0,0,300,0.738,4.03,-69.75,0.0
Proposed_Shielded,crowd_run,17,1,0,0,300,1160.2,4.0,7.48,0.0,4.03,0.0,4.03,0,0.5,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,17,2,0,0,300,1012.1,7.48,10.49,0.0,4.03,0.0,4.03,0,0.3333333333333333,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,17,3,0,0,300,1129.0,10.49,13.34,0.0,4.03,0.0,4.03,0,0.25,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,17,4,0,0,300,847.8,13.34,14.82,0.0,4.03,0.0,4.03,0,0.2,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,17,5,0,0,300,792.3,14.82,17.14,0.0,4.03,0.0,4.03,0,0.16666666666666666,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,17,6,0,0,300,471.8,17.14,18.25,0.0,4.03,0.0,4.03,0,0.14285714285714285,0,300,0.0,4.03,4.03,0.0
Proposed_Shielded,crowd_run,17,7,0,0,300,893.2,18.25,20.76,0.0,4.03,0.0,4.03,0,0.125,1,750,0.0,15.45,4.03,0.0
Proposed_Shielded,crowd_run,17,8,0,0,300,1029.0,20.76,22.2,0.0,4.03,0.0,4.03,0,0.1111111111111111,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_Shielded,crowd_run,17,9,1,1,750,528.2,22.2,21.04,0.0,15.45,11.42,4.03,0,0.1,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_Shielded,crowd_run,17,10,1,1,750,754.5,21.04,21.9,0.0,15.45,0.0,15.45,0,0.09090909090909091,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,17,11,1,1,750,815.3,21.9,21.99,0.0,15.45,0.0,15.45,0,0.08333333333333333,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,17,12,0,0,300,721.2,21.99,23.04,0.0,4.03,11.42,-7.39,0,0.07692307692307693,1,750,0.0,15.45,15.45,-22.84
Proposed_Shielded,crowd_run,17,13,1,1,750,534.2,23.04,23.88,0.0,15.45,11.42,4.03,0,0.07142857142857142,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_Shielded,crowd_run,17,14,1,1,750,587.3,23.88,25.26,0.0,15.45,0.0,15.45,0,0.06666666666666667,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,17,15,1,1,750,713.5,25.26,26.85,0.0,15.45,0.0,15.45,0,0.0625,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,17,16,1,1,750,503.6,26.85,24.4,0.0,15.45,0.0,15.45,0,0.058823529411764705,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,17,17,1,1,750,282.3,24.4,23.56,0.0,15.45,0.0,15.45,0,0.05555555555555555,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,17,18,1,1,750,343.5,23.56,23.51,0.0,15.45,0.0,15.45,0,0.05263157894736842,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,17,19,1,1,750,533.8,23.51,25.24,0.0,15.45,0.0,15.45,0,0.05,1,750,0.0,15.45,15.45,0.0
Proposed_Shielded,crowd_run,17,20,0,0,300,775.6,25.24,27.57,0.0,4.03,11.42,-7.39,0,0.047619047619047616,1,750,0.0,15.45,15.45,-22.84
Proposed_Shielded,crowd_run,17,21,0,0,300,576.4,27.57,29.87,0.0,4.03,0.0,4.03,0,0.045454545454545456,1,750,0.0,15.45,15.45,-11.419999999999998
