Method,Video,Episode,Chunk,Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE
Ablation_Lyap,crowd_run,12,30,3,1850,731.8,28.61,25.43,0.0,32.84,8.09,24.75
Ablation_Lyap,crowd_run,12,31,2,1200,1683.5,25.43,27.45,0.0,24.75,8.09,16.66
Ablation_Lyap,crowd_run,12,32,3,1850,2097.8,27.45,22.69,0.0,32.84,8.09,24.75
Ablation_Lyap,crowd_run,12,33,2,1200,2080.7,22.69,23.77,0.0,24.75,8.09,16.66
Ablation_Lyap,crowd_run,12,34,2,1200,1484.4,23.77,23.33,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,12,35,2,1200,1489.3,23.33,22.81,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,12,36,2,1200,1582.8,22.81,21.14,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,12,37,2,1200,2171.8,21.14,22.56,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,12,38,2,1200,2452.1,22.56,25.42,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,12,39,3,1850,1218.4,25.42,23.63,0.0,32.84,8.09,24.75
Ablation_Lyap,crowd_run,12,40,2,1200,1820.0,23.63,24.15,0.0,24.75,8.09,16.66
Ablation_Lyap,crowd_run,12,41,2,1200,2018.2,24.15,26.57,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,12,42,3,1850,2542.9,26.57,28.94,0.0,32.84,8.09,24.75
Ablation_Lyap,crowd_run,12,43,3,1850,1938.0,28.94,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,12,44,3,1850,1654.8,30.0,29.67,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,12,45,3,1850,2130.5,29.67,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,12,46,3,1850,2407.2,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,12,47,3,1850,3481.8,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,13,0,2,1200,527.2,2.64,4.0,7.831,24.75,0.0,-8.92
Ablation_Lyap,crowd_run,13,1,2,1200,320.0,4.0,4.0,7.742,24.75,0.0,-8.54
Ablation_Lyap,crowd_run,13,2,2,1200,387.0,4.0,4.0,2.832,24.75,0.0,12.57
Ablation_Lyap,crowd_run,13,3,2,1200,654.2,4.0,4.8,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,13,4,1,750,807.2,4.8,4.66,0.0,15.45,9.3,6.15
Ablation_Lyap,crowd_run,13,5,1,750,402.8,4.66,4.34,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,6,1,750,467.3,4.34,4.0,0.456,15.45,0.0,13.49
Ablation_Lyap,crowd_run,13,7,0,300,449.3,4.0,6.31,0.0,4.03,11.42,-7.39
Ablation_Lyap,crowd_run,13,8,0,300,426.7,6.31,6.27,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,9,0,300,606.4,6.27,8.82,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,10,0,300,819.0,8.82,11.26,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,11,0,300,356.1,11.26,12.75,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,12,0,300,535.5,12.75,11.87,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,13,0,300,504.7,11.87,13.41,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,14,0,300,796.2,13.41,15.64,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,15,0,300,825.8,15.64,18.28,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,16,0,300,704.8,18.28,19.05,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,17,0,300,580.0,19.05,20.96,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,18,1,750,539.7,20.96,18.88,0.0,15.45,11.42,4.03
Ablation_Lyap,crowd_run,13,19,1,750,486.4,18.88,18.64,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,20,1,750,735.2,18.64,17.64,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,21,1,750,666.1,17.64,18.07,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,22,1,750,786.5,18.07,19.96,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,23,1,750,694.6,19.96,21.4,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,24,1,750,531.7,21.4,19.05,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,25,1,750,492.5,19.05,19.39,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,26,1,750,719.3,19.39,21.6,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,27,1,750,686.2,21.6,22.4,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,28,1,750,807.2,22.4,21.49,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,29,1,750,793.6,21.49,21.68,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,30,1,750,749.4,21.68,22.84,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,31,1,750,990.9,22.84,24.73,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,32,1,750,964.2,24.73,21.01,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,13,33,2,1200,572.6,21.01,14.38,0.0,24.75,9.3,15.45
Ablation_Lyap,crowd_run,13,34,2,1200,725.9,14.38,9.3,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,13,35,2,1200,537.0,9.3,4.0,3.243,24.75,0.0,10.8
Ablation_Lyap,crowd_run,13,36,1,750,810.3,4.0,4.0,2.921,15.45,9.3,-6.41
Ablation_Lyap,crowd_run,13,37,1,750,759.9,4.0,4.0,0.605,15.45,0.0,12.85
Ablation_Lyap,crowd_run,13,38,1,750,363.9,4.0,4.0,0.789,15.45,0.0,12.06
Ablation_Lyap,crowd_run,13,39,1,750,361.5,4.0,4.0,3.908,15.45,0.0,-1.35
Ablation_Lyap,crowd_run,13,40,0,300,439.7,4.0,4.39,0.0,4.03,11.42,-7.39
Ablation_Lyap,crowd_run,13,41,0,300,452.3,4.39,6.63,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,42,0,300,817.5,6.63,9.81,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,43,0,300,693.1,9.81,13.12,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,44,0,300,554.2,13.12,15.02,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,45,0,300,499.1,15.02,17.23,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,46,0,300,686.0,17.23,19.93,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,13,47,0,300,794.6,19.93,22.87,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,14,0,2,1200,2769.2,1.4,4.0,0.591,24.75,0.0,22.21
Ablation_Lyap,crowd_run,14,1,2,1200,2823.5,4.0,6.67,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,2,2,1200,2823.5,6.67,9.73,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,3,2,1200,2823.5,9.73,12.99,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,4,2,1200,2851.5,12.99,15.12,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,5,2,1200,2823.5,15.12,18.13,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,6,3,1850,2823.5,18.13,20.17,0.0,32.84,8.09,24.75
Ablation_Lyap,crowd_run,14,7,3,1850,2823.5,20.17,22.52,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,8,3,1850,2851.5,22.52,22.79,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,9,3,1850,2823.5,22.79,24.86,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,10,3,1850,2823.5,24.86,26.08,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,11,3,1850,2823.5,26.08,28.12,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,12,3,1850,2851.5,28.12,26.47,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,13,2,1200,2823.5,26.47,28.72,0.0,24.75,8.09,16.66
Ablation_Lyap,crowd_run,14,14,3,1850,2796.1,28.72,29.61,0.0,32.84,8.09,24.75
Ablation_Lyap,crowd_run,14,15,3,1850,2796.1,29.61,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,16,3,1850,2796.1,30.0,28.99,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,17,3,1850,2823.5,28.99,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,18,3,1850,2823.5,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,19,3,1850,2823.5,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,20,3,1850,2823.5,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,21,3,1850,2796.1,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,22,3,1850,2796.1,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,23,3,1850,2796.1,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,24,3,1850,2823.5,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,25,3,1850,905.7,30.0,29.09,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,26,3,1850,914.3,29.09,29.61,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,27,3,1850,905.7,29.61,27.63,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,14,28,2,1200,905.7,27.63,24.62,0.0,24.75,8.09,16.66
Ablation_Lyap,crowd_run,14,29,2,1200,905.7,24.62,23.28,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,30,2,1200,905.7,23.28,23.52,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,31,2,1200,914.3,23.52,23.87,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,32,2,1200,905.7,23.87,14.72,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,33,2,1200,914.3,14.72,12.06,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,34,2,1200,905.7,12.06,8.79,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,35,2,1200,914.3,8.79,5.42,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,14,36,2,1200,905.7,5.42,4.0,4.49,24.75,0.0,5.44
Ablation_Lyap,crowd_run,14,37,1,750,831.7,4.0,4.0,0.208,15.45,9.3,5.26
Ablation_Lyap,crowd_run,14,38,1,750,831.7,4.0,5.9,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,14,39,1,750,831.7,5.9,6.47,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,14,40,1,750,834.8,6.47,5.71,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,14,41,1,750,834.8,5.71,7.33,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,14,42,1,750,834.8,7.33,9.32,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,14,43,1,750,831.7,9.32,11.88,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,14,44,1,750,831.7,11.88,12.39,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,14,45,1,750,831.7,12.39,13.71,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,14,46,1,750,831.7,13.71,15.03,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,14,47,1,750,831.7,15.03,16.49,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,0,1,750,985.5,2.54,4.0,0.961,15.45,0.0,11.32
Ablation_Lyap,crowd_run,15,1,1,750,1147.8,4.0,5.95,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,2,1,750,330.5,5.95,4.95,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,3,1,750,954.6,4.95,7.58,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,4,1,750,417.9,7.58,4.0,0.418,15.45,0.0,13.65
Ablation_Lyap,crowd_run,15,5,0,300,1051.5,4.0,7.34,0.0,4.03,11.42,-7.39
Ablation_Lyap,crowd_run,15,6,1,750,582.7,7.34,7.49,0.0,15.45,11.42,4.03
Ablation_Lyap,crowd_run,15,7,1,750,1084.0,7.49,9.74,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,8,1,750,1091.8,9.74,9.8,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,9,1,750,948.6,9.8,11.47,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,10,1,750,778.8,11.47,11.38,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,11,1,750,912.3,11.38,12.92,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,12,1,750,868.3,12.92,9.41,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,13,1,750,591.5,9.41,8.16,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,14,1,750,826.8,8.16,7.9,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,15,1,750,746.7,7.9,8.14,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,16,1,750,1083.7,8.14,6.89,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,17,1,750,314.5,6.89,4.0,2.751,15.45,0.0,3.62
Ablation_Lyap,crowd_run,15,18,0,300,896.8,4.0,6.54,0.0,4.03,11.42,-7.39
Ablation_Lyap,crowd_run,15,19,0,300,698.3,6.54,9.35,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,15,20,0,300,821.6,9.35,11.57,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,15,21,0,300,866.4,11.57,14.47,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,15,22,1,750,1244.4,14.47,17.14,0.0,15.45,11.42,4.03
Ablation_Lyap,crowd_run,15,23,1,750,525.3,17.14,17.75,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,24,1,750,404.9,17.75,13.41,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,25,0,300,814.0,13.41,16.53,0.0,4.03,11.42,-7.39
Ablation_Lyap,crowd_run,15,26,1,750,719.0,16.53,18.73,0.0,15.45,11.42,4.03
Ablation_Lyap,crowd_run,15,27,1,750,932.1,18.73,20.38,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,28,1,750,934.7,20.38,20.13,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,29,1,750,887.2,20.13,20.73,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,30,1,750,693.7,20.73,21.66,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,31,1,750,752.9,21.66,22.89,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,32,1,750,320.6,22.89,4.0,0.339,15.45,0.0,13.99
Ablation_Lyap,crowd_run,15,33,0,300,577.7,4.0,5.37,0.0,4.03,11.42,-7.39
Ablation_Lyap,crowd_run,15,34,0,300,952.6,5.37,7.64,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,15,35,0,300,730.6,7.64,9.33,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,15,36,0,300,1298.9,9.33,11.6,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,15,37,0,300,1115.9,11.6,14.35,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,15,38,1,750,385.1,14.35,13.83,0.0,15.45,11.42,4.03
Ablation_Lyap,crowd_run,15,39,1,750,838.5,13.83,14.42,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,40,1,750,804.9,14.42,13.49,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,41,1,750,942.1,13.49,15.37,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,42,1,750,999.5,15.37,17.7,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,43,1,750,1003.0,17.7,20.5,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,44,1,750,835.4,20.5,21.03,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,45,1,750,797.9,21.03,22.23,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,15,46,2,1200,967.8,22.23,22.54,0.0,24.75,9.3,15.45
Ablation_Lyap,crowd_run,15,47,2,1200,875.4,22.54,22.69,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,0,0,300,1588.8,1.58,4.71,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,16,1,0,300,2396.5,4.71,8.32,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,16,2,1,750,2817.4,8.32,11.73,0.0,15.45,11.42,4.03
Ablation_Lyap,crowd_run,16,3,1,750,2232.1,11.73,15.14,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,16,4,1,750,2109.8,15.14,17.56,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,16,5,2,1200,1933.6,17.56,20.12,0.0,24.75,9.3,15.45
Ablation_Lyap,crowd_run,16,6,2,1200,1790.0,20.12,22.12,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,7,2,1200,997.4,22.12,23.07,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,8,2,1200,538.4,23.07,14.27,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,9,2,1200,1140.1,14.27,15.18,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,10,2,1200,1534.2,15.18,15.85,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,11,2,1200,809.2,15.85,15.42,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,12,2,1200,2286.2,15.42,14.85,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,13,2,1200,2340.5,14.85,16.73,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,14,2,1200,2150.2,16.73,18.11,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,15,2,1200,2880.9,18.11,20.55,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,16,2,1200,3263.2,20.55,21.76,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,17,2,1200,2319.0,21.76,23.67,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,18,3,1850,3030.0,23.67,25.0,0.0,32.84,8.09,24.75
Ablation_Lyap,crowd_run,16,19,3,1850,2272.5,25.0,26.76,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,20,3,1850,2884.3,26.76,27.62,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,21,3,1850,1975.7,27.62,28.65,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,22,3,1850,2434.5,28.65,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,23,3,1850,1995.2,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,24,3,1850,1771.2,30.0,29.3,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,25,3,1850,2435.6,29.3,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,26,3,1850,2196.4,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,27,3,1850,1726.4,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,28,3,1850,5195.1,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,29,3,1850,1283.4,30.0,28.19,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,30,2,1200,2759.4,28.19,30.0,0.0,24.75,8.09,16.66
Ablation_Lyap,crowd_run,16,31,3,1850,1776.0,30.0,30.0,0.0,32.84,8.09,24.75
Ablation_Lyap,crowd_run,16,32,3,1850,2307.6,30.0,26.04,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,33,2,1200,2359.7,26.04,27.46,0.0,24.75,8.09,16.66
Ablation_Lyap,crowd_run,16,34,3,1850,2255.6,27.46,26.96,0.0,32.84,8.09,24.75
Ablation_Lyap,crowd_run,16,35,3,1850,1751.4,26.96,25.03,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,36,2,1200,1518.3,25.03,23.12,0.0,24.75,8.09,16.66
Ablation_Lyap,crowd_run,16,37,2,1200,3087.2,23.12,25.31,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,16,38,3,1850,3044.6,25.31,27.89,0.0,32.84,8.09,24.75
Ablation_Lyap,crowd_run,16,39,3,1850,2653.9,27.89,29.24,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,40,3,1850,2494.6,29.24,29.31,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,41,3,1850,2562.5,29.31,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,42,3,1850,3119.3,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,43,3,1850,2993.5,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,44,3,1850,2526.3,30.0,30.0,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,45,3,1850,1053.2,30.0,28.77,0.0,32.84,0.0,32.84
Ablation_Lyap,crowd_run,16,46,2,1200,1996.8,28.77,30.0,0.0,24.75,8.09,16.66
Ablation_Lyap,crowd_run,16,47,3,1850,1623.2,30.0,30.0,0.0,32.84,8.09,24.75
Ablation_Lyap,crowd_run,17,0,1,750,956.3,0.9,4.0,2.705,15.45,0.0,3.82
Ablation_Lyap,crowd_run,17,1,1,750,1160.2,4.0,5.98,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,2,2,1200,1012.1,5.98,7.36,0.0,24.75,9.3,15.45
Ablation_Lyap,crowd_run,17,3,2,1200,1129.0,7.36,9.51,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,17,4,2,1200,847.8,9.51,7.2,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,17,5,2,1200,792.3,7.2,7.69,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,17,6,2,1200,471.8,7.69,4.09,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,17,7,2,1200,893.2,4.09,4.69,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,17,8,1,750,1029.0,4.69,4.5,0.0,15.45,9.3,6.15
Ablation_Lyap,crowd_run,17,9,1,750,528.2,4.5,4.33,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,10,1,750,754.5,4.33,4.11,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,11,1,750,815.3,4.11,5.36,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,12,1,750,721.2,5.36,4.0,3.692,15.45,0.0,-0.43
Ablation_Lyap,crowd_run,17,13,1,750,534.2,4.0,4.0,1.81,15.45,0.0,7.67
Ablation_Lyap,crowd_run,17,14,1,750,587.3,4.0,4.0,2.0,15.45,0.0,6.85
Ablation_Lyap,crowd_run,17,15,1,750,713.5,4.0,4.06,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,16,1,750,503.6,4.06,4.0,7.224,15.45,0.0,-15.61
Ablation_Lyap,crowd_run,17,17,1,750,282.3,4.0,4.0,6.739,15.45,0.0,-13.53
Ablation_Lyap,crowd_run,17,18,0,300,343.5,4.0,4.18,0.0,4.03,11.42,-7.39
Ablation_Lyap,crowd_run,17,19,0,300,533.8,4.18,6.63,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,17,20,0,300,775.6,6.63,8.74,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,17,21,0,300,576.4,8.74,11.09,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,17,22,0,300,502.9,11.09,13.77,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,17,23,0,300,487.7,13.77,16.31,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,17,24,0,300,400.4,16.31,16.94,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,17,25,0,300,446.7,16.94,19.32,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,17,26,0,300,1006.1,19.32,22.81,0.0,4.03,0.0,4.03
Ablation_Lyap,crowd_run,17,27,1,750,845.8,22.81,24.22,0.0,15.45,11.42,4.03
Ablation_Lyap,crowd_run,17,28,1,750,633.0,24.22,21.95,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,29,1,750,1261.3,21.95,23.55,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,30,1,750,1113.3,23.55,25.64,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,31,1,750,596.7,25.64,26.14,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,32,2,1200,627.1,26.14,11.14,0.0,24.75,9.3,15.45
Ablation_Lyap,crowd_run,17,33,2,1200,882.9,11.14,8.25,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,17,34,2,1200,1234.7,8.25,6.92,0.0,24.75,0.0,24.75
Ablation_Lyap,crowd_run,17,35,1,750,1061.1,6.92,6.95,0.0,15.45,9.3,6.15
Ablation_Lyap,crowd_run,17,36,1,750,972.2,6.95,5.18,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,37,1,750,682.0,5.18,4.05,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,38,1,750,609.2,4.05,5.19,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,39,1,750,468.4,5.19,4.0,0.916,15.45,0.0,11.51
Ablation_Lyap,crowd_run,17,40,1,750,1047.2,4.0,4.21,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,41,1,750,819.8,4.21,5.78,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,42,1,750,534.5,5.78,6.65,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,43,1,750,669.7,6.65,8.86,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,44,1,750,762.5,8.86,9.05,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,45,1,750,468.7,9.05,8.29,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,46,1,750,706.1,8.29,9.13,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,17,47,1,750,703.9,9.13,10.14,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,18,0,1,750,527.2,2.29,4.0,4.25,15.45,0.0,-2.82
Ablation_Lyap,crowd_run,18,1,1,750,320.0,4.0,4.0,3.339,15.45,0.0,1.09
Ablation_Lyap,crowd_run,18,2,1,750,387.0,4.0,4.0,0.27,15.45,0.0,14.29
Ablation_Lyap,crowd_run,18,3,1,750,654.2,4.0,6.0,0.0,15.45,0.0,15.45
Ablation_Lyap,crowd_run,18,4,1,750,807.2,6.0,5.86,0.0,15.45,0.0,15.45
