Method,Video,Episode,Chunk,Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,tearsofsteel_short,0,30,2,1200,1055.3,11.91,13.76,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,31,3,1850,1126.0,13.76,14.06,0.0,95.92,3.1,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,0
Proposed,tearsofsteel_short,0,32,2,1200,892.4,14.06,13.35,0.0,92.82,3.1,89.72,2,1200,0.0,92.82,92.82,-3.0999999999999943,0.0,1
Proposed,tearsofsteel_short,0,33,2,1200,941.8,13.35,15.17,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,0,34,3,1850,463.6,15.17,11.49,0.0,95.92,3.1,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,0
Proposed,tearsofsteel_short,0,35,1,750,1052.0,11.49,12.79,0.0,86.63,9.29,77.34,2,1200,0.0,92.82,92.82,-15.47999999999999,0.0,0
Proposed,tearsofsteel_short,0,36,1,750,355.7,12.79,4.16,0.0,86.63,0.0,86.63,1,750,0.0,86.63,80.44,6.189999999999998,0.0,1
Proposed,tearsofsteel_short,0,37,1,750,952.1,4.16,5.36,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,0,38,1,750,1023.8,5.36,6.07,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,0,39,1,750,960.6,6.07,7.61,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,0,40,1,750,955.9,7.61,5.86,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,0,41,1,750,880.2,5.86,6.77,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,0,42,1,750,1063.0,6.77,7.92,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,0,43,1,750,934.7,7.92,7.55,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,0,44,1,750,994.6,7.55,6.53,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,0,45,1,750,1000.9,6.53,7.82,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,0,46,1,750,858.9,7.82,9.38,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,0,47,1,750,1103.0,9.38,11.42,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,1,0,0,300,587.0,2.88,4.0,0.84,67.85,0.0,64.24,0,300,0.84,67.85,64.24,0.0,0.0,1
Proposed,tearsofsteel_short,1,1,0,300,787.1,4.0,5.78,0.0,67.85,0.0,67.85,1,750,1.558,86.63,61.15,6.699999999999996,-1.558,0
Proposed,tearsofsteel_short,1,2,1,750,677.6,5.78,6.44,0.0,86.63,18.78,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,1,3,1,750,650.6,6.44,4.12,0.0,86.63,0.0,86.63,1,750,1.656,86.63,79.51,7.11999999999999,-1.656,1
Proposed,tearsofsteel_short,1,4,0,300,725.7,4.12,5.15,0.0,67.85,18.78,49.07,1,750,3.427,86.63,71.9,-22.830000000000005,-3.427,0
Proposed,tearsofsteel_short,1,5,1,750,824.8,5.15,5.31,0.0,86.63,18.78,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,1,6,1,750,252.3,5.31,4.0,3.06,86.63,0.0,73.47,1,750,4.211,86.63,68.52,4.950000000000003,-1.1510000000000002,1
Proposed,tearsofsteel_short,1,7,1,750,761.1,4.0,6.1,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,8,1,750,502.5,6.1,4.0,1.977,86.63,0.0,78.13,1,750,1.977,86.63,78.13,0.0,0.0,1
Proposed,tearsofsteel_short,1,9,1,750,618.3,4.0,5.6,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,10,1,750,583.5,5.6,6.84,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,11,1,750,488.0,6.84,6.99,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,12,1,750,778.7,6.99,6.96,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,13,1,750,653.2,6.96,7.7,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,14,1,750,587.3,7.7,9.54,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,15,1,750,472.8,9.54,7.53,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,16,1,750,790.7,7.53,5.49,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,17,1,750,576.4,5.49,5.18,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,18,1,750,793.4,5.18,6.51,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,19,1,750,446.8,6.51,4.0,0.793,86.63,0.0,83.22,1,750,0.793,86.63,83.22,0.0,0.0,1
Proposed,tearsofsteel_short,1,20,0,300,561.7,4.0,4.0,0.683,67.85,18.78,46.13,1,750,7.708,86.63,53.49,-7.359999999999999,-7.025,0
Proposed,tearsofsteel_short,1,21,0,300,529.7,4.0,6.03,0.0,67.85,0.0,67.85,1,750,0.925,86.63,82.65,-14.800000000000011,-0.925,0
Proposed,tearsofsteel_short,1,22,0,300,362.6,6.03,6.1,0.0,67.85,0.0,67.85,1,750,5.821,86.63,61.6,6.249999999999993,-5.821,0
Proposed,tearsofsteel_short,1,23,0,300,712.6,6.1,8.71,0.0,67.85,0.0,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,1,24,0,300,475.3,8.71,8.67,0.0,67.85,0.0,67.85,1,750,5.587,86.63,62.6,5.249999999999993,-5.587,0
Proposed,tearsofsteel_short,1,25,1,750,474.9,8.67,5.09,0.0,86.63,18.78,67.85,1,750,3.578,86.63,71.25,-3.4000000000000057,-3.578,1
Proposed,tearsofsteel_short,1,26,1,750,616.4,5.09,4.0,0.154,86.63,0.0,85.97,1,750,1.243,86.63,81.29,4.679999999999993,-1.0890000000000002,1
Proposed,tearsofsteel_short,1,27,1,750,428.1,4.0,4.0,1.385,86.63,0.0,80.68,1,750,1.385,86.63,80.68,0.0,0.0,1
Proposed,tearsofsteel_short,1,28,0,300,475.6,4.0,5.31,0.0,67.85,18.78,49.07,1,750,2.713,86.63,74.96,-25.889999999999993,-2.713,0
Proposed,tearsofsteel_short,1,29,1,750,809.7,5.31,7.35,0.0,86.63,18.78,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,1,30,1,750,699.9,7.35,9.32,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,31,1,750,420.5,9.32,9.31,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,32,1,750,473.9,9.31,7.76,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,33,1,750,654.6,7.76,9.81,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,34,1,750,689.7,9.81,11.72,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,35,1,750,677.2,11.72,11.53,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,36,1,750,444.9,11.53,5.43,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,37,1,750,795.5,5.43,6.08,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,38,1,750,664.8,6.08,5.0,0.0,86.63,0.0,86.63,1,750,0.314,86.63,85.28,1.3499999999999943,-0.314,1
Proposed,tearsofsteel_short,1,39,1,750,743.5,5.0,5.83,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,40,0,300,649.3,5.83,6.45,0.0,67.85,18.78,49.07,1,750,3.635,86.63,71.0,-21.93,-3.635,0
Proposed,tearsofsteel_short,1,41,1,750,598.7,6.45,5.9,0.0,86.63,18.78,67.85,1,750,0.547,86.63,84.28,-16.430000000000007,-0.547,1
Proposed,tearsofsteel_short,1,42,1,750,981.2,5.9,6.81,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,43,1,750,1001.1,6.81,6.73,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,44,1,750,505.3,6.73,4.0,3.143,86.63,0.0,73.12,1,750,5.041,86.63,64.95,8.170000000000002,-1.8980000000000006,1
Proposed,tearsofsteel_short,1,45,1,750,571.6,4.0,4.0,0.753,86.63,0.0,83.39,1,750,0.753,86.63,83.39,0.0,0.0,1
Proposed,tearsofsteel_short,1,46,1,750,594.1,4.0,4.47,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,1,47,1,750,930.5,4.47,6.15,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,0,1,750,1126.0,1.25,4.0,3.597,86.63,0.0,71.16,1,750,3.597,86.63,71.16,0.0,0.0,1
Proposed,tearsofsteel_short,2,1,1,750,892.4,4.0,4.0,0.902,86.63,0.0,82.75,1,750,0.902,86.63,82.75,0.0,0.0,1
Proposed,tearsofsteel_short,2,2,1,750,941.8,4.0,5.6,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,3,1,750,463.6,5.6,4.0,3.27,86.63,0.0,72.57,1,750,3.27,86.63,72.57,0.0,0.0,1
Proposed,tearsofsteel_short,2,4,0,300,1052.0,4.0,5.95,0.0,67.85,18.78,49.07,1,750,1.123,86.63,81.8,-32.73,-1.123,0
Proposed,tearsofsteel_short,2,5,1,750,355.7,5.95,4.0,2.953,86.63,18.78,55.15,1,750,4.904,86.63,65.54,-10.390000000000008,-1.951,1
Proposed,tearsofsteel_short,2,6,1,750,952.1,4.0,5.78,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,2,7,1,750,1023.8,5.78,8.37,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,2,8,1,750,960.6,8.37,8.15,0.0,86.63,0.0,86.63,2,1200,0.568,92.82,90.38,-3.75,-0.568,0
Proposed,tearsofsteel_short,2,9,2,1200,955.9,8.15,9.66,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,2,10,2,1200,880.2,9.66,10.74,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,11,2,1200,1063.0,10.74,11.9,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,12,2,1200,934.7,11.9,10.54,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,13,2,1200,994.6,10.54,11.12,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,14,2,1200,1000.9,11.12,13.09,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,15,2,1200,858.9,13.09,11.8,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,16,1,750,1103.0,11.8,11.47,0.0,86.63,6.19,80.44,1,750,0.0,86.63,80.44,0.0,0.0,1
Proposed,tearsofsteel_short,2,17,1,750,966.8,11.47,12.9,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,18,2,1200,810.4,12.9,12.7,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,2,19,1,750,971.9,12.7,13.35,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,2,20,1,750,704.0,13.35,8.01,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,21,1,750,1036.7,8.01,9.49,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,22,1,750,1087.5,9.49,10.22,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,23,1,750,1111.3,10.22,11.98,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,24,1,750,1138.6,11.98,11.76,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,25,1,750,1073.9,11.76,12.41,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,26,1,750,1065.4,12.41,13.38,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,27,2,1200,984.5,13.38,13.63,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,28,2,1200,824.4,13.63,11.44,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,29,2,1200,1037.6,11.44,12.99,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,30,3,1850,1055.3,12.99,13.67,0.0,95.92,3.1,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,0
Proposed,tearsofsteel_short,2,31,3,1850,1126.0,13.67,13.97,0.0,95.92,0.0,95.92,2,1200,0.0,92.82,92.82,3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,2,32,2,1200,892.4,13.97,13.26,0.0,92.82,3.1,89.72,2,1200,0.0,92.82,92.82,-3.0999999999999943,0.0,1
Proposed,tearsofsteel_short,2,33,2,1200,941.8,13.26,15.09,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,2,34,3,1850,463.6,15.09,11.4,0.0,95.92,3.1,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,0
Proposed,tearsofsteel_short,2,35,1,750,1052.0,11.4,12.71,0.0,86.63,9.29,77.34,2,1200,0.0,92.82,92.82,-15.47999999999999,0.0,0
Proposed,tearsofsteel_short,2,36,1,750,355.7,12.71,4.07,0.0,86.63,0.0,86.63,1,750,0.0,86.63,80.44,6.189999999999998,0.0,1
Proposed,tearsofsteel_short,2,37,1,750,952.1,4.07,5.28,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,38,1,750,1023.8,5.28,5.98,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,39,1,750,960.6,5.98,7.53,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,40,1,750,955.9,7.53,5.78,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,41,1,750,880.2,5.78,6.68,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,42,1,750,1063.0,6.68,7.83,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,43,1,750,934.7,7.83,7.46,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,2,44,1,750,994.6,7.46,6.45,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,2,45,1,750,1000.9,6.45,7.73,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,2,46,1,750,858.9,7.73,9.29,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,2,47,1,750,1103.0,9.29,11.33,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,0,1,750,1070.0,1.09,4.0,4.005,86.63,0.0,69.41,1,750,4.005,86.63,69.41,0.0,0.0,1
Proposed,tearsofsteel_short,3,1,1,750,1465.1,4.0,5.01,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,3,2,2,1200,835.4,5.01,4.69,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,3,3,1,750,338.2,4.69,4.0,7.475,86.63,6.19,48.3,1,750,5.852,86.63,61.47,-13.170000000000002,1.6229999999999993,1
Proposed,tearsofsteel_short,3,4,0,300,799.4,4.0,5.3,0.0,67.85,18.78,49.07,1,750,2.742,86.63,74.84,-25.770000000000003,-2.742,0
Proposed,tearsofsteel_short,3,5,1,750,852.7,5.3,5.59,0.0,86.63,18.78,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,3,6,1,750,608.4,5.59,6.12,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,3,7,1,750,376.5,6.12,6.28,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,3,8,1,750,1048.2,6.28,6.41,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,3,9,2,1200,869.5,6.41,7.68,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,3,10,2,1200,861.3,7.68,8.69,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,11,2,1200,846.7,8.69,9.13,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,12,1,750,598.8,9.13,7.9,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,3,13,1,750,608.7,7.9,8.4,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,3,14,1,750,797.1,8.4,10.81,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,3,15,1,750,1016.9,10.81,12.02,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,3,16,1,750,1018.2,12.02,11.33,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,3,17,1,750,1221.8,11.33,13.29,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,3,18,2,1200,1244.0,13.29,14.56,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,3,19,2,1200,967.8,14.56,13.17,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,20,1,750,1259.1,13.17,11.95,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,3,21,2,1200,1059.4,11.95,12.01,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,3,22,2,1200,1076.0,12.01,10.71,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,23,2,1200,1209.8,10.71,11.43,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,24,1,750,901.4,11.43,10.1,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,3,25,1,750,854.8,10.1,9.89,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,3,26,1,750,839.1,9.89,10.04,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,3,27,1,750,1088.7,10.04,11.92,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,28,1,750,1224.0,11.92,13.31,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,29,2,1200,1011.0,13.31,14.8,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,3,30,3,1850,1048.2,14.8,15.46,0.0,95.92,3.1,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,0
Proposed,tearsofsteel_short,3,31,3,1850,1045.6,15.46,15.48,0.0,95.92,0.0,95.92,2,1200,0.0,92.82,92.82,3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,3,32,2,1200,876.3,15.48,14.68,0.0,92.82,3.1,89.72,2,1200,0.0,92.82,92.82,-3.0999999999999943,0.0,1
Proposed,tearsofsteel_short,3,33,2,1200,824.0,14.68,16.19,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,3,34,3,1850,1157.6,16.19,17.12,0.0,95.92,3.1,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,0
Proposed,tearsofsteel_short,3,35,3,1850,894.8,17.12,13.3,0.0,95.92,0.0,95.92,2,1200,0.0,92.82,92.82,3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,3,36,2,1200,1077.9,13.3,10.63,0.0,92.82,3.1,89.72,2,1200,0.0,92.82,92.82,-3.0999999999999943,0.0,1
Proposed,tearsofsteel_short,3,37,2,1200,1041.8,10.63,10.54,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,3,38,2,1200,1157.7,10.54,9.87,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,3,39,2,1200,1092.3,9.87,10.42,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,3,40,1,750,948.7,10.42,8.63,0.0,86.63,6.19,80.44,2,1200,0.0,92.82,92.82,-12.379999999999995,0.0,0
Proposed,tearsofsteel_short,3,41,1,750,1176.1,8.63,10.31,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,42,1,750,954.2,10.31,11.14,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,43,1,750,1010.0,11.14,11.09,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,44,1,750,904.9,11.09,9.58,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,45,1,750,896.6,9.58,10.55,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,46,1,750,742.8,10.55,11.73,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,0
Proposed,tearsofsteel_short,3,47,1,750,427.9,11.73,10.67,0.0,86.63,0.0,86.63,2,1200,1.208,92.82,87.63,-1.0,-1.208,0
Proposed,tearsofsteel_short,4,0,1,750,891.0,1.78,4.0,4.342,86.63,0.0,67.96,1,750,4.342,86.63,67.96,0.0,0.0,1
Proposed,tearsofsteel_short,4,1,1,750,891.2,4.0,4.0,0.909,86.63,0.0,82.72,1,750,0.909,86.63,82.72,0.0,0.0,1
Proposed,tearsofsteel_short,4,2,1,750,890.8,4.0,5.46,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,4,3,1,750,879.8,5.46,4.79,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,4,4,1,750,841.8,4.79,4.0,1.613,86.63,0.0,79.69,1,750,1.613,86.63,79.69,0.0,0.0,1
Proposed,tearsofsteel_short,4,5,1,750,900.4,4.0,4.48,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,4,6,1,750,897.6,4.48,6.13,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,4,7,2,1200,884.1,6.13,7.52,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,4,8,1,750,901.1,7.52,7.01,0.0,86.63,6.19,80.44,2,1200,1.104,92.82,88.07,-7.6299999999999955,-1.104,0
Proposed,tearsofsteel_short,4,9,2,1200,882.9,7.01,8.32,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,4,10,2,1200,901.2,8.32,9.47,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
