Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff
Proposed_ShieldedQoE,crowd_run,14,41,2,2,1200,834.8,29.85,30.0,0.0,24.75,20.72,4.03,0,0.0,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,14,42,1,1,750,834.8,30.0,30.0,0.0,15.45,9.3,6.15,0,0.0,2,1200,0.0,24.75,24.75,-18.6
Proposed_ShieldedQoE,crowd_run,14,43,2,2,1200,831.7,30.0,30.0,0.0,24.75,9.3,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_ShieldedQoE,crowd_run,14,44,0,0,300,831.7,30.0,26.42,0.0,4.03,20.72,-16.69,0,0.0,2,1200,0.0,24.75,24.75,-41.44
Proposed_ShieldedQoE,crowd_run,14,45,1,1,750,831.7,26.42,27.77,0.0,15.45,11.42,4.03,0,0.0,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,14,46,4,4,2850,831.7,27.77,26.5,0.0,44.66,29.21,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_ShieldedQoE,crowd_run,14,47,0,0,300,831.7,26.5,26.16,0.0,4.03,40.63,-36.6,0,0.0,2,1200,0.0,24.75,24.75,-61.35
Proposed_ShieldedQoE,crowd_run,15,0,0,0,300,985.5,2.54,4.95,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,15,1,0,0,300,1147.8,4.95,8.42,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,15,2,5,0,300,330.5,8.42,9.4,0.0,4.03,0.0,4.03,1,0.3333333333333333,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,15,3,0,0,300,954.6,9.4,12.03,0.0,4.03,0.0,4.03,0,0.25,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,15,4,0,0,300,417.9,12.03,10.91,0.0,4.03,0.0,4.03,0,0.2,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,15,5,0,0,300,1051.5,10.91,13.65,0.0,4.03,0.0,4.03,0,0.16666666666666666,1,750,0.0,15.45,4.03,0.0
Proposed_ShieldedQoE,crowd_run,15,6,5,4,2850,582.7,13.65,11.8,0.0,44.66,40.63,4.03,1,0.2857142857142857,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,15,7,0,0,300,1084.0,11.8,14.57,0.0,4.03,40.63,-36.6,0,0.25,1,750,0.0,15.45,15.45,-52.05
Proposed_ShieldedQoE,crowd_run,15,8,0,0,300,1091.8,14.57,16.16,0.0,4.03,0.0,4.03,0,0.2222222222222222,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,15,9,5,5,6000,948.6,16.16,17.29,0.0,62.0,57.97,4.03,0,0.2,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,15,10,0,0,300,778.8,17.29,20.07,0.0,4.03,57.97,-53.94,0,0.18181818181818182,1,750,0.0,15.45,15.45,-69.39
Proposed_ShieldedQoE,crowd_run,15,11,5,5,6000,912.3,20.07,20.58,0.0,62.0,57.97,4.03,0,0.16666666666666666,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,15,12,0,0,300,868.3,20.58,22.13,0.0,4.03,57.97,-53.94,0,0.15384615384615385,1,750,0.0,15.45,15.45,-69.39
Proposed_ShieldedQoE,crowd_run,15,13,4,4,2850,591.5,22.13,23.27,0.0,44.66,40.63,4.03,0,0.14285714285714285,2,1200,0.0,24.75,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,15,14,0,0,300,826.8,23.27,26.53,0.0,4.03,40.63,-36.6,0,0.13333333333333333,2,1200,0.0,24.75,24.75,-61.35
Proposed_ShieldedQoE,crowd_run,15,15,4,4,2850,746.7,26.53,28.22,0.0,44.66,40.63,4.03,0,0.125,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,15,16,5,5,6000,1083.7,28.22,27.43,0.0,62.0,17.34,44.66,0,0.11764705882352941,2,1200,0.0,24.75,24.75,19.909999999999997
Proposed_ShieldedQoE,crowd_run,15,17,1,1,750,314.5,27.43,27.09,0.0,15.45,46.55,-31.1,0,0.1111111111111111,2,1200,0.0,24.75,24.75,-55.85
Proposed_ShieldedQoE,crowd_run,15,18,0,0,300,896.8,27.09,30.0,0.0,4.03,11.42,-7.39,0,0.10526315789473684,2,1200,0.0,24.75,24.75,-32.14
Proposed_ShieldedQoE,crowd_run,15,19,4,4,2850,698.3,30.0,30.0,0.0,44.66,40.63,4.03,0,0.1,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,15,20,0,0,300,821.6,30.0,30.0,0.0,4.03,40.63,-36.6,0,0.09523809523809523,2,1200,0.0,24.75,24.75,-61.35
Proposed_ShieldedQoE,crowd_run,15,21,4,4,2850,866.4,30.0,30.0,0.0,44.66,40.63,4.03,0,0.09090909090909091,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,15,22,2,2,1200,1244.4,30.0,30.0,0.0,24.75,19.91,4.84,0,0.08695652173913043,2,1200,0.0,24.75,24.75,-19.91
Proposed_ShieldedQoE,crowd_run,15,23,1,1,750,525.3,30.0,28.17,0.0,15.45,9.3,6.15,0,0.08333333333333333,1,750,0.0,15.45,6.15,0.0
Proposed_ShieldedQoE,crowd_run,15,24,0,0,300,404.9,28.17,26.75,0.0,4.03,11.42,-7.39,0,0.08,0,300,0.004,4.03,-7.81,0.41999999999999993
Proposed_ShieldedQoE,crowd_run,15,25,0,0,300,814.0,26.75,28.98,0.0,4.03,0.0,4.03,0,0.07692307692307693,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,15,26,5,5,6000,719.0,28.98,27.27,0.0,62.0,57.97,4.03,0,0.07407407407407407,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,15,27,0,0,300,932.1,27.27,29.63,0.0,4.03,57.97,-53.94,0,0.07142857142857142,0,300,0.0,4.03,4.03,-57.97
Proposed_ShieldedQoE,crowd_run,15,28,5,4,2850,934.7,29.63,26.67,0.0,44.66,40.63,4.03,1,0.10344827586206896,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,15,29,1,1,750,887.2,26.67,27.26,0.0,15.45,29.21,-13.76,0,0.1,0,300,0.0,4.03,4.03,-17.79
Proposed_ShieldedQoE,crowd_run,15,30,0,0,300,693.7,27.26,29.5,0.0,4.03,11.42,-7.39,0,0.0967741935483871,0,300,0.0,4.03,4.03,-11.42
Proposed_ShieldedQoE,crowd_run,15,31,4,4,2850,752.9,29.5,30.0,0.0,44.66,40.63,4.03,0,0.09375,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,15,32,0,0,300,320.6,30.0,27.53,0.0,4.03,40.63,-36.6,0,0.09090909090909091,0,300,0.0,4.03,4.03,-40.63
Proposed_ShieldedQoE,crowd_run,15,33,0,0,300,577.7,27.53,30.0,0.0,4.03,0.0,4.03,0,0.08823529411764706,2,1200,0.0,24.75,4.03,0.0
Proposed_ShieldedQoE,crowd_run,15,34,4,4,2850,952.6,30.0,30.0,0.0,44.66,40.63,4.03,0,0.08571428571428572,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,15,35,2,2,1200,730.6,30.0,29.18,0.0,24.75,19.91,4.84,0,0.08333333333333333,2,1200,0.0,24.75,24.75,-19.91
Proposed_ShieldedQoE,crowd_run,15,36,0,0,300,1298.9,29.18,30.0,0.0,4.03,20.72,-16.69,0,0.08108108108108109,2,1200,0.0,24.75,24.75,-41.44
Proposed_ShieldedQoE,crowd_run,15,37,3,3,1850,1115.9,30.0,30.0,0.0,32.84,28.81,4.03,0,0.07894736842105263,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,15,38,1,1,750,385.1,30.0,30.0,0.0,15.45,17.39,-1.94,0,0.07692307692307693,2,1200,0.0,24.75,24.75,-26.69
Proposed_ShieldedQoE,crowd_run,15,39,0,0,300,838.5,30.0,30.0,0.0,4.03,11.42,-7.39,0,0.075,2,1200,0.0,24.75,24.75,-32.14
Proposed_ShieldedQoE,crowd_run,15,40,5,5,6000,804.9,30.0,29.69,0.0,62.0,57.97,4.03,0,0.07317073170731707,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,15,41,2,2,1200,942.1,29.69,30.0,0.0,24.75,37.25,-12.5,0,0.07142857142857142,2,1200,0.0,24.75,24.75,-37.25
Proposed_ShieldedQoE,crowd_run,15,42,1,1,750,999.5,30.0,30.0,0.0,15.45,9.3,6.15,0,0.06976744186046512,2,1200,0.0,24.75,24.75,-18.6
Proposed_ShieldedQoE,crowd_run,15,43,2,2,1200,1003.0,30.0,30.0,0.0,24.75,9.3,15.45,0,0.06818181818181818,2,1200,0.0,24.75,24.75,-9.3
Proposed_ShieldedQoE,crowd_run,15,44,0,0,300,835.4,30.0,26.45,0.0,4.03,20.72,-16.69,0,0.06666666666666667,2,1200,0.0,24.75,24.75,-41.44
Proposed_ShieldedQoE,crowd_run,15,45,1,1,750,797.9,26.45,27.69,0.0,15.45,11.42,4.03,0,0.06521739130434782,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,15,46,4,4,2850,967.8,27.69,27.16,0.0,44.66,29.21,15.45,0,0.06382978723404255,2,1200,0.0,24.75,24.75,-9.3
Proposed_ShieldedQoE,crowd_run,15,47,0,0,300,875.4,27.16,27.04,0.0,4.03,40.63,-36.6,0,0.0625,2,1200,0.0,24.75,24.75,-61.35
Proposed_ShieldedQoE,crowd_run,16,0,0,0,300,1588.8,1.58,4.59,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,16,1,0,0,300,2396.5,4.59,8.34,0.0,4.03,0.0,4.03,0,0.0,2,1200,0.0,24.75,4.03,0.0
Proposed_ShieldedQoE,crowd_run,16,2,5,5,6000,2817.4,8.34,11.45,0.0,62.0,57.97,4.03,0,0.0,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,16,3,0,0,300,2232.1,11.45,14.87,0.0,4.03,57.97,-53.94,0,0.0,2,1200,0.0,24.75,24.75,-78.69
Proposed_ShieldedQoE,crowd_run,16,4,5,5,6000,2109.8,14.87,16.33,0.0,62.0,57.97,4.03,0,0.0,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,16,5,1,1,750,1933.6,16.33,18.61,0.0,15.45,46.55,-31.1,0,0.0,2,1200,0.0,24.75,24.75,-55.85
Proposed_ShieldedQoE,crowd_run,16,6,5,5,6000,1790.0,18.61,19.57,0.0,62.0,46.55,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3
Proposed_ShieldedQoE,crowd_run,16,7,1,1,750,997.4,19.57,20.23,0.0,15.45,46.55,-31.1,0,0.0,0,300,0.0,4.03,-16.69,-14.41
Proposed_ShieldedQoE,crowd_run,16,8,0,0,300,538.4,20.23,19.34,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,4.03,-11.42
Proposed_ShieldedQoE,crowd_run,16,9,0,0,300,1140.1,19.34,22.39,0.0,4.03,0.0,4.03,0,0.0,2,1200,0.0,24.75,4.03,0.0
Proposed_ShieldedQoE,crowd_run,16,10,4,4,2850,1534.2,22.39,24.84,0.0,44.66,40.63,4.03,0,0.0,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,16,11,4,4,2850,809.2,24.84,22.54,0.0,44.66,0.0,44.66,0,0.0,2,1200,0.0,24.75,24.75,19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,12,0,0,300,2286.2,22.54,24.21,0.0,4.03,40.63,-36.6,0,0.0,2,1200,0.0,24.75,24.75,-61.35
Proposed_ShieldedQoE,crowd_run,16,13,3,3,1850,2340.5,24.21,27.06,0.0,32.84,28.81,4.03,0,0.0,4,2850,0.0,44.66,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,16,14,3,3,1850,2150.2,27.06,29.29,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993
Proposed_ShieldedQoE,crowd_run,16,15,2,2,1200,2880.9,29.29,30.0,0.0,24.75,8.09,16.66,0,0.0,4,2850,0.0,44.66,44.66,-27.999999999999996
Proposed_ShieldedQoE,crowd_run,16,16,2,2,1200,3263.2,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,17,2,2,1200,2319.0,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,18,2,2,1200,3030.0,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,19,2,2,1200,2272.5,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,20,2,2,1200,2884.3,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,21,2,2,1200,1975.7,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,22,2,2,1200,2434.5,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,23,2,2,1200,1995.2,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,21.02,3.7300000000000004
Proposed_ShieldedQoE,crowd_run,16,24,2,2,1200,1771.2,30.0,29.04,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003
Proposed_ShieldedQoE,crowd_run,16,25,2,2,1200,2435.6,29.04,30.0,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003
Proposed_ShieldedQoE,crowd_run,16,26,2,2,1200,2196.4,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003
Proposed_ShieldedQoE,crowd_run,16,27,2,2,1200,1726.4,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003
Proposed_ShieldedQoE,crowd_run,16,28,2,2,1200,5195.1,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003
Proposed_ShieldedQoE,crowd_run,16,29,2,2,1200,1283.4,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003
Proposed_ShieldedQoE,crowd_run,16,30,2,2,1200,2759.4,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,32.84,-8.090000000000003
Proposed_ShieldedQoE,crowd_run,16,31,2,2,1200,1776.0,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,32,2,2,1200,2307.6,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,33,2,2,1200,2359.7,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,34,2,2,1200,2255.6,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,35,2,2,1200,1751.4,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,36,2,2,1200,1518.3,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,37,2,2,1200,3087.2,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,38,2,2,1200,3044.6,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,39,2,2,1200,2653.9,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,40,2,2,1200,2494.6,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,41,2,2,1200,2562.5,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,42,2,2,1200,3119.3,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,43,2,2,1200,2993.5,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,44,2,2,1200,2526.3,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,45,2,2,1200,1053.2,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,46,2,2,1200,1996.8,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,16,47,2,2,1200,1623.2,30.0,30.0,0.0,24.75,0.0,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997
Proposed_ShieldedQoE,crowd_run,17,0,0,0,300,956.3,0.9,4.0,0.738,4.03,0.0,-69.75,1,1.0,0,300,0.738,4.03,-69.75,0.0
Proposed_ShieldedQoE,crowd_run,17,1,0,0,300,1160.2,4.0,7.48,0.0,4.03,0.0,4.03,0,0.5,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,17,2,5,4,2850,1012.1,7.48,9.01,0.0,44.66,40.63,4.03,1,0.6666666666666666,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,17,3,0,0,300,1129.0,9.01,11.86,0.0,4.03,40.63,-36.6,0,0.5,0,300,0.0,4.03,4.03,-40.63
Proposed_ShieldedQoE,crowd_run,17,4,5,2,1200,847.8,11.86,9.55,0.0,24.75,20.72,4.03,1,0.6,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,17,5,0,0,300,792.3,9.55,11.87,0.0,4.03,20.72,-16.69,0,0.5,0,300,0.0,4.03,4.03,-20.720000000000002
Proposed_ShieldedQoE,crowd_run,17,6,0,0,300,471.8,11.87,12.98,0.0,4.03,0.0,4.03,0,0.42857142857142855,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,17,7,0,0,300,893.2,12.98,15.49,0.0,4.03,0.0,4.03,0,0.375,1,750,0.0,15.45,4.03,0.0
Proposed_ShieldedQoE,crowd_run,17,8,0,0,300,1029.0,15.49,16.94,0.0,4.03,0.0,4.03,0,0.3333333333333333,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,17,9,5,4,2850,528.2,16.94,15.77,0.0,44.66,40.63,4.03,1,0.4,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,17,10,0,0,300,754.5,15.77,18.52,0.0,4.03,40.63,-36.6,0,0.36363636363636365,1,750,0.0,15.45,15.45,-52.05
Proposed_ShieldedQoE,crowd_run,17,11,5,4,2850,815.3,18.52,18.61,0.0,44.66,40.63,4.03,1,0.4166666666666667,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,17,12,0,0,300,721.2,18.61,19.66,0.0,4.03,40.63,-36.6,0,0.38461538461538464,1,750,0.0,15.45,15.45,-52.05
Proposed_ShieldedQoE,crowd_run,17,13,5,5,6000,534.2,19.66,20.49,0.0,62.0,57.97,4.03,0,0.35714285714285715,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,17,14,0,0,300,587.3,20.49,23.45,0.0,4.03,57.97,-53.94,0,0.3333333333333333,1,750,0.0,15.45,15.45,-69.39
Proposed_ShieldedQoE,crowd_run,17,15,4,4,2850,713.5,23.45,25.04,0.0,44.66,40.63,4.03,0,0.3125,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,17,16,0,0,300,503.6,25.04,26.46,0.0,4.03,40.63,-36.6,0,0.29411764705882354,1,750,0.0,15.45,15.45,-52.05
Proposed_ShieldedQoE,crowd_run,17,17,4,4,2850,282.3,26.46,25.62,0.0,44.66,40.63,4.03,0,0.2777777777777778,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,17,18,0,0,300,343.5,25.62,27.99,0.0,4.03,40.63,-36.6,0,0.2631578947368421,1,750,0.0,15.45,15.45,-52.05
Proposed_ShieldedQoE,crowd_run,17,19,4,4,2850,533.8,27.99,29.73,0.0,44.66,40.63,4.03,0,0.25,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,17,20,0,0,300,775.6,29.73,30.0,0.0,4.03,40.63,-36.6,0,0.23809523809523808,1,750,0.0,15.45,15.45,-52.05
Proposed_ShieldedQoE,crowd_run,17,21,5,5,6000,576.4,30.0,29.76,0.0,62.0,57.97,4.03,0,0.22727272727272727,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,17,22,0,0,300,502.9,29.76,30.0,0.0,4.03,57.97,-53.94,0,0.21739130434782608,1,750,0.0,15.45,15.45,-69.39
Proposed_ShieldedQoE,crowd_run,17,23,5,5,6000,487.7,30.0,27.73,0.0,62.0,57.97,4.03,0,0.20833333333333334,0,300,0.0,4.03,-7.39,11.42
Proposed_ShieldedQoE,crowd_run,17,24,0,0,300,400.4,27.73,26.24,0.0,4.03,57.97,-53.94,0,0.2,0,300,0.0,4.03,4.03,-57.97
Proposed_ShieldedQoE,crowd_run,17,25,0,0,300,446.7,26.24,27.0,0.0,4.03,0.0,4.03,0,0.19230769230769232,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,17,26,0,0,300,1006.1,27.0,29.37,0.0,4.03,0.0,4.03,0,0.18518518518518517,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,17,27,4,4,2850,845.8,29.37,28.86,0.0,44.66,40.63,4.03,0,0.17857142857142858,0,300,0.0,4.03,4.03,0.0
Proposed_ShieldedQoE,crowd_run,17,28,0,0,300,633.0,28.86,28.75,0.0,4.03,40.63,-36.6,0,0.1724137931034483,0,300,0.0,4.03,4.03,-40.63
Proposed_ShieldedQoE,crowd_run,17,29,0,0,300,1261.3,28.75,30.0,0.0,4.03,0.0,4.03,0,0.16666666666666666,2,1200,0.0,24.75,4.03,0.0
Proposed_ShieldedQoE,crowd_run,17,30,4,4,2850,1113.3,30.0,30.0,0.0,44.66,40.63,4.03,0,0.16129032258064516,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,17,31,2,2,1200,596.7,30.0,28.63,0.0,24.75,19.91,4.84,0,0.15625,2,1200,0.0,24.75,24.75,-19.91
Proposed_ShieldedQoE,crowd_run,17,32,0,0,300,627.1,28.63,24.36,0.0,4.03,20.72,-16.69,0,0.15151515151515152,2,1200,0.0,24.75,24.75,-41.44
Proposed_ShieldedQoE,crowd_run,17,33,1,1,750,882.9,24.36,26.15,0.0,15.45,11.42,4.03,0,0.14705882352941177,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,17,34,4,4,2850,1234.7,26.15,27.34,0.0,44.66,29.21,15.45,0,0.14285714285714285,2,1200,0.0,24.75,24.75,-9.3
Proposed_ShieldedQoE,crowd_run,17,35,1,1,750,1061.1,27.34,29.27,0.0,15.45,29.21,-13.76,0,0.1388888888888889,2,1200,0.0,24.75,24.75,-38.51
Proposed_ShieldedQoE,crowd_run,17,36,4,4,2850,972.2,29.27,28.54,0.0,44.66,29.21,15.45,0,0.13513513513513514,2,1200,0.0,24.75,24.75,-9.3
Proposed_ShieldedQoE,crowd_run,17,37,1,1,750,682.0,28.54,30.0,0.0,15.45,29.21,-13.76,0,0.13157894736842105,2,1200,0.0,24.75,24.75,-38.51
Proposed_ShieldedQoE,crowd_run,17,38,3,3,1850,609.2,30.0,30.0,0.0,32.84,17.39,15.45,0,0.1282051282051282,2,1200,0.0,24.75,24.75,-9.3
Proposed_ShieldedQoE,crowd_run,17,39,1,1,750,468.4,30.0,30.0,0.0,15.45,17.39,-1.94,0,0.125,2,1200,0.0,24.75,24.75,-26.69
Proposed_ShieldedQoE,crowd_run,17,40,0,0,300,1047.2,30.0,30.0,0.0,4.03,11.42,-7.39,0,0.12195121951219512,2,1200,0.0,24.75,24.75,-32.14
Proposed_ShieldedQoE,crowd_run,17,41,3,3,1850,819.8,30.0,30.0,0.0,32.84,28.81,4.03,0,0.11904761904761904,2,1200,0.0,24.75,24.75,-20.72
Proposed_ShieldedQoE,crowd_run,17,42,2,2,1200,534.5,30.0,28.69,0.0,24.75,8.09,16.66,0,0.11627906976744186,1,750,0.0,15.45,6.15,10.51
Proposed_ShieldedQoE,crowd_run,17,43,1,1,750,669.7,28.69,29.85,0.0,15.45,9.3,6.15,0,0.11363636363636363,1,750,0.0,15.45,15.45,-9.299999999999999
Proposed_ShieldedQoE,crowd_run,17,44,0,0,300,762.5,29.85,30.0,0.0,4.03,11.42,-7.39,0,0.1111111111111111,1,750,0.0,15.45,15.45,-22.84
Proposed_ShieldedQoE,crowd_run,17,45,4,4,2850,468.7,30.0,29.3,0.0,44.66,40.63,4.03,0,0.10869565217391304,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,17,46,0,0,300,706.1,29.3,30.0,0.0,4.03,40.63,-36.6,0,0.10638297872340426,1,750,0.0,15.45,15.45,-52.05
Proposed_ShieldedQoE,crowd_run,17,47,5,5,6000,703.9,30.0,28.87,0.0,62.0,57.97,4.03,0,0.10416666666666667,1,750,0.0,15.45,15.45,-11.419999999999998
Proposed_ShieldedQoE,crowd_run,18,0,0,0,300,527.2,2.29,4.0,0.682,4.03,0.0,-64.13,0,0.0,0,300,0.682,4.03,-64.13,0.0
