Method,Video,Episode,Chunk,Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE
BBA,crowd_run,13,33,1,750,572.6,4.0,5.1,0.0,15.45,9.3,6.15
BBA,crowd_run,13,34,2,1200,725.9,5.1,5.52,0.0,24.75,9.3,15.45
BBA,crowd_run,13,35,2,1200,537.0,5.52,4.0,0.304,24.75,0.0,23.44
BBA,crowd_run,13,36,1,750,810.3,4.0,4.27,0.0,15.45,9.3,6.15
BBA,crowd_run,13,37,1,750,759.9,4.27,5.83,0.0,15.45,0.0,15.45
BBA,crowd_run,13,38,2,1200,363.9,5.83,4.0,0.065,24.75,9.3,15.17
BBA,crowd_run,13,39,1,750,361.5,4.0,4.0,2.682,15.45,9.3,-5.38
BBA,crowd_run,13,40,1,750,439.7,4.0,4.0,8.206,15.45,0.0,-19.83
BBA,crowd_run,13,41,1,750,452.3,4.0,4.0,2.125,15.45,0.0,6.31
BBA,crowd_run,13,42,1,750,817.5,4.0,5.12,0.0,15.45,0.0,15.45
BBA,crowd_run,13,43,2,1200,693.1,5.12,4.0,0.11,24.75,9.3,14.98
BBA,crowd_run,13,44,1,750,554.2,4.0,4.0,8.511,15.45,9.3,-30.45
BBA,crowd_run,13,45,1,750,499.1,4.0,4.0,0.563,15.45,0.0,13.03
BBA,crowd_run,13,46,1,750,686.0,4.0,4.49,0.0,15.45,0.0,15.45
BBA,crowd_run,13,47,1,750,794.6,4.49,4.0,0.766,15.45,0.0,12.16
BBA,crowd_run,14,0,0,300,2769.2,1.4,4.82,0.0,4.03,0.0,4.03
BBA,crowd_run,14,1,1,750,2823.5,4.82,7.79,0.0,15.45,11.42,4.03
BBA,crowd_run,14,2,3,1850,2823.5,7.79,9.44,0.0,32.84,17.39,15.45
BBA,crowd_run,14,3,4,2850,2823.5,9.44,9.25,0.0,44.66,11.82,32.84
BBA,crowd_run,14,4,4,2850,2851.5,9.25,5.13,0.0,44.66,0.0,44.66
BBA,crowd_run,14,5,2,1200,2823.5,5.13,7.61,0.0,24.75,19.91,4.84
BBA,crowd_run,14,6,3,1850,2823.5,7.61,9.67,0.0,32.84,8.09,24.75
BBA,crowd_run,14,7,4,2850,2823.5,9.67,8.22,0.0,44.66,11.82,32.84
BBA,crowd_run,14,8,3,1850,2851.5,8.22,6.25,0.0,32.84,11.82,21.02
BBA,crowd_run,14,9,2,1200,2823.5,6.25,8.32,0.0,24.75,8.09,16.66
BBA,crowd_run,14,10,3,1850,2823.5,8.32,10.14,0.0,32.84,8.09,24.75
BBA,crowd_run,14,11,4,2850,2823.5,10.14,10.81,0.0,44.66,11.82,32.84
BBA,crowd_run,14,12,4,2850,2851.5,10.81,10.6,0.0,44.66,0.0,44.66
BBA,crowd_run,14,13,4,2850,2823.5,10.6,12.29,0.0,44.66,0.0,44.66
BBA,crowd_run,14,14,4,2850,2796.1,12.29,13.24,0.0,44.66,0.0,44.66
BBA,crowd_run,14,15,4,2850,2796.1,13.24,15.61,0.0,44.66,0.0,44.66
BBA,crowd_run,14,16,5,6000,2796.1,15.61,9.6,0.0,62.0,17.34,44.66
BBA,crowd_run,14,17,4,2850,2823.5,9.6,11.15,0.0,44.66,17.34,27.32
BBA,crowd_run,14,18,4,2850,2823.5,11.15,13.31,0.0,44.66,0.0,44.66
BBA,crowd_run,14,19,4,2850,2823.5,13.31,15.39,0.0,44.66,0.0,44.66
BBA,crowd_run,14,20,5,6000,2823.5,15.39,4.58,0.0,62.0,17.34,44.66
BBA,crowd_run,14,21,1,750,2796.1,4.58,7.46,0.0,15.45,46.55,-31.1
BBA,crowd_run,14,22,3,1850,2796.1,7.46,9.28,0.0,32.84,17.39,15.45
BBA,crowd_run,14,23,4,2850,2796.1,9.28,8.64,0.0,44.66,11.82,32.84
BBA,crowd_run,14,24,4,2850,2823.5,8.64,5.63,0.0,44.66,0.0,44.66
BBA,crowd_run,14,25,2,1200,905.7,5.63,4.0,0.112,24.75,19.91,4.36
BBA,crowd_run,14,26,1,750,914.3,4.0,5.52,0.0,15.45,9.3,6.15
BBA,crowd_run,14,27,2,1200,905.7,5.52,4.0,1.557,24.75,9.3,8.75
BBA,crowd_run,14,28,1,750,905.7,4.0,4.0,2.683,15.45,9.3,-5.38
BBA,crowd_run,14,29,1,750,905.7,4.0,5.94,0.0,15.45,0.0,15.45
BBA,crowd_run,14,30,2,1200,905.7,5.94,4.86,0.0,24.75,9.3,15.45
BBA,crowd_run,14,31,1,750,914.3,4.86,5.94,0.0,15.45,9.3,6.15
BBA,crowd_run,14,32,2,1200,905.7,5.94,4.0,0.232,24.75,9.3,14.45
BBA,crowd_run,14,33,1,750,914.3,4.0,6.18,0.0,15.45,9.3,6.15
BBA,crowd_run,14,34,2,1200,905.7,6.18,7.31,0.0,24.75,9.3,15.45
BBA,crowd_run,14,35,3,1850,914.3,7.31,6.04,0.0,32.84,8.09,24.75
BBA,crowd_run,14,36,2,1200,905.7,6.04,4.7,0.0,24.75,8.09,16.66
BBA,crowd_run,14,37,1,750,831.7,4.7,6.47,0.0,15.45,9.3,6.15
BBA,crowd_run,14,38,3,1850,831.7,6.47,6.49,0.0,32.84,17.39,15.45
BBA,crowd_run,14,39,3,1850,831.7,6.49,4.0,0.669,32.84,0.0,29.96
BBA,crowd_run,14,40,1,750,834.8,4.0,4.0,2.429,15.45,17.39,-12.38
BBA,crowd_run,14,41,1,750,834.8,4.0,4.68,0.0,15.45,0.0,15.45
BBA,crowd_run,14,42,1,750,834.8,4.68,5.86,0.0,15.45,0.0,15.45
BBA,crowd_run,14,43,2,1200,831.7,5.86,5.5,0.0,24.75,9.3,15.45
BBA,crowd_run,14,44,2,1200,831.7,5.5,4.0,7.836,24.75,0.0,-8.95
BBA,crowd_run,14,45,1,750,831.7,4.0,5.26,0.0,15.45,9.3,6.15
BBA,crowd_run,14,46,2,1200,831.7,5.26,4.62,0.0,24.75,9.3,15.45
BBA,crowd_run,14,47,1,750,831.7,4.62,4.0,0.393,15.45,9.3,4.46
BBA,crowd_run,15,0,0,300,985.5,2.54,4.9,0.0,4.03,0.0,4.03
BBA,crowd_run,15,1,2,1200,1147.8,4.9,4.86,0.0,24.75,20.72,4.03
BBA,crowd_run,15,2,1,750,330.5,4.86,4.0,3.299,15.45,9.3,-8.04
BBA,crowd_run,15,3,1,750,954.6,4.0,4.74,0.0,15.45,0.0,15.45
BBA,crowd_run,15,4,1,750,417.9,4.74,4.0,9.85,15.45,0.0,-26.9
BBA,crowd_run,15,5,1,750,1051.5,4.0,5.45,0.0,15.45,0.0,15.45
BBA,crowd_run,15,6,2,1200,582.7,5.45,4.0,0.647,24.75,9.3,12.67
BBA,crowd_run,15,7,1,750,1084.0,4.0,4.27,0.0,15.45,9.3,6.15
BBA,crowd_run,15,8,1,750,1091.8,4.27,4.0,2.056,15.45,0.0,6.61
BBA,crowd_run,15,9,1,750,948.6,4.0,4.4,0.0,15.45,0.0,15.45
BBA,crowd_run,15,10,1,750,778.8,4.4,5.21,0.0,15.45,0.0,15.45
BBA,crowd_run,15,11,2,1200,912.3,5.21,4.87,0.0,24.75,9.3,15.45
BBA,crowd_run,15,12,1,750,868.3,4.87,5.23,0.0,15.45,9.3,6.15
BBA,crowd_run,15,13,2,1200,591.5,5.23,4.58,0.0,24.75,9.3,15.45
BBA,crowd_run,15,14,1,750,826.8,4.58,5.87,0.0,15.45,9.3,6.15
BBA,crowd_run,15,15,2,1200,746.7,5.87,7.3,0.0,24.75,9.3,15.45
BBA,crowd_run,15,16,3,1850,1083.7,7.3,4.0,0.667,32.84,8.09,21.88
BBA,crowd_run,15,17,1,750,314.5,4.0,4.0,1.794,15.45,17.39,-9.65
BBA,crowd_run,15,18,1,750,896.8,4.0,6.47,0.0,15.45,0.0,15.45
BBA,crowd_run,15,19,3,1850,698.3,6.47,5.45,0.0,32.84,17.39,15.45
BBA,crowd_run,15,20,2,1200,821.6,5.45,4.0,4.735,24.75,8.09,-3.7
BBA,crowd_run,15,21,1,750,866.4,4.0,4.41,0.0,15.45,9.3,6.15
BBA,crowd_run,15,22,1,750,1244.4,4.41,6.42,0.0,15.45,0.0,15.45
BBA,crowd_run,15,23,3,1850,525.3,6.42,4.0,9.623,32.84,17.39,-25.93
BBA,crowd_run,15,24,1,750,404.9,4.0,4.0,8.864,15.45,17.39,-40.06
BBA,crowd_run,15,25,1,750,814.0,4.0,4.01,0.0,15.45,0.0,15.45
BBA,crowd_run,15,26,1,750,719.0,4.01,4.85,0.0,15.45,0.0,15.45
BBA,crowd_run,15,27,1,750,932.1,4.85,4.55,0.0,15.45,0.0,15.45
BBA,crowd_run,15,28,1,750,934.7,4.55,4.0,1.92,15.45,0.0,7.19
BBA,crowd_run,15,29,1,750,887.2,4.0,5.9,0.0,15.45,0.0,15.45
BBA,crowd_run,15,30,2,1200,693.7,5.9,4.0,0.737,24.75,9.3,12.28
BBA,crowd_run,15,31,1,750,752.9,4.0,4.46,0.0,15.45,9.3,6.15
BBA,crowd_run,15,32,1,750,320.6,4.46,4.0,6.444,15.45,0.0,-12.26
BBA,crowd_run,15,33,1,750,577.7,4.0,5.12,0.0,15.45,0.0,15.45
BBA,crowd_run,15,34,2,1200,952.6,5.12,6.4,0.0,24.75,9.3,15.45
BBA,crowd_run,15,35,3,1850,730.6,6.4,4.0,0.202,32.84,8.09,23.88
BBA,crowd_run,15,36,1,750,1298.9,4.0,5.67,0.0,15.45,17.39,-1.94
BBA,crowd_run,15,37,2,1200,1115.9,5.67,7.01,0.0,24.75,9.3,15.45
BBA,crowd_run,15,38,3,1850,385.1,7.01,4.0,1.571,32.84,8.09,18.0
BBA,crowd_run,15,39,1,750,838.5,4.0,5.12,0.0,15.45,17.39,-1.94
BBA,crowd_run,15,40,2,1200,804.9,5.12,4.0,5.548,24.75,9.3,-8.41
BBA,crowd_run,15,41,1,750,942.1,4.0,5.06,0.0,15.45,9.3,6.15
BBA,crowd_run,15,42,2,1200,999.5,5.06,5.29,0.0,24.75,9.3,15.45
BBA,crowd_run,15,43,2,1200,1003.0,5.29,5.68,0.0,24.75,0.0,24.75
BBA,crowd_run,15,44,2,1200,835.4,5.68,4.0,7.603,24.75,0.0,-7.94
BBA,crowd_run,15,45,1,750,797.9,4.0,5.15,0.0,15.45,9.3,6.15
BBA,crowd_run,15,46,2,1200,967.8,5.15,5.16,0.0,24.75,9.3,15.45
BBA,crowd_run,15,47,2,1200,875.4,5.16,4.0,2.466,24.75,0.0,14.15
BBA,crowd_run,16,0,0,300,1588.8,1.58,4.56,0.0,4.03,0.0,4.03
BBA,crowd_run,16,1,1,750,2396.5,4.56,7.35,0.0,15.45,11.42,4.03
BBA,crowd_run,16,2,3,1850,2817.4,7.35,8.99,0.0,32.84,17.39,15.45
BBA,crowd_run,16,3,4,2850,2232.1,8.99,7.7,0.0,44.66,11.82,32.84
BBA,crowd_run,16,4,3,1850,2109.8,7.7,4.57,0.0,32.84,11.82,21.02
BBA,crowd_run,16,5,1,750,1933.6,4.57,7.18,0.0,15.45,17.39,-1.94
BBA,crowd_run,16,6,3,1850,1790.0,7.18,8.12,0.0,32.84,17.39,15.45
BBA,crowd_run,16,7,3,1850,997.4,8.12,4.0,1.883,32.84,0.0,24.74
BBA,crowd_run,16,8,1,750,538.4,4.0,4.0,8.824,15.45,17.39,-39.88
BBA,crowd_run,16,9,1,750,1140.1,4.0,5.01,0.0,15.45,0.0,15.45
BBA,crowd_run,16,10,2,1200,1534.2,5.01,6.41,0.0,24.75,9.3,15.45
BBA,crowd_run,16,11,3,1850,809.2,6.41,4.0,1.135,32.84,8.09,19.87
BBA,crowd_run,16,12,1,750,2286.2,4.0,6.62,0.0,15.45,17.39,-1.94
BBA,crowd_run,16,13,3,1850,2340.5,6.62,8.81,0.0,32.84,17.39,15.45
BBA,crowd_run,16,14,4,2850,2150.2,8.81,8.84,0.0,44.66,11.82,32.84
BBA,crowd_run,16,15,4,2850,2880.9,8.84,11.26,0.0,44.66,0.0,44.66
BBA,crowd_run,16,16,4,2850,3263.2,11.26,11.19,0.0,44.66,0.0,44.66
BBA,crowd_run,16,17,4,2850,2319.0,11.19,12.2,0.0,44.66,0.0,44.66
BBA,crowd_run,16,18,4,2850,3030.0,12.2,14.48,0.0,44.66,0.0,44.66
BBA,crowd_run,16,19,4,2850,2272.5,14.48,16.1,0.0,44.66,0.0,44.66
BBA,crowd_run,16,20,5,6000,2884.3,16.1,5.6,0.0,62.0,17.34,44.66
BBA,crowd_run,16,21,2,1200,1975.7,5.6,7.08,0.0,24.75,37.25,-12.5
BBA,crowd_run,16,22,3,1850,2434.5,7.08,8.58,0.0,32.84,8.09,24.75
BBA,crowd_run,16,23,4,2850,1995.2,8.58,6.07,0.0,44.66,11.82,32.84
BBA,crowd_run,16,24,2,1200,1771.2,6.07,5.36,0.0,24.75,19.91,4.84
BBA,crowd_run,16,25,2,1200,2435.6,5.36,7.23,0.0,24.75,0.0,24.75
BBA,crowd_run,16,26,3,1850,2196.4,7.23,8.68,0.0,32.84,8.09,24.75
BBA,crowd_run,16,27,4,2850,1726.4,8.68,4.0,0.135,44.66,11.82,32.26
BBA,crowd_run,16,28,1,750,5195.1,4.0,6.84,0.0,15.45,29.21,-13.76
BBA,crowd_run,16,29,3,1850,1283.4,6.84,7.25,0.0,32.84,17.39,15.45
BBA,crowd_run,16,30,3,1850,2759.4,7.25,8.68,0.0,32.84,0.0,32.84
BBA,crowd_run,16,31,4,2850,1776.0,8.68,6.98,0.0,44.66,11.82,32.84
BBA,crowd_run,16,32,3,1850,2307.6,6.98,7.24,0.0,32.84,11.82,21.02
BBA,crowd_run,16,33,3,1850,2359.7,7.24,9.5,0.0,32.84,0.0,32.84
BBA,crowd_run,16,34,4,2850,2255.6,9.5,10.77,0.0,44.66,11.82,32.84
BBA,crowd_run,16,35,4,2850,1751.4,10.77,10.53,0.0,44.66,0.0,44.66
BBA,crowd_run,16,36,4,2850,1518.3,10.53,6.96,0.0,44.66,0.0,44.66
BBA,crowd_run,16,37,3,1850,3087.2,6.96,9.47,0.0,32.84,11.82,21.02
BBA,crowd_run,16,38,4,2850,3044.6,9.47,11.8,0.0,44.66,11.82,32.84
BBA,crowd_run,16,39,4,2850,2653.9,11.8,12.34,0.0,44.66,0.0,44.66
BBA,crowd_run,16,40,4,2850,2494.6,12.34,8.17,0.0,44.66,0.0,44.66
BBA,crowd_run,16,41,3,1850,2562.5,8.17,9.5,0.0,32.84,11.82,21.02
BBA,crowd_run,16,42,4,2850,3119.3,9.5,10.63,0.0,44.66,11.82,32.84
BBA,crowd_run,16,43,4,2850,2993.5,10.63,11.76,0.0,44.66,0.0,44.66
BBA,crowd_run,16,44,4,2850,2526.3,11.76,5.33,0.0,44.66,0.0,44.66
BBA,crowd_run,16,45,2,1200,1053.2,5.33,5.87,0.0,24.75,19.91,4.84
BBA,crowd_run,16,46,2,1200,1996.8,5.87,7.94,0.0,24.75,0.0,24.75
BBA,crowd_run,16,47,3,1850,1623.2,7.94,5.6,0.0,32.84,8.09,24.75
BBA,crowd_run,17,0,0,300,956.3,0.9,4.0,0.788,4.03,0.0,0.64
BBA,crowd_run,17,1,1,750,1160.2,4.0,5.5,0.0,15.45,11.42,4.03
BBA,crowd_run,17,2,2,1200,1012.1,5.5,5.24,0.0,24.75,9.3,15.45
BBA,crowd_run,17,3,2,1200,1129.0,5.24,4.83,0.0,24.75,0.0,24.75
BBA,crowd_run,17,4,1,750,847.8,4.83,4.0,2.36,15.45,9.3,-4.0
BBA,crowd_run,17,5,1,750,792.3,4.0,4.62,0.0,15.45,0.0,15.45
BBA,crowd_run,17,6,1,750,471.8,4.62,4.0,0.087,15.45,0.0,15.07
BBA,crowd_run,17,7,1,750,893.2,4.0,4.0,0.528,15.45,0.0,13.18
BBA,crowd_run,17,8,1,750,1029.0,4.0,4.0,2.71,15.45,0.0,3.8
BBA,crowd_run,17,9,1,750,528.2,4.0,4.0,2.464,15.45,0.0,4.85
BBA,crowd_run,17,10,1,750,754.5,4.0,4.7,0.0,15.45,0.0,15.45
BBA,crowd_run,17,11,1,750,815.3,4.7,5.67,0.0,15.45,0.0,15.45
BBA,crowd_run,17,12,2,1200,721.2,5.67,4.0,1.337,24.75,9.3,9.7
BBA,crowd_run,17,13,1,750,534.2,4.0,4.78,0.0,15.45,9.3,6.15
BBA,crowd_run,17,14,1,750,587.3,4.78,4.96,0.0,15.45,0.0,15.45
BBA,crowd_run,17,15,2,1200,713.5,4.96,6.27,0.0,24.75,9.3,15.45
BBA,crowd_run,17,16,3,1850,503.6,6.27,4.0,10.864,32.84,8.09,-21.97
BBA,crowd_run,17,17,1,750,282.3,4.0,4.0,2.454,15.45,17.39,-12.49
BBA,crowd_run,17,18,1,750,343.5,4.0,4.01,0.0,15.45,0.0,15.45
BBA,crowd_run,17,19,1,750,533.8,4.01,5.35,0.0,15.45,0.0,15.45
BBA,crowd_run,17,20,2,1200,775.6,5.35,4.0,5.438,24.75,9.3,-7.93
BBA,crowd_run,17,21,1,750,576.4,4.0,4.0,1.396,15.45,9.3,0.15
BBA,crowd_run,17,22,1,750,502.9,4.0,4.0,0.917,15.45,0.0,11.51
BBA,crowd_run,17,23,1,750,487.7,4.0,4.0,3.007,15.45,0.0,2.52
BBA,crowd_run,17,24,1,750,400.4,4.0,4.0,9.009,15.45,0.0,-23.29
BBA,crowd_run,17,25,1,750,446.7,4.0,4.0,3.274,15.45,0.0,1.37
BBA,crowd_run,17,26,1,750,1006.1,4.0,5.74,0.0,15.45,0.0,15.45
BBA,crowd_run,17,27,2,1200,845.8,5.74,4.0,1.831,24.75,9.3,7.58
BBA,crowd_run,17,28,1,750,633.0,4.0,4.0,5.561,15.45,9.3,-17.76
BBA,crowd_run,17,29,1,750,1261.3,4.0,6.52,0.0,15.45,0.0,15.45
BBA,crowd_run,17,30,3,1850,1113.3,6.52,4.15,0.0,32.84,17.39,15.45
BBA,crowd_run,17,31,1,750,596.7,4.15,4.0,0.32,15.45,17.39,-3.32
BBA,crowd_run,17,32,1,750,627.1,4.0,4.0,1.574,15.45,0.0,8.68
BBA,crowd_run,17,33,1,750,882.9,4.0,6.12,0.0,15.45,0.0,15.45
BBA,crowd_run,17,34,2,1200,1234.7,6.12,8.01,0.0,24.75,9.3,15.45
BBA,crowd_run,17,35,3,1850,1061.1,8.01,7.47,0.0,32.84,8.09,24.75
BBA,crowd_run,17,36,3,1850,972.2,7.47,4.0,0.204,32.84,0.0,31.96
BBA,crowd_run,17,37,1,750,682.0,4.0,5.28,0.0,15.45,17.39,-1.94
BBA,crowd_run,17,38,2,1200,609.2,5.28,5.76,0.0,24.75,9.3,15.45
BBA,crowd_run,17,39,2,1200,468.4,5.76,4.0,2.488,24.75,0.0,14.05
BBA,crowd_run,17,40,1,750,1047.2,4.0,4.0,1.125,15.45,9.3,1.31
BBA,crowd_run,17,41,1,750,819.8,4.0,4.62,0.0,15.45,0.0,15.45
BBA,crowd_run,17,42,1,750,534.5,4.62,4.22,0.0,15.45,0.0,15.45
BBA,crowd_run,17,43,1,750,669.7,4.22,4.83,0.0,15.45,0.0,15.45
BBA,crowd_run,17,44,1,750,762.5,4.83,4.0,4.26,15.45,0.0,-2.87
BBA,crowd_run,17,45,1,750,468.7,4.0,4.0,0.858,15.45,0.0,11.76
BBA,crowd_run,17,46,1,750,706.1,4.0,4.59,0.0,15.45,0.0,15.45
BBA,crowd_run,17,47,1,750,703.9,4.59,4.0,1.343,15.45,0.0,9.68
BBA,crowd_run,18,0,0,300,527.2,2.29,4.0,0.773,4.03,0.0,0.71
BBA,crowd_run,18,1,1,750,320.0,4.0,4.0,5.057,15.45,11.42,-17.71
BBA,crowd_run,18,2,1,750,387.0,4.0,4.0,2.967,15.45,0.0,2.69
BBA,crowd_run,18,3,1,750,654.2,4.0,4.0,0.752,15.45,0.0,12.22
BBA,crowd_run,18,4,1,750,807.2,4.0,4.0,3.556,15.45,0.0,0.16
BBA,crowd_run,18,5,1,750,402.8,4.0,4.0,2.644,15.45,0.0,4.08
BBA,crowd_run,18,6,1,750,467.3,4.0,4.0,0.755,15.45,0.0,12.2
BBA,crowd_run,18,7,1,750,449.3,4.0,4.0,5.002,15.45,0.0,-6.06
BBA,crowd_run,18,8,1,750,426.7,4.0,4.0,12.181,15.45,0.0,-36.93
BBA,crowd_run,18,9,1,750,606.4,4.0,4.0,1.63,15.45,0.0,8.44
BBA,crowd_run,18,10,1,750,819.0,4.0,4.96,0.0,15.45,0.0,15.45
BBA,crowd_run,18,11,2,1200,356.1,4.96,4.0,6.159,24.75,9.3,-11.03
BBA,crowd_run,18,12,1,750,535.5,4.0,4.0,1.897,15.45,9.3,-2.01
BBA,crowd_run,18,13,1,750,504.7,4.0,4.6,0.0,15.45,0.0,15.45
BBA,crowd_run,18,14,1,750,796.2,4.6,5.78,0.0,15.45,0.0,15.45
BBA,crowd_run,18,15,2,1200,825.8,5.78,7.45,0.0,24.75,9.3,15.45
BBA,crowd_run,18,16,3,1850,704.8,7.45,4.0,4.792,32.84,8.09,4.14
BBA,crowd_run,18,17,1,750,580.0,4.0,4.86,0.0,15.45,17.39,-1.94
BBA,crowd_run,18,18,1,750,539.7,4.86,6.32,0.0,15.45,0.0,15.45
BBA,crowd_run,18,19,3,1850,486.4,6.32,4.0,0.895,32.84,17.39,11.6
BBA,crowd_run,18,20,1,750,735.2,4.0,4.0,3.112,15.45,17.39,-15.32
BBA,crowd_run,18,21,1,750,666.1,4.0,4.0,0.67,15.45,0.0,12.57
BBA,crowd_run,18,22,1,750,786.5,4.0,4.86,0.0,15.45,0.0,15.45
BBA,crowd_run,18,23,1,750,694.6,4.86,4.0,0.063,15.45,0.0,15.18
BBA,crowd_run,18,24,1,750,531.7,4.0,4.0,5.798,15.45,0.0,-9.48
BBA,crowd_run,18,25,1,750,492.5,4.0,4.0,2.597,15.45,0.0,4.28
BBA,crowd_run,18,26,1,750,719.3,4.0,4.84,0.0,15.45,0.0,15.45
BBA,crowd_run,18,27,1,750,686.2,4.84,4.0,0.991,15.45,0.0,11.19
BBA,crowd_run,18,28,1,750,807.2,4.0,4.0,3.498,15.45,0.0,0.41
BBA,crowd_run,18,29,1,750,793.6,4.0,5.65,0.0,15.45,0.0,15.45
BBA,crowd_run,18,30,2,1200,749.4,5.65,4.0,0.491,24.75,9.3,13.34
BBA,crowd_run,18,31,1,750,990.9,4.0,5.31,0.0,15.45,9.3,6.15
BBA,crowd_run,18,32,2,1200,964.2,5.31,4.0,0.491,24.75,9.3,13.34
BBA,crowd_run,18,33,1,750,572.6,4.0,5.1,0.0,15.45,9.3,6.15
BBA,crowd_run,18,34,2,1200,725.9,5.1,5.52,0.0,24.75,9.3,15.45
BBA,crowd_run,18,35,2,1200,537.0,5.52,4.0,0.304,24.75,0.0,23.44
BBA,crowd_run,18,36,1,750,810.3,4.0,4.27,0.0,15.45,9.3,6.15
BBA,crowd_run,18,37,1,750,759.9,4.27,5.83,0.0,15.45,0.0,15.45
BBA,crowd_run,18,38,2,1200,363.9,5.83,4.0,0.065,24.75,9.3,15.17
BBA,crowd_run,18,39,1,750,361.5,4.0,4.0,2.682,15.45,9.3,-5.38
BBA,crowd_run,18,40,1,750,439.7,4.0,4.0,8.206,15.45,0.0,-19.83
BBA,crowd_run,18,41,1,750,452.3,4.0,4.0,2.125,15.45,0.0,6.31
BBA,crowd_run,18,42,1,750,817.5,4.0,5.12,0.0,15.45,0.0,15.45
BBA,crowd_run,18,43,2,1200,693.1,5.12,4.0,0.11,24.75,9.3,14.98
BBA,crowd_run,18,44,1,750,554.2,4.0,4.0,8.511,15.45,9.3,-30.45
BBA,crowd_run,18,45,1,750,499.1,4.0,4.0,0.563,15.45,0.0,13.03
BBA,crowd_run,18,46,1,750,686.0,4.0,4.49,0.0,15.45,0.0,15.45
BBA,crowd_run,18,47,1,750,794.6,4.49,4.0,0.766,15.45,0.0,12.16
BBA,crowd_run,19,0,0,300,2141.4,2.81,6.06,0.0,4.03,0.0,4.03
BBA,crowd_run,19,1,2,1200,1244.7,6.06,6.33,0.0,24.75,20.72,4.03
BBA,crowd_run,19,2,3,1850,2278.8,6.33,7.42,0.0,32.84,8.09,24.75
BBA,crowd_run,19,3,3,1850,1915.2,7.42,7.41,0.0,32.84,0.0,32.84
BBA,crowd_run,19,4,3,1850,2483.7,7.41,5.36,0.0,32.84,0.0,32.84
BBA,crowd_run,19,5,2,1200,1926.6,5.36,7.13,0.0,24.75,8.09,16.66
BBA,crowd_run,19,6,3,1850,1902.4,7.13,8.25,0.0,32.84,8.09,24.75
BBA,crowd_run,19,7,3,1850,1486.0,8.25,5.54,0.0,32.84,0.0,32.84
BBA,crowd_run,19,8,2,1200,1688.1,5.54,4.0,1.007,24.75,8.09,12.33
BBA,crowd_run,19,9,1,750,2320.8,4.0,6.53,0.0,15.45,9.3,6.15
BBA,crowd_run,19,10,3,1850,1854.4,6.53,7.22,0.0,32.84,17.39,15.45
BBA,crowd_run,19,11,3,1850,1675.0,7.22,7.58,0.0,32.84,0.0,32.84
BBA,crowd_run,19,12,3,1850,2343.7,7.58,8.25,0.0,32.84,0.0,32.84
BBA,crowd_run,19,13,3,1850,2094.7,8.25,10.23,0.0,32.84,0.0,32.84
BBA,crowd_run,19,14,4,2850,1818.6,10.23,9.54,0.0,44.66,11.82,32.84
BBA,crowd_run,19,15,4,2850,2307.6,9.54,11.56,0.0,44.66,0.0,44.66
BBA,crowd_run,19,16,4,2850,2390.6,11.56,10.0,0.0,44.66,0.0,44.66
BBA,crowd_run,19,17,4,2850,2554.1,10.0,11.29,0.0,44.66,0.0,44.66
BBA,crowd_run,19,18,4,2850,2274.0,11.29,13.0,0.0,44.66,0.0,44.66
BBA,crowd_run,19,19,4,2850,2045.2,13.0,14.36,0.0,44.66,0.0,44.66
BBA,crowd_run,19,20,4,2850,1671.5,14.36,6.47,0.0,44.66,0.0,44.66
BBA,crowd_run,19,21,3,1850,1300.1,6.47,4.57,0.0,32.84,11.82,21.02
BBA,crowd_run,19,22,1,750,1467.6,4.57,6.89,0.0,15.45,17.39,-1.94
BBA,crowd_run,19,23,3,1850,2546.3,6.89,7.58,0.0,32.84,17.39,15.45
BBA,crowd_run,19,24,3,1850,1551.5,7.58,4.0,0.705,32.84,0.0,29.81
BBA,crowd_run,19,25,1,750,1706.4,4.0,6.1,0.0,15.45,17.39,-1.94
BBA,crowd_run,19,26,2,1200,1504.5,6.1,7.68,0.0,24.75,9.3,15.45
BBA,crowd_run,19,27,3,1850,1604.3,7.68,5.52,0.0,32.84,8.09,24.75
BBA,crowd_run,19,28,2,1200,1815.9,5.52,4.19,0.0,24.75,8.09,16.66
BBA,crowd_run,19,29,1,750,2607.6,4.19,7.48,0.0,15.45,9.3,6.15
BBA,crowd_run,19,30,3,1850,2629.1,7.48,8.78,0.0,32.84,17.39,15.45
BBA,crowd_run,19,31,4,2850,2342.1,8.78,8.45,0.0,44.66,11.82,32.84
BBA,crowd_run,19,32,4,2850,2233.2,8.45,6.51,0.0,44.66,0.0,44.66
BBA,crowd_run,19,33,3,1850,1938.0,6.51,8.39,0.0,32.84,11.82,21.02
BBA,crowd_run,19,34,4,2850,1870.0,8.39,9.09,0.0,44.66,11.82,32.84
BBA,crowd_run,19,35,4,2850,1739.3,9.09,8.82,0.0,44.66,0.0,44.66
BBA,crowd_run,19,36,4,2850,1616.3,8.82,5.71,0.0,44.66,0.0,44.66
BBA,crowd_run,19,37,2,1200,2408.6,5.71,8.48,0.0,24.75,19.91,4.84
BBA,crowd_run,19,38,4,2850,2536.1,8.48,10.47,0.0,44.66,19.91,24.75
BBA,crowd_run,19,39,4,2850,1919.3,10.47,9.69,0.0,44.66,0.0,44.66
