Method,Video,Episode,Chunk,Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,tearsofsteel_short,6,2,2,1200,677.6,7.11,6.71,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,6,3,2,1200,650.6,6.71,6.41,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,6,4,0,300,725.7,6.41,8.39,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,6,5,2,1200,824.8,8.39,7.68,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,6,6,0,300,252.3,7.68,8.81,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,6,7,0,300,761.1,8.81,11.73,0.0,67.85,0.0,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,6,8,0,300,502.5,11.73,11.46,0.0,67.85,0.0,67.85,1,750,4.21,86.63,68.53,-0.6800000000000068,-4.21,0
Proposed,tearsofsteel_short,6,9,2,1200,618.3,11.46,8.95,0.0,92.82,24.97,67.85,1,750,0.066,86.63,86.35,-18.5,-0.066,0
Proposed,tearsofsteel_short,6,10,2,1200,583.5,8.95,7.09,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,6,11,0,300,488.0,7.09,8.73,0.0,67.85,24.97,42.88,1,750,1.559,86.63,79.92,-37.04,-1.559,0
Proposed,tearsofsteel_short,6,12,0,300,778.7,8.73,9.03,0.0,67.85,0.0,67.85,1,750,5.248,86.63,64.06,3.789999999999992,-5.248,0
Proposed,tearsofsteel_short,6,13,2,1200,653.2,9.03,6.55,0.0,92.82,24.97,67.85,1,750,0.049,86.63,86.42,-18.570000000000007,-0.049,0
Proposed,tearsofsteel_short,6,14,0,300,587.3,6.55,8.52,0.0,67.85,24.97,42.88,1,750,1.085,86.63,81.97,-39.089999999999996,-1.085,0
Proposed,tearsofsteel_short,6,15,1,750,472.8,8.52,6.53,0.0,86.63,18.78,67.85,1,750,1.986,86.63,78.09,-10.240000000000009,-1.986,1
Proposed,tearsofsteel_short,6,16,0,300,790.7,6.53,8.35,0.0,67.85,18.78,49.07,1,750,1.468,86.63,80.32,-31.249999999999993,-1.468,0
Proposed,tearsofsteel_short,6,17,1,750,576.4,8.35,8.01,0.0,86.63,18.78,67.85,1,750,0.34,86.63,85.17,-17.320000000000007,-0.34,1
Proposed,tearsofsteel_short,6,18,1,750,793.4,8.01,8.69,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,6,19,2,1200,446.8,8.69,6.7,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,6,20,0,300,561.7,6.7,8.3,0.0,67.85,24.97,42.88,1,750,1.047,86.63,82.13,-39.24999999999999,-1.047,0
Proposed,tearsofsteel_short,6,21,2,1200,529.7,8.3,8.56,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,6,22,1,750,362.6,8.56,8.23,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,6,23,2,1200,712.6,8.23,9.4,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,6,24,1,750,475.3,9.4,6.66,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,6,25,1,750,474.9,6.66,7.7,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,6,26,1,750,616.4,7.7,7.63,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,6,27,1,750,428.1,7.63,6.97,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,6,28,0,300,475.6,6.97,7.16,0.0,67.85,18.78,49.07,1,750,4.4,86.63,67.71,-18.639999999999993,-4.4,0
Proposed,tearsofsteel_short,6,29,0,300,809.7,7.16,9.63,0.0,67.85,0.0,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,6,30,2,1200,699.9,9.63,8.02,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,6,31,0,300,420.5,8.02,9.29,0.0,67.85,24.97,42.88,1,750,2.134,86.63,77.45,-34.57,-2.134,0
Proposed,tearsofsteel_short,6,32,0,300,473.9,9.29,8.8,0.0,67.85,0.0,67.85,1,750,7.234,86.63,55.53,12.319999999999993,-7.234,0
Proposed,tearsofsteel_short,6,33,1,750,654.6,8.8,8.97,0.0,86.63,18.78,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,6,34,1,750,689.7,8.97,6.84,0.0,86.63,0.0,86.63,1,750,1.958,86.63,78.21,8.420000000000002,-1.958,1
Proposed,tearsofsteel_short,6,35,1,750,677.2,6.84,7.27,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,6,36,0,300,444.9,7.27,7.27,0.0,67.85,18.78,49.07,1,750,5.571,86.63,62.68,-13.61,-5.571,0
Proposed,tearsofsteel_short,6,37,1,750,795.5,7.27,8.92,0.0,86.63,18.78,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,6,38,2,1200,664.8,8.92,7.84,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,6,39,2,1200,743.5,7.84,8.64,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,6,40,1,750,649.3,8.64,7.44,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,6,41,1,750,598.7,7.44,7.79,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,6,42,2,1200,981.2,7.79,8.74,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,6,43,2,1200,1001.1,8.74,10.19,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,6,44,1,750,505.3,10.19,8.67,0.0,86.63,6.19,80.44,2,1200,0.0,92.82,92.82,-12.379999999999995,0.0,0
Proposed,tearsofsteel_short,6,45,1,750,571.6,8.67,8.32,0.0,86.63,0.0,86.63,2,1200,1.761,92.82,85.25,1.3799999999999955,-1.761,0
Proposed,tearsofsteel_short,6,46,1,750,594.1,8.32,8.3,0.0,86.63,0.0,86.63,2,1200,2.432,92.82,82.36,4.269999999999996,-2.432,0
Proposed,tearsofsteel_short,6,47,2,1200,930.5,8.3,8.8,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,7,0,0,300,985.5,2.74,5.43,0.0,67.85,0.0,67.85,1,750,0.529,86.63,84.36,-16.510000000000005,-0.529,0
Proposed,tearsofsteel_short,7,1,2,1200,1147.8,5.43,6.99,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,7,2,0,300,330.5,6.99,8.74,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,7,3,1,750,954.6,8.74,10.91,0.0,86.63,18.78,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,7,4,0,300,417.9,10.91,11.4,0.0,67.85,18.78,49.07,1,750,1.753,86.63,79.09,-30.020000000000003,-1.753,0
Proposed,tearsofsteel_short,7,5,1,750,1051.5,11.4,13.09,0.0,86.63,18.78,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,7,6,2,1200,582.7,13.09,12.13,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,7,7,2,1200,1084.0,12.13,13.09,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,8,2,1200,1091.8,13.09,9.22,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,9,2,1200,948.6,9.22,8.98,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,10,2,1200,778.8,8.98,8.59,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,11,2,1200,912.3,8.59,7.54,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,12,0,300,868.3,7.54,8.22,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,7,13,1,750,591.5,8.22,7.75,0.0,86.63,18.78,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,1
Proposed,tearsofsteel_short,7,14,1,750,826.8,7.75,8.14,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,15,1,750,746.7,8.14,8.35,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,16,1,750,1083.7,8.35,8.36,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,17,0,300,314.5,8.36,9.18,0.0,67.85,18.78,49.07,1,750,0.891,86.63,82.8,-33.73,-0.891,0
Proposed,tearsofsteel_short,7,18,0,300,896.8,9.18,12.01,0.0,67.85,0.0,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,7,19,2,1200,698.3,12.01,12.17,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,7,20,2,1200,821.6,12.17,9.62,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,21,2,1200,866.4,9.62,11.33,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,22,2,1200,1244.4,11.33,13.32,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,23,2,1200,525.3,13.32,13.47,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,24,1,750,404.9,13.47,9.56,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,7,25,2,1200,814.0,9.56,10.79,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,7,26,2,1200,719.0,10.79,9.22,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,27,2,1200,932.1,9.22,9.79,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,7,28,1,750,934.7,9.79,8.94,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,7,29,2,1200,887.2,8.94,7.38,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,7,30,1,750,693.7,7.38,7.84,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,7,31,1,750,752.9,7.84,8.03,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,32,0,300,320.6,8.03,5.39,0.0,67.85,18.78,49.07,1,750,2.06,86.63,77.77,-28.699999999999996,-2.06,0
Proposed,tearsofsteel_short,7,33,0,300,577.7,5.39,7.65,0.0,67.85,0.0,67.85,1,750,0.339,86.63,85.17,-17.320000000000007,-0.339,0
Proposed,tearsofsteel_short,7,34,0,300,952.6,7.65,9.88,0.0,67.85,0.0,67.85,1,750,0.438,86.63,84.75,-16.900000000000006,-0.438,0
Proposed,tearsofsteel_short,7,35,2,1200,730.6,9.88,8.58,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,7,36,1,750,1298.9,8.58,9.15,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,7,37,2,1200,1115.9,9.15,10.47,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,7,38,1,750,385.1,10.47,8.99,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,7,39,2,1200,838.5,8.99,10.16,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,7,40,2,1200,804.9,10.16,7.44,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,41,2,1200,942.1,7.44,7.73,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,42,2,1200,999.5,7.73,8.73,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,43,2,1200,1003.0,8.73,10.19,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,44,2,1200,835.4,10.19,8.85,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,45,2,1200,797.9,8.85,7.87,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,46,2,1200,967.8,7.87,7.92,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,7,47,2,1200,875.4,7.92,8.19,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,0,0,300,891.0,2.97,5.52,0.0,67.85,0.0,67.85,1,750,0.651,86.63,83.83,-15.980000000000004,-0.651,0
Proposed,tearsofsteel_short,8,1,2,1200,891.2,5.52,6.38,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,8,2,2,1200,890.8,6.38,7.03,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,3,2,1200,879.8,7.03,7.85,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,4,1,750,841.8,7.85,7.5,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,5,2,1200,900.4,7.5,7.19,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,8,6,2,1200,897.6,7.19,7.96,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,7,2,1200,884.1,7.96,8.24,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,8,0,300,901.1,8.24,9.85,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,8,9,2,1200,882.9,9.85,9.3,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,8,10,2,1200,901.2,9.3,9.5,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,11,2,1200,900.7,9.5,8.39,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,12,0,300,901.6,8.39,9.2,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,8,13,2,1200,900.5,9.2,8.5,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,8,14,2,1200,900.3,8.5,7.19,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,15,2,1200,897.1,7.19,6.14,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,16,0,300,902.5,6.14,8.23,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,8,17,2,1200,807.4,8.23,7.27,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,8,18,1,750,902.0,7.27,8.35,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,19,2,1200,900.4,8.35,9.38,0.0,92.82,6.19,86.63,1,750,0.0,86.63,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,8,20,2,1200,902.0,9.38,7.41,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,8,21,2,1200,901.2,7.41,9.21,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,86.63,6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,22,2,1200,900.6,9.21,10.43,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,23,2,1200,902.1,10.43,12.18,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,24,2,1200,901.1,12.18,10.5,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,25,2,1200,899.4,10.5,12.0,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,26,2,1200,823.2,12.0,11.13,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,27,2,1200,901.4,11.13,11.58,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,28,2,1200,901.5,11.58,7.54,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,29,1,750,900.7,7.54,8.11,0.0,86.63,6.19,80.44,2,1200,0.0,92.82,92.82,-12.379999999999995,0.0,0
Proposed,tearsofsteel_short,8,30,2,1200,899.6,8.11,7.75,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,31,2,1200,902.2,7.75,6.66,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,32,0,300,900.9,6.66,8.3,0.0,67.85,24.97,42.88,2,1200,0.0,92.82,92.82,-49.93999999999999,0.0,0
Proposed,tearsofsteel_short,8,33,2,1200,894.7,8.3,7.82,0.0,92.82,24.97,67.85,2,1200,0.0,92.82,92.82,-24.97,0.0,1
Proposed,tearsofsteel_short,8,34,1,750,901.3,7.82,7.13,0.0,86.63,6.19,80.44,2,1200,0.0,92.82,92.82,-12.379999999999995,0.0,0
Proposed,tearsofsteel_short,8,35,2,1200,902.2,7.13,6.83,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,8,36,0,300,901.0,6.83,8.86,0.0,67.85,24.97,42.88,2,1200,2.035,92.82,84.07,-41.18999999999999,-2.035,0
Proposed,tearsofsteel_short,8,37,2,1200,901.0,8.86,9.54,0.0,92.82,24.97,67.85,2,1200,0.0,92.82,92.82,-24.97,0.0,1
Proposed,tearsofsteel_short,8,38,2,1200,901.5,9.54,9.8,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,39,2,1200,871.6,9.8,11.07,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,40,2,1200,901.6,11.07,9.07,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,41,2,1200,901.8,9.07,9.2,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,42,2,1200,901.0,9.2,9.87,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,43,2,1200,900.8,9.87,11.04,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,44,2,1200,900.8,11.04,10.08,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,45,2,1200,901.8,10.08,9.68,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,46,2,1200,900.7,9.68,9.43,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,8,47,2,1200,900.7,9.43,9.82,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,0,0,300,1125.3,1.22,4.07,0.0,67.85,0.0,67.85,1,750,1.648,86.63,79.54,-11.690000000000012,-1.648,0
Proposed,tearsofsteel_short,9,1,1,750,956.1,4.07,6.24,0.0,86.63,18.78,67.85,2,1200,0.0,92.82,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,9,2,2,1200,823.4,6.24,6.62,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,9,3,2,1200,1207.6,6.62,8.3,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,4,2,1200,1173.0,8.3,7.31,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,5,2,1200,1203.8,7.31,8.08,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,6,2,1200,1089.3,8.08,9.43,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,7,2,1200,1211.6,9.43,10.71,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,8,2,1200,1178.5,10.71,7.42,0.0,92.82,0.0,92.82,1,750,0.0,86.63,80.44,12.379999999999995,0.0,0
Proposed,tearsofsteel_short,9,9,2,1200,1006.7,7.42,7.42,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,10,2,1200,1247.8,7.42,8.68,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,11,2,1200,763.9,8.68,6.65,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,12,0,300,1168.9,6.65,8.19,0.0,67.85,24.97,42.88,1,750,0.0,86.63,86.63,-43.74999999999999,0.0,0
Proposed,tearsofsteel_short,9,13,2,1200,1211.6,8.19,8.7,0.0,92.82,24.97,67.85,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,9,14,2,1200,969.1,8.7,7.77,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,15,2,1200,1127.2,7.77,7.75,0.0,92.82,0.0,92.82,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,9,16,1,750,1159.4,7.75,8.02,0.0,86.63,6.19,80.44,1,750,0.0,86.63,86.63,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,9,17,1,750,561.7,8.02,7.57,0.0,86.63,0.0,86.63,1,750,0.0,86.63,86.63,0.0,0.0,1
Proposed,tearsofsteel_short,9,18,1,750,1222.0,7.57,9.41,0.0,86.63,0.0,86.63,2,1200,0.0,92.82,86.63,0.0,0.0,0
Proposed,tearsofsteel_short,9,19,2,1200,1103.6,9.41,10.99,0.0,92.82,6.19,86.63,2,1200,0.0,92.82,92.82,-6.189999999999998,0.0,1
Proposed,tearsofsteel_short,9,20,2,1200,1120.9,10.99,10.19,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,21,2,1200,1012.5,10.19,12.23,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,22,2,1200,1122.2,12.23,13.99,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,23,2,1200,972.2,13.99,15.91,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,24,2,1200,917.8,15.91,14.33,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,25,2,1200,1228.1,14.33,16.5,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,26,2,1200,1187.8,16.5,17.12,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,27,2,1200,983.4,17.12,17.87,0.0,92.82,0.0,92.82,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,9,28,2,1200,1268.5,17.87,16.16,0.0,92.82,0.0,92.82,1,750,0.0,86.63,80.44,12.379999999999995,0.0,0
