Method,Video,Episode,Chunk,Action,Applied_Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Applied_Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,tearsofsteel_short,18,21,2,2,1200,666.1,4.0,4.0,0.578,92.82,0.0,90.33,0,0.0,1,750,0.0,86.63,86.63,3.700000000000003,0.578,0
Proposed,tearsofsteel_short,18,22,2,2,1200,786.5,4.0,4.89,0.0,92.82,0.0,92.82,0,0.0,1,750,0.0,86.63,86.63,6.189999999999998,0.0,0
Proposed,tearsofsteel_short,18,23,2,2,1200,694.6,4.89,4.0,0.868,92.82,0.0,89.09,0,0.0,1,750,0.0,86.63,86.63,2.460000000000008,0.868,0
Proposed,tearsofsteel_short,18,24,2,2,1200,531.7,4.0,4.0,10.16,92.82,0.0,49.13,0,0.0,1,750,0.0,86.63,86.63,-37.49999999999999,10.16,0
Proposed,tearsofsteel_short,18,25,2,2,1200,492.5,4.0,4.0,5.046,92.82,0.0,71.12,0,0.0,1,750,0.646,86.63,83.85,-12.72999999999999,4.4,0
Proposed,tearsofsteel_short,18,26,2,2,1200,719.3,4.0,4.0,1.643,92.82,0.0,85.76,0,0.0,1,750,0.0,86.63,86.63,-0.8699999999999903,1.643,0
Proposed,tearsofsteel_short,18,27,2,2,1200,686.2,4.0,4.0,3.045,92.82,0.0,79.73,0,0.0,1,750,0.0,86.63,86.63,-6.8999999999999915,3.045,0
Proposed,tearsofsteel_short,18,28,0,0,300,807.2,4.0,4.74,0.0,67.85,24.97,42.88,0,0.0,1,750,4.091,86.63,69.04,-26.160000000000004,-4.091,0
Proposed,tearsofsteel_short,18,29,2,2,1200,793.6,4.74,4.0,2.939,92.82,24.97,55.21,0,0.0,1,750,0.797,86.63,83.2,-27.990000000000002,2.142,0
Proposed,tearsofsteel_short,18,30,2,2,1200,749.4,4.0,4.0,1.081,92.82,0.0,88.17,0,0.0,1,750,0.0,86.63,86.63,1.5400000000000063,1.081,0
Proposed,tearsofsteel_short,18,31,2,2,1200,990.9,4.0,4.0,0.028,92.82,0.0,92.7,0,0.0,1,750,0.0,86.63,86.63,6.070000000000007,0.028,0
Proposed,tearsofsteel_short,18,32,2,2,1200,964.2,4.0,4.0,5.048,92.82,0.0,71.11,0,0.0,1,750,0.0,86.63,86.63,-15.519999999999996,5.048,0
Proposed,tearsofsteel_short,18,33,2,2,1200,572.6,4.0,4.0,3.599,92.82,0.0,77.34,0,0.0,1,750,0.098,86.63,86.21,-8.86999999999999,3.5010000000000003,0
Proposed,tearsofsteel_short,18,34,2,2,1200,725.9,4.0,4.0,2.975,92.82,0.0,80.03,0,0.0,1,750,0.36,86.63,85.08,-5.049999999999997,2.615,0
Proposed,tearsofsteel_short,18,35,2,2,1200,537.0,4.0,4.0,2.192,92.82,0.0,83.4,0,0.0,1,750,0.0,86.63,86.63,-3.2299999999999898,2.192,0
Proposed,tearsofsteel_short,18,36,0,0,300,810.3,4.0,5.6,0.0,67.85,24.97,42.88,0,0.0,1,750,1.873,86.63,78.58,-35.699999999999996,-1.873,0
Proposed,tearsofsteel_short,18,37,2,2,1200,759.9,5.6,6.66,0.0,92.82,24.97,67.85,0,0.0,1,750,0.0,86.63,86.63,-18.78,0.0,0
Proposed,tearsofsteel_short,18,38,2,2,1200,363.9,6.66,4.0,3.096,92.82,0.0,79.51,0,0.0,1,750,0.0,86.63,86.63,-7.11999999999999,3.096,0
Proposed,tearsofsteel_short,18,39,2,2,1200,361.5,4.0,4.0,1.804,92.82,0.0,85.06,0,0.0,1,750,0.0,86.63,86.63,-1.5699999999999932,1.804,0
Proposed,tearsofsteel_short,18,40,0,0,300,439.7,4.0,5.0,0.0,67.85,24.97,42.88,0,0.0,1,750,3.069,86.63,73.43,-30.550000000000004,-3.069,0
Proposed,tearsofsteel_short,18,41,2,2,1200,452.3,5.0,4.0,0.407,92.82,24.97,66.1,0,0.0,1,750,0.0,86.63,86.63,-20.53,0.407,0
Proposed,tearsofsteel_short,18,42,2,2,1200,817.5,4.0,4.0,0.346,92.82,0.0,91.33,0,0.0,1,750,0.0,86.63,86.63,4.700000000000003,0.346,0
Proposed,tearsofsteel_short,18,43,2,2,1200,693.1,4.0,4.0,1.015,92.82,0.0,88.45,0,0.0,1,750,0.0,86.63,86.63,1.8200000000000074,1.015,0
Proposed,tearsofsteel_short,18,44,2,2,1200,554.2,4.0,4.0,7.957,92.82,0.0,58.61,0,0.0,1,750,0.701,86.63,83.62,-25.010000000000005,7.256,0
Proposed,tearsofsteel_short,18,45,2,2,1200,499.1,4.0,4.0,5.928,92.82,0.0,67.33,0,0.0,1,750,2.205,86.63,77.15,-9.820000000000007,3.723,0
Proposed,tearsofsteel_short,18,46,2,2,1200,686.0,4.0,4.0,2.322,92.82,0.0,82.83,0,0.0,1,750,0.0,86.63,86.63,-3.799999999999997,2.322,0
Proposed,tearsofsteel_short,18,47,2,2,1200,794.6,4.0,4.0,2.594,92.82,0.0,81.67,0,0.0,1,750,0.073,86.63,86.32,-4.6499999999999915,2.521,0
Proposed,tearsofsteel_short,19,0,2,2,1200,2141.4,2.81,4.79,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,92.82,0.0,0.0,1
Proposed,tearsofsteel_short,19,1,2,2,1200,1244.7,4.79,6.58,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,92.82,0.0,0.0,0
Proposed,tearsofsteel_short,19,2,2,2,1200,2278.8,6.58,9.62,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,3,2,2,1200,1915.2,9.62,11.59,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,4,2,2,1200,2483.7,11.59,12.96,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,5,2,2,1200,1926.6,12.96,15.28,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,6,2,2,1200,1902.4,15.28,16.97,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,7,2,2,1200,1486.0,16.97,18.74,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,8,2,2,1200,1688.1,18.74,17.04,0.0,92.82,0.0,92.82,0,0.0,2,1200,0.0,92.82,89.72,3.0999999999999943,0.0,1
Proposed,tearsofsteel_short,19,9,2,2,1200,2320.8,17.04,18.18,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,92.82,0.0,0.0,0
Proposed,tearsofsteel_short,19,10,2,2,1200,1854.4,18.18,18.42,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,11,2,2,1200,1675.0,18.42,19.44,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,12,2,2,1200,2343.7,19.44,19.42,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,13,2,2,1200,2094.7,19.42,21.87,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,14,2,2,1200,1818.6,21.87,23.74,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,15,2,2,1200,2307.6,23.74,25.76,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,16,2,2,1200,2390.6,25.76,27.14,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,17,2,2,1200,2554.1,27.14,29.98,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,18,2,2,1200,2274.0,29.98,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,19,2,2,1200,2045.2,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,20,2,2,1200,1671.5,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,21,2,2,1200,1300.1,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,22,2,2,1200,1467.6,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,23,2,2,1200,2546.3,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,24,2,2,1200,1551.5,30.0,29.15,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,25,2,2,1200,1706.4,29.15,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,26,2,2,1200,1504.5,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,27,2,2,1200,1604.3,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,28,2,2,1200,1815.9,30.0,28.2,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,29,2,2,1200,2607.6,28.2,29.86,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,30,2,2,1200,2629.1,29.86,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,31,2,2,1200,2342.1,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,32,2,2,1200,2233.2,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,33,2,2,1200,1938.0,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,34,2,2,1200,1870.0,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,35,2,2,1200,1739.3,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,36,2,2,1200,1616.3,30.0,29.19,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,37,2,2,1200,2408.6,29.19,30.0,0.0,92.82,0.0,92.82,0,0.0,4,2850,0.0,97.6,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,38,2,2,1200,2536.1,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,4,2850,0.0,97.6,97.6,-4.780000000000001,0.0,0
Proposed,tearsofsteel_short,19,39,2,2,1200,1919.3,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,4,2850,0.0,97.6,97.6,-4.780000000000001,0.0,0
Proposed,tearsofsteel_short,19,40,2,2,1200,1698.0,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,4,2850,0.0,97.6,97.6,-4.780000000000001,0.0,0
Proposed,tearsofsteel_short,19,41,2,2,1200,1701.5,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,4,2850,0.0,97.6,97.6,-4.780000000000001,0.0,0
Proposed,tearsofsteel_short,19,42,2,2,1200,2493.2,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,4,2850,0.0,97.6,97.6,-4.780000000000001,0.0,0
Proposed,tearsofsteel_short,19,43,2,2,1200,2299.0,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,4,2850,0.0,97.6,97.6,-4.780000000000001,0.0,0
Proposed,tearsofsteel_short,19,44,2,2,1200,2522.1,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,4,2850,0.0,97.6,97.6,-4.780000000000001,0.0,0
Proposed,tearsofsteel_short,19,45,2,2,1200,1156.2,30.0,29.71,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,94.24,-1.4200000000000017,0.0,0
Proposed,tearsofsteel_short,19,46,2,2,1200,2113.7,29.71,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,tearsofsteel_short,19,47,2,2,1200,2465.5,30.0,30.0,0.0,92.82,0.0,92.82,0,0.0,3,1850,0.0,95.92,95.92,-3.1000000000000085,0.0,0
Proposed,sintel,0,0,0,0,300,1126.0,1.17,4.0,0.651,74.82,0.0,72.02,0,0.0,1,750,3.389,87.43,72.86,-0.8400000000000034,-2.7379999999999995,0
Proposed,sintel,0,1,2,2,1200,892.4,4.0,4.0,3.102,95.19,20.37,61.48,0,0.0,1,750,0.438,87.43,85.54,-24.06000000000001,2.6639999999999997,0
Proposed,sintel,0,2,2,2,1200,941.8,4.0,4.0,1.482,95.19,0.0,88.82,0,0.0,1,750,0.0,87.43,87.43,1.3899999999999864,1.482,0
Proposed,sintel,0,3,2,2,1200,463.6,4.0,4.0,4.797,95.19,0.0,74.56,0,0.0,1,750,0.924,87.43,83.45,-8.89,3.8729999999999998,0
Proposed,sintel,0,4,0,0,300,1052.0,4.0,6.64,0.0,74.82,20.37,54.45,0,0.0,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
Proposed,sintel,0,5,2,2,1200,355.7,6.64,4.0,1.739,95.19,20.37,67.34,0,0.0,1,750,0.635,87.43,84.7,-17.36,1.104,0
Proposed,sintel,0,6,2,2,1200,952.1,4.0,4.49,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,0,7,2,2,1200,1023.8,4.49,5.43,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,0,8,2,2,1200,960.6,5.43,4.21,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,0,9,2,2,1200,955.9,4.21,5.23,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,0,10,2,2,1200,880.2,5.23,4.98,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,0,11,2,2,1200,1063.0,4.98,5.93,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,0,12,2,2,1200,934.7,5.93,4.0,1.782,95.19,0.0,87.53,0,0.0,1,750,0.0,87.43,87.43,0.09999999999999432,1.782,0
Proposed,sintel,0,13,2,2,1200,994.6,4.0,4.0,0.217,95.19,0.0,94.26,0,0.0,1,750,0.0,87.43,87.43,6.829999999999998,0.217,0
Proposed,sintel,0,14,2,2,1200,1000.9,4.0,5.15,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,0,15,2,2,1200,858.9,5.15,4.0,0.985,95.19,0.0,90.95,0,0.0,1,750,0.0,87.43,87.43,3.519999999999996,0.985,0
Proposed,sintel,0,16,0,0,300,1103.0,4.0,5.53,0.0,74.82,20.37,54.45,0,0.0,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
Proposed,sintel,0,17,2,2,1200,966.8,5.53,4.94,0.0,95.19,20.37,74.82,0,0.0,1,750,0.0,87.43,87.43,-12.610000000000014,0.0,0
Proposed,sintel,0,18,2,2,1200,810.4,4.94,4.0,3.091,95.19,0.0,81.9,0,0.0,1,750,0.0,87.43,87.43,-5.530000000000001,3.091,0
Proposed,sintel,0,19,2,2,1200,971.9,4.0,4.0,2.069,95.19,0.0,86.29,0,0.0,1,750,0.0,87.43,87.43,-1.1400000000000006,2.069,0
Proposed,sintel,0,20,2,2,1200,704.0,4.0,4.0,8.773,95.19,0.0,57.46,0,0.0,1,750,0.0,87.43,87.43,-29.970000000000006,8.773,0
Proposed,sintel,0,21,2,2,1200,1036.7,4.0,4.0,0.927,95.19,0.0,91.21,0,0.0,2,1200,0.0,95.19,87.43,3.779999999999987,0.927,1
Proposed,sintel,0,22,2,2,1200,1087.5,4.0,5.07,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,0,23,2,2,1200,1111.3,5.07,5.48,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,0,24,2,2,1200,1138.6,5.48,4.0,1.224,95.19,0.0,89.93,0,0.0,2,1200,0.0,95.19,95.19,-5.259999999999991,1.224,1
Proposed,sintel,0,25,2,2,1200,1073.9,4.0,5.7,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,0,26,2,2,1200,1065.4,5.7,7.63,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,0,27,2,2,1200,984.5,7.63,9.26,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,0,28,2,2,1200,824.4,9.26,7.99,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,0,29,2,2,1200,1037.6,7.99,10.14,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,0,30,2,2,1200,1055.3,10.14,12.32,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,0,31,2,2,1200,1126.0,12.32,14.51,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,0,32,2,2,1200,892.4,14.51,9.67,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,79.67,15.519999999999996,0.0,0
Proposed,sintel,0,33,2,2,1200,941.8,9.67,10.4,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,0,34,2,2,1200,463.6,10.4,7.85,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,0,35,2,2,1200,1052.0,7.85,6.02,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,0,36,2,2,1200,355.7,6.02,4.0,19.207,95.19,0.0,12.6,0,0.0,1,750,0.0,87.43,87.43,-74.83000000000001,19.207,0
Proposed,sintel,0,37,2,2,1200,952.1,4.0,4.13,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,0,38,2,2,1200,1023.8,4.13,4.0,1.47,95.19,0.0,88.87,0,0.0,1,750,0.0,87.43,87.43,1.4399999999999977,1.47,0
Proposed,sintel,0,39,2,2,1200,960.6,4.0,4.0,3.039,95.19,0.0,82.12,0,0.0,1,750,0.0,87.43,87.43,-5.310000000000002,3.039,0
Proposed,sintel,0,40,2,2,1200,955.9,4.0,4.0,6.72,95.19,0.0,66.29,0,0.0,1,750,0.0,87.43,87.43,-21.14,6.72,0
Proposed,sintel,0,41,2,2,1200,880.2,4.0,4.0,0.517,95.19,0.0,92.97,0,0.0,2,1200,0.0,95.19,87.43,5.539999999999992,0.517,1
Proposed,sintel,0,42,2,2,1200,1063.0,4.0,4.0,0.337,95.19,0.0,93.74,0,0.0,2,1200,0.0,95.19,95.19,-1.4500000000000028,0.337,1
Proposed,sintel,0,43,2,2,1200,934.7,4.0,4.0,1.681,95.19,0.0,87.96,0,0.0,2,1200,0.0,95.19,95.19,-7.230000000000004,1.681,1
Proposed,sintel,0,44,2,2,1200,994.6,4.0,4.0,2.172,95.19,0.0,85.85,0,0.0,2,1200,1.147,95.19,90.26,-4.410000000000011,1.0250000000000001,1
Proposed,sintel,0,45,2,2,1200,1000.9,4.0,4.7,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,0,46,2,2,1200,858.9,4.7,5.0,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,0,47,2,2,1200,1103.0,5.0,7.06,0.0,95.19,0.0,95.19,0,0.0,2,1200,0.0,95.19,95.19,0.0,0.0,1
Proposed,sintel,1,0,0,0,300,587.0,2.88,4.0,0.625,74.82,0.0,72.13,0,0.0,0,300,0.625,74.82,72.13,0.0,0.0,1
Proposed,sintel,1,1,0,0,300,787.1,4.0,5.99,0.0,74.82,0.0,74.82,0,0.0,0,300,0.0,74.82,74.82,0.0,0.0,1
Proposed,sintel,1,2,2,2,1200,677.6,5.99,4.0,1.632,95.19,20.37,67.8,0,0.0,1,750,0.0,87.43,74.82,-7.019999999999996,1.632,0
Proposed,sintel,1,3,2,2,1200,650.6,4.0,4.0,2.269,95.19,0.0,85.43,0,0.0,1,750,0.0,87.43,87.43,-2.0,2.269,0
Proposed,sintel,1,4,2,2,1200,725.7,4.0,4.0,3.881,95.19,0.0,78.5,0,0.0,1,750,0.0,87.43,87.43,-8.930000000000007,3.881,0
Proposed,sintel,1,5,2,2,1200,824.8,4.0,4.39,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,1,6,2,2,1200,252.3,4.39,4.0,8.857,95.19,0.0,57.11,0,0.0,1,750,2.154,87.43,78.17,-21.060000000000002,6.702999999999999,0
Proposed,sintel,1,7,0,0,300,761.1,4.0,6.97,0.0,74.82,20.37,54.45,0,0.0,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
Proposed,sintel,1,8,2,2,1200,502.5,6.97,4.0,3.006,95.19,20.37,61.89,0,0.0,1,750,0.807,87.43,83.96,-22.069999999999993,2.199,0
Proposed,sintel,1,9,2,2,1200,618.3,4.0,4.0,0.612,95.19,0.0,92.56,0,0.0,1,750,0.0,87.43,87.43,5.1299999999999955,0.612,0
Proposed,sintel,1,10,2,2,1200,583.5,4.0,4.0,2.407,95.19,0.0,84.84,0,0.0,1,750,0.0,87.43,87.43,-2.5900000000000034,2.407,0
Proposed,sintel,1,11,2,2,1200,488.0,4.0,4.0,2.643,95.19,0.0,83.83,0,0.0,1,750,0.0,87.43,87.43,-3.6000000000000085,2.643,0
Proposed,sintel,1,12,0,0,300,778.7,4.0,5.68,0.0,74.82,20.37,54.45,0,0.0,1,750,0.827,87.43,83.87,-29.42,-0.827,0
Proposed,sintel,1,13,2,2,1200,653.2,5.68,4.0,0.737,95.19,20.37,71.65,0,0.0,1,750,0.013,87.43,87.37,-15.719999999999999,0.724,0
Proposed,sintel,1,14,2,2,1200,587.3,4.0,4.0,0.852,95.19,0.0,91.53,0,0.0,1,750,0.0,87.43,87.43,4.099999999999994,0.852,0
Proposed,sintel,1,15,2,2,1200,472.8,4.0,4.0,7.151,95.19,0.0,64.44,0,0.0,0,300,0.0,74.82,62.21,2.229999999999997,7.151,0
Proposed,sintel,1,16,0,0,300,790.7,4.0,4.55,0.0,74.82,20.37,54.45,0,0.0,0,300,0.0,74.82,74.82,-20.36999999999999,0.0,1
Proposed,sintel,1,17,2,2,1200,576.4,4.55,4.0,3.149,95.19,20.37,61.28,0,0.0,0,300,0.0,74.82,74.82,-13.539999999999992,3.149,0
Proposed,sintel,1,18,2,2,1200,793.4,4.0,4.0,4.2,95.19,0.0,77.13,0,0.0,0,300,0.0,74.82,74.82,2.3100000000000023,4.2,0
Proposed,sintel,1,19,2,2,1200,446.8,4.0,4.0,9.203,95.19,0.0,55.62,0,0.0,0,300,0.0,74.82,74.82,-19.199999999999996,9.203,0
Proposed,sintel,1,20,0,0,300,561.7,4.0,4.0,0.002,74.82,20.37,54.44,0,0.0,0,300,0.0,74.82,74.82,-20.379999999999995,0.002,1
Proposed,sintel,1,21,2,2,1200,529.7,4.0,4.0,5.643,95.19,20.37,50.56,0,0.0,0,300,0.0,74.82,74.82,-24.25999999999999,5.643,0
Proposed,sintel,1,22,2,2,1200,362.6,4.0,4.0,4.778,95.19,0.0,74.65,0,0.0,0,300,0.0,74.82,74.82,-0.1699999999999875,4.778,0
Proposed,sintel,1,23,2,2,1200,712.6,4.0,4.0,1.601,95.19,0.0,88.31,0,0.0,0,300,0.0,74.82,74.82,13.490000000000009,1.601,0
Proposed,sintel,1,24,2,2,1200,475.3,4.0,4.0,12.063,95.19,0.0,43.32,0,0.0,0,300,0.0,74.82,74.82,-31.499999999999993,12.063,0
Proposed,sintel,1,25,2,2,1200,474.9,4.0,4.0,1.204,95.19,0.0,90.01,0,0.0,1,750,0.0,87.43,74.82,15.190000000000012,1.204,0
Proposed,sintel,1,26,2,2,1200,616.4,4.0,4.43,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,1,27,2,2,1200,428.1,4.43,4.0,1.025,95.19,0.0,90.78,0,0.0,1,750,0.0,87.43,87.43,3.3499999999999943,1.025,0
Proposed,sintel,1,28,2,2,1200,475.6,4.0,4.0,5.137,95.19,0.0,73.1,0,0.0,1,750,0.0,87.43,87.43,-14.330000000000013,5.137,0
Proposed,sintel,1,29,2,2,1200,809.7,4.0,5.63,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,1,30,2,2,1200,699.9,5.63,6.89,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,1,31,2,2,1200,420.5,6.89,6.04,0.0,95.19,0.0,95.19,0,0.0,1,750,0.0,87.43,87.43,7.759999999999991,0.0,0
Proposed,sintel,1,32,0,0,300,473.9,6.04,5.88,0.0,74.82,20.37,54.45,0,0.0,1,750,0.0,87.43,87.43,-32.980000000000004,0.0,0
