Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,crowd_run,15,1,1,1,750,1147.8,4.0,5.71,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,15,2,1,1,750,330.5,5.71,4.0,3.036,15.45,0.0,2.39,0,0.0,0,300,0.0,4.03,4.03,-1.6400000000000001,3.036,0
Proposed,crowd_run,15,3,2,2,1200,954.6,4.0,4.0,1.249,24.75,9.3,10.08,0,0.0,0,300,0.0,4.03,4.03,6.05,1.249,0
Proposed,crowd_run,15,4,2,2,1200,417.9,4.0,4.0,15.928,24.75,0.0,-43.74,0,0.0,0,300,0.0,4.03,4.03,-47.77,15.928,0
Proposed,crowd_run,15,5,2,2,1200,1051.5,4.0,4.0,0.012,24.75,0.0,24.7,0,0.0,0,300,0.0,4.03,4.03,20.669999999999998,0.012,0
Proposed,crowd_run,15,6,2,2,1200,582.7,4.0,4.0,7.823,24.75,0.0,-8.89,0,0.0,0,300,0.0,4.03,4.03,-12.920000000000002,7.823,0
Proposed,crowd_run,15,7,2,2,1200,1084.0,4.0,4.0,0.827,24.75,0.0,21.2,0,0.0,1,750,0.0,15.45,4.03,17.169999999999998,0.827,0
Proposed,crowd_run,15,8,1,1,750,1091.8,4.0,4.0,0.725,15.45,9.3,3.03,0,0.0,1,750,0.0,15.45,15.45,-12.42,0.725,1
Proposed,crowd_run,15,9,1,1,750,948.6,4.0,4.68,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,15,10,2,2,1200,778.8,4.68,4.49,0.0,24.75,9.3,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,0
Proposed,crowd_run,15,11,2,2,1200,912.3,4.49,4.0,1.951,24.75,0.0,16.36,0,0.0,1,750,0.0,15.45,15.45,0.9100000000000001,1.951,0
Proposed,crowd_run,15,12,2,2,1200,868.3,4.0,4.0,4.017,24.75,0.0,7.48,0,0.0,1,750,0.0,15.45,15.45,-7.969999999999999,4.017,0
Proposed,crowd_run,15,13,2,2,1200,591.5,4.0,4.0,1.911,24.75,0.0,16.53,0,0.0,2,1200,0.0,24.75,15.45,1.0800000000000018,1.911,1
Proposed,crowd_run,15,14,2,2,1200,826.8,4.0,4.91,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,15,15,2,2,1200,746.7,4.91,4.21,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,15,16,2,2,1200,1083.7,4.21,4.0,1.323,24.75,0.0,19.06,0,0.0,2,1200,0.0,24.75,24.75,-5.690000000000001,1.323,1
Proposed,crowd_run,15,17,2,2,1200,314.5,4.0,4.0,2.105,24.75,0.0,15.7,0,0.0,2,1200,0.0,24.75,24.75,-9.05,2.105,1
Proposed,crowd_run,15,18,2,2,1200,896.8,4.0,4.85,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,15,19,2,2,1200,698.3,4.85,4.25,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,15,20,2,2,1200,821.6,4.25,4.0,3.485,24.75,0.0,9.76,0,0.0,2,1200,0.0,24.75,24.75,-14.99,3.485,1
Proposed,crowd_run,15,21,2,2,1200,866.4,4.0,4.0,1.101,24.75,0.0,20.02,0,0.0,2,1200,0.0,24.75,24.75,-4.73,1.101,1
Proposed,crowd_run,15,22,2,2,1200,1244.4,4.0,5.77,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,15,23,1,1,750,525.3,5.77,4.0,0.69,15.45,9.3,3.18,0,0.0,0,300,0.0,4.03,-16.69,19.87,0.69,0
Proposed,crowd_run,15,24,0,0,300,404.9,4.0,4.0,2.174,4.03,11.42,-16.74,0,0.0,0,300,0.0,4.03,4.03,-20.77,2.174,1
Proposed,crowd_run,15,25,1,1,750,814.0,4.0,4.95,0.0,15.45,11.42,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,15,26,1,1,750,719.0,4.95,4.29,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,15,27,1,1,750,932.1,4.29,4.81,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,15,28,1,1,750,934.7,4.81,4.0,1.518,15.45,0.0,8.92,0,0.0,0,300,0.0,4.03,4.03,4.89,1.518,0
Proposed,crowd_run,15,29,1,1,750,887.2,4.0,4.01,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,15,30,1,1,750,693.7,4.01,5.21,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,15,31,1,1,750,752.9,5.21,6.13,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,15,32,1,1,750,320.6,6.13,4.0,8.249,15.45,0.0,-20.02,0,0.0,0,300,0.0,4.03,4.03,-24.05,8.249,0
Proposed,crowd_run,15,33,2,2,1200,577.7,4.0,4.0,3.269,24.75,9.3,1.39,0,0.0,1,750,0.0,15.45,4.03,-2.6400000000000006,3.269,0
Proposed,crowd_run,15,34,2,2,1200,952.6,4.0,4.0,0.561,24.75,0.0,22.34,0,0.0,2,1200,0.0,24.75,15.45,6.890000000000001,0.561,1
Proposed,crowd_run,15,35,2,2,1200,730.6,4.0,4.0,1.232,24.75,0.0,19.45,0,0.0,2,1200,0.0,24.75,24.75,-5.300000000000001,1.232,1
Proposed,crowd_run,15,36,2,2,1200,1298.9,4.0,4.51,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,15,37,2,2,1200,1115.9,4.51,6.33,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,15,38,2,2,1200,385.1,6.33,4.0,2.363,24.75,0.0,14.59,0,0.0,2,1200,0.0,24.75,24.75,-10.16,2.363,1
Proposed,crowd_run,15,39,2,2,1200,838.5,4.0,4.64,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,15,40,1,1,750,804.9,4.64,4.45,0.0,15.45,9.3,6.15,0,0.0,2,1200,0.0,24.75,24.75,-18.6,0.0,0
Proposed,crowd_run,15,41,2,2,1200,942.1,4.45,6.04,0.0,24.75,9.3,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,1
Proposed,crowd_run,15,42,1,1,750,999.5,6.04,7.01,0.0,15.45,9.3,6.15,0,0.0,2,1200,0.0,24.75,24.75,-18.6,0.0,0
Proposed,crowd_run,15,43,1,1,750,1003.0,7.01,7.82,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,15,44,1,1,750,835.4,7.82,6.33,0.0,15.45,0.0,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,15,45,2,2,1200,797.9,6.33,4.5,0.0,24.75,9.3,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,1
Proposed,crowd_run,15,46,2,2,1200,967.8,4.5,4.0,0.961,24.75,0.0,20.62,0,0.0,2,1200,0.0,24.75,24.75,-4.129999999999999,0.961,1
Proposed,crowd_run,15,47,2,2,1200,875.4,4.0,4.0,2.755,24.75,0.0,12.9,0,0.0,2,1200,0.0,24.75,24.75,-11.85,2.755,1
Proposed,crowd_run,16,0,0,0,300,1588.8,1.58,4.67,0.0,4.03,0.0,4.03,0,0.0,2,1200,2.051,24.75,15.93,-11.899999999999999,-2.051,0
Proposed,crowd_run,16,1,1,1,750,2396.5,4.67,7.57,0.0,15.45,11.42,4.03,0,0.0,2,1200,0.0,24.75,24.75,-20.72,0.0,0
Proposed,crowd_run,16,2,3,3,1850,2817.4,7.57,9.04,0.0,32.84,17.39,15.45,0,0.0,2,1200,0.0,24.75,24.75,-9.3,0.0,0
Proposed,crowd_run,16,3,3,3,1850,2232.1,9.04,9.58,0.0,32.84,0.0,32.84,0,0.0,2,1200,0.0,24.75,24.75,8.090000000000003,0.0,0
Proposed,crowd_run,16,4,2,2,1200,2109.8,9.58,9.63,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,16,5,3,3,1850,1933.6,9.63,10.27,0.0,32.84,8.09,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,0
Proposed,crowd_run,16,6,2,2,1200,1790.0,10.27,10.42,0.0,24.75,8.09,16.66,0,0.0,2,1200,0.0,24.75,24.75,-8.09,0.0,1
Proposed,crowd_run,16,7,3,3,1850,997.4,10.42,6.33,0.0,32.84,8.09,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,0
Proposed,crowd_run,16,8,2,2,1200,538.4,6.33,4.0,8.996,24.75,8.09,-22.02,0,0.0,2,1200,4.196,24.75,6.71,-28.73,4.800000000000001,1
Proposed,crowd_run,16,9,2,2,1200,1140.1,4.0,4.0,0.418,24.75,0.0,22.95,0,0.0,2,1200,0.418,24.75,22.95,0.0,0.0,1
Proposed,crowd_run,16,10,2,2,1200,1534.2,4.0,5.87,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,16,11,2,2,1200,809.2,5.87,4.0,1.387,24.75,0.0,18.78,0,0.0,2,1200,1.387,24.75,18.78,0.0,0.0,1
Proposed,crowd_run,16,12,2,2,1200,2286.2,4.0,4.96,0.0,24.75,0.0,24.75,0,0.0,4,2850,3.231,44.66,10.86,13.89,-3.231,0
Proposed,crowd_run,16,13,3,3,1850,2340.5,4.96,6.65,0.0,32.84,8.09,24.75,0,0.0,4,2850,0.0,44.66,44.66,-19.909999999999997,0.0,0
Proposed,crowd_run,16,14,3,3,1850,2150.2,6.65,8.82,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,15,3,3,1850,2880.9,8.82,10.94,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,16,3,3,1850,3263.2,10.94,12.11,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,17,3,3,1850,2319.0,12.11,14.83,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,18,3,3,1850,3030.0,14.83,17.4,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,19,3,3,1850,2272.5,17.4,19.22,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,20,3,3,1850,2884.3,19.22,19.82,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,21,3,3,1850,1975.7,19.82,20.37,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,22,3,3,1850,2434.5,20.37,22.62,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,23,3,3,1850,1995.2,22.62,22.42,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,24,3,3,1850,1771.2,22.42,17.72,0.0,32.84,0.0,32.84,0,0.0,4,2850,6.289,44.66,17.62,15.220000000000002,-6.289,0
Proposed,crowd_run,16,25,3,3,1850,2435.6,17.72,19.2,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,26,3,3,1850,2196.4,19.2,19.44,0.0,32.84,0.0,32.84,0,0.0,4,2850,1.668,44.66,37.49,-4.649999999999999,-1.668,0
Proposed,crowd_run,16,27,3,3,1850,1726.4,19.44,18.81,0.0,32.84,0.0,32.84,0,0.0,4,2850,3.139,44.66,31.16,1.6800000000000033,-3.139,0
Proposed,crowd_run,16,28,3,3,1850,5195.1,18.81,20.0,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.328,44.66,43.25,-10.409999999999997,-0.328,0
Proposed,crowd_run,16,29,3,3,1850,1283.4,20.0,17.19,0.0,32.84,0.0,32.84,0,0.0,4,2850,6.49,44.66,16.75,16.090000000000003,-6.49,0
Proposed,crowd_run,16,30,3,3,1850,2759.4,17.19,19.45,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,31,3,3,1850,1776.0,19.45,20.23,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,32,3,3,1850,2307.6,20.23,19.3,0.0,32.84,0.0,32.84,0,0.0,4,2850,3.227,44.66,30.78,2.0600000000000023,-3.227,0
Proposed,crowd_run,16,33,3,3,1850,2359.7,19.3,20.56,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.227,44.66,43.69,-10.849999999999994,-0.227,0
Proposed,crowd_run,16,34,3,3,1850,2255.6,20.56,21.59,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.575,44.66,42.19,-9.349999999999994,-0.575,0
Proposed,crowd_run,16,35,3,3,1850,1751.4,21.59,22.22,0.0,32.84,0.0,32.84,0,0.0,4,2850,1.183,44.66,39.57,-6.729999999999997,-1.183,0
Proposed,crowd_run,16,36,3,3,1850,1518.3,22.22,21.62,0.0,32.84,0.0,32.84,0,0.0,4,2850,3.094,44.66,31.35,1.490000000000002,-3.094,0
Proposed,crowd_run,16,37,3,3,1850,3087.2,21.62,24.41,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,38,3,3,1850,3044.6,24.41,26.71,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,39,3,3,1850,2653.9,26.71,29.07,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,40,3,3,1850,2494.6,29.07,29.73,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,41,3,3,1850,2562.5,29.73,30.0,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,42,3,3,1850,3119.3,30.0,30.0,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,43,3,3,1850,2993.5,30.0,30.0,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,44,3,3,1850,2526.3,30.0,29.52,0.0,32.84,0.0,32.84,0,0.0,4,2850,0.0,44.66,44.66,-11.819999999999993,0.0,0
Proposed,crowd_run,16,45,3,3,1850,1053.2,29.52,26.71,0.0,32.84,0.0,32.84,0,0.0,4,2850,3.387,44.66,30.09,2.7500000000000036,-3.387,0
Proposed,crowd_run,16,46,3,3,1850,1996.8,26.71,26.63,0.0,32.84,0.0,32.84,0,0.0,4,2850,2.284,44.66,34.84,-2.0,-2.284,0
Proposed,crowd_run,16,47,3,3,1850,1623.2,26.63,25.02,0.0,32.84,0.0,32.84,0,0.0,4,2850,4.653,44.66,24.65,8.190000000000005,-4.653,0
Proposed,crowd_run,17,0,1,1,750,956.3,0.9,4.0,2.864,15.45,0.0,3.13,0,0.0,1,750,2.864,15.45,3.13,0.0,0.0,1
Proposed,crowd_run,17,1,1,1,750,1160.2,4.0,5.73,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,17,2,2,2,1200,1012.1,5.73,5.16,0.0,24.75,9.3,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,0
Proposed,crowd_run,17,3,2,2,1200,1129.0,5.16,4.73,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,17,4,2,2,1200,847.8,4.73,4.0,5.098,24.75,0.0,2.83,0,0.0,1,750,0.0,15.45,15.45,-12.62,5.098,0
Proposed,crowd_run,17,5,2,2,1200,792.3,4.0,4.0,1.324,24.75,0.0,19.06,0,0.0,1,750,0.0,15.45,15.45,3.6099999999999994,1.324,0
Proposed,crowd_run,17,6,2,2,1200,471.8,4.0,4.0,10.6,24.75,0.0,-20.83,0,0.0,1,750,2.489,15.45,4.75,-25.58,8.111,0
Proposed,crowd_run,17,7,2,2,1200,893.2,4.0,4.0,1.857,24.75,0.0,16.76,0,0.0,1,750,0.0,15.45,15.45,1.3100000000000023,1.857,0
Proposed,crowd_run,17,8,2,2,1200,1029.0,4.0,4.0,4.021,24.75,0.0,7.46,0,0.0,1,750,0.674,15.45,12.55,-5.090000000000001,3.347,0
Proposed,crowd_run,17,9,2,2,1200,528.2,4.0,4.0,5.536,24.75,0.0,0.94,0,0.0,1,750,1.96,15.45,7.02,-6.08,3.5759999999999996,0
Proposed,crowd_run,17,10,2,2,1200,754.5,4.0,4.0,0.33,24.75,0.0,23.33,0,0.0,1,750,0.0,15.45,15.45,7.879999999999999,0.33,0
Proposed,crowd_run,17,11,2,2,1200,815.3,4.0,4.0,3.203,24.75,0.0,10.98,0,0.0,1,750,0.0,15.45,15.45,-4.469999999999999,3.203,0
Proposed,crowd_run,17,12,2,2,1200,721.2,4.0,4.0,5.651,24.75,0.0,0.45,0,0.0,1,750,1.24,15.45,10.12,-9.67,4.411,0
Proposed,crowd_run,17,13,2,2,1200,534.2,4.0,4.0,2.545,24.75,0.0,13.81,0,0.0,1,750,0.091,15.45,15.06,-1.25,2.4539999999999997,0
Proposed,crowd_run,17,14,2,2,1200,587.3,4.0,4.0,0.345,24.75,0.0,23.27,0,0.0,1,750,0.0,15.45,15.45,7.82,0.345,0
Proposed,crowd_run,17,15,2,2,1200,713.5,4.0,4.0,0.925,24.75,0.0,20.77,0,0.0,1,750,0.0,15.45,15.45,5.32,0.925,0
Proposed,crowd_run,17,16,2,2,1200,503.6,4.0,4.0,7.901,24.75,0.0,-9.23,0,0.0,1,750,1.232,15.45,10.15,-19.380000000000003,6.669,0
Proposed,crowd_run,17,17,2,2,1200,282.3,4.0,4.0,2.801,24.75,0.0,12.71,0,0.0,1,750,0.25,15.45,14.37,-1.6599999999999984,2.551,0
Proposed,crowd_run,17,18,2,2,1200,343.5,4.0,4.0,4.211,24.75,0.0,6.64,0,0.0,1,750,1.132,15.45,10.58,-3.9400000000000004,3.0790000000000006,0
Proposed,crowd_run,17,19,2,2,1200,533.8,4.0,4.0,2.021,24.75,0.0,16.06,0,0.0,1,750,0.0,15.45,15.45,0.6099999999999994,2.021,0
Proposed,crowd_run,17,20,2,2,1200,775.6,4.0,4.0,4.196,24.75,0.0,6.71,0,0.0,1,750,0.886,15.45,11.64,-4.930000000000001,3.3099999999999996,0
Proposed,crowd_run,17,21,1,1,750,576.4,4.0,4.0,0.792,15.45,9.3,2.75,0,0.0,1,750,0.792,15.45,12.05,-9.3,0.0,1
Proposed,crowd_run,17,22,1,1,750,502.9,4.0,4.55,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,17,23,1,1,750,487.7,4.55,4.0,2.407,15.45,0.0,5.1,0,0.0,0,300,0.0,4.03,-7.39,12.489999999999998,2.407,0
Proposed,crowd_run,17,24,0,0,300,400.4,4.0,4.0,2.244,4.03,11.42,-17.04,0,0.0,0,300,0.475,4.03,1.99,-19.029999999999998,1.7690000000000001,1
Proposed,crowd_run,17,25,1,1,750,446.7,4.0,4.0,1.563,15.45,11.42,-2.69,0,0.0,0,300,0.0,4.03,4.03,-6.720000000000001,1.563,0
Proposed,crowd_run,17,26,1,1,750,1006.1,4.0,4.67,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,17,27,1,1,750,845.8,4.67,4.84,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,17,28,1,1,750,633.0,4.84,4.0,4.509,15.45,0.0,-3.94,0,0.0,0,300,0.0,4.03,4.03,-7.970000000000001,4.509,0
Proposed,crowd_run,17,29,1,1,750,1261.3,4.0,5.19,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,4.03,11.419999999999998,0.0,1
Proposed,crowd_run,17,30,2,2,1200,1113.3,5.19,6.4,0.0,24.75,9.3,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,0
Proposed,crowd_run,17,31,2,2,1200,596.7,6.4,4.18,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,17,32,2,2,1200,627.1,4.18,4.0,7.58,24.75,0.0,-7.84,0,0.0,1,750,0.0,15.45,15.45,-23.29,7.58,0
Proposed,crowd_run,17,33,2,2,1200,882.9,4.0,4.0,0.756,24.75,0.0,21.5,0,0.0,2,1200,0.0,24.75,15.45,6.050000000000001,0.756,1
Proposed,crowd_run,17,34,2,2,1200,1234.7,4.0,4.48,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,17,35,2,2,1200,1061.1,4.48,4.88,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,17,36,2,2,1200,972.2,4.88,4.21,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,17,37,2,2,1200,682.0,4.21,4.65,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,17,38,2,2,1200,609.2,4.65,4.0,0.844,24.75,0.0,21.12,0,0.0,2,1200,0.0,24.75,24.75,-3.629999999999999,0.844,1
Proposed,crowd_run,17,39,2,2,1200,468.4,4.0,4.0,2.012,24.75,0.0,16.1,0,0.0,2,1200,0.0,24.75,24.75,-8.649999999999999,2.012,1
Proposed,crowd_run,17,40,2,2,1200,1047.2,4.0,4.0,1.161,24.75,0.0,19.76,0,0.0,2,1200,0.0,24.75,24.75,-4.989999999999998,1.161,1
Proposed,crowd_run,17,41,2,2,1200,819.8,4.0,5.24,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,17,42,1,1,750,534.5,5.24,4.0,0.43,15.45,9.3,4.3,0,0.0,1,750,0.0,15.45,6.15,-1.8500000000000005,0.43,1
Proposed,crowd_run,17,43,2,2,1200,669.7,4.0,4.0,3.649,24.75,9.3,-0.24,0,0.0,1,750,0.0,15.45,15.45,-15.69,3.649,0
Proposed,crowd_run,17,44,2,2,1200,762.5,4.0,4.0,5.628,24.75,0.0,0.55,0,0.0,1,750,0.621,15.45,12.78,-12.229999999999999,5.007,0
Proposed,crowd_run,17,45,2,2,1200,468.7,4.0,4.0,5.92,24.75,0.0,-0.7,0,0.0,1,750,2.2,15.45,5.99,-6.69,3.7199999999999998,0
Proposed,crowd_run,17,46,2,2,1200,706.1,4.0,4.0,3.483,24.75,0.0,9.77,0,0.0,1,750,0.677,15.45,12.54,-2.7699999999999996,2.806,0
Proposed,crowd_run,17,47,2,2,1200,703.9,4.0,4.0,4.401,24.75,0.0,5.82,0,0.0,1,750,1.251,15.45,10.07,-4.25,3.15,0
Proposed,crowd_run,18,0,1,1,750,527.2,2.29,4.0,4.539,15.45,0.0,-4.07,0,0.0,0,300,0.439,4.03,2.14,-6.210000000000001,4.1,0
Proposed,crowd_run,18,1,1,1,750,320.0,4.0,4.0,4.22,15.45,0.0,-2.7,0,0.0,0,300,0.0,4.03,4.03,-6.73,4.22,0
Proposed,crowd_run,18,2,2,2,1200,387.0,4.0,4.0,7.947,24.75,9.3,-18.72,0,0.0,0,300,0.0,4.03,4.03,-22.75,7.947,0
Proposed,crowd_run,18,3,2,2,1200,654.2,4.0,4.0,3.66,24.75,0.0,9.01,0,0.0,0,300,0.0,4.03,4.03,4.9799999999999995,3.66,0
Proposed,crowd_run,18,4,2,2,1200,807.2,4.0,4.0,6.318,24.75,0.0,-2.42,0,0.0,0,300,0.0,4.03,4.03,-6.45,6.318,0
Proposed,crowd_run,18,5,2,2,1200,402.8,4.0,4.0,6.473,24.75,0.0,-3.08,0,0.0,0,300,0.0,4.03,4.03,-7.11,6.473,0
Proposed,crowd_run,18,6,2,2,1200,467.3,4.0,4.0,10.742,24.75,0.0,-21.44,0,0.0,0,300,0.0,4.03,4.03,-25.470000000000002,10.742,0
Proposed,crowd_run,18,7,2,2,1200,449.3,4.0,4.0,7.644,24.75,0.0,-8.12,0,0.0,0,300,0.0,4.03,4.03,-12.149999999999999,7.644,0
Proposed,crowd_run,18,8,0,0,300,426.7,4.0,4.0,0.836,4.03,20.72,-20.28,0,0.0,0,300,0.0,4.03,4.03,-24.310000000000002,0.836,1
Proposed,crowd_run,18,9,1,1,750,606.4,4.0,4.0,1.191,15.45,11.42,-1.09,0,0.0,0,300,0.0,4.03,4.03,-5.12,1.191,0
Proposed,crowd_run,18,10,1,1,750,819.0,4.0,5.51,0.0,15.45,0.0,15.45,0,0.0,0,300,0.0,4.03,4.03,11.419999999999998,0.0,0
Proposed,crowd_run,18,11,1,1,750,356.1,5.51,4.0,4.8,15.45,0.0,-5.19,0,0.0,0,300,0.0,4.03,4.03,-9.22,4.8,0
Proposed,crowd_run,18,12,0,0,300,535.5,4.0,4.75,0.0,4.03,11.42,-7.39,0,0.0,0,300,0.0,4.03,4.03,-11.42,0.0,1
Proposed,crowd_run,18,13,1,1,750,504.7,4.75,4.42,0.0,15.45,11.42,4.03,0,0.0,1,750,0.0,15.45,4.03,0.0,0.0,1
Proposed,crowd_run,18,14,1,1,750,796.2,4.42,6.42,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,18,15,1,1,750,825.8,6.42,7.76,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
Proposed,crowd_run,18,16,1,1,750,704.8,7.76,6.44,0.0,15.45,0.0,15.45,0,0.0,1,750,0.0,15.45,15.45,0.0,0.0,1
