Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate
Pensieve,tearsofsteel_short,2,3,0,0,300,463.6,4.0,4.63,0.0,67.85,24.97,42.88,0,0.0
Pensieve,tearsofsteel_short,2,4,0,0,300,1052.0,4.63,6.31,0.0,67.85,0.0,67.85,0,0.0
Pensieve,tearsofsteel_short,2,5,1,1,750,355.7,6.31,4.0,4.033,86.63,18.78,50.51,0,0.0
Pensieve,tearsofsteel_short,2,6,1,1,750,952.1,4.0,5.99,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,7,1,1,750,1023.8,5.99,7.06,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,8,1,1,750,960.6,7.06,7.44,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,9,1,1,750,955.9,7.44,9.06,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,10,1,1,750,880.2,9.06,11.12,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,11,1,1,750,1063.0,11.12,13.5,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,12,2,2,1200,934.7,13.5,11.61,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,2,13,2,2,1200,994.6,11.61,12.49,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,2,14,2,2,1200,1000.9,12.49,13.67,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,2,15,2,2,1200,858.9,13.67,15.17,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,2,16,2,2,1200,1103.0,15.17,11.98,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,2,17,2,2,1200,966.8,11.98,12.26,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,2,18,2,2,1200,810.4,12.26,9.12,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,2,19,1,1,750,971.9,9.12,10.1,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,2,20,1,1,750,704.0,10.1,4.48,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,21,1,1,750,1036.7,4.48,5.33,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,22,1,1,750,1087.5,5.33,7.22,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,23,1,1,750,1111.3,7.22,7.76,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,24,1,1,750,1138.6,7.76,5.82,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,25,1,1,750,1073.9,5.82,6.82,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,26,1,1,750,1065.4,6.82,8.88,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,27,2,2,1200,984.5,8.88,10.3,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,2,28,2,2,1200,824.4,10.3,7.18,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,2,29,1,1,750,1037.6,7.18,9.51,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,2,30,2,2,1200,1055.3,9.51,10.84,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,2,31,2,2,1200,1126.0,10.84,12.62,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,2,32,2,2,1200,892.4,12.62,10.5,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,2,33,2,2,1200,941.8,10.5,11.86,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,2,34,2,2,1200,463.6,11.86,7.38,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,2,35,1,1,750,1052.0,7.38,9.6,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,2,36,1,1,750,355.7,9.6,4.0,2.74,86.63,0.0,74.85,0,0.0
Pensieve,tearsofsteel_short,2,37,1,1,750,952.1,4.0,5.33,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,38,1,1,750,1023.8,5.33,6.12,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,39,1,1,750,960.6,6.12,6.83,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,40,1,1,750,955.9,6.83,4.0,0.486,86.63,0.0,84.54,0,0.0
Pensieve,tearsofsteel_short,2,41,1,1,750,880.2,4.0,5.01,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,42,1,1,750,1063.0,5.01,6.07,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,43,1,1,750,934.7,6.07,6.77,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,44,1,1,750,994.6,6.77,4.94,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,45,1,1,750,1000.9,4.94,6.35,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,46,1,1,750,858.9,6.35,7.33,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,2,47,1,1,750,1103.0,7.33,9.7,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,0,0,0,300,1070.0,1.09,4.0,1.064,67.85,0.0,63.27,0,0.0
Pensieve,tearsofsteel_short,3,1,2,2,1200,1465.1,4.0,4.39,0.0,92.82,24.97,67.85,0,0.0
Pensieve,tearsofsteel_short,3,2,2,2,1200,835.4,4.39,4.0,3.291,92.82,0.0,78.67,0,0.0
Pensieve,tearsofsteel_short,3,3,0,0,300,338.2,4.0,4.0,0.623,67.85,24.97,40.2,0,0.0
Pensieve,tearsofsteel_short,3,4,0,0,300,799.4,4.0,4.96,0.0,67.85,0.0,67.85,0,0.0
Pensieve,tearsofsteel_short,3,5,1,1,750,852.7,4.96,4.64,0.0,86.63,18.78,67.85,0,0.0
Pensieve,tearsofsteel_short,3,6,1,1,750,608.4,4.64,5.49,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,7,1,1,750,376.5,5.49,4.0,2.475,86.63,0.0,75.99,0,0.0
Pensieve,tearsofsteel_short,3,8,0,0,300,1048.2,4.0,6.67,0.0,67.85,18.78,49.07,0,0.0
Pensieve,tearsofsteel_short,3,9,1,1,750,869.5,6.67,8.06,0.0,86.63,18.78,67.85,0,0.0
Pensieve,tearsofsteel_short,3,10,1,1,750,861.3,8.06,10.07,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,11,1,1,750,846.7,10.07,12.04,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,12,2,2,1200,598.8,12.04,6.85,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,3,13,1,1,750,608.7,6.85,7.66,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,3,14,1,1,750,797.1,7.66,9.45,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,15,1,1,750,1016.9,9.45,12.13,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,16,2,2,1200,1018.2,12.13,8.34,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,3,17,1,1,750,1221.8,8.34,10.51,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,3,18,2,2,1200,1244.0,10.51,9.85,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,3,19,2,2,1200,967.8,9.85,9.0,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,20,2,2,1200,1259.1,9.0,4.39,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,21,1,1,750,1059.4,4.39,5.31,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,3,22,1,1,750,1076.0,5.31,7.18,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,23,2,2,1200,1209.8,7.18,6.08,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,3,24,1,1,750,901.4,6.08,4.0,1.413,86.63,6.19,74.37,0,0.0
Pensieve,tearsofsteel_short,3,25,1,1,750,854.8,4.0,4.23,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,26,1,1,750,839.1,4.23,5.77,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,27,1,1,750,1088.7,5.77,8.31,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,28,2,2,1200,1224.0,8.31,7.51,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,3,29,2,2,1200,1011.0,7.51,8.77,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,30,2,2,1200,1048.2,8.77,10.09,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,31,2,2,1200,1045.6,10.09,11.7,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,32,2,2,1200,876.3,11.7,9.47,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,33,2,2,1200,824.0,9.47,10.44,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,34,2,2,1200,1157.6,10.44,11.05,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,35,2,2,1200,894.8,11.05,11.71,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,36,2,2,1200,1077.9,11.71,9.19,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,37,2,2,1200,1041.8,9.19,9.28,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,38,2,2,1200,1157.7,9.28,8.75,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,39,2,2,1200,1092.3,8.75,8.11,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,3,40,2,2,1200,948.7,8.11,4.0,3.679,92.82,0.0,77.0,0,0.0
Pensieve,tearsofsteel_short,3,41,1,1,750,1176.1,4.0,5.76,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,3,42,1,1,750,954.2,5.76,6.49,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,43,1,1,750,1010.0,6.49,7.43,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,44,1,1,750,904.9,7.43,5.03,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,45,1,1,750,896.6,5.03,6.13,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,46,1,1,750,742.8,6.13,6.64,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,3,47,1,1,750,427.9,6.64,6.44,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,0,0,0,300,891.0,1.78,4.0,0.811,67.85,0.0,64.36,0,0.0
Pensieve,tearsofsteel_short,4,1,2,2,1200,891.2,4.0,4.0,1.94,92.82,24.97,59.51,0,0.0
Pensieve,tearsofsteel_short,4,2,2,2,1200,890.8,4.0,4.0,3.2,92.82,0.0,79.06,0,0.0
Pensieve,tearsofsteel_short,4,3,2,2,1200,879.8,4.0,4.0,3.108,92.82,0.0,79.46,0,0.0
Pensieve,tearsofsteel_short,4,4,0,0,300,841.8,4.0,5.11,0.0,67.85,24.97,42.88,0,0.0
Pensieve,tearsofsteel_short,4,5,1,1,750,900.4,5.11,5.02,0.0,86.63,18.78,67.85,0,0.0
Pensieve,tearsofsteel_short,4,6,1,1,750,897.6,5.02,6.89,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,7,1,1,750,884.1,6.89,7.5,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,8,1,1,750,901.1,7.5,7.64,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,9,1,1,750,882.9,7.64,9.06,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,10,1,1,750,901.2,9.06,11.17,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,11,1,1,750,900.7,11.17,13.25,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,12,2,2,1200,901.6,13.25,11.15,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,4,13,2,2,1200,900.5,11.15,11.7,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,4,14,2,2,1200,900.3,11.7,12.57,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,4,15,2,2,1200,897.1,12.57,14.17,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,4,16,2,2,1200,902.5,14.17,9.39,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,4,17,1,1,750,807.4,9.39,10.61,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,4,18,1,1,750,902.0,10.61,10.6,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,19,1,1,750,900.4,10.6,11.34,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,20,1,1,750,902.0,11.34,7.83,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,21,1,1,750,901.2,7.83,8.2,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,22,1,1,750,900.6,8.2,9.66,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,23,1,1,750,902.1,9.66,9.39,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,24,1,1,750,901.1,9.39,5.89,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,25,1,1,750,899.4,5.89,6.31,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,26,1,1,750,823.2,6.31,7.8,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,27,1,1,750,901.4,7.8,10.03,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,28,2,2,1200,901.5,10.03,7.52,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,4,29,1,1,750,900.7,7.52,9.6,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,4,30,2,2,1200,899.6,9.6,10.47,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,4,31,2,2,1200,902.2,10.47,11.7,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,4,32,2,2,1200,900.9,11.7,9.64,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,4,33,2,2,1200,894.7,9.64,10.85,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,4,34,2,2,1200,901.3,10.85,10.49,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,4,35,2,2,1200,902.2,10.49,11.18,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,4,36,2,2,1200,901.0,11.18,7.38,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,4,37,1,1,750,901.0,7.38,8.56,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,4,38,1,1,750,901.5,8.56,8.92,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,39,1,1,750,871.6,8.92,9.29,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,40,1,1,750,901.6,9.29,5.54,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,41,1,1,750,901.8,5.54,6.62,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,42,1,1,750,901.0,6.62,7.15,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,43,1,1,750,900.8,7.15,7.72,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,44,1,1,750,900.8,7.72,5.29,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,45,1,1,750,901.8,5.29,6.41,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,46,1,1,750,900.7,6.41,7.53,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,4,47,1,1,750,900.7,7.53,9.54,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,0,0,0,300,769.8,2.52,4.0,0.477,67.85,0.0,65.8,0,0.0
Pensieve,tearsofsteel_short,5,1,0,0,300,446.8,4.0,5.04,0.0,67.85,0.0,67.85,0,0.0
Pensieve,tearsofsteel_short,5,2,1,1,750,580.4,5.04,4.0,1.868,86.63,18.78,59.82,0,0.0
Pensieve,tearsofsteel_short,5,3,0,0,300,467.8,4.0,4.66,0.0,67.85,18.78,49.07,0,0.0
Pensieve,tearsofsteel_short,5,4,0,0,300,757.0,4.66,5.44,0.0,67.85,0.0,67.85,0,0.0
Pensieve,tearsofsteel_short,5,5,1,1,750,657.4,5.44,4.0,0.156,86.63,18.78,67.18,0,0.0
Pensieve,tearsofsteel_short,5,6,1,1,750,706.4,4.0,5.29,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,7,1,1,750,692.8,5.29,4.96,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,8,1,1,750,989.6,4.96,5.45,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,9,1,1,750,601.9,5.45,5.67,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,10,1,1,750,1009.6,5.67,7.97,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,11,1,1,750,645.2,7.97,9.3,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,12,1,1,750,418.7,9.3,5.09,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,13,1,1,750,877.1,5.09,6.88,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,14,1,1,750,465.1,6.88,7.09,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,15,1,1,750,398.4,7.09,7.71,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,16,1,1,750,859.7,7.71,5.95,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,17,1,1,750,1070.5,5.95,7.85,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,18,1,1,750,875.5,7.85,7.72,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,19,1,1,750,441.8,7.72,5.08,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,20,0,0,300,813.4,5.08,5.75,0.0,67.85,18.78,49.07,0,0.0
Pensieve,tearsofsteel_short,5,21,1,1,750,740.3,5.75,5.33,0.0,86.63,18.78,67.85,0,0.0
Pensieve,tearsofsteel_short,5,22,1,1,750,992.4,5.33,7.02,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,23,1,1,750,597.7,7.02,4.58,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,24,0,0,300,985.9,4.58,5.83,0.0,67.85,18.78,49.07,0,0.0
Pensieve,tearsofsteel_short,5,25,1,1,750,1089.2,5.83,6.88,0.0,86.63,18.78,67.85,0,0.0
Pensieve,tearsofsteel_short,5,26,1,1,750,960.4,6.88,8.73,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,27,1,1,750,1012.1,8.73,11.16,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,28,2,2,1200,1111.0,11.16,9.87,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,5,29,2,2,1200,496.6,9.87,8.29,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,5,30,1,1,750,947.0,8.29,10.43,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,5,31,2,2,1200,619.6,10.43,10.4,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,5,32,2,2,1200,672.1,10.4,6.28,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,5,33,1,1,750,543.4,6.28,7.41,0.0,86.63,6.19,80.44,0,0.0
Pensieve,tearsofsteel_short,5,34,1,1,750,592.0,7.41,7.26,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,35,1,1,750,1887.9,7.26,10.27,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,36,2,2,1200,1492.5,10.27,9.56,0.0,92.82,6.19,86.63,0,0.0
Pensieve,tearsofsteel_short,5,37,2,2,1200,490.0,9.56,5.25,0.0,92.82,0.0,92.82,0,0.0
Pensieve,tearsofsteel_short,5,38,1,1,750,379.4,5.25,4.0,3.388,86.63,6.19,65.87,0,0.0
Pensieve,tearsofsteel_short,5,39,0,0,300,720.7,4.0,6.24,0.0,67.85,18.78,49.07,0,0.0
Pensieve,tearsofsteel_short,5,40,0,0,300,448.7,6.24,4.01,0.0,67.85,0.0,67.85,0,0.0
Pensieve,tearsofsteel_short,5,41,1,1,750,632.6,4.01,4.0,0.15,86.63,18.78,67.21,0,0.0
Pensieve,tearsofsteel_short,5,42,1,1,750,759.8,4.0,4.0,0.109,86.63,0.0,86.16,0,0.0
Pensieve,tearsofsteel_short,5,43,1,1,750,752.4,4.0,4.0,0.108,86.63,0.0,86.17,0,0.0
Pensieve,tearsofsteel_short,5,44,0,0,300,629.1,4.0,4.31,0.0,67.85,18.78,49.07,0,0.0
Pensieve,tearsofsteel_short,5,45,1,1,750,1034.1,4.31,5.81,0.0,86.63,18.78,67.85,0,0.0
Pensieve,tearsofsteel_short,5,46,1,1,750,683.1,5.81,6.01,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,5,47,1,1,750,707.4,6.01,7.47,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,0,0,0,300,587.0,1.36,4.0,2.572,67.85,0.0,56.79,0,0.0
Pensieve,tearsofsteel_short,6,1,1,1,750,787.1,4.0,4.0,0.204,86.63,18.78,66.97,0,0.0
Pensieve,tearsofsteel_short,6,2,1,1,750,677.6,4.0,4.0,1.916,86.63,0.0,78.39,0,0.0
Pensieve,tearsofsteel_short,6,3,1,1,750,650.6,4.0,4.0,2.008,86.63,0.0,78.0,0,0.0
Pensieve,tearsofsteel_short,6,4,0,0,300,725.7,4.0,4.65,0.0,67.85,18.78,49.07,0,0.0
Pensieve,tearsofsteel_short,6,5,1,1,750,824.8,4.65,4.18,0.0,86.63,18.78,67.85,0,0.0
Pensieve,tearsofsteel_short,6,6,0,0,300,252.3,4.18,5.15,0.0,67.85,18.78,49.07,0,0.0
Pensieve,tearsofsteel_short,6,7,0,0,300,761.1,5.15,7.57,0.0,67.85,0.0,67.85,0,0.0
Pensieve,tearsofsteel_short,6,8,1,1,750,502.5,7.57,4.66,0.0,86.63,18.78,67.85,0,0.0
Pensieve,tearsofsteel_short,6,9,1,1,750,618.3,4.66,4.98,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,10,1,1,750,583.5,4.98,6.05,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,11,1,1,750,488.0,6.05,6.51,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,12,1,1,750,778.7,6.51,6.1,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,13,1,1,750,653.2,6.1,7.13,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,14,1,1,750,587.3,7.13,8.13,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,15,1,1,750,472.8,8.13,9.28,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,16,1,1,750,790.7,9.28,7.02,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,17,1,1,750,576.4,7.02,7.12,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,18,1,1,750,793.4,7.12,6.56,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,19,1,1,750,446.8,6.56,4.0,0.01,86.63,0.0,86.59,0,0.0
Pensieve,tearsofsteel_short,6,20,0,0,300,561.7,4.0,4.0,0.822,67.85,18.78,45.53,0,0.0
Pensieve,tearsofsteel_short,6,21,1,1,750,529.7,4.0,4.0,2.177,86.63,18.78,58.49,0,0.0
Pensieve,tearsofsteel_short,6,22,1,1,750,362.6,4.0,4.0,2.311,86.63,0.0,76.69,0,0.0
Pensieve,tearsofsteel_short,6,23,0,0,300,712.6,4.0,5.84,0.0,67.85,18.78,49.07,0,0.0
Pensieve,tearsofsteel_short,6,24,0,0,300,475.3,5.84,4.15,0.0,67.85,0.0,67.85,0,0.0
Pensieve,tearsofsteel_short,6,25,1,1,750,474.9,4.15,4.0,2.629,86.63,18.78,56.54,0,0.0
Pensieve,tearsofsteel_short,6,26,1,1,750,616.4,4.0,4.65,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,27,1,1,750,428.1,4.65,4.94,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,28,1,1,750,475.6,4.94,4.0,2.782,86.63,0.0,74.67,0,0.0
Pensieve,tearsofsteel_short,6,29,1,1,750,809.7,4.0,5.86,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,30,1,1,750,699.9,5.86,7.35,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,31,1,1,750,420.5,7.35,7.64,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,32,1,1,750,473.9,7.64,4.43,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,33,1,1,750,654.6,4.43,6.05,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,34,1,1,750,689.7,6.05,6.49,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,35,1,1,750,677.2,6.49,7.73,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,36,1,1,750,444.9,7.73,4.0,2.133,86.63,0.0,77.46,0,0.0
Pensieve,tearsofsteel_short,6,37,1,1,750,795.5,4.0,4.8,0.0,86.63,0.0,86.63,0,0.0
Pensieve,tearsofsteel_short,6,38,1,1,750,664.8,4.8,4.0,0.13,86.63,0.0,86.07,0,0.0
Pensieve,tearsofsteel_short,6,39,1,1,750,743.5,4.0,4.0,0.258,86.63,0.0,85.52,0,0.0
