Method,Video,Episode,Chunk,Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE
Pensieve,bigbuckbunny,3,31,2,1200,1045.6,10.06,10.04,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,32,2,1200,876.3,10.04,4.84,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,33,2,1200,824.0,4.84,4.84,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,34,2,1200,1157.6,4.84,4.46,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,35,2,1200,894.8,4.46,4.0,3.089,90.34,0.0,77.06
Pensieve,bigbuckbunny,3,36,2,1200,1077.9,4.0,4.0,6.542,90.34,0.0,62.21
Pensieve,bigbuckbunny,3,37,2,1200,1041.8,4.0,4.0,0.503,90.34,0.0,88.18
Pensieve,bigbuckbunny,3,38,2,1200,1157.7,4.0,4.72,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,39,2,1200,1092.3,4.72,5.46,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,40,2,1200,948.7,5.46,4.0,2.787,90.34,0.0,78.35
Pensieve,bigbuckbunny,3,41,2,1200,1176.1,4.0,6.27,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,42,2,1200,954.2,6.27,6.8,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,43,2,1200,1010.0,6.8,7.87,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,44,2,1200,904.9,7.87,6.15,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,45,2,1200,896.6,6.15,7.91,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,46,2,1200,742.8,7.91,7.95,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,3,47,2,1200,427.9,7.95,4.0,0.54,90.34,0.0,88.02
Pensieve,bigbuckbunny,4,0,2,1200,891.0,1.78,4.0,6.306,90.34,0.0,63.22
Pensieve,bigbuckbunny,4,1,2,1200,891.2,4.0,5.01,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,2,2,1200,890.8,5.01,6.31,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,3,2,1200,879.8,6.31,7.5,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,4,2,1200,841.8,7.5,4.96,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,5,2,1200,900.4,4.96,6.83,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,6,2,1200,897.6,6.83,7.26,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,7,2,1200,884.1,7.26,7.44,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,8,2,1200,901.1,7.44,4.0,0.251,90.34,0.0,89.26
Pensieve,bigbuckbunny,4,9,2,1200,882.9,4.0,4.0,0.747,90.34,0.0,87.13
Pensieve,bigbuckbunny,4,10,2,1200,901.2,4.0,4.0,0.291,90.34,0.0,89.09
Pensieve,bigbuckbunny,4,11,2,1200,900.7,4.0,4.0,2.653,90.34,0.0,78.93
Pensieve,bigbuckbunny,4,12,2,1200,901.6,4.0,4.0,6.618,90.34,0.0,61.88
Pensieve,bigbuckbunny,4,13,2,1200,900.5,4.0,4.0,3.03,90.34,0.0,77.31
Pensieve,bigbuckbunny,4,14,2,1200,900.3,4.0,4.0,2.637,90.34,0.0,79.0
Pensieve,bigbuckbunny,4,15,2,1200,897.1,4.0,4.0,3.465,90.34,0.0,75.44
Pensieve,bigbuckbunny,4,16,2,1200,902.5,4.0,4.0,8.344,90.34,0.0,54.46
Pensieve,bigbuckbunny,4,17,2,1200,807.4,4.0,4.0,3.029,90.34,0.0,77.32
Pensieve,bigbuckbunny,4,18,2,1200,902.0,4.0,4.0,1.961,90.34,0.0,81.91
Pensieve,bigbuckbunny,4,19,2,1200,900.4,4.0,4.0,0.945,90.34,0.0,86.28
Pensieve,bigbuckbunny,4,20,2,1200,902.0,4.0,4.0,2.912,90.34,0.0,77.82
Pensieve,bigbuckbunny,4,21,2,1200,901.2,4.0,4.45,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,22,2,1200,900.6,4.45,5.79,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,23,2,1200,902.1,5.79,6.8,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,24,2,1200,901.1,6.8,5.48,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,25,2,1200,899.4,5.48,6.65,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,26,2,1200,823.2,6.65,6.08,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,27,2,1200,901.4,6.08,6.94,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,28,2,1200,901.5,6.94,4.68,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,29,2,1200,900.7,4.68,5.07,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,30,2,1200,899.6,5.07,5.27,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,31,2,1200,902.2,5.27,4.62,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,32,2,1200,900.9,4.62,4.0,4.328,90.34,0.0,71.73
Pensieve,bigbuckbunny,4,33,2,1200,894.7,4.0,4.31,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,34,2,1200,901.3,4.31,4.0,1.309,90.34,0.0,84.71
Pensieve,bigbuckbunny,4,35,2,1200,902.2,4.0,4.0,3.491,90.34,0.0,75.33
Pensieve,bigbuckbunny,4,36,2,1200,901.0,4.0,4.0,8.611,90.34,0.0,53.31
Pensieve,bigbuckbunny,4,37,2,1200,901.0,4.0,4.0,1.206,90.34,0.0,85.15
Pensieve,bigbuckbunny,4,38,2,1200,901.5,4.0,4.0,0.214,90.34,0.0,89.42
Pensieve,bigbuckbunny,4,39,2,1200,871.6,4.0,4.0,0.079,90.34,0.0,90.0
Pensieve,bigbuckbunny,4,40,2,1200,901.6,4.0,4.0,4.683,90.34,0.0,70.2
Pensieve,bigbuckbunny,4,41,2,1200,901.8,4.0,5.75,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,42,2,1200,901.0,5.75,6.07,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,43,2,1200,900.8,6.07,6.79,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,44,2,1200,900.8,6.79,5.04,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,45,2,1200,901.8,5.04,6.82,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,46,2,1200,900.7,6.82,7.55,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,4,47,2,1200,900.7,7.55,7.51,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,0,2,1200,769.8,2.52,4.0,6.837,90.34,0.0,60.94
Pensieve,bigbuckbunny,5,1,2,1200,446.8,4.0,4.0,1.974,90.34,0.0,81.85
Pensieve,bigbuckbunny,5,2,2,1200,580.4,4.0,4.0,0.14,90.34,0.0,89.74
Pensieve,bigbuckbunny,5,3,2,1200,467.8,4.0,4.0,1.285,90.34,0.0,84.81
Pensieve,bigbuckbunny,5,4,2,1200,757.0,4.0,4.0,3.265,90.34,0.0,76.3
Pensieve,bigbuckbunny,5,5,2,1200,657.4,4.0,5.08,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,6,2,1200,706.4,5.08,4.54,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,7,2,1200,692.8,4.54,4.0,0.332,90.34,0.0,88.91
Pensieve,bigbuckbunny,5,8,2,1200,989.6,4.0,4.0,3.006,90.34,0.0,77.41
Pensieve,bigbuckbunny,5,9,2,1200,601.9,4.0,4.0,2.963,90.34,0.0,77.6
Pensieve,bigbuckbunny,5,10,2,1200,1009.6,4.0,4.17,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,11,2,1200,645.2,4.17,4.0,5.117,90.34,0.0,68.34
Pensieve,bigbuckbunny,5,12,2,1200,418.7,4.0,4.0,18.862,90.34,0.0,9.23
Pensieve,bigbuckbunny,5,13,2,1200,877.1,4.0,4.0,3.218,90.34,0.0,76.5
Pensieve,bigbuckbunny,5,14,2,1200,465.1,4.0,4.0,8.848,90.34,0.0,52.3
Pensieve,bigbuckbunny,5,15,2,1200,398.4,4.0,4.0,12.809,90.34,0.0,35.26
Pensieve,bigbuckbunny,5,16,2,1200,859.7,4.0,4.0,8.959,90.34,0.0,51.82
Pensieve,bigbuckbunny,5,17,2,1200,1070.5,4.0,4.0,1.301,90.34,0.0,84.75
Pensieve,bigbuckbunny,5,18,2,1200,875.5,4.0,4.0,2.141,90.34,0.0,81.13
Pensieve,bigbuckbunny,5,19,2,1200,441.8,4.0,4.0,6.079,90.34,0.0,64.2
Pensieve,bigbuckbunny,5,20,2,1200,813.4,4.0,4.0,3.665,90.34,0.0,74.58
Pensieve,bigbuckbunny,5,21,2,1200,740.3,4.0,4.0,0.32,90.34,0.0,88.97
Pensieve,bigbuckbunny,5,22,2,1200,992.4,4.0,5.59,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,23,2,1200,597.7,5.59,5.08,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,24,2,1200,985.9,5.08,4.21,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,25,2,1200,1089.2,4.21,5.88,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,26,2,1200,960.4,5.88,5.96,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,27,2,1200,1012.1,5.96,7.16,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,28,2,1200,1111.0,7.16,6.08,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,29,2,1200,496.6,6.08,4.0,0.474,90.34,0.0,88.3
Pensieve,bigbuckbunny,5,30,2,1200,947.0,4.0,4.39,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,31,2,1200,619.6,4.39,4.0,2.376,90.34,0.0,80.12
Pensieve,bigbuckbunny,5,32,2,1200,672.1,4.0,4.0,7.994,90.34,0.0,55.96
Pensieve,bigbuckbunny,5,33,2,1200,543.4,4.0,4.0,2.079,90.34,0.0,81.4
Pensieve,bigbuckbunny,5,34,2,1200,592.0,4.0,4.0,4.551,90.34,0.0,70.77
Pensieve,bigbuckbunny,5,35,2,1200,1887.9,4.0,4.42,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,36,2,1200,1492.5,4.42,4.0,3.193,90.34,0.0,76.61
Pensieve,bigbuckbunny,5,37,2,1200,490.0,4.0,4.0,5.572,90.34,0.0,66.38
Pensieve,bigbuckbunny,5,38,2,1200,379.4,4.0,4.0,6.013,90.34,0.0,64.48
Pensieve,bigbuckbunny,5,39,2,1200,720.7,4.0,4.0,0.933,90.34,0.0,86.33
Pensieve,bigbuckbunny,5,40,2,1200,448.7,4.0,4.0,13.446,90.34,0.0,32.52
Pensieve,bigbuckbunny,5,41,2,1200,632.6,4.0,4.79,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,42,2,1200,759.8,4.79,4.43,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,43,2,1200,752.4,4.43,4.5,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,44,2,1200,629.1,4.5,4.0,3.736,90.34,0.0,74.28
Pensieve,bigbuckbunny,5,45,2,1200,1034.1,4.0,6.06,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,46,2,1200,683.1,6.06,5.75,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,5,47,2,1200,707.4,5.75,4.62,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,6,0,2,1200,587.0,1.36,4.0,10.913,90.34,0.0,43.42
Pensieve,bigbuckbunny,6,1,2,1200,787.1,4.0,4.61,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,6,2,2,1200,677.6,4.61,5.06,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,6,3,2,1200,650.6,5.06,5.26,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,6,4,2,1200,725.7,5.26,4.0,2.315,90.34,0.0,80.39
Pensieve,bigbuckbunny,6,5,2,1200,824.8,4.0,5.67,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,6,6,2,1200,252.3,5.67,4.0,7.027,90.34,0.0,60.12
Pensieve,bigbuckbunny,6,7,2,1200,761.1,4.0,4.0,0.438,90.34,0.0,88.46
Pensieve,bigbuckbunny,6,8,2,1200,502.5,4.0,4.0,9.797,90.34,0.0,48.21
Pensieve,bigbuckbunny,6,9,2,1200,618.3,4.0,4.0,2.778,90.34,0.0,78.39
Pensieve,bigbuckbunny,6,10,2,1200,583.5,4.0,4.0,2.626,90.34,0.0,79.05
Pensieve,bigbuckbunny,6,11,2,1200,488.0,4.0,4.0,8.28,90.34,0.0,54.74
Pensieve,bigbuckbunny,6,12,2,1200,778.7,4.0,4.0,8.293,90.34,0.0,54.68
Pensieve,bigbuckbunny,6,13,2,1200,653.2,4.0,4.0,5.692,90.34,0.0,65.86
Pensieve,bigbuckbunny,6,14,2,1200,587.3,4.0,4.0,6.176,90.34,0.0,63.79
Pensieve,bigbuckbunny,6,15,2,1200,472.8,4.0,4.0,10.163,90.34,0.0,46.64
Pensieve,bigbuckbunny,6,16,2,1200,790.7,4.0,4.0,10.089,90.34,0.0,46.96
Pensieve,bigbuckbunny,6,17,2,1200,576.4,4.0,4.0,5.845,90.34,0.0,65.21
Pensieve,bigbuckbunny,6,18,2,1200,793.4,4.0,4.0,2.776,90.34,0.0,78.4
Pensieve,bigbuckbunny,6,19,2,1200,446.8,4.0,4.0,5.967,90.34,0.0,64.68
Pensieve,bigbuckbunny,6,20,2,1200,561.7,4.0,4.0,7.099,90.34,0.0,59.81
Pensieve,bigbuckbunny,6,21,2,1200,529.7,4.0,4.0,2.037,90.34,0.0,81.58
Pensieve,bigbuckbunny,6,22,2,1200,362.6,4.0,4.0,2.608,90.34,0.0,79.12
Pensieve,bigbuckbunny,6,23,2,1200,712.6,4.0,4.22,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,6,24,2,1200,475.3,4.22,4.0,5.881,90.34,0.0,65.05
Pensieve,bigbuckbunny,6,25,2,1200,474.9,4.0,4.0,1.346,90.34,0.0,84.55
Pensieve,bigbuckbunny,6,26,2,1200,616.4,4.0,4.0,2.11,90.34,0.0,81.27
Pensieve,bigbuckbunny,6,27,2,1200,428.1,4.0,4.0,2.611,90.34,0.0,79.11
Pensieve,bigbuckbunny,6,28,2,1200,475.6,4.0,4.0,7.865,90.34,0.0,56.52
Pensieve,bigbuckbunny,6,29,2,1200,809.7,4.0,4.0,0.02,90.34,0.0,90.25
Pensieve,bigbuckbunny,6,30,2,1200,699.9,4.0,4.0,0.878,90.34,0.0,86.56
Pensieve,bigbuckbunny,6,31,2,1200,420.5,4.0,4.0,5.979,90.34,0.0,64.63
Pensieve,bigbuckbunny,6,32,2,1200,473.9,4.0,4.0,13.01,90.34,0.0,34.4
Pensieve,bigbuckbunny,6,33,2,1200,654.6,4.0,4.0,1.047,90.34,0.0,85.84
Pensieve,bigbuckbunny,6,34,2,1200,689.7,4.0,4.0,3.34,90.34,0.0,75.98
Pensieve,bigbuckbunny,6,35,2,1200,677.2,4.0,4.0,5.979,90.34,0.0,64.63
Pensieve,bigbuckbunny,6,36,2,1200,444.9,4.0,4.0,21.539,90.34,0.0,-2.28
Pensieve,bigbuckbunny,6,37,2,1200,795.5,4.0,4.0,1.896,90.34,0.0,82.19
Pensieve,bigbuckbunny,6,38,2,1200,664.8,4.0,4.0,1.714,90.34,0.0,82.97
Pensieve,bigbuckbunny,6,39,2,1200,743.5,4.0,4.0,0.781,90.34,0.0,86.98
Pensieve,bigbuckbunny,6,40,2,1200,649.3,4.0,4.0,8.058,90.34,0.0,55.69
Pensieve,bigbuckbunny,6,41,2,1200,598.7,4.0,4.6,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,6,42,2,1200,981.2,4.6,5.23,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,6,43,2,1200,1001.1,5.23,6.28,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,6,44,2,1200,505.3,6.28,4.0,3.976,90.34,0.0,73.24
Pensieve,bigbuckbunny,6,45,2,1200,571.6,4.0,4.49,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,6,46,2,1200,594.1,4.49,4.0,0.46,90.34,0.0,88.36
Pensieve,bigbuckbunny,6,47,2,1200,930.5,4.0,4.09,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,0,2,1200,985.5,2.74,4.0,4.566,90.34,0.0,70.71
Pensieve,bigbuckbunny,7,1,2,1200,1147.8,4.0,5.67,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,2,2,1200,330.5,5.67,4.0,1.597,90.34,0.0,83.47
Pensieve,bigbuckbunny,7,3,2,1200,954.6,4.0,5.41,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,4,2,1200,417.9,5.41,4.0,7.749,90.34,0.0,57.02
Pensieve,bigbuckbunny,7,5,2,1200,1051.5,4.0,6.17,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,6,2,1200,582.7,6.17,4.68,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,7,2,1200,1084.0,4.68,5.56,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,8,2,1200,1091.8,5.56,4.0,0.79,90.34,0.0,86.94
Pensieve,bigbuckbunny,7,9,2,1200,948.6,4.0,4.0,0.418,90.34,0.0,88.54
Pensieve,bigbuckbunny,7,10,2,1200,778.8,4.0,4.0,0.965,90.34,0.0,86.19
Pensieve,bigbuckbunny,7,11,2,1200,912.3,4.0,4.0,2.569,90.34,0.0,79.29
Pensieve,bigbuckbunny,7,12,2,1200,868.3,4.0,4.0,7.025,90.34,0.0,60.13
Pensieve,bigbuckbunny,7,13,2,1200,591.5,4.0,4.0,6.703,90.34,0.0,61.52
Pensieve,bigbuckbunny,7,14,2,1200,826.8,4.0,4.0,3.228,90.34,0.0,76.46
Pensieve,bigbuckbunny,7,15,2,1200,746.7,4.0,4.0,4.968,90.34,0.0,68.98
Pensieve,bigbuckbunny,7,16,2,1200,1083.7,4.0,4.0,6.28,90.34,0.0,63.34
Pensieve,bigbuckbunny,7,17,2,1200,314.5,4.0,4.0,14.045,90.34,0.0,29.95
Pensieve,bigbuckbunny,7,18,2,1200,896.8,4.0,4.0,1.996,90.34,0.0,81.76
Pensieve,bigbuckbunny,7,19,2,1200,698.3,4.0,4.0,2.376,90.34,0.0,80.12
Pensieve,bigbuckbunny,7,20,2,1200,821.6,4.0,4.0,3.589,90.34,0.0,74.91
Pensieve,bigbuckbunny,7,21,2,1200,866.4,4.0,4.31,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,22,2,1200,1244.4,4.31,6.38,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,23,2,1200,525.3,6.38,5.25,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,24,2,1200,404.9,5.25,4.0,6.601,90.34,0.0,61.96
Pensieve,bigbuckbunny,7,25,2,1200,814.0,4.0,4.88,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,26,2,1200,719.0,4.88,4.0,0.357,90.34,0.0,88.81
Pensieve,bigbuckbunny,7,27,2,1200,932.1,4.0,4.96,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,28,2,1200,934.7,4.96,4.0,1.073,90.34,0.0,85.73
Pensieve,bigbuckbunny,7,29,2,1200,887.2,4.0,4.33,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,30,2,1200,693.7,4.33,4.0,0.591,90.34,0.0,87.8
Pensieve,bigbuckbunny,7,31,2,1200,752.9,4.0,4.0,1.573,90.34,0.0,83.58
Pensieve,bigbuckbunny,7,32,2,1200,320.6,4.0,4.0,21.147,90.34,0.0,-0.59
Pensieve,bigbuckbunny,7,33,2,1200,577.7,4.0,4.0,1.718,90.34,0.0,82.95
Pensieve,bigbuckbunny,7,34,2,1200,952.6,4.0,4.0,1.314,90.34,0.0,84.69
Pensieve,bigbuckbunny,7,35,2,1200,730.6,4.0,4.0,5.249,90.34,0.0,67.77
Pensieve,bigbuckbunny,7,36,2,1200,1298.9,4.0,4.0,4.748,90.34,0.0,69.92
Pensieve,bigbuckbunny,7,37,2,1200,1115.9,4.0,4.0,0.203,90.34,0.0,89.47
Pensieve,bigbuckbunny,7,38,2,1200,385.1,4.0,4.0,5.865,90.34,0.0,65.12
Pensieve,bigbuckbunny,7,39,2,1200,838.5,4.0,4.0,0.24,90.34,0.0,89.31
Pensieve,bigbuckbunny,7,40,2,1200,804.9,4.0,4.0,5.726,90.34,0.0,65.72
Pensieve,bigbuckbunny,7,41,2,1200,942.1,4.0,5.84,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,42,2,1200,999.5,5.84,6.53,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,43,2,1200,1003.0,6.53,7.58,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,44,2,1200,835.4,7.58,5.38,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,45,2,1200,797.9,5.38,6.87,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,46,2,1200,967.8,6.87,7.83,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,7,47,2,1200,875.4,7.83,7.68,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,0,2,1200,891.0,2.97,4.0,5.117,90.34,0.0,68.34
Pensieve,bigbuckbunny,8,1,2,1200,891.2,4.0,5.01,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,2,2,1200,890.8,5.01,6.31,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,3,2,1200,879.8,6.31,7.5,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,4,2,1200,841.8,7.5,4.96,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,5,2,1200,900.4,4.96,6.83,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,6,2,1200,897.6,6.83,7.26,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,7,2,1200,884.1,7.26,7.44,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,8,2,1200,901.1,7.44,4.0,0.251,90.34,0.0,89.26
Pensieve,bigbuckbunny,8,9,2,1200,882.9,4.0,4.0,0.747,90.34,0.0,87.13
Pensieve,bigbuckbunny,8,10,2,1200,901.2,4.0,4.0,0.291,90.34,0.0,89.09
Pensieve,bigbuckbunny,8,11,2,1200,900.7,4.0,4.0,2.653,90.34,0.0,78.93
Pensieve,bigbuckbunny,8,12,2,1200,901.6,4.0,4.0,6.618,90.34,0.0,61.88
Pensieve,bigbuckbunny,8,13,2,1200,900.5,4.0,4.0,3.03,90.34,0.0,77.31
Pensieve,bigbuckbunny,8,14,2,1200,900.3,4.0,4.0,2.637,90.34,0.0,79.0
Pensieve,bigbuckbunny,8,15,2,1200,897.1,4.0,4.0,3.465,90.34,0.0,75.44
Pensieve,bigbuckbunny,8,16,2,1200,902.5,4.0,4.0,8.344,90.34,0.0,54.46
Pensieve,bigbuckbunny,8,17,2,1200,807.4,4.0,4.0,3.029,90.34,0.0,77.32
Pensieve,bigbuckbunny,8,18,2,1200,902.0,4.0,4.0,1.961,90.34,0.0,81.91
Pensieve,bigbuckbunny,8,19,2,1200,900.4,4.0,4.0,0.945,90.34,0.0,86.28
Pensieve,bigbuckbunny,8,20,2,1200,902.0,4.0,4.0,2.912,90.34,0.0,77.82
Pensieve,bigbuckbunny,8,21,2,1200,901.2,4.0,4.45,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,22,2,1200,900.6,4.45,5.79,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,23,2,1200,902.1,5.79,6.8,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,24,2,1200,901.1,6.8,5.48,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,25,2,1200,899.4,5.48,6.65,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,26,2,1200,823.2,6.65,6.08,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,27,2,1200,901.4,6.08,6.94,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,28,2,1200,901.5,6.94,4.68,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,29,2,1200,900.7,4.68,5.07,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,30,2,1200,899.6,5.07,5.27,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,31,2,1200,902.2,5.27,4.62,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,32,2,1200,900.9,4.62,4.0,4.328,90.34,0.0,71.73
Pensieve,bigbuckbunny,8,33,2,1200,894.7,4.0,4.31,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,34,2,1200,901.3,4.31,4.0,1.309,90.34,0.0,84.71
Pensieve,bigbuckbunny,8,35,2,1200,902.2,4.0,4.0,3.491,90.34,0.0,75.33
Pensieve,bigbuckbunny,8,36,2,1200,901.0,4.0,4.0,8.611,90.34,0.0,53.31
Pensieve,bigbuckbunny,8,37,2,1200,901.0,4.0,4.0,1.206,90.34,0.0,85.15
Pensieve,bigbuckbunny,8,38,2,1200,901.5,4.0,4.0,0.214,90.34,0.0,89.42
Pensieve,bigbuckbunny,8,39,2,1200,871.6,4.0,4.0,0.079,90.34,0.0,90.0
Pensieve,bigbuckbunny,8,40,2,1200,901.6,4.0,4.0,4.683,90.34,0.0,70.2
Pensieve,bigbuckbunny,8,41,2,1200,901.8,4.0,5.75,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,42,2,1200,901.0,5.75,6.07,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,43,2,1200,900.8,6.07,6.79,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,44,2,1200,900.8,6.79,5.04,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,45,2,1200,901.8,5.04,6.82,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,46,2,1200,900.7,6.82,7.55,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,8,47,2,1200,900.7,7.55,7.51,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,9,0,2,1200,1125.3,1.22,4.0,5.184,90.34,0.0,68.05
Pensieve,bigbuckbunny,9,1,2,1200,956.1,4.0,5.21,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,9,2,2,1200,823.4,5.21,6.29,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,9,3,2,1200,1207.6,6.29,8.24,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,9,4,2,1200,1173.0,8.24,7.55,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,9,5,2,1200,1203.8,7.55,9.96,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,9,6,2,1200,1089.3,9.96,11.02,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,9,7,2,1200,1211.6,11.02,12.23,0.0,90.34,0.0,90.34
Pensieve,bigbuckbunny,9,8,2,1200,1178.5,12.23,10.35,0.0,90.34,0.0,90.34
