episode,chunk,phase,covered,valid,tp_lb_kbps,throughput_kbps,rolling_coverage
82,24,pre,1,1,1.0785462418738014,59422.019935230346,0.75
82,25,pre,1,1,1.0860419635226184,1656.129805621737,0.75
82,26,pre,1,1,1.0957623024306773,34.297771482140334,0.75
82,27,pre,1,1,0.7664323797190221,34.297771482140334,0.75
82,28,shock,1,1,1.2098005354361552,10.2893314446421,0.75
82,29,shock,1,1,0.45686581144624483,442.8553267859225,0.8
82,30,shock,1,1,3.0278492488817546,22493.728772452218,0.8
82,31,shock,1,1,3.038581967325953,523.8256764120935,0.8
82,32,shock,1,1,3.6727419330267694,10.0,0.8
82,33,shock,1,1,2.380831707413192,19724.007899129898,0.8
82,34,shock,1,1,4.598965718888237,359.78977697080506,0.8
82,35,shock,1,1,4.576084605497768,70.4388845202842,0.8
82,36,shock,1,1,4.031573525764138,16265.893983355068,0.85
82,37,shock,1,1,4.095188333703783,735.8642966420115,0.85
82,38,post,1,1,25.992986143587643,660.4741999187913,0.85
82,39,post,1,1,24.082585926987758,35731.74422967792,0.9
82,40,post,1,1,35.35316593416628,35731.74422967792,0.95
82,41,post,1,1,202.8554516565893,35731.74422967792,0.95
82,42,post,1,1,205.1530872869405,564.1409572476708,1.0
82,43,post,0,1,179.9756784872842,108.62235956320734,0.95
82,44,post,1,1,43.34343286678499,77109.2542845926,0.95
82,45,post,1,1,43.402351529637585,1365.743361739528,0.95
82,46,post,1,1,40.801543945803054,1365.743361739528,0.95
82,47,post,1,1,38.49481182193624,42254.00643317823,0.95
83,0,warmup,0,0,0.0,137781.31387650868,nan
83,1,warmup,0,1,110225.05110120695,5781.2954887817905,0.0
83,2,warmup,1,1,8877.570469072545,81396.56063675016,0.5
83,3,warmup,1,1,12466.559648638036,81396.56063675016,0.6666666666666666
83,4,warmup,1,1,15624.957811235148,118362.01321640873,0.75
83,5,warmup,1,1,18757.396609215863,118362.01321640873,0.8
83,6,warmup,0,1,18653.237391907467,5668.48869935329,0.6666666666666666
83,7,warmup,1,1,18358.540761073647,100659.64907808503,0.7142857142857143
83,8,warmup,1,1,18558.799976313716,100659.64907808503,0.75
83,9,warmup,0,1,18763.47632245765,6757.303788749889,0.6666666666666666
83,10,warmup,1,1,11340.456886242442,103696.18862103444,0.7
83,11,warmup,1,1,11302.16879655224,103696.18862103444,0.7272727272727273
83,12,warmup,1,1,21373.907793135866,142522.9849411765,0.75
83,13,warmup,1,1,21712.460659604494,142522.9849411765,0.7692307692307693
83,14,warmup,1,1,22061.91118325968,142522.9849411765,0.7857142857142857
83,15,warmup,1,1,99166.14081626447,106669.31938538437,0.8
83,16,warmup,1,1,99831.38673304829,106669.31938538437,0.8125
83,17,warmup,1,1,100505.61839824078,106669.31938538437,0.8235294117647058
83,18,warmup,0,1,94883.13106224325,8251.900706476159,0.7777777777777778
83,19,warmup,0,1,25587.731899553357,8251.900706476159,0.7368421052631579
83,20,pre,1,1,14787.829541929692,99088.34429562306,0.75
83,21,pre,1,1,1282.6830983972586,99088.34429562306,0.8
83,22,pre,1,1,1279.2998823760654,99088.34429562306,0.8
83,23,pre,1,1,1275.9344666043892,99088.34429562306,0.8
83,24,pre,1,1,2153.337231221604,99088.34429562306,0.8
83,25,pre,1,1,6894.099460189322,88775.91306665845,0.8
83,26,pre,1,1,6737.568902392275,147465.9142942016,0.85
83,27,pre,1,1,7199.196881620695,147465.9142942016,0.85
83,28,shock,1,1,7728.735121259627,24937.42681730799,0.85
83,29,shock,1,1,4637.1683620678505,44841.45303962175,0.9
83,30,shock,1,1,12868.04588813953,44841.45303962175,0.9
83,31,shock,1,1,11422.783140070575,44841.45303962175,0.9
83,32,shock,1,1,9864.772624824314,32638.42471038242,0.9
83,33,shock,1,1,8154.90390337394,32638.42471038242,0.9
83,34,shock,1,1,8756.860626779644,37883.32601843491,0.9
83,35,shock,1,1,8485.69645202665,37883.32601843491,0.9
83,36,shock,1,1,8230.821556775189,35566.45711239442,0.9
83,37,shock,1,1,7894.174247983145,35566.45711239442,0.9
83,38,post,1,1,8036.743110845623,138501.9869588608,0.95
83,39,post,0,1,9655.79712166505,9371.806260067475,0.95
83,40,post,1,1,5710.69704341532,9453.09652391115,0.95
83,41,post,1,1,4067.723622221332,84704.96410931608,0.95
83,42,post,1,1,4323.268976374706,118359.13884800965,0.95
83,43,post,1,1,4677.6066325776765,118359.13884800965,0.95
83,44,post,1,1,4653.776628543834,118359.13884800965,0.95
83,45,post,1,1,7852.742706999358,118359.13884800965,0.95
83,46,post,0,1,24614.588680947625,2151.7385583475175,0.9
83,47,post,1,1,2185.279064934206,125021.48369114124,0.9
84,0,warmup,0,0,0.0,37846.02885653513,nan
84,1,warmup,0,1,30276.823085228105,1179.4142202518522,0.0
84,2,warmup,1,1,1830.0325569914091,76490.1006894018,0.5
84,3,warmup,0,1,2704.60636597979,1981.028964372984,0.3333333333333333
84,4,warmup,0,1,2298.581168644119,1981.028964372984,0.25
84,5,warmup,0,1,2108.6466177560587,1981.028964372984,0.2
84,6,warmup,0,1,1683.9860046195872,602.4549552489779,0.16666666666666666
84,7,warmup,1,1,1254.975486152619,70766.79989366542,0.2857142857142857
84,8,warmup,1,1,1254.5593090039426,70766.79989366542,0.375
84,9,warmup,0,1,1482.7372338616728,1077.911179065029,0.3333333333333333
84,10,warmup,0,1,1281.7861430107569,1077.911179065029,0.3
84,11,warmup,1,1,1128.802767230938,59827.556618221985,0.36363636363636365
84,12,warmup,1,1,2104.8012170651114,59827.556618221985,0.4166666666666667
84,13,warmup,1,1,2101.943438481028,78135.66680629028,0.46153846153846156
84,14,warmup,0,1,2103.4164567546836,673.5515980242712,0.42857142857142855
84,15,warmup,0,1,1626.9321440603462,673.5515980242712,0.4
84,16,warmup,0,1,1326.4525079274897,673.5515980242712,0.375
84,17,warmup,1,1,892.1572149074532,71545.65671577104,0.4117647058823529
84,18,warmup,1,1,892.7022954942968,2198.302071622683,0.4444444444444444
84,19,warmup,1,1,812.5332636005814,2198.302071622683,0.47368421052631576
84,20,pre,1,1,1027.4576057810389,2198.302071622683,0.5
84,21,pre,1,1,447.3357339743319,2198.302071622683,0.55
84,22,pre,1,1,698.5696314814301,73071.06781275765,0.55
84,23,pre,1,1,698.6808151753013,52509.25348992279,0.6
84,24,pre,1,1,916.5979776217712,52509.25348992279,0.65
84,25,pre,1,1,1332.06705323463,52509.25348992279,0.7
84,26,pre,1,1,2436.4389324919443,52509.25348992279,0.75
84,27,pre,1,1,14253.705831788979,52509.25348992279,0.75
84,28,shock,1,1,13451.522254900334,15752.776046976836,0.75
84,29,shock,0,1,9171.492446522954,120.25311587134226,0.75
84,30,shock,1,1,151.82668056316746,10739.903018856588,0.8
84,31,shock,1,1,150.50533649493664,10739.903018856588,0.8
84,32,shock,1,1,149.2067932450756,11355.613712571603,0.8
84,33,shock,1,1,148.01676924642376,421.74113402207627,0.8
84,34,shock,1,1,116.8550605694273,16708.393731487293,0.85
84,35,shock,1,1,473.47510017308554,16708.393731487293,0.9
84,36,shock,1,1,479.36883796430396,16708.393731487293,0.95
84,37,shock,0,1,485.41115372695674,384.6977910315938,0.9
84,38,post,1,1,197.10539029669755,1282.3259701053128,0.9
84,39,post,0,1,285.23888325772015,63.11017775992414,0.85
84,40,post,1,1,52.47626817704763,63.11017775992414,0.85
84,41,post,1,1,28.89619466423906,73808.06351466183,0.85
84,42,post,1,1,28.93433053275045,1739.4762009794892,0.85
84,43,post,1,1,30.706296708809017,1739.4762009794892,0.85
84,44,post,1,1,30.8978466992016,1829.586173720155,0.85
84,45,post,1,1,57.82422766925487,51440.307298757296,0.85
84,46,post,1,1,586.9988077407114,51440.307298757296,0.85
84,47,post,1,1,585.0058552243015,827.7828700093504,0.85
85,0,warmup,0,0,0.0,64581.27143588824,nan
85,1,warmup,0,1,51665.01714871059,46489.81104852228,0.0
85,2,warmup,1,1,43249.72497498328,46489.81104852228,0.5
85,3,warmup,0,1,41022.45426472449,1508.8549927884394,0.3333333333333333
85,4,warmup,1,1,4436.687910504943,53148.93081666072,0.5
85,5,warmup,1,1,5404.866312060173,53983.66521985056,0.6
85,6,warmup,0,1,5382.757338203603,357.4325138753166,0.5
85,7,warmup,0,1,1136.5785505000126,357.4325138753166,0.42857142857142855
85,8,warmup,0,1,635.368897783851,357.4325138753166,0.375
85,9,warmup,1,1,474.46590725267345,1095.8493182980756,0.4444444444444444
85,10,warmup,1,1,428.98887455525676,1095.8493182980756,0.5
85,11,warmup,1,1,391.4560325146622,620.4190638431141,0.5454545454545454
85,12,warmup,1,1,442.8529253384428,35408.68837791888,0.5833333333333334
85,13,warmup,0,1,638.6863694974013,325.8484433191673,0.5384615384615384
85,14,warmup,1,1,612.1791259483895,35737.418745411545,0.5714285714285714
85,15,warmup,1,1,708.0293987062678,1031.2897567898244,0.6
85,16,warmup,1,1,700.9417488686713,1031.2897567898244,0.625
85,17,warmup,1,1,789.8185908798881,60144.93862133229,0.6470588235294118
85,18,warmup,1,1,791.6341769260302,2148.162884411619,0.6666666666666666
85,19,warmup,1,1,1633.0252569754769,2148.162884411619,0.6842105263157895
85,20,pre,1,1,1385.5338890242517,2148.162884411619,0.7
85,21,pre,1,1,111.46961671274565,244.21154636605914,0.75
85,22,pre,1,1,48.22330363295271,76233.79303910138,0.75
85,23,pre,1,1,48.25404477119749,58.943892053162195,0.8
85,24,pre,1,1,12.070988210528913,76981.82862104644,0.8
85,25,pre,1,1,12.324444171861034,94.73238193930747,0.8
85,26,pre,1,1,8.39424795569506,94.73238193930747,0.85
85,27,pre,1,1,6.970828338041818,94.73238193930747,0.9
85,28,shock,1,1,5.460070321618118,339.0703102325828,0.95
85,29,shock,1,1,7.6699385006989935,339.0703102325828,0.95
85,30,shock,1,1,8.636782583653641,339.0703102325828,0.95
85,31,shock,1,1,10.8296649972371,339.0703102325828,0.95
85,32,shock,1,1,14.515038961865566,21668.23568429634,0.95
85,33,shock,1,1,27.396080226284617,157.39688602650565,1.0
85,34,shock,1,1,21.279583760757316,31.52679686118058,1.0
85,35,shock,1,1,7.371119168157229,31.52679686118058,1.0
85,36,shock,1,1,4.457602938764848,17088.037037286344,1.0
85,37,shock,1,1,4.6419576777075955,17088.037037286344,1.0
85,38,post,1,1,4.6411363059695825,988.0452263860607,1.0
85,39,post,1,1,5.02507011688931,110.2444807800145,1.0
85,40,post,1,1,11.46728963515916,54863.29126742194,1.0
85,41,post,1,1,47.043562987200865,54863.29126742194,1.0
85,42,post,1,1,47.22980543633875,1794.3124981762703,1.0
85,43,post,1,1,45.023297906953616,1794.3124981762703,1.0
85,44,post,1,1,47.026443483188885,1794.3124981762703,1.0
85,45,post,1,1,281.3717678049017,50880.47740034242,1.0
85,46,post,1,1,281.13697520140033,50880.47740034242,1.0
85,47,post,1,1,280.90257411979087,756.0757036692155,1.0
86,0,warmup,0,0,0.0,67986.05474604675,nan
86,1,warmup,0,1,54388.843796837406,2166.223819804849,0.0
86,2,warmup,0,1,3358.933205676529,2166.223819804849,0.0
86,3,warmup,0,1,2558.704875170365,2166.223819804849,0.0
86,4,warmup,0,1,2286.355536565302,2166.223819804849,0.0
86,5,warmup,1,1,2149.1047141279982,76617.31833577031,0.2
86,6,warmup,0,1,2151.019717617558,1498.12591110775,0.16666666666666666
86,7,warmup,0,1,1936.6230785927241,1498.12591110775,0.14285714285714285
86,8,warmup,0,1,1761.0914103761515,1498.12591110775,0.125
86,9,warmup,0,1,1614.7350349201479,1498.12591110775,0.1111111111111111
86,10,warmup,1,1,1490.8381876312792,1498.12591110775,0.2
86,11,warmup,1,1,1198.5007288862,65732.64862690882,0.2727272727272727
86,12,warmup,1,1,1489.6382504558426,1805.8197810466297,0.3333333333333333
86,13,warmup,1,1,1555.5243440591366,31079.769181464224,0.38461538461538464
86,14,warmup,1,1,2065.9505106490233,31079.769181464224,0.42857142857142855
86,15,warmup,0,1,3074.9611684501447,2413.7281257693157,0.4
86,16,warmup,0,1,3818.157700251161,1065.373273973708,0.375
86,17,warmup,1,1,2029.3745102758546,44834.81815169591,0.4117647058823529
86,18,warmup,0,1,2778.569565601675,1297.531115855571,0.3888888888888889
86,19,warmup,1,1,1836.4555440779816,1871.8736582763545,0.42105263157894735
86,20,pre,1,1,1492.4495328317155,1871.8736582763545,0.45
86,21,pre,1,1,398.599486919289,1871.8736582763545,0.5
86,22,pre,1,1,465.8872120740387,55931.61473417407,0.55
86,23,pre,1,1,466.74935932550574,1347.9225924374646,0.6
86,24,pre,1,1,472.441799416352,1347.9225924374646,0.65
86,25,pre,1,1,434.2694484890484,1347.9225924374646,0.65
86,26,pre,1,1,401.8044535930516,48480.58615305812,0.7
86,27,pre,1,1,492.94921432597584,1795.7093187677467,0.75
86,28,shock,1,1,398.16265024226914,12433.77943524561,0.8
86,29,shock,0,1,521.1337087774073,222.88595779545417,0.8
86,30,shock,1,1,189.60808674220635,222.88595779545417,0.8
86,31,shock,0,1,115.88586659103883,14.104879589496369,0.75
86,32,shock,1,1,5.929289524468364,16240.590169613357,0.75
86,33,shock,1,1,5.965994093339758,23889.89627161914,0.75
86,34,shock,1,1,5.9688711841310935,23889.89627161914,0.75
86,35,shock,1,1,6.320126525913975,23889.89627161914,0.8
86,36,shock,1,1,6.71530808785627,261.4464262122303,0.85
86,37,shock,1,1,118.9810435777815,261.4464262122303,0.85
86,38,post,1,1,61.39355952069321,34597.60648002087,0.9
86,39,post,1,1,61.49602195222837,1938.9668413618763,0.9
86,40,post,1,1,127.35523189605392,1938.9668413618763,0.9
86,41,post,1,1,120.4263949928705,54628.412568678556,0.9
86,42,post,1,1,213.91180648389764,54628.412568678556,0.9
86,43,post,1,1,956.187352978622,2099.729203162011,0.9
86,44,post,1,1,679.2090704164996,2099.729203162011,0.9
86,45,post,1,1,697.0312168414058,58411.590442002635,0.9
86,46,post,1,1,1042.4305618693786,58411.590442002635,0.9
86,47,post,0,1,1043.6602614544177,242.2467514185952,0.85
87,0,warmup,0,0,0.0,106127.76850755462,nan
87,1,warmup,0,1,84902.2148060437,6591.663868866456,0.0
87,2,warmup,1,1,9929.909154524898,118096.74110432332,0.5
87,3,warmup,1,1,14151.193416763372,118096.74110432332,0.6666666666666666
87,4,warmup,1,1,17971.002222580184,118096.74110432332,0.75
87,5,warmup,1,1,21444.010517890496,118096.74110432332,0.8
87,6,warmup,1,1,21554.36019914686,121040.78126061331,0.8333333333333334
87,7,warmup,0,1,94939.22880204649,6429.682217503546,0.7142857142857143
87,8,warmup,1,1,21142.401918792795,132131.08427336693,0.75
87,9,warmup,1,1,21243.389349157518,132131.08427336693,0.7777777777777778
87,10,warmup,1,1,21345.34614981788,132131.08427336693,0.8
87,11,warmup,1,1,21448.286345447064,132131.08427336693,0.8181818181818182
87,12,warmup,1,1,21528.334206141648,132131.08427336693,0.8333333333333334
87,13,warmup,1,1,105704.86741869355,132131.08427336693,0.8461538461538461
87,14,warmup,0,1,105704.86741869355,96282.99177180593,0.7857142857142857
87,15,warmup,0,1,98379.15982151784,96282.99177180593,0.7333333333333333
87,16,warmup,1,1,92003.03585322808,96282.99177180593,0.75
87,17,warmup,1,1,86403.1010257281,121166.37714794683,0.7647058823529411
87,18,warmup,1,1,85143.50644265993,121166.37714794683,0.7777777777777778
87,19,warmup,1,1,83920.10920676833,121166.37714794683,0.7894736842105263
87,20,pre,1,1,87851.37472625052,121166.37714794683,0.8
87,21,pre,1,1,7155.849812340771,112637.19076477207,0.85
87,22,pre,1,1,7413.448322932874,112637.19076477207,0.85
87,23,pre,1,1,7304.475809819472,7942.718226914364,0.85
87,24,pre,1,1,1938.9721079251951,105855.40254364035,0.85
87,25,pre,1,1,1924.6274597751253,105855.40254364035,0.85
87,26,pre,1,1,1910.4934983249054,105855.40254364035,0.85
87,27,pre,1,1,1903.8317611834052,2142.483421770546,0.9
87,28,shock,1,1,500.0936606458708,2135.9069224265027,0.9
87,29,shock,1,1,322.39349588479274,26551.232763084223,0.9
87,30,shock,1,1,340.58678145879213,26551.232763084223,0.9
87,31,shock,1,1,331.1624393931409,24051.254860367724,0.9
87,32,shock,1,1,321.0462465426611,24051.254860367724,0.9
87,33,shock,1,1,538.8641527795996,42587.98354779302,0.9
87,34,shock,1,1,1855.8118992070954,42587.98354779302,0.95
87,35,shock,1,1,2012.6809928520129,42587.98354779302,1.0
87,36,shock,1,1,2198.5185867435707,25741.69807022953,1.0
87,37,shock,1,1,2238.3072520046744,2807.499953031909,1.0
87,38,post,1,1,725.4647969479082,145215.04856907862,1.0
87,39,post,1,1,752.2839603741556,145215.04856907862,1.0
87,40,post,1,1,808.4441036815588,145215.04856907862,1.0
87,41,post,1,1,840.7170126881698,145215.04856907862,1.0
87,42,post,1,1,910.7401593119732,145215.04856907862,1.0
87,43,post,1,1,10150.011801952094,145215.04856907862,1.0
87,44,post,1,1,10150.011801952094,145215.04856907862,1.0
87,45,post,1,1,10150.011801952094,112352.21151442375,1.0
87,46,post,1,1,9589.05522593064,112352.21151442375,1.0
87,47,post,1,1,9086.855667776746,112352.21151442375,1.0
88,0,warmup,0,0,0.0,74730.95937049578,nan
88,1,warmup,1,1,59784.76749639663,74730.95937049578,1.0
88,2,warmup,0,1,59784.76749639663,2430.837173748506,0.5
88,3,warmup,0,1,5477.656478955019,152.41737867105059,0.3333333333333333
88,4,warmup,0,1,457.2032601000999,152.41737867105059,0.25
88,5,warmup,1,1,294.98510221332026,62093.815279449496,0.4
88,6,warmup,1,1,294.9258706771174,62093.815279449496,0.5
88,7,warmup,1,1,294.86666292293285,62093.815279449496,0.5714285714285714
88,8,warmup,1,1,303.71648966105323,2033.4026401102376,0.625
88,9,warmup,1,1,563.2983946072917,2033.4026401102376,0.6666666666666666
88,10,warmup,0,1,3876.393357892064,475.3798681457545,0.6
88,11,warmup,0,1,1282.312990583478,475.3798681457545,0.5454545454545454
88,12,warmup,0,1,768.22034530128,475.3798681457545,0.5
88,13,warmup,0,1,548.3722098965937,475.3798681457545,0.46153846153846156
88,14,warmup,0,1,449.1298657891629,205.82670688128405,0.42857142857142855
88,15,warmup,1,1,301.36867684643005,74998.5743149174,0.4666666666666667
88,16,warmup,1,1,357.70073541842316,74998.5743149174,0.5
88,17,warmup,1,1,439.93341933617097,74998.5743149174,0.5294117647058824
88,18,warmup,1,1,571.262281685338,2080.794335101016,0.5555555555555556
88,19,warmup,1,1,743.626774955649,43979.531779647215,0.5789473684210527
88,20,pre,0,1,7362.085462444735,2282.9440959525155,0.55
88,21,pre,1,1,168.01198732646728,2282.9440959525155,0.55
88,22,pre,1,1,116.77821995953875,2282.9440959525155,0.6
88,23,pre,1,1,89.4892621263623,31949.202522193988,0.65
88,24,pre,1,1,118.87701700038708,67321.3438934822,0.7
88,25,pre,1,1,119.56600473567725,67321.3438934822,0.7
88,26,pre,1,1,173.56151105107764,67321.3438934822,0.7
88,27,pre,1,1,316.48465319347247,67321.3438934822,0.7
88,28,shock,1,1,1792.8354736001797,20196.40316804466,0.7
88,29,shock,1,1,1493.0579584310603,20196.40316804466,0.7
88,30,shock,0,1,3416.2446941764015,373.1095352809007,0.7
88,31,shock,0,1,57.90111031021921,31.412600377397514,0.7
88,32,shock,1,1,3.2141565443028814,560.275821731589,0.75
88,33,shock,1,1,3.057858569402838,10558.055860739927,0.8
88,34,shock,1,1,3.0540659374314925,10558.055860739927,0.85
88,35,shock,1,1,3.05028270173446,207.75042735495083,0.85
88,36,shock,1,1,2.8818004505257373,20565.71867843885,0.85
88,37,shock,1,1,16.280771771771747,716.7715276828388,0.85
88,38,post,1,1,17.264917971126657,2389.238425609463,0.85
88,39,post,1,1,16.439146558910373,43354.45492197227,0.85
88,40,post,1,1,24.27869317070695,43354.45492197227,0.9
88,41,post,1,1,85.22085291128732,148.60583367760344,0.9
88,42,post,1,1,18.935691780732782,75116.63386622121,0.9
88,43,post,1,1,22.566221289196044,1154.7119301862813,0.9
88,44,post,1,1,21.247055012009266,1154.7119301862813,0.9
88,45,post,1,1,19.13937970423419,1154.7119301862813,0.9
88,46,post,1,1,17.41212370699524,63356.99618333073,0.9
88,47,post,1,1,61.90717366608274,716.9147102319337,0.9
89,0,warmup,0,0,0.0,92814.06822812668,nan
89,1,warmup,0,1,74251.25458250135,2277.9887453297692,0.0
89,2,warmup,1,1,3557.4689968641114,148369.53094913368,0.5
89,3,warmup,1,1,5257.4175253502235,148369.53094913368,0.6666666666666666
89,4,warmup,0,1,6907.8988869896975,2503.316295331453,0.5
89,5,warmup,1,1,4636.5634782593115,118270.85459438857,0.6
89,6,warmup,1,1,4649.060699812594,5067.9784214505125,0.6666666666666666
89,7,warmup,1,1,6464.934249252444,101247.45494538576,0.7142857142857143
89,8,warmup,0,1,6432.322992071447,3986.546882829891,0.625
89,9,warmup,1,1,4619.13473796265,96724.86152491812,0.6666666666666666
89,10,warmup,1,1,8388.706545602756,96724.86152491812,0.7
89,11,warmup,1,1,8355.702389081704,96724.86152491812,0.7272727272727273
89,12,warmup,1,1,13711.014211180911,96724.86152491812,0.75
89,13,warmup,1,1,13689.344279091643,96724.86152491812,0.7692307692307693
89,14,warmup,0,1,77379.8892199345,5895.95382527211,0.7142857142857143
89,15,warmup,0,1,18960.737740687386,5895.95382527211,0.6666666666666666
89,16,warmup,1,1,10804.051179954049,122207.6420687093,0.6875
89,17,warmup,1,1,10867.330213552048,122207.6420687093,0.7058823529411765
89,18,warmup,1,1,10931.354861345848,122207.6420687093,0.7222222222222222
89,19,warmup,1,1,10996.138379746455,136213.47722349895,0.7368421052631579
89,20,pre,1,1,19851.348968340273,136213.47722349895,0.75
89,21,pre,1,1,7768.804107725992,136213.47722349895,0.8
89,22,pre,1,1,7939.070299735069,136213.47722349895,0.8
89,23,pre,1,1,8116.967058693428,136213.47722349895,0.8
89,24,pre,0,1,8303.019093830479,6690.072319790258,0.8
89,25,pre,1,1,1373.1371804336775,91949.07683902215,0.8
89,26,pre,1,1,1346.5277469132918,91949.07683902215,0.8
89,27,pre,1,1,1320.9300135752349,91949.07683902215,0.8
89,28,shock,1,1,1296.2873589985259,2698.777972501194,0.85
89,29,shock,1,1,444.3635056094227,43947.428814857725,0.85
89,30,shock,1,1,715.5807513545424,43947.428814857725,0.85
89,31,shock,1,1,696.1647401051958,43947.428814857725,0.85
89,32,shock,1,1,677.7745333546314,43947.428814857725,0.85
89,33,shock,1,1,660.3309289775212,30616.668168909062,0.85
89,34,shock,1,1,2464.264016413174,43600.74216793089,0.9
89,35,shock,1,1,2460.664340425242,30578.544126347864,0.95
89,36,shock,1,1,2277.722857206965,30578.544126347864,0.95
89,37,shock,1,1,2120.1010233727075,30578.544126347864,0.95
89,38,post,1,1,1982.8825785064835,4372.4258052907035,0.95
89,39,post,1,1,871.422949425977,4372.4258052907035,0.95
89,40,post,1,1,920.3370584767302,111815.01391423435,0.95
89,41,post,1,1,961.4581666821446,149219.36886796882,0.95
89,42,post,1,1,1010.8867834404298,149219.36886796882,0.95
89,43,post,1,1,1065.6730953629587,149219.36886796882,0.95
89,44,post,1,1,1983.5413055186746,129682.32054737103,1.0
89,45,post,1,1,13908.53760075676,129682.32054737103,1.0
89,46,post,1,1,14390.931678646162,129682.32054737103,1.0
89,47,post,1,1,13993.269328319679,129682.32054737103,1.0
90,0,warmup,0,0,0.0,79052.38387511733,nan
90,1,warmup,1,1,63241.90710009387,79052.38387511733,1.0
90,2,warmup,1,1,63241.90710009387,79052.38387511733,1.0
90,3,warmup,1,1,63241.90710009386,79052.38387511733,1.0
90,4,warmup,1,1,63241.90710009387,79052.38387511733,1.0
90,5,warmup,1,1,63241.90710009386,79052.38387511733,1.0
90,6,warmup,1,1,63241.90710009386,79052.38387511733,1.0
90,7,warmup,0,1,63241.90710009386,33435.28627829204,0.8571428571428571
90,8,warmup,0,1,49684.576376220415,912.4024653305038,0.75
90,9,warmup,0,1,3436.8229396476027,912.4024653305038,0.6666666666666666
90,10,warmup,0,1,1779.9744066436303,912.4024653305038,0.6
90,11,warmup,0,1,1200.991643372308,912.4024653305038,0.5454545454545454
90,12,warmup,1,1,906.2200938021497,912.4024653305038,0.5833333333333334
90,13,warmup,1,1,729.921972264403,912.4024653305038,0.6153846153846154
90,14,warmup,1,1,729.921972264403,41255.55491529688,0.6428571428571429
90,15,warmup,1,1,907.3855601899573,41255.55491529688,0.6666666666666666
90,16,warmup,1,1,1198.860722316165,1655.6949088714118,0.6875
90,17,warmup,0,1,1406.2376388482285,34.82854802501462,0.6470588235294118
90,18,warmup,1,1,131.31743454716948,2052.580218109124,0.6666666666666666
90,19,warmup,1,1,133.9956094774035,2052.580218109124,0.6842105263157895
90,20,pre,1,1,131.9492869981647,2052.580218109124,0.7
90,21,pre,1,1,3.2188554707984545,2052.580218109124,0.7
90,22,pre,1,1,3.2311157942433604,75014.88649160041,0.7
90,23,pre,1,1,50.49124516795663,75014.88649160041,0.7
90,24,pre,1,1,66.56787876734106,75014.88649160041,0.7
90,25,pre,1,1,97.66476894430565,1237.4105635508106,0.7
90,26,pre,1,1,74.1908468661482,93.94661086867815,0.7
90,27,pre,1,1,8.620313935874623,68040.76797813538,0.75
90,28,shock,1,1,8.619289156089636,661.1753180515246,0.8
90,29,shock,1,1,7.624796408331915,661.1753180515246,0.85
90,30,shock,1,1,8.656378264989456,661.1753180515246,0.9
90,31,shock,1,1,8.255175012323427,12055.399870981713,0.95
90,32,shock,1,1,27.065474205797152,235.5357982291383,0.95
90,33,shock,1,1,14.149512275912109,69.46389141251305,0.95
90,34,shock,1,1,5.767912525886116,10550.07363522202,0.95
90,35,shock,1,1,6.17009077055043,22927.83244901091,0.95
90,36,shock,1,1,6.65055063596711,435.1174074063884,0.95
90,37,shock,1,1,5.951591344331289,451.8343505955806,1.0
90,38,post,1,1,6.586704803348938,1506.1145019852686,1.0
90,39,post,1,1,23.60819995637842,1506.1145019852686,1.0
90,40,post,1,1,104.68602774110305,1506.1145019852686,1.0
90,41,post,1,1,94.70012130037938,1506.1145019852686,1.0
90,42,post,1,1,126.48576008615747,176.85788955099497,1.0
90,43,post,1,1,74.11036221731517,36320.29393456065,1.0
90,44,post,1,1,80.25681583890433,505.9741149443097,1.0
90,45,post,1,1,68.5352523063018,1930.7511065644326,1.0
90,46,post,1,1,69.66736981180539,1930.7511065644326,1.0
90,47,post,1,1,70.83751789407827,58353.849088028524,1.0
91,0,warmup,0,0,0.0,116279.436807186,nan
91,1,warmup,1,1,93023.5494457488,116279.436807186,1.0
91,2,warmup,1,1,93023.5494457488,116279.436807186,1.0
91,3,warmup,0,1,93023.5494457488,6666.78266192249,0.6666666666666666
91,4,warmup,0,1,18202.78150681301,5431.630730677583,0.5
91,5,warmup,1,1,11114.072374880563,109318.42701890435,0.6
91,6,warmup,1,1,11097.18733473211,109318.42701890435,0.6666666666666666
91,7,warmup,1,1,11080.353521907631,109318.42701890435,0.7142857142857143
91,8,warmup,1,1,11063.570703633268,129901.81255786098,0.75
91,9,warmup,1,1,18244.20841679293,129901.81255786098,0.7777777777777778
91,10,warmup,1,1,93372.83966091223,129901.81255786098,0.8
91,11,warmup,1,1,96642.76741092047,129901.81255786098,0.8181818181818182
91,12,warmup,1,1,100150.03327272797,144832.2428530668,0.8333333333333334
91,13,warmup,0,1,106109.16101592174,5399.917020687844,0.7692307692307693
91,14,warmup,1,1,18588.48896773055,121116.92942583424,0.7857142857142857
91,15,warmup,0,1,18540.380815973323,9152.821417141438,0.7333333333333333
91,16,warmup,1,1,12606.242849842849,117613.65294735404,0.75
91,17,warmup,1,1,12574.36964053555,117613.65294735404,0.7647058823529411
91,18,warmup,1,1,12511.52343628664,122117.53797452665,0.7777777777777778
91,19,warmup,1,1,28029.641071053346,145733.28170105786,0.7894736842105263
91,20,pre,1,1,28306.271734484122,85971.15218938258,0.8
