episode,chunk,video,action,bitrate,buffer,throughput,rebuffer,vmaf,reward
3,20,bigbuckbunny,1,750,18.761494985925772,148546.02267370827,0.0,83.73,83.73
3,21,bigbuckbunny,1,750,22.611494985925773,148546.02267370827,0.0,83.73,83.73
3,22,bigbuckbunny,1,750,26.461494985925775,148546.02267370827,0.0,83.73,83.73
3,23,bigbuckbunny,1,750,30.0,105806.83182431929,0.0,83.73,83.73
3,24,bigbuckbunny,1,750,26.02333084559658,376.09683214000256,0.0,83.73,83.73
3,25,bigbuckbunny,2,1200,29.78333084559658,148927.0210466644,0.0,90.34,83.73
3,26,bigbuckbunny,2,1200,30.0,115998.61291989099,0.0,90.34,90.34
3,27,bigbuckbunny,2,1200,30.0,84898.9057852316,0.0,90.34,90.34
3,28,bigbuckbunny,2,1200,30.0,84898.9057852316,0.0,90.34,90.34
3,29,bigbuckbunny,2,1200,30.0,84898.9057852316,0.0,90.34,90.34
3,30,bigbuckbunny,2,1200,30.0,84898.9057852316,0.0,90.34,90.34
3,31,bigbuckbunny,2,1200,30.0,84898.9057852316,0.0,90.34,90.34
3,32,bigbuckbunny,2,1200,30.0,84898.9057852316,0.0,90.34,90.34
3,33,bigbuckbunny,2,1200,30.0,83584.50124783519,0.0,90.34,90.34
3,34,bigbuckbunny,2,1200,30.0,83584.50124783519,0.0,90.34,90.34
3,35,bigbuckbunny,2,1200,30.0,91885.78190869381,0.0,90.34,90.34
3,36,bigbuckbunny,2,1200,15.870353573213855,264.75971384130844,0.0,90.34,90.34
3,37,bigbuckbunny,1,750,19.720353573213856,149889.9284539746,0.0,83.73,77.12
3,38,bigbuckbunny,1,750,23.570353573213858,108414.50267555844,0.0,83.73,83.73
3,39,bigbuckbunny,1,750,27.42035357321386,125349.75517793288,0.0,83.73,83.73
3,40,bigbuckbunny,1,750,30.0,125349.75517793288,0.0,83.73,83.73
3,41,bigbuckbunny,2,1200,30.0,91358.67582516538,0.0,90.34,83.73
3,42,bigbuckbunny,2,1200,30.0,91358.67582516538,0.0,90.34,90.34
3,43,bigbuckbunny,2,1200,30.0,91358.67582516538,0.0,90.34,90.34
3,44,bigbuckbunny,2,1200,30.0,91358.67582516538,0.0,90.34,90.34
3,45,bigbuckbunny,2,1200,30.0,93682.66305966848,0.0,90.34,90.34
3,46,bigbuckbunny,2,1200,30.0,93682.66305966848,0.0,90.34,90.34
3,47,bigbuckbunny,2,1200,30.0,145667.7590189916,0.0,90.34,90.34
4,0,bigbuckbunny,1,750,4.85,99854.98430534457,0.0,83.73,66.377
4,1,bigbuckbunny,1,750,8.7,99854.98430534457,0.0,83.73,83.604
4,2,bigbuckbunny,1,750,4.0,243.11781189649685,3.6396964483918506,83.73,67.85930527191505
4,3,bigbuckbunny,1,750,7.85,111306.23391702429,0.0,83.73,83.587
4,4,bigbuckbunny,1,750,11.7,123540.41663286887,0.0,83.73,83.664
4,5,bigbuckbunny,1,750,15.549999999999999,123540.41663286887,0.0,83.73,83.73
4,6,bigbuckbunny,1,750,19.4,123540.41663286887,0.0,83.73,83.73
4,7,bigbuckbunny,1,750,23.25,123540.41663286887,0.0,83.73,83.73
4,8,bigbuckbunny,1,750,27.1,123540.41663286887,0.0,83.73,83.73
4,9,bigbuckbunny,1,750,30.0,123540.41663286887,0.0,83.73,83.73
4,10,bigbuckbunny,1,750,30.0,123540.41663286887,0.0,83.73,83.73
4,11,bigbuckbunny,2,1200,23.64577806073406,463.5790142566998,0.0,90.34,83.73
4,12,bigbuckbunny,2,1200,27.40577806073406,124689.41404925862,0.0,90.34,90.34
4,13,bigbuckbunny,1,750,30.0,124689.41404925862,0.0,83.73,77.12
4,14,bigbuckbunny,1,750,30.0,124689.41404925862,0.0,83.73,83.73
4,15,bigbuckbunny,2,1200,30.0,141348.60065246874,0.0,90.34,83.73
4,16,bigbuckbunny,2,1200,30.0,141348.60065246874,0.0,90.34,90.34
4,17,bigbuckbunny,2,1200,30.0,141348.60065246874,0.0,90.34,90.34
4,18,bigbuckbunny,2,1200,30.0,141348.60065246874,0.0,90.34,90.34
4,19,bigbuckbunny,2,1200,30.0,141348.60065246874,0.0,90.34,90.34
4,20,bigbuckbunny,2,1200,30.0,114655.02943725217,0.0,90.34,90.34
4,21,bigbuckbunny,2,1200,30.0,114655.02943725217,0.0,90.34,90.34
4,22,bigbuckbunny,2,1200,22.480869694429046,416.6981250032908,0.0,90.34,90.34
4,23,bigbuckbunny,2,1200,14.961739388858094,416.6981250032908,0.0,90.34,90.33923478777716
4,24,bigbuckbunny,1,750,18.811739388858093,96337.1458340446,0.0,83.73,77.12
4,25,bigbuckbunny,1,750,22.661739388858095,96337.1458340446,0.0,83.73,83.73
4,26,bigbuckbunny,1,750,20.17736669508666,462.6507669557073,0.0,83.73,83.73
4,27,bigbuckbunny,1,750,24.027366695086663,145311.28011395983,0.0,83.73,83.73
4,28,bigbuckbunny,1,750,18.667591152263256,320.5205067444427,0.0,83.73,83.73
4,29,bigbuckbunny,1,750,22.517591152263257,148780.42990546772,0.0,83.73,83.73
4,30,bigbuckbunny,1,750,26.36759115226326,106107.85672361524,0.0,83.73,83.73
4,31,bigbuckbunny,1,750,23.771256454301916,454.798026080632,0.0,83.73,83.73
4,32,bigbuckbunny,2,1200,27.531256454301918,82760.49274617701,0.0,90.34,83.73
4,33,bigbuckbunny,1,750,30.0,82760.49274617701,0.0,83.73,77.12
4,34,bigbuckbunny,1,750,30.0,82760.49274617701,0.0,83.73,83.73
4,35,bigbuckbunny,2,1200,24.311682683519305,495.44207143533276,0.0,90.34,83.73
4,36,bigbuckbunny,2,1200,28.071682683519306,141666.9836121354,0.0,90.34,90.34
4,37,bigbuckbunny,1,750,30.0,111002.40863191223,0.0,83.73,77.12
4,38,bigbuckbunny,1,750,30.0,111002.40863191223,0.0,83.73,83.73
4,39,bigbuckbunny,2,1200,30.0,111002.40863191223,0.0,90.34,83.73
4,40,bigbuckbunny,2,1200,30.0,93576.30210806141,0.0,90.34,90.34
4,41,bigbuckbunny,2,1200,30.0,93576.30210806141,0.0,90.34,90.34
4,42,bigbuckbunny,2,1200,30.0,141406.01468541042,0.0,90.34,90.34
4,43,bigbuckbunny,2,1200,30.0,141406.01468541042,0.0,90.34,90.34
4,44,bigbuckbunny,2,1200,30.0,122468.23992508143,0.0,90.34,90.34
4,45,bigbuckbunny,2,1200,30.0,122468.23992508143,0.0,90.34,90.34
4,46,bigbuckbunny,2,1200,16.017412683704084,266.9248821414154,0.0,90.34,90.34
4,47,bigbuckbunny,1,750,19.86741268370408,104306.52827901814,0.0,83.73,77.12
5,0,bigbuckbunny,1,750,4.85,84053.13746280444,0.0,83.73,66.377
5,1,bigbuckbunny,1,750,8.7,84053.13746280444,0.0,83.73,83.604
5,2,bigbuckbunny,1,750,12.549999999999999,123648.64512606311,0.0,83.73,83.681
5,3,bigbuckbunny,1,750,16.4,123648.64512606311,0.0,83.73,83.73
5,4,bigbuckbunny,1,750,20.25,98692.90971242546,0.0,83.73,83.73
5,5,bigbuckbunny,1,750,24.1,125164.58425783372,0.0,83.73,83.73
5,6,bigbuckbunny,1,750,27.950000000000003,125164.58425783372,0.0,83.73,83.73
5,7,bigbuckbunny,1,750,30.0,125164.58425783372,0.0,83.73,83.73
5,8,bigbuckbunny,1,750,30.0,125164.58425783372,0.0,83.73,83.73
5,9,bigbuckbunny,2,1200,23.26041508464919,446.9446480318841,0.0,90.34,83.73
5,10,bigbuckbunny,2,1200,27.02041508464919,142234.00783580818,0.0,90.34,90.34
5,11,bigbuckbunny,1,750,30.0,142234.00783580818,0.0,83.73,77.12
5,12,bigbuckbunny,1,750,30.0,142234.00783580818,0.0,83.73,83.73
5,13,bigbuckbunny,2,1200,30.0,134159.9136885196,0.0,90.34,83.73
5,14,bigbuckbunny,2,1200,30.0,134159.9136885196,0.0,90.34,90.34
5,15,bigbuckbunny,2,1200,30.0,134159.9136885196,0.0,90.34,90.34
5,16,bigbuckbunny,2,1200,30.0,108533.58313842761,0.0,90.34,90.34
5,17,bigbuckbunny,2,1200,23.05613899083965,438.6020615559949,0.0,90.34,90.34
5,18,bigbuckbunny,2,1200,26.81613899083965,84588.49145275708,0.0,90.34,90.34
5,19,bigbuckbunny,1,750,30.0,84588.49145275708,0.0,83.73,77.12
5,20,bigbuckbunny,1,750,30.0,84588.49145275708,0.0,83.73,83.73
5,21,bigbuckbunny,2,1200,30.0,84588.49145275708,0.0,90.34,83.73
5,22,bigbuckbunny,2,1200,30.0,84588.49145275708,0.0,90.34,90.34
5,23,bigbuckbunny,2,1200,30.0,84588.49145275708,0.0,90.34,90.34
5,24,bigbuckbunny,2,1200,30.0,84588.49145275708,0.0,90.34,90.34
5,25,bigbuckbunny,2,1200,30.0,84588.49145275708,0.0,90.34,90.34
5,26,bigbuckbunny,2,1200,23.635079980726815,463.10053440591713,0.0,90.34,90.34
5,27,bigbuckbunny,2,1200,27.395079980726816,125895.76391200724,0.0,90.34,90.34
5,28,bigbuckbunny,1,750,30.0,125895.76391200724,0.0,83.73,77.12
5,29,bigbuckbunny,1,750,30.0,125895.76391200724,0.0,83.73,83.73
5,30,bigbuckbunny,2,1200,30.0,143112.96712756116,0.0,90.34,83.73
5,31,bigbuckbunny,2,1200,30.0,143112.96712756116,0.0,90.34,90.34
5,32,bigbuckbunny,2,1200,30.0,143112.96712756116,0.0,90.34,90.34
5,33,bigbuckbunny,2,1200,30.0,143112.96712756116,0.0,90.34,90.34
5,34,bigbuckbunny,2,1200,30.0,143112.96712756116,0.0,90.34,90.34
5,35,bigbuckbunny,2,1200,16.65807597938363,276.7858972449469,0.0,90.34,90.34
5,36,bigbuckbunny,2,1200,20.41807597938363,121977.42142541311,0.0,90.34,90.34
5,37,bigbuckbunny,1,750,24.26807597938363,121977.42142541311,0.0,83.73,77.12
5,38,bigbuckbunny,1,750,28.118075979383633,121977.42142541311,0.0,83.73,83.73
5,39,bigbuckbunny,1,750,30.0,121977.42142541311,0.0,83.73,83.73
5,40,bigbuckbunny,2,1200,30.0,121977.42142541311,0.0,90.34,83.73
5,41,bigbuckbunny,2,1200,30.0,109828.44054813364,0.0,90.34,90.34
5,42,bigbuckbunny,2,1200,30.0,106077.35846976849,0.0,90.34,90.34
5,43,bigbuckbunny,2,1200,30.0,146338.19393184414,0.0,90.34,90.34
5,44,bigbuckbunny,2,1200,30.0,146338.19393184414,0.0,90.34,90.34
5,45,bigbuckbunny,2,1200,30.0,146338.19393184414,0.0,90.34,90.34
5,46,bigbuckbunny,2,1200,30.0,91856.82183519464,0.0,90.34,90.34
5,47,bigbuckbunny,2,1200,30.0,91856.82183519464,0.0,90.34,90.34
6,0,bigbuckbunny,1,750,4.85,126605.25265934263,0.0,83.73,66.377
6,1,bigbuckbunny,1,750,8.7,126605.25265934263,0.0,83.73,83.604
6,2,bigbuckbunny,1,750,12.549999999999999,126605.25265934263,0.0,83.73,83.681
6,3,bigbuckbunny,1,750,16.4,126605.25265934263,0.0,83.73,83.73
6,4,bigbuckbunny,1,750,20.25,126605.25265934263,0.0,83.73,83.73
6,5,bigbuckbunny,1,750,24.1,126605.25265934263,0.0,83.73,83.73
6,6,bigbuckbunny,1,750,27.950000000000003,126605.25265934263,0.0,83.73,83.73
6,7,bigbuckbunny,1,750,30.0,126605.25265934263,0.0,83.73,83.73
6,8,bigbuckbunny,1,750,30.0,126605.25265934263,0.0,83.73,83.73
6,9,bigbuckbunny,2,1200,30.0,126605.25265934263,0.0,90.34,83.73
6,10,bigbuckbunny,2,1200,23.957704575803668,477.9783702075399,0.0,90.34,90.34
6,11,bigbuckbunny,2,1200,27.71770457580367,86701.74747032656,0.0,90.34,90.34
6,12,bigbuckbunny,1,750,30.0,86701.74747032656,0.0,83.73,77.12
6,13,bigbuckbunny,1,750,30.0,86701.74747032656,0.0,83.73,83.73
6,14,bigbuckbunny,2,1200,30.0,86701.74747032656,0.0,90.34,83.73
6,15,bigbuckbunny,2,1200,30.0,86701.74747032656,0.0,90.34,90.34
6,16,bigbuckbunny,2,1200,30.0,86701.74747032656,0.0,90.34,90.34
6,17,bigbuckbunny,2,1200,30.0,86701.74747032656,0.0,90.34,90.34
6,18,bigbuckbunny,2,1200,30.0,133891.18998719705,0.0,90.34,90.34
6,19,bigbuckbunny,2,1200,30.0,133891.18998719705,0.0,90.34,90.34
6,20,bigbuckbunny,2,1200,16.37813089414432,272.3888125127986,0.0,90.34,90.34
6,21,bigbuckbunny,1,750,20.22813089414432,81589.72468719889,0.0,83.73,77.12
6,22,bigbuckbunny,1,750,24.078130894144323,81589.72468719889,0.0,83.73,83.73
6,23,bigbuckbunny,1,750,27.928130894144324,81589.72468719889,0.0,83.73,83.73
6,24,bigbuckbunny,1,750,30.0,81589.72468719889,0.0,83.73,83.73
6,25,bigbuckbunny,2,1200,5.948324906536168,171.11277611790183,0.0,90.34,83.54896649813072
6,26,bigbuckbunny,1,750,9.798324906536168,128287.21998457445,0.0,83.73,77.01596649813072
6,27,bigbuckbunny,1,750,13.648324906536168,128287.21998457445,0.0,83.73,83.70296649813072
6,28,bigbuckbunny,1,750,17.49832490653617,128287.21998457445,0.0,83.73,83.73
6,29,bigbuckbunny,1,750,11.078815960408233,287.92143809376455,0.0,83.73,83.65157631920817
6,30,bigbuckbunny,1,750,14.928815960408233,90212.55720074591,0.0,83.73,83.72857631920817
